   2636575.7495   1096611.7499        13.0578         5.6149        -3.0734        13.7018       293.7137        -3.7083         3.4610        48.7503         0.0584        -0.4850        -0.8726       -44.4338         0.1513
   2636550.4796   1096555.7859        15.4351        20.2074        -6.9872        22.0008       252.3265        -2.7141         4.5342        80.4020         0.3231        -0.4742        -0.8190       -68.8740         0.2730
   2636479.3084   1096485.2633        10.6479        17.8047        -4.2522        19.1402       242.8295        -2.8503        -5.1415        48.6456         0.2980        -0.4156        -0.8593       -40.5160         0.1668
   2636463.7356   1096439.3093        18.9268        11.0833        -4.9297        29.6464       158.0768        -3.6743         8.9777        43.2385         0.1765        -0.6207        -0.7639       -39.2516         0.2483
   2636360.5438   1096454.1006        14.6805        14.2021       -11.4754        26.1835       736.9708        12.4103        12.7685       134.5271        -0.1504        -0.5276        -0.8361      -121.0767         0.1643
   2636364.2728   1096396.2962         6.6667        14.3878        -2.6377        26.8657       143.3048        -5.8286         3.0052        36.9243         0.4804        -0.4311        -0.7638       -32.2968         0.2254
   2636325.2775   1096377.7126         8.1125        10.7539        -0.1903        31.0932       375.5471       -17.8356        -4.4079       118.3206         0.3111        -0.2986        -0.9023      -110.9884         0.2955
   2636305.6186   1096325.7955         7.4459        12.3310         1.2781        37.4125       138.2419       -17.5205        -1.9160        55.4269         0.5718        -0.3310        -0.7507       -50.9905         0.3688
   2636258.0669   1096285.7849        10.3887        15.6615        -0.9352        32.6879       208.9935       -16.0310        -0.0508        66.9268         0.4262        -0.3657        -0.8274       -62.1888         0.2976
   2636227.4858   1096221.2039         7.7707        25.4282        -2.6784        30.7065       271.2079       -22.8609        -5.4178       101.2824         0.5249        -0.2431        -0.8157       -93.3010         0.3440
   2636194.4686   1096029.2822        14.0176        18.2537       -10.8838        10.0000       232.8376        -8.0528         1.9960        31.0318         0.4550        -0.6672        -0.5898       -23.2983         0.1001
   2636122.1039   1095988.4468         5.7563        20.2534       -14.3159        38.7077       606.7534       133.0233        29.0168       182.6763        -0.3512        -0.4426        -0.8251      -210.2849         0.3466
   2636156.5604   1095895.5039         4.6319         8.2136        -9.5323        21.7781       313.2629         2.0701         1.9696        20.8928         0.3218        -0.7199        -0.6149       -13.5998         0.0434
   2636127.6302   1095886.6192         4.1337        13.7322       -12.6629        10.0000       720.3439        -4.2336        -9.9708        44.9573         0.0775        -0.6296        -0.7731       -28.8047         0.0400
   2636149.0230   1095872.2688         0.5265        17.7845        -9.1283        21.9970       115.0598         5.8118         8.4946        30.1093         0.6844        -0.2805        -0.6730       -18.6678         0.1622
   2636078.4169   1095811.8873        14.3469         7.7864        -3.7878        33.3880       243.4808        -4.3041        24.4360        84.6393         0.1195        -0.6158        -0.7788       -81.4779         0.3346
   2635966.2306   1095796.8346        12.6343        -1.9208        -4.2897        20.8859       213.4715        12.1328        12.3530        54.1124        -0.4147        -0.6472        -0.6397       -47.6398         0.2232
   2635922.6463   1095839.4174         6.9937        -0.1318        -2.5955        38.0057       499.4195        52.9546        76.5718       181.7861        -0.3866        -0.5872        -0.7112      -194.7133         0.3899
   2635893.9623   1095841.8968        10.7301        -2.7109        -7.0447        32.8175       198.9402        32.9001         5.8211        60.5287        -0.6042        -0.5369        -0.5888       -58.6427         0.2948
   2635860.0228   1095870.6333         3.1681         2.1840        -1.1967        31.6027       455.6547         0.4288        65.2749       150.4745        -0.0482        -0.6458        -0.7620      -156.8369         0.3442
   2635796.1100   1095823.9629       -15.7252        -5.1136        -6.6765        29.9825       357.9020        -2.1287        -2.8105        55.6047         0.4789        -0.3162        -0.8189       -45.6679         0.1276
   2635561.5355   1095805.6076       -18.3451         5.2478        -4.3539        33.3769       333.2072         4.7932        60.2422       141.9344         0.0258        -0.7151        -0.6985      -142.1013         0.4265
   2635426.4011   1095848.1635       -20.5637        11.8231        -2.3652        10.0000       336.1255        23.2386         6.5722        69.7869        -0.2931        -0.6097        -0.7365       -62.2142         0.1851
   2636567.3262   1096593.0952         6.4065        14.6026        -8.8761        13.5745       229.0038         3.9928         8.7526        45.8616         0.3155        -0.5752        -0.7547       -38.3861         0.1676
   2636558.9029   1096574.4405         9.7107        20.7601       -10.1130        10.0000       139.0956        -3.8792        -6.3128         8.2426         0.5663        -0.5323        -0.6293        -4.0230         0.0289
   2636532.6868   1096538.1552        17.0578        17.1197       -10.7918        26.9401       353.9301        -7.3839        -6.9756        45.7503         0.1187        -0.6128        -0.7813       -32.3439         0.0914
   2636514.8940   1096520.5246        17.0357        16.9051        -9.2590        26.1886       370.8027        -2.5426        -3.9247        68.2129         0.1267        -0.5712        -0.8110       -53.3998         0.1440
   2636497.1012   1096502.8940        16.3625        16.1738        -6.8794        10.0000       253.1086        -9.1920        -8.0821        23.6003         0.2202        -0.5515        -0.8046       -16.5552         0.0654
   2636471.5220   1096462.2863         5.2018        14.8716        -0.3032        29.2455       396.8497         7.6984       -19.2461       162.9373         0.2821        -0.0998        -0.9542      -151.3820         0.3815
   2636437.9377   1096443.0071        14.1436        -1.0474        -8.5431        33.8533       279.0283         5.1563         5.0821        33.8037        -0.4602        -0.5581        -0.6905       -28.5491         0.1023
   2636412.1397   1096446.7049        14.4841        -1.0531       -12.7602        48.2802       416.7668        34.3547         7.3931        73.6798        -0.5936        -0.5075        -0.6246       -70.1638         0.1684
   2636386.3417   1096450.4028        13.9567        -1.3044       -12.3687        26.3273       496.1271        67.4640        16.6883       116.9750        -0.5786        -0.5783        -0.5752      -115.9646         0.2337
   2636362.4083   1096425.1984        -0.6416        13.0571        -3.7997        21.6501       271.5151       -11.8457        20.7014       116.0301         0.5378        -0.1630        -0.8272      -105.7236         0.3894
   2636344.7752   1096387.0044         9.8875         6.6607        -2.2112        29.1308       220.9597        -3.7644         8.2830        50.8972         0.1513        -0.5995        -0.7859       -45.5364         0.2061
   2636315.4481   1096351.7541         4.9518        13.0045         1.6217        32.9300       421.1885       -21.1970       -30.0502       150.5024         0.4105        -0.0409        -0.9109      -144.5698         0.3432
   2636289.7681   1096312.4586        10.2440         9.6171        -1.4296        37.3548       175.1532        -5.2705        -2.2532        20.4553         0.2572        -0.4241        -0.8683       -18.1618         0.1037
   2636273.9175   1096299.1218        11.1257        10.9902        -1.3020        33.7265       187.3141        -8.8633         1.9817        48.7782         0.3050        -0.4491        -0.8398       -44.5573         0.2379
