   2635302.0042   1095980.0148       -23.5937        17.9252       -15.1491        18.2366       424.1106        12.3601        52.5067       137.1887        -0.1027        -0.7115        -0.6952      -133.9972         0.3159
   2635231.5508   1096017.9119       -28.1185        12.4757       -13.0908        21.4551       334.1447        16.8406        23.0273        71.6070        -0.0499        -0.7712        -0.6346       -64.0446         0.1917
   2635091.6314   1096057.3568       -22.8641         4.1810        -7.9020        20.3391       302.5766         5.4545        23.3325        71.0372         0.1319        -0.7447        -0.6543       -63.1333         0.2087
   2635055.5963   1096052.7702       -29.2585         8.4103        -7.0824        13.7836       109.2873         6.4524         1.7657        16.8133        -0.0437        -0.7591        -0.6495       -12.5430         0.1148
   2635029.6096   1096071.9236       -23.4898        24.4113       -10.1824        16.4203       149.1877        10.9952         7.8022        48.5843        -0.2928        -0.6061        -0.7395       -43.8784         0.2941
   2634968.8838   1096149.8378       -22.4995        26.5258       -17.2362        45.0048       296.2821        49.4600        77.0018       134.0018        -0.3588        -0.7332        -0.5777      -151.6123         0.5117
   2634922.1003   1096178.2576       -14.5541        28.2989       -25.6597        44.6253       196.1083        27.4428        45.1446        71.3566        -0.5198        -0.7085        -0.4773       -80.3095         0.4095
   2634921.0348   1096211.7318       -18.5946        33.4361       -23.3899        61.3557       328.9668        47.7738        76.5888       155.8668        -0.3595        -0.6450        -0.6743      -171.6805         0.5219
   2634880.2723   1096244.3945       -16.6101        36.0113       -15.1330        48.7420       148.6409        60.8861        41.8109        84.5251        -0.6304        -0.5728        -0.5239      -106.6164         0.7173
   2634857.5173   1096301.3921       -17.1582        33.1485       -12.2050        37.4805       316.7738        99.5383        57.2014       138.7762        -0.6512        -0.5525        -0.5203      -168.6253         0.5323
   2634781.9134   1096375.7004       -12.3139        25.2343       -13.7007        24.4592       261.5305        17.5156        11.7847        61.0930        -0.5844        -0.5722        -0.5754       -52.1309         0.1993
   2634780.1628   1096397.4426       -11.4745        25.1916        -8.5534        27.8060       428.8282        71.1315        55.1344       191.8334        -0.5231        -0.4681        -0.7122      -199.6383         0.4655
   2634701.5422   1096484.0090        -8.0117        11.8479        -3.1191        24.5613       282.3201         8.7542         8.4377        66.3576        -0.4221        -0.4817        -0.7680       -58.7207         0.2080
   2634682.4909   1096526.9805        -3.3104        10.9025        -0.7066        21.3497       255.5766        21.3327         1.6186        74.7684        -0.6044        -0.2662        -0.7509       -69.4678         0.2718
   2634652.5965   1096624.9734         1.9185         0.9217        -1.4405        25.5020       373.0495        78.7841         1.6890       120.6668        -0.6700        -0.2484        -0.6996      -137.6193         0.3689
   2634636.9386   1096632.1347        -1.7686         5.0124        -0.0409        29.8141       110.4539         7.4515         0.9348        35.7563        -0.5454        -0.3091        -0.7791       -32.2111         0.2916
   2634641.8704   1096681.8529         3.9754        12.3902        -3.2015        29.4123       309.5866        34.3601        -1.8234        89.1771        -0.7208         0.0005        -0.6931       -86.5782         0.2797
   2634686.5040   1096776.2759         9.6029        14.2413        -4.9401        19.0247       262.9406        26.2871       -15.7374        57.0569        -0.7381         0.2776        -0.6149       -58.8566         0.2238
   2634730.9609   1096827.9477         9.9037        16.5483        -9.8916        16.5443       275.8038        25.5195       -12.8163        44.3460        -0.8361         0.1758        -0.5197       -46.6344         0.1691
   2634781.5106   1096951.8724         8.0209        21.4594        -9.0159        19.5130       623.5890        80.3051       -37.4095       114.3741        -0.8428         0.0921        -0.5303      -131.7808         0.2113
   2634847.8376   1097166.9163         2.7591        12.7494        -0.7852        10.0000       351.0616        55.0182       -23.8061        66.2861        -0.8605         0.1337        -0.4917       -83.1151         0.2368
   2634848.4121   1097212.8082         5.6937        10.5513        -0.0125        17.3823       292.5782        28.1477       -27.3986        52.8981        -0.7889         0.3618        -0.4968       -58.3961         0.1996
   2634946.9230   1097312.1368        10.4637        19.3561       -10.0707        11.6359       512.1469        50.4228       -32.8378        81.2600        -0.8390         0.1264        -0.5293       -89.4644         0.1747
   2634954.7101   1097434.8726         0.5403        16.5117        -1.7007        37.4966       360.9370        93.1424        -6.4128       158.8922        -0.7111        -0.0752        -0.6991      -176.8282         0.4899
   2634937.7047   1097496.8928         2.0834        14.1587        -3.4739        34.3571       264.4958        42.3363         2.8750        87.9143        -0.7199        -0.1215        -0.6833       -90.9024         0.3437
   2634990.8412   1097694.1062         6.4371         9.7834        -0.6511        16.7061       303.7269        47.1956       -38.9209        80.4399        -0.7649         0.4395        -0.4710       -91.0908         0.2999
   2635060.8839   1097762.7541         8.2318        12.5832        -4.8363        21.2627       282.3670        48.9332       -20.1408        78.0511        -0.7780         0.2662        -0.5691       -87.8485         0.3111
   2635083.2316   1097851.3659         6.6950         7.9265        -0.4005        27.8482       198.9436        16.0550       -18.7992        78.0573        -0.6110         0.4225        -0.6695       -70.0082         0.3519
   2635183.5582   1097911.9184        17.2154        20.1633       -13.0482        19.3808       525.1203        39.3207       -49.1838        83.2123        -0.7855         0.2642        -0.5597       -90.4512         0.1722
   2635200.8038   1097984.0352        12.2892        20.2877        -3.0808        49.1513       330.2637        42.6976       -39.6906        96.6937        -0.7007         0.2817        -0.6555      -104.4808         0.3164
   2635319.7752   1095961.1789       -18.8685        19.8859       -14.4034        19.9777       218.7924         5.1126        -0.8096        37.0395        -0.0998        -0.6634        -0.7415       -27.4396         0.1254
   2635278.5198   1095992.6471       -24.7129        13.6375       -15.9467        24.9682       331.6286        10.0632        16.1194        65.6482         0.0162        -0.7787        -0.6272       -53.5640         0.1615
   2635255.0353   1096005.2795       -26.9180        15.5167        -8.9516        23.1263       359.3434        23.7709        52.6434       149.2134        -0.1753        -0.7137        -0.6781      -142.9280         0.3977
   2635203.5669   1096025.8008       -27.5211         8.4863        -9.8436        18.2434       444.0758        20.4560        21.5247        91.2345         0.0205        -0.7473        -0.6641       -76.2604         0.1717
   2635175.5830   1096033.6898       -27.1343         8.2714        -5.1898        16.2626       401.5348        26.0146        23.9937       102.6134        -0.0767        -0.7109        -0.6991       -90.7877         0.2261
   2635147.5992   1096041.5788       -26.9844         8.5246        -8.4419        12.5646       479.1371        25.4912        36.1544       108.1846        -0.0506        -0.7753        -0.6296       -97.4314         0.2033
