   2637831.2855   1098438.4105        11.4339        19.8748       -22.2256        35.5177        -0.0032         0.0207         0.1295        -0.6980        -0.7043        -0.0549        -0.7063         0.5018
   2637835.9543   1098421.1565       -12.8800        11.3576        -2.1920        32.5697        -0.0016         0.3914         0.4377        -0.4800        -0.7603         0.2432        -0.7345         0.5986
   2637950.1729   1098386.7530        -6.3635         3.5583        -0.1804        10.0000         0.0268         0.0718         0.4080         0.3532        -0.8419         0.1613        -0.2929         0.1118
   2638048.4890   1098291.7508        -2.4079         1.1243         0.3823        38.2610         0.0356         0.2342        -0.0070        -0.0228        -0.9997         0.0878        -0.1459         0.0290
   2638135.2888   1098275.8437        -0.9382         0.7766         0.4617        46.9305         0.3089         0.4691         0.4556         0.4332        -0.7777        -0.0426        -0.1765         0.0330
   2638143.3602   1098214.4586         0.1042         1.0730        -0.2296        51.1297         0.3592         0.4954         0.4459        -0.0569        -0.8933        -0.3535         0.1178         0.1388
   2638121.5395   1098141.0560        -0.1605         1.7886        -0.4209        26.7502         0.1341         0.2173         0.3647        -0.1685        -0.9158        -0.3564        -0.0729         0.1323
   2638143.2032   1098111.5797        -0.0973         1.3825        -0.3248        10.0000         0.1142         0.1148         0.6970        -0.1640        -0.6981        -0.9663         0.0875         0.9415
   2638132.0810   1098088.3979         0.8541         1.4615        -1.9369        10.0000         0.0156         0.0238         0.1619        -0.7173        -0.6777        -0.6993         0.1613         0.5151
   2638090.6344   1098029.9285         1.0978         0.7759        -0.5115        10.0000         0.0609         0.0653         0.3196        -0.4296        -0.8446        -0.5370         0.5374         0.5771
   2637959.1461   1097985.6203        -1.4096        -0.0513        -0.6734        10.0000         0.0309         0.0733         0.0139        -0.5371        -0.8434        -0.2884         0.0970         0.0926
   2637885.4123   1098006.2772        -2.4034         0.1911        -2.3891        11.9770        -0.0587         0.1206        -0.0661        -0.6289        -0.7747        -0.0485        -0.1569         0.0270
   2637757.4712   1097994.0569         5.1968         2.4685        -6.2320        19.6299        -0.1195         0.2572         0.2290        -0.6777        -0.6987         0.0654        -0.0342         0.0054
   2637725.6069   1097957.6764         5.3914         4.1774        -3.1167        12.7314        -0.0833         0.1840         0.4905        -0.4662        -0.7363         0.0294        -0.1360         0.0194
   2637637.8155   1097908.2016         6.0155         1.9960        -2.7465        57.1681         0.0770         0.2713         0.0860        -0.1276        -0.9881        -0.0778         0.1093         0.0180
   2637521.6573   1097887.8952        15.5266         5.2738       -14.0053        21.4126        -0.0132         0.2042        -0.0775        -0.6995        -0.7104        -0.4564        -0.3348         0.3204
   2637464.6820   1097855.3969        15.4783        13.2004       -18.0405        39.3874        -0.0430         0.2444         0.1384        -0.6743        -0.7254         0.0310        -0.6478         0.4207
   2637391.9853   1097769.5370        12.2843         9.7655       -13.1043        23.1317        -0.0057         0.0352         0.0269        -0.6086        -0.7930        -0.0460        -0.0185         0.0025
   2637875.2687   1098465.4933        18.2607        11.2440       -16.6327        35.0141        -0.0016         0.3550         0.2135        -0.6266        -0.7496         0.1043        -0.8499         0.7332
   2637853.2771   1098451.9519        17.9019        11.0231       -21.7422        35.4423        -0.0483         0.3525         0.1666        -0.6632        -0.7297        -0.0211        -0.6745         0.4554
   2637864.5089   1098412.5556        -9.4276         2.8397         0.4929        14.6216         0.0516         0.1736         0.4489         0.1412        -0.8824         0.3335        -0.4505         0.3141
   2637893.0636   1098403.9548        -7.3522         2.2145         2.6170        19.2385         0.0590         0.2066         0.3553         0.4177        -0.8363         0.2858        -0.2378         0.1382
   2637921.6183   1098395.3539        -5.3164         1.6013         0.0153        19.7428         0.0298         0.1696         0.5091         0.2616        -0.8200         0.1805        -0.2601         0.1003
   2637969.8361   1098367.7526        -4.5213         4.3689         1.1086        16.5682         0.0484         0.1810         0.3855         0.3989        -0.8320         0.1776        -0.2062         0.0741
   2637989.4993   1098348.7521        -4.0494         3.9129        -0.7438        24.9954        -0.0034         0.1481         0.5218         0.1686        -0.8362         0.2022        -0.1948         0.0788
   2638009.1625   1098329.7517        -3.7799         3.6525        -0.7982        15.0060         0.0201         0.1220         0.5220         0.2744        -0.8076         0.0958        -0.1832         0.0427
   2638028.8257   1098310.7512        -3.0155         2.9138         0.4091        20.8186         0.0470         0.2058         0.2708         0.3939        -0.8783         0.1133        -0.1147         0.0260
   2638077.4222   1098286.4484        -1.3455         0.2466         0.5782        39.9352         0.1849         0.3053        -0.2616         0.4734        -0.8411         0.0020        -0.1627         0.0265
   2638106.3555   1098281.1460        -0.9991         0.1831         0.6467        47.5794         0.3300         0.4674         0.0398         0.5865        -0.8090        -0.0368        -0.1625         0.0278
   2638137.9792   1098255.3820        -0.1278         0.9721         0.1314        50.7789         0.1611         0.4355         0.5287         0.1151        -0.8410        -0.0354        -0.1032         0.0119
   2638140.6697   1098234.9203        -0.1329         1.0105        -0.0508        54.5285         0.3026         0.5193         0.4577         0.0728        -0.8861        -0.1388        -0.0339         0.0204
   2638136.0866   1098189.9911         0.3550         1.1941        -0.4870        47.4493         0.1393         0.2281         0.2186        -0.6300        -0.7452        -0.3890         0.0934         0.1600
   2638128.8131   1098165.5235         0.4908         1.6511        -0.3901        19.3662         0.0974         0.1371         0.4138        -0.3462        -0.8420        -0.4591        -0.0248         0.2114
   2638132.3714   1098126.3178        -0.9059         1.2326         0.1949        19.0614         0.1772         0.2186         0.2905         0.0306        -0.9564        -0.7672         0.0706         0.5935
   2638118.2655   1098068.9081         1.7379         2.4517        -2.4341        10.0000         0.0523         0.0646         0.3300        -0.5618        -0.7586        -0.5364         0.1922         0.3247
   2638104.4500   1098049.4183         1.3449         1.8972        -0.6932        10.0000         0.0832         0.0893         0.5769        -0.4089        -0.7071        -0.3569         0.2548         0.1923
   2638064.3368   1098021.0669         0.7636         0.2573        -0.6453        10.0000         0.0707         0.0742         0.1771        -0.5257        -0.8320        -0.3176         0.7473         0.6593
   2638038.0391   1098012.2052         0.2120         0.0714        -0.6190        10.0000         0.0728         0.0766         0.1771        -0.5257        -0.8320        -0.3812         0.7207         0.6646
   2638011.7414   1098003.3436        -0.2879        -0.0970        -0.5466        10.0000         0.0676         0.0764         0.1771        -0.5257        -0.8321        -0.5023         0.4949         0.4972
   2637985.4438   1097994.4819        -0.7188        -0.2422        -0.6327        10.0000         0.0585         0.0750         0.1771        -0.5257        -0.8320        -0.5118         0.2936         0.3481
   2637934.5682   1097992.5059        -1.8481         0.5177        -0.5431        10.4844        -0.0090         0.0737        -0.2472        -0.6682        -0.7017        -0.1895        -0.0030         0.0359
   2637909.9902   1097999.3916        -2.6158         0.7328        -1.0626        10.5935        -0.0314         0.1094        -0.1780        -0.4987        -0.8483        -0.1194        -0.0707         0.0193
   2637859.8241   1098003.8332        -1.4480        -0.1383        -3.0865        14.0916        -0.0497         0.1195         0.0370        -0.5902        -0.8064        -0.0351        -0.1818         0.0343
   2637834.2359   1098001.3891        -0.9462        -0.0904        -3.6728        15.0706        -0.0511         0.1269         0.0625        -0.5478        -0.8343        -0.0138        -0.1579         0.0251
   2637808.6477   1097998.9451        -0.5331        -0.0509        -4.7354        15.9910        -0.0663         0.1507         0.0633        -0.5451        -0.8360        -0.0026        -0.1205         0.0145
   2637783.0595   1097996.5010         0.9112         0.0870        -4.9567        15.5862        -0.1802         0.2678         0.2351        -0.7296        -0.6422         0.0513        -0.0738         0.0081
   2637741.5391   1097975.8667         4.8496         5.5370        -3.8042        10.8784        -0.1250         0.1874         0.4524        -0.5751        -0.6816         0.0593        -0.0608         0.0072
   2637703.6591   1097945.3077         6.3642         3.5866        -3.9573        20.3529        -0.1007         0.1824         0.4538        -0.5069        -0.7329         0.0641        -0.1228         0.0192
   2637681.7112   1097932.9390         6.4416         3.6302        -1.4087        20.0433        -0.2501         0.3499         0.6441        -0.5267        -0.5547         0.1378        -0.0652         0.0232
   2637659.7633   1097920.5703         5.8006         3.2689        -0.7468        42.1133        -0.0529         0.4321         0.6188        -0.3539        -0.7013         0.0893         0.0838         0.0150
   2637608.7759   1097903.1250         6.5374         1.1429        -7.3357        60.2089        -0.0300         0.1605        -0.3433        -0.1500        -0.9272        -0.1481         0.0146         0.0221
   2637579.7364   1097898.0484         9.8282         1.7181        -9.1560        21.7413        -0.0338         0.1859        -0.1828        -0.7075        -0.6826        -0.2083        -0.0461         0.0455
   2637550.6969   1097892.9718        11.8625         2.0738       -11.3715        29.8634        -0.0414         0.2250        -0.1197        -0.6442        -0.7555        -0.2657        -0.1519         0.0937
   2637502.6656   1097877.0624        16.4374         9.3757       -15.5676        36.5808        -0.0083         0.3079         0.0851        -0.5953        -0.7990        -0.1266        -0.6588         0.4501
   2637483.6738   1097866.2297        16.6805         9.5144       -17.5452        37.4778         0.0069         0.2810         0.0842        -0.5607        -0.8237         0.0144        -0.7194         0.5177
   2637446.5079   1097833.9320        14.7164        17.3811       -14.8286        25.7594        -0.1081         0.2799         0.2818        -0.6967        -0.6597         0.1468        -0.4627         0.2356
   2637428.3337   1097812.4670        14.7004        17.3622       -11.4746        28.5692        -0.0501         0.2349         0.3238        -0.5057        -0.7996         0.1426        -0.4147         0.1923
   2637410.1595   1097791.0020        12.3044        14.5323        -6.7682        23.8232        -0.1401         0.3169         0.4281        -0.3856        -0.8173         0.0974        -0.1157         0.0229
   2637369.8389   1097760.6728        15.3588         6.1475       -13.0575        10.0000         0.0071         0.0644         0.0031        -0.7590        -0.6511        -0.1358         0.0034         0.0184
   2637347.6926   1097751.8086        12.9683         5.1907        -6.2562        10.0000         0.0213         0.1327         0.1469        -0.5198        -0.8416        -0.2059        -0.0655         0.0467
   2637325.5463   1097742.9444        12.8852         5.1574        -6.5054        14.0068         0.0440         0.1729         0.2230        -0.5772        -0.7856        -0.2749        -0.0871         0.0832
   2636615.7668   1098306.2990       -13.0364        27.4089        -3.2253        38.3885         0.3383         0.6073         0.2606         0.0631        -0.9634         0.7315        -0.6309         0.9332
   2637219.7725   1098421.8131        21.6092        35.0547        -9.3952        83.2475        -0.0418         0.7143         0.0048        -0.2408        -0.9706        -0.0032        -0.1866         0.0348
   2637598.5483   1098840.2702        32.6908        30.4558       -19.6354        57.1208        -0.0600         0.4615        -0.4008        -0.3060        -0.8635        -0.3162        -0.2755         0.1759
   2637004.6793   1098047.5530        16.3976        35.2971        -9.5871        61.5853         0.0152         0.4917        -0.0456        -0.2867        -0.9569        -0.0023        -0.3340         0.1116
   2637526.0505   1098257.3431        18.4270        35.0158        -5.9648        55.1243         0.0585         0.4769         0.0350        -0.1755        -0.9839        -0.1143        -0.2528         0.0770
   2637025.3781   1098724.2582        35.5146        34.0206       -19.1776        41.0743         0.1695         0.5225        -0.3352         0.1649        -0.9276        -0.6187        -0.2794         0.4608
   2637555.1595   1098556.2648        39.6831        37.4953       -23.5988        66.1722         0.0121         0.4367        -0.3813        -0.2123        -0.8997        -0.4489        -0.2615         0.2699
   2637287.0209   1098088.1798        15.1675        31.5430       -13.8220        82.1365        -0.0685         0.6637        -0.1092        -0.3146        -0.9429        -0.0288        -0.2312         0.0543
   2636902.6847   1098436.2799        23.2869        16.1685       -34.9432       115.7312         0.1250         0.6466        -0.1316        -0.3292        -0.9350        -0.4527        -0.1633         0.2316
   2637324.1420   1098730.4481        31.5963        47.0297       -12.1903        71.2036         0.0344         0.6670         0.0522        -0.1465        -0.9878        -0.0824        -0.1186         0.0209
   2637748.6185   1098216.7693         8.7253        24.9182        -5.2323        44.6873         0.0106         0.3929         0.0303        -0.2796        -0.9596        -0.0885        -0.2847         0.0889
   2637658.0136   1098382.4485        20.6652        34.4992       -13.4427        42.6080         0.0057         0.3162        -0.1960        -0.3022        -0.9329        -0.2637        -0.3053         0.1627
   2636770.7823   1098122.3658         6.4402        17.6649        -5.7250        37.6193         0.0801         0.3308        -0.1357        -0.1326        -0.9818        -0.3983         0.0144         0.1589
   2636407.0296   1098177.3876         0.1426        35.9581       -10.1238        91.7733        -0.1704         0.7994         0.2679        -0.3212        -0.9083         0.0384        -0.1680         0.0297
   2637388.4160   1098952.5945        41.0661        38.6672       -12.8577        56.5426         0.1166         0.5984         0.1359        -0.3589        -0.9234        -0.2801        -0.3146         0.1774
   2636812.2037   1098642.4724        -4.0521        21.9068        -8.5677        17.5288        -0.0259         0.1462         0.5468        -0.2480        -0.7997         0.3719        -0.3034         0.2303
   2637052.0434   1098266.3390        19.3944        30.2583        -4.8696        73.2647         0.1619         0.6589        -0.2066        -0.0398        -0.9776         0.0081        -0.2970         0.0883
   2637247.0168   1097910.7806        15.4265        31.4830       -14.6875        62.2129        -0.0220         0.4462        -0.0072        -0.3807        -0.9247        -0.0996        -0.3248         0.1154
   2636432.5008   1098419.4788         8.8451        36.8549        -1.4163       131.3251        -0.4022         1.0821         0.4328        -0.4571        -0.7770         0.0494        -0.2068         0.0452
   2637478.2768   1098073.1611        15.2355        25.2522        -8.0237        83.5804         0.0337         0.7755         0.0240        -0.1390        -0.9900        -0.0760        -0.1350         0.0240
   2637963.4285   1098158.6220        -1.4427         8.4450        -1.0836        21.0353         0.0202         0.2278        -0.0191        -0.1180        -0.9928         0.0274        -0.2049         0.0427
   2637412.2106   1098416.8984        23.8900        36.2590        -6.8436        70.8971         0.0267         0.6556         0.0299        -0.1496        -0.9883        -0.0881        -0.1097         0.0198
   2637174.3573   1098851.9302        26.1184        39.8435       -28.1165        82.1760        -0.0881         0.6645        -0.2186        -0.3299        -0.9183        -0.2068        -0.1304         0.0598
   2636709.7367   1098470.0226        -7.6993        25.6134        -7.9495        30.8260        -0.0232         0.1596         0.3644        -0.3164        -0.8759         0.2713        -0.2566         0.1394
   2637067.6992   1098530.3057        23.9191        24.0607       -11.7339        58.6736        -0.1629         0.4538        -0.6128         0.0631        -0.7877        -0.1383        -0.0839         0.0262
   2637722.7534   1098562.2633        21.5479        33.4782       -17.8995        52.5614        -0.0506         0.4241        -0.1959        -0.3706        -0.9079        -0.1027        -0.3011         0.1012
   2637311.9601   1098267.7183        19.9946        37.9612        -4.9331        74.4088         0.0355         0.5785        -0.0095        -0.1546        -0.9879        -0.0900        -0.1884         0.0436
   2637634.4246   1098089.4653        11.4442        23.7493        -6.5463        59.8590         0.0067         0.5343         0.0899        -0.2202        -0.9713        -0.0587        -0.1948         0.0414
   2636789.3342   1098296.7168         4.1954        20.0845       -16.3038        62.4967         0.1235         0.5306        -0.1308        -0.3271        -0.9359        -0.0352         0.0457         0.0033
   2637311.9284   1098561.1326        25.1488        35.0926        -6.0563        92.5960         0.0236         0.8336         0.0609        -0.0998        -0.9931        -0.0272        -0.1077         0.0123
   2637493.2124   1098705.4502        42.2268        40.5298       -22.9297        51.3154        -0.0067         0.4047        -0.2670        -0.2180        -0.9387        -0.2815        -0.2046         0.1211
   2637180.0172   1098642.4731        26.4188        35.1155        -6.4474        84.2152         0.0650         0.7900        -0.2237         0.0645        -0.9725        -0.0370        -0.0978         0.0109
