thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
,,,,,,,,,,,,,,2007.0,,74.43069677211425,2384.1,274.77999999999975,0.10761516642175768,23.851138052146993,50.57955871996725
226.51808829113924,23.253594646880348,46.05756847876251,0.18056860260233412,0.10757406971298925,0.092309910384519,22.803973831882164,0.08393202395521138,0.09099878417508127,-0.07696424050632912,0.03633512658227848,-0.007243735740466271,2.0108734177215193,0.03940103507030809,2008.0,0.19988398009750824,72.19267262192179,2382.7,273.37999999999965,0.10704343573367751,23.251568600137034,48.94110402178475
,,,,,,,,,,,,,,2009.0,,,2379.4,270.0799999999999,0.10569578482606018,21.87429789134258,
,,,,,,,,,,,,,,2010.0,,65.74885146986598,2378.6,269.27999999999975,0.1053690815757286,21.547925244872403,44.20092622499358
221.0077303797468,22.42734191195884,44.93270321942903,0.17330314492802415,0.10628695656193307,0.0739980085077949,22.50536130747019,0.06904451368305399,0.08985527481641256,-0.06973069620253165,0.035442088607594936,-0.006118511637758373,1.9706993670886075,0.0310599443809171,2011.0,0.18028496506972796,,2376.4,267.0799999999999,0.10447064763731703,20.665280908569763,
,,,,,,,,,,,,,,2012.0,,,2374.1,264.77999999999975,0.10353137579261389,19.76554604240581,
,,,,,,,,,,,,,,2013.0,,,2374.1,264.77999999999975,0.10353137579261389,19.76554604240581,
,,,,,,,,,,,,,,2014.0,,59.61124717917858,2374.0,264.67999999999984,0.10349053788632248,19.72695503760451,39.884292141574065
213.4747180379747,20.131808722601512,38.02151086785382,0.18073360289630241,0.10247725175089643,0.09666234201892943,17.889702145252308,0.09136047958408534,0.09724767964318824,-0.08253481012658227,0.03734240506329114,-0.008206450098541901,1.8958018987341771,0.04545092139877544,2015.0,0.19913959376982587,,2369.8,260.48,0.10177534582208216,18.145202312002375,
,,,,,,,,,,,,,,2016.0,,53.571308232291,2369.6,260.27999999999975,0.10169367000949918,18.07176284439845,35.49954538789255
,,,,,,,,,,,,,,2017.0,,52.231799566369546,2367.1,257.77999999999975,0.10067272235221322,17.16795332579725,35.063846240572296
,,,,,,,,,,,,,,2018.0,,48.84857756307031,2366.3,256.98,0.10034601910188183,16.884231975782527,31.96434558728778
208.76346867088608,17.66412264814126,33.16879646167838,0.185502648441072,0.0980842470662607,0.09606978694891924,15.504673813537124,0.1064562722656681,0.10175434151962005,-0.08337056962025316,0.03679905063291139,-0.008304822006289054,1.853937974683544,0.0466983129929239,2019.0,0.19415403401517994,48.18554108216432,2364.2,254.87999999999965,0.09948842306976148,16.151969487828588,32.03357159433573
,,,,,,,,,,,,,,2020.0,,47.53193611858071,2361.9,252.57999999999993,0.09854915122505851,15.370469801786877,32.161466316793835
,,,,,,,,,,,,,,2021.0,,46.42929176713745,2362.7,253.37999999999965,0.09887585447538991,15.639887567098787,30.78940420003866
,,,,,,,,,,,,,,2022.0,,45.00152089346217,2358.4,249.07999999999993,0.09711982450485819,14.221511651491925,30.780009241970248
