thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
,,,,,,,,,,,,,,1966.0,,,2319.787759048213,40.417759048213156,0.10120401442935088,4.59701168325906,
49.58622616822429,15.01246711348734,20.067353510161364,0.14463539295085642,0.10767914497519201,0.06808507154997616,5.054886396674025,0.49405036700559163,0.3578838745664585,0.25781775700934584,-0.22882056074766355,-0.11882884485020527,0.4325710280373831,0.1609265037254951,1967.0,0.17576421652516816,,,,,,
,,,,,,,,,,,,,,1970.0,,28.7594851880325,,,,,
,,,,,,,,,,,,,,1974.0,,,2335.026855212165,55.65685521216528,0.10402782064821388,4.7307377890002655,
56.75908648648649,18.995191766237703,26.024034676591832,0.16700362095058216,0.11474988095168646,0.08040301385133698,7.028842910354129,0.3990163601392206,0.37689918362769287,0.2722385135135136,-0.19043040540540543,-0.11037754754291457,0.49575878378378374,0.16200497896414437,1981.0,0.19515289480302345,,,,,,
,,,,,,,,,,,,,,1984.0,,,2339.61,60.24000000000024,0.10487707788857778,4.799713593894126,
,,,,,,,,,,,,,,1985.0,,30.4,2340.35,60.98000000000002,0.10501419997111315,4.812437204333194,25.587562795666805
,,,,,,,,,,,,,,1986.0,,26.5,2335.51,56.14000000000033,0.10411734743128695,4.737254279888062,21.762745720111937
,,,,,,,,,,,,,,1988.0,,,2331.0,51.63000000000011,0.103281643928267,4.682669731643359,
,,,,,,,,,,,,,,1990.0,,,2317.85,38.48000000000002,0.10084494746159028,4.587819994903893,
,,,,,,,,,,,,,,1991.0,,14.8,2311.23,31.860000000000127,0.09961826072323292,4.565384558071127,10.234615441928874
,,,,,,,,,,,,,,1992.0,,10.2,2304.49,25.11999999999989,0.09836933797149136,4.55318058296343,5.6468194170365695
,,,,,,,,,,,,,,1993.0,,,2295.82,16.450000000000273,0.09676278600448862,4.54690735915497,
,,,,,,,,,,,,,,1994.0,,,2288.13,8.760000000000218,0.09533782814678946,4.5456074178994115,
