958739.745	2118490.150
958745.093	2118491.338
958746.636	2118490.933
958752.673	2118492.563
958758.969	2118492.536
958764.441	2118493.043
958787.016	2118485.084
958787.715	2118475.368
958789.617	2118471.850
958790.522	2118467.999
958795.086	2118463.551
958799.658	2118457.797
958805.217	2118454.730
958808.055	2118451.778
958806.903	2118449.767
958808.567	2118446.452
958811.912	2118442.749
958812.732	2118437.524
958819.773	2118434.897
958821.961	2118417.930
958826.754	2118409.466
958831.250	2118397.095
958837.504	2118388.871
958843.039	2118374.344
958851.783	2118366.162
958861.112	2118352.514
958867.940	2118338.329
958875.895	2118328.052
958881.090	2118315.214
958889.609	2118298.877
958897.186	2118285.338
958904.123	2118275.576
958910.172	2118259.001
958920.654	2118251.876
958928.770	2118238.290
958938.390	2118222.850
958952.810	2118206.487
958956.675	2118197.380
958965.542	2118190.179
958982.341	2118171.710
958985.006	2118162.942
958989.048	2118160.838
958996.248	2118155.119
959000.166	2118152.865
959002.788	2118150.703
959006.333	2118148.214
959010.081	2118146.279
959012.624	2118144.328
959015.554	2118142.057
959017.780	2118140.114
959020.892	2118136.357
959019.117	2118130.744
959019.635	2118126.598
959022.369	2118123.695
959025.780	2118121.569
959031.919	2118117.411
959040.841	2118109.839
959044.623	2118106.938
959048.993	2118104.311
959060.052	2118098.588
959063.152	2118095.998
959067.774	2118094.028
959074.136	2118089.001
959079.909	2118085.975
959085.131	2118083.944
959089.987	2118083.046
959094.947	2118081.486
959099.926	2118081.569
959102.271	2118079.816
959104.366	2118076.970
959102.273	2118069.526
959102.470	2118064.597
959105.732	2118057.648
959110.095	2118054.269
959115.611	2118050.624
959119.874	2118047.868
959123.861	2118047.975
959127.699	2118044.703
959130.828	2118043.857
959132.645	2118043.478
959136.401	2118042.296
959138.908	2118039.687
959141.606	2118036.741
959146.711	2118033.868
959148.757	2118031.532
959151.541	2118029.129
959155.578	2118026.054
959158.333	2118023.747
959163.478	2118020.878
959167.193	2118018.465
959171.437	2118017.350
959174.143	2118015.552
959177.300	2118014.827
959178.934	2118013.480
959182.205	2118011.975
959185.042	2118010.467
959189.251	2118008.478
959192.129	2118006.538
959197.267	2118002.303
959202.406	2117998.464
959203.868	2117997.259
959209.296	2117995.348
959212.274	2117993.398
959213.259	2117992.622
959217.557	2117991.354
959221.751	2117988.908
959225.906	2117990.970
959229.325	2117990.607
959232.671	2117989.148
959236.844	2117987.334
959248.069	2117981.943
959259.637	2117977.931
959268.620	2117974.245
959282.312	2117967.904
959301.536	2117958.990
959309.096	2117955.898
959316.979	2117951.314
959326.494	2117944.987
959334.771	2117940.006
959342.997	2117935.138
959361.517	2117926.334
959374.930	2117918.779
959381.980	2117913.798
959386.168	2117910.995
959390.585	2117908.294
959394.638	2117906.685
959398.843	2117904.122
959406.266	2117898.147
959412.847	2117894.744
959420.398	2117890.721
959425.446	2117888.655
959436.910	2117882.634
959443.444	2117878.692
959448.037	2117877.650
959452.243	2117873.642
959461.289	2117866.834
959472.795	2117861.609
959479.609	2117860.108
959487.683	2117853.128
959509.990	2117839.939
959519.091	2117835.650
959522.510	2117833.842
959543.679	2117816.645
959551.966	2117811.763
959560.605	2117809.804
959566.371	2117806.243
959571.462	2117803.310
959579.509	2117797.435
959589.836	2117789.861
959595.627	2117786.243
959604.703	2117781.180
959608.313	2117779.251
959612.733	2117775.679
959615.887	2117774.993
959620.475	2117771.319
959623.283	2117767.849
959628.007	2117765.652
959631.366	2117764.472
959634.033	2117762.670
959635.535	2117761.251
959638.967	2117757.881
959641.301	2117755.019
959645.534	2117751.132
959649.413	2117748.260
959653.212	2117744.153
959655.334	2117740.815
959658.995	2117737.328
959662.255	2117734.713
959663.650	2117731.938
959664.491	2117728.754
959666.311	2117725.268
959668.678	2117720.826
959672.565	2117717.658
959677.745	2117714.832
959681.373	2117712.094
959684.360	2117709.235
959687.980	2117706.575
959690.758	2117704.033
959694.352	2117701.034
959697.475	2117695.319
959700.999	2117692.017
959704.959	2117687.055
959707.282	2117681.638
959712.561	2117675.735
959716.186	2117672.205
959719.783	2117668.554
959722.361	2117666.031
959728.802	2117660.794
959732.403	2117657.717
959735.395	2117655.214
959739.771	2117651.282
959742.942	2117646.719
959745.274	2117643.461
959751.356	2117638.050
959759.211	2117631.286
959760.157	2117625.777
959762.405	2117622.985
959764.668	2117622.708
959767.111	2117620.766
959768.985	2117618.572
959771.576	2117616.328
959773.787	2117614.324
959776.212	2117611.748
959778.851	2117609.211
959780.548	2117608.029
959783.705	2117607.304
959786.987	2117606.512
959788.488	2117604.697
959790.154	2117604.660
959793.037	2117601.237
959796.944	2117597.655
959799.526	2117596.934
959802.001	2117593.847
959802.996	2117591.113
959805.090	2117589.098
959807.132	2117587.415
959810.710	2117585.404
959814.010	2117583.189
959819.346	2117579.982
959823.542	2117577.101
959827.975	2117575.252
959830.422	2117571.827
959833.509	2117570.185
959837.530	2117567.267
959842.064	2117563.963
959849.560	2117560.925
959855.056	2117558.308
959860.036	2117557.560
959863.420	2117554.482
959866.147	2117552.053
959868.743	2117550.166
959871.025	2117548.466
959874.982	2117546.828
959877.479	2117542.893
959880.797	2117543.371
959882.682	2117539.001
959884.833	2117534.340
959888.312	2117532.122
959892.372	2117523.864
959892.923	2117518.356
959895.098	2117515.696
959899.284	2117509.430
959902.906	2117507.780
959904.992	2117505.230
959909.660	2117500.119
959913.047	2117497.001
959917.747	2117493.199
959920.870	2117490.155
959924.154	2117487.701
959928.563	2117484.464
959932.952	2117480.810
959934.474	2117478.364
959936.340	2117476.862
959939.980	2117473.789
959943.289	2117470.664
959944.720	2117468.546
959947.073	2117466.101
959949.948	2117464.814
959953.678	2117461.017
959956.254	2117458.930
959961.957	2117454.373
959964.785	2117451.717
959968.499	2117446.850
959969.353	2117441.272
959970.848	2117439.318
959974.497	2117439.234
959977.052	2117440.450
959979.318	2117439.521
959981.581	2117437.799
959985.915	2117435.129
959988.838	2117432.937
959992.075	2117433.229
959994.457	2117431.301
959995.937	2117428.059
959997.251	2117422.427
959998.971	2117418.338
960002.066	2117415.173
960005.402	2117410.942
960006.406	2117408.743
960009.312	2117406.312
960011.917	2117403.297
960013.541	2117401.237
960016.587	2117393.852
960017.224	2117390.114
960021.262	2117386.821
960023.700	2117386.977
960026.172	2117383.712
960029.364	2117381.190
960031.499	2117378.743
960034.659	2117376.752
960038.120	2117375.344
960041.120	2117375.217
960044.001	2117372.012
960047.330	2117371.976
960049.908	2117370.067
960052.633	2117366.846
960057.102	2117362.765
960061.250	2117359.562
960062.739	2117357.252
960067.058	2117354.739
960066.447	2117351.632
960070.242	2117346.951
960073.608	2117344.465
960075.814	2117341.491
960078.457	2117339.529
960081.628	2117336.807
960083.047	2117334.410
960083.602	2117332.544
960086.789	2117330.278
960087.227	2117327.787
960090.486	2117324.559
960094.256	2117321.379
960095.405	2117319.927
960099.175	2117317.974
960100.624	2117314.433
960104.027	2117312.386
960105.772	2117309.684
960108.533	2117306.902
960109.998	2117304.431
960113.096	2117302.058
960115.003	2117290.268
960117.059	2117284.747
960123.145	2117279.297
960126.538	2117273.647
960129.921	2117269.342
960133.496	2117267.153
960135.691	2117264.297
960138.403	2117261.412
960144.095	2117252.857
960147.999	2117249.314
960148.282	2117241.643
960150.885	2117237.837
960153.816	2117234.735
960159.104	2117235.105
960162.174	2117231.166
960162.606	2117225.864
960161.030	2117221.062
960161.652	2117216.036
960164.958	2117212.119
960170.261	2117205.763
960175.723	2117197.541
960175.799	2117194.699
960176.434	2117192.623
960181.049	2117188.674
960184.175	2117185.195
960183.787	2117180.388
960187.162	2117178.833
960191.966	2117178.267
960199.114	2117174.324
960201.731	2117171.192
960204.230	2117167.435
960206.916	2117162.766
960208.433	2117162.021
960215.231	2117157.392
960220.885	2117156.017
960224.833	2117152.004
960231.547	2117146.614
960234.027	2117140.382
960234.419	2117135.076
960233.500	2117130.238
960238.402	2117121.250
960240.335	2117115.361
960243.930	2117110.087
960248.624	2117106.145
960253.150	2117100.248
960256.686	2117091.881
960257.943	2117088.282
960261.712	2117083.875
960269.521	2117078.413
960270.189	2117074.144
960273.512	2117069.852
960275.444	2117066.021
960282.233	2117065.191
960284.181	2117064.488
960284.076	2117060.638
960284.154	2117055.520
960287.895	2117051.606
960291.127	2117044.140
960295.433	2117041.348
960297.624	2117037.918
960303.452	2117032.680
960310.960	2117031.979
960317.419	2117028.207
960322.189	2117015.862
960326.542	2117013.610
960334.023	2117006.216
960338.153	2117000.321
960340.950	2116999.423
960348.348	2116994.119
960351.866	2116991.291
960358.755	2116986.334
960362.847	2116982.889
960370.798	2116979.439
960377.440	2116973.350
960385.393	2116968.238
960405.523	2116965.942
960408.540	2116963.383
960412.966	2116957.496
960419.431	2116953.250
960430.732	2116947.075
960436.949	2116944.369
960446.847	2116939.820
960452.006	2116937.626
960457.604	2116933.336
960465.091	2116930.594
960473.380	2116926.108
960478.941	2116920.766
960483.712	2116917.050
960487.779	2116914.888
960492.358	2116912.341
960497.427	2116906.971
960502.088	2116903.779
960504.885	2116897.755
960511.040	2116891.995
960514.382	2116888.735
960519.183	2116884.091
960527.454	2116873.627
960531.757	2116867.986
960533.778	2116864.262
960535.028	2116861.354
960537.907	2116858.584
960541.770	2116851.752
960545.620	2116846.305
960548.523	2116838.965
960551.403	2116833.306
960554.209	2116826.986
960554.030	2116821.645
960555.761	2116818.883
960557.897	2116817.050
960560.088	2116813.402
960562.250	2116810.068
960564.710	2116804.862
960565.442	2116800.757
960566.223	2116794.084
960566.852	2116787.139
960569.069	2116779.535
960567.927	2116774.953
960564.323	2116769.223
960560.008	2116763.682
960559.218	2116756.679
960555.436	2116750.121
960552.944	2116744.557
960553.595	2116740.266
960554.599	2116737.236
960552.319	2116733.375
960552.997	2116729.205
960553.820	2116725.386
960554.276	2116721.472
960555.945	2116719.554
960558.115	2116716.755
960559.349	2116711.946
960560.445	2116707.757
960563.113	2116703.898
960565.955	2116698.017
960569.619	2116687.921
960575.175	2116676.047
960577.219	2116667.972
960582.337	2116662.706
960586.783	2116655.792
960588.902	2116648.377
960590.587	2116641.573
960591.172	2116633.436
960591.678	2116630.239
960593.683	2116624.218
960592.804	2116619.780
960594.816	2116615.125
960598.607	2116612.541
960601.031	2116611.409
960605.352	2116611.133
960607.573	2116609.447
960611.573	2116603.875
960613.201	2116601.558
960617.204	2116595.334
960615.494	2116588.223
960619.426	2116586.642
960622.528	2116583.003
960623.881	2116577.988
960622.826	2116573.117
960626.366	2116568.213
960629.138	2116563.473
960630.050	2116562.433
960631.784	2116557.573
960632.998	2116554.009
960633.753	2116550.896
960637.118	2116548.014
960640.401	2116544.332
960642.624	2116542.211
960647.308	2116541.455
960657.057	2116534.755
960660.630	2116526.827
960663.795	2116513.892
960671.455	2116506.892
960675.768	2116501.568
960680.784	2116500.032
960684.251	2116494.647
960687.390	2116487.943
960690.443	2116480.697
960697.809	2116470.582
960706.477	2116465.855
960718.216	2116460.475
960717.578	2116453.130
960719.739	2116450.627
960725.602	2116434.133
960729.998	2116429.787
960727.960	2116424.030
960730.837	2116412.848
960731.228	2116403.862
960729.633	2116398.642
960729.756	2116393.666
960732.247	2116388.761
960734.747	2116385.400
960737.884	2116379.745
960739.746	2116375.828
960742.165	2116368.996
960747.298	2116364.186
960753.023	2116360.226
960759.574	2116353.851
960761.016	2116347.716
960767.093	2116342.562
960769.080	2116339.191
960770.749	2116331.100
960773.118	2116328.498
960776.549	2116325.741
960780.116	2116321.790
960787.282	2116313.753
960794.863	2116311.475
960799.569	2116308.029
960803.720	2116304.174
960808.000	2116299.599
960810.255	2116298.787
960815.446	2116295.843
960817.307	2116293.984
960822.241	2116289.809
960828.115	2116285.941
960835.241	2116278.118
960839.432	2116274.266
960844.123	2116268.702
960851.747	2116257.760
960855.583	2116252.865
960857.521	2116250.618
960860.638	2116247.435
960867.152	2116240.621
960869.126	2116239.030
960872.102	2116236.071
960874.256	2116232.202
960877.523	2116227.450
960881.904	2116222.034
960893.768	2116213.301
960896.045	2116209.800
960897.682	2116202.457
960899.412	2116196.410
960899.868	2116191.882
960901.748	2116187.769
960902.882	2116185.859
960903.431	2116179.955
960906.229	2116174.941
960908.544	2116168.158
960913.401	2116163.144
960914.748	2116159.434
960916.446	2116158.648
960918.948	2116156.296
960923.009	2116153.382
960923.200	2116150.986
960927.671	2116149.359
960929.634	2116149.112
960930.597	2116145.900
960932.019	2116142.633
960937.058	2116138.191
960940.146	2116134.491
960962.368	2116112.415
960967.421	2116103.814
960974.517	2116094.971
960980.632	2116092.614
960990.888	2116079.817
