u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
,,,,,,,,,,,,,1889.0,,,1895.4361,321.4360999999999,0.11880107473001796,28.47829294554155,
,,,,,,,,,,,,,1890.0,,,1895.4361,321.4360999999999,0.11880107473001796,28.47829294554155,
,,,,,,,,,,,,,1891.0,,157.0,1895.4361,321.4360999999999,0.11880107473001796,28.47829294554155,128.52170705445846
,,,,,,,,,,,,,1892.0,,151.0,1894.3353,320.33529999999996,0.1185391450710859,28.154637774340205,122.8453622256598
,,,,,,,,,,,,,1893.0,,154.0,,,,,
,,,,,,,,,,,,,1894.0,,151.0,1894.6105,320.6105,0.11860462748581893,28.235239474341572,122.76476052565843
,,,,,,,,,,,,,1894.0,,151.0,1895.1609,321.1609000000001,0.11873559231528498,28.397066702859696,122.60293329714031
,,,,,,,,,,,,,1895.0,,130.0,,,,,
,,,,,,,,,,,,,1896.0,,122.0,1894.3353,320.33529999999996,0.1185391450710859,28.154637774340205,93.8453622256598
,,,,,,,,,,,,,1896.0,,122.0,1894.3353,320.33529999999996,0.1185391450710859,28.154637774340205,93.8453622256598
,,,,,,,,,,,,,1897.0,,127.0,,,,,
,,,,,,,,,,,,,1898.0,,120.0,1899.0135,325.0135,0.11965229853258298,29.55331305835181,90.44668694164818
,,,,,,,,,,,,,1899.0,,117.0,,,,,
,,,,,,,,,,,,,1911.0,,,1884.4285,310.4285,0.11618187331862574,25.38850787770557,
,,,,,,,,,,,,,1912.0,,,1884.7036,310.70360000000005,0.11624733193887668,25.461836642911077,
,,,,,,,,,,,,,1913.0,,107.0,,,,,
,,,,,,,,,,,,,1915.0,,,1883.8781,309.8780999999999,0.1160509084891597,25.242381120285597,
,,,,,,,,,,,,,1916.0,,,1888.0059,314.0059000000001,0.11703309712119078,26.357396802471182,
,,,,,,,,,,,,,1917.0,,126.0,1890.2075,316.2075,0.11755695643905488,26.970365631655433,99.02963436834457
,,,,,,,,,,,,,1918.0,,131.0,1891.3082,317.30819999999994,0.11781886230350483,27.28166210319314,103.71833789680686
,,,,,,,,,,,,,1919.0,,142.0,1891.3082,317.30819999999994,0.11781886230350483,27.28166210319314,114.71833789680686
,,,,,,,,,,,,,1920.0,,,1897.0872,323.08719999999994,0.11919394542393395,28.970019732936795,
,,,,,,,,,,,,,1921.0,,,1891.3082,317.30819999999994,0.11781886230350483,27.28166210319314,
,,,,,,,,,,,,,1922.0,,,1890.4826,316.48260000000005,0.1176224150593058,27.04786453611218,
,,,,,,,,,,,,,1923.0,,132.0,1892.6842,318.6841999999999,0.1181462743771699,27.675400726677925,104.32459927332208
,,,,,,,,,,,,,1924.0,,129.0,1890.7578,316.7578000000001,0.11768789747403884,27.125594081791927,101.87440591820807
,,,,,,,,,,,,,1925.0,,120.0,1892.1338,318.13380000000006,0.11801530954770391,27.517291754625592,92.48270824537441
,,,,,,,,,,,,,1926.0,,,1891.3082,317.30819999999994,0.11781886230350483,27.28166210319314,
,,,,,,,,,,,,,1927.0,,123.0,1890.7578,316.7578000000001,0.11768789747403884,27.125594081791927,95.87440591820807
,,,,,,,,,,,,,1928.0,,,1889.9323,315.93229999999994,0.11749147402432185,26.893040674147088,
,,,,,,,,,,,,,1929.0,,122.0,1888.5563,314.55629999999996,0.11716406195065678,26.509435910432078,95.49056408956793
,,,,,,,,,,,,,1930.0,,125.0,1887.7307,313.73070000000007,0.11696761470645775,26.281676447803545,98.71832355219645
,,,,,,,,,,,,,1931.0,,105.0,1886.0796,312.0796,0.11657474401254175,25.83154817214674,79.16845182785326
,,,,,,,,,,,,,1932.0,,,1890.4826,316.48260000000005,0.1176224150593058,27.04786453611218,
,,,,,,,,,,,,,1933.0,,99.0,1885.8044,311.8044,0.11650926159780872,25.757213431252712,73.24278656874729
,,,,,,,,,,,,,1934.0,,,1882.7773,308.77729999999997,0.11578897883022765,24.952454565958153,
,,,,,,,,,,,,,1935.0,,109.0,,,,,
,,,,,,,,,,,,,1936.0,,,1879.7502,305.75019999999995,0.11506869606264658,24.17101922840296,
,,,,,,,,,,,,,1937.0,,,1880.0254,306.0254,0.1151341784773796,24.24110933918286,
,,,,,,,,,,,,,1938.0,,102.0,1881.1262,307.1261999999999,0.11539610813631164,24.523366645361982,77.47663335463801
,,,,,,,,,,,,,1941.0,,,1883.3277,309.32770000000005,0.1159199436596937,25.097030935108616,
,,,,,,,,,,,,,1941.0,,,1881.1262,307.1261999999999,0.11539610813631164,24.523366645361982,
,,,,,,,,,,,,,1944.0,,,1873.4208,299.4208000000001,0.11356264811275145,22.61047477068629,
,,,,,,,,,,,,,1946.0,,,1872.8704,298.8704,0.1134316832832854,22.47936096843087,
,,,,,,,,,,,,,1947.0,,,1869.5682,295.56819999999993,0.11264594189545339,21.707801230033592,
,,,,,,,,,,,,,1948.0,,,1868.7426,294.74260000000004,0.11244949465125437,21.51889577704357,
,,,,,,,,,,,,,1949.0,,71.0,,,,,
,,,,,,,,,,,,,1950.0,,90.0,1860.7621,286.7620999999999,0.1105505760074432,19.773060144618064,70.22693985538194
,,,,,,,,,,,,,1951.0,,,1855.5334,281.53340000000003,0.10930643392199803,18.705518286663686,
,,,,,,,,,,,,,1952.0,,77.0,,,,,
,,,,,,,,,,,,,1953.0,,,1853.6071,279.60709999999995,0.108848080813349,18.326922600726363,
,,,,,,,,,,,,,1955.0,,,1848.9289,274.9289000000001,0.10773492735185197,17.439499555381378,
,,,,,,,,,,,,,1956.0,,72.0,,,,,
26.915267751462302,43.31637210837029,0.2487174562795429,0.10652133578317395,0.1473448826153064,16.401104356907986,0.1270552128241483,0.2167043661317641,-0.09260322580645161,0.10602571926765476,-0.019816810575984202,1.4184519616390583,0.0908191089210771,1958.0,0.25386621839848034,,,,,,
,,,,,,,,,,,,,1959.0,,66.0,1843.1499,269.1498999999999,0.10635984423142279,16.404074012679526,49.59592598732047
,,,,,,,,,,,,,1962.0,,69.0,1845.5,271.5,0.1069190383552021,16.817192569409073,52.18280743059093
,,,,,,,,,,,,,1964.0,,,1844.05,270.04999999999995,0.10657401836478467,16.56102828975817,
,,,,,,,,,,,,,1965.0,,,1843.8,269.79999999999995,0.10651453215954029,16.51727696647977,
,,,,,,,,,,,,,1966.0,,,1844.45,270.45000000000005,0.1066691962931757,16.631283590645793,
,,,,,,,,,,,,,1967.0,,,1843.0,269.0,0.10632417630275828,16.378087785412376,
,,,,,,,,,,,,,1968.0,,82.0,1842.85,268.8499999999999,0.10628848457961163,16.352127671980227,65.64787232801977
