date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness
1925.0,93.06383022388059,38.69869386379219,48.29728923742309,0.1768140549836522,0.11590223319709454,0.10878993867283993,9.5985953736309,0.19079110937240182,0.22940098822648128,0.12474850746268655,-0.17750335820895521,-0.04706963228962464,0.8255294776119403,0.13578340329610653,0.22469217186993445,56.34750410553118,2410.171363882685,130.8013638826851
1952.0,67.7707923076923,29.861148750822046,33.39169497358466,0.14508158827177173,0.08932210648311213,0.07310301830621181,3.5305462227626165,0.22384828716775942,0.2697376931312802,0.16285000000000002,-0.1612389423076923,-0.052518119016503335,0.6021538461538462,0.12452969897105765,0.16242512478932394,13.220111267155689,2352.105152637283,72.73515263728314
1967.0,49.58622616822429,33.64015190799306,37.81806601082871,0.14463539295085642,0.10074832131229218,0.06918427601526005,4.177914102835651,0.49405036700559163,0.3578838745664585,0.25781775700934584,-0.22882056074766355,-0.11882884485020527,0.43305140186915897,0.1609265037254951,0.16993259732755223,,2319.787759048213,40.417759048213156
1981.0,56.75908648648649,36.047784984346556,41.501389682944215,0.16700362095058216,0.10725534258535212,0.08148057261846078,5.453604698597658,0.3990163601392206,0.37689918362769287,0.2722385135135136,-0.19043040540540543,-0.11037754754291457,0.4955858108108108,0.16200497896414437,0.1887359152038129,,2339.61,60.24000000000024
