date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slope_dem,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed,obs_tau_b_reglin,obs_u_def_reglin
1905.0,128.9082815789474,19.652741143892808,22.867371490675158,0.10504561863902438,0.07863784034926691,0.021388775979088528,3.21463034678235,0.08644615638850028,0.09034617136906076,0.14406830690702535,0.06568421052631579,0.0617921052631579,-0.008132679785318559,1.1409236842105261,0.018310075150385362,0.10002661632835544,,2806.0,130.71000000000004,0.07863784034926691,3.21463034678235,,0.08906741429779957,3.8640810401216115
1906.0,,,,,,,,,,,,,,,,,,2804.0,128.71000000000004,0.07926557402568772,3.273576834160773,,0.0881556659088487,3.6944735938359288
1907.0,,,,,,,,,,,,,,,,,,2802.0,126.71000000000004,0.07989330770210853,3.3325233215391967,,0.08724391751989784,3.5325910327266428
1908.0,122.1425657894737,20.134390299603833,23.525860108521453,0.09780383770055205,0.08052104137852935,0.019283123071542684,3.39146980891762,0.09100281158235984,0.08981842492964699,0.14406830690702535,0.05596315789473685,0.06966842105263157,-0.007985563933518004,1.0739394736842107,0.017451962899623117,0.09980416445007204,,2800.0,124.71000000000004,0.08052104137852935,3.39146980891762,,0.08633216913094698,3.3781951605702583
1909.0,,,,,,,,,,,,,,,,,,2799.6,124.30999999999995,0.080476118831016,3.3673401108187786,,0.08614981945315675,3.348193690156479
1910.0,,,,,,,,,,,,,,,,,,2799.2,123.90999999999985,0.08043119628350266,3.3432104127199374,,0.08596746977536654,3.3184804389033498
1911.0,,,,,,,,,,,,,,,,,,2798.8,123.51000000000022,0.08038627373598932,3.3190807146210966,,0.08578512009757654,3.2890535549569666
1912.0,,,,,,,,,,,,,,,,,,2798.5,123.21000000000004,0.08034135118847596,3.2949510165222553,,0.08564835783923382,3.2671702099022752
1913.0,,,,,,,,,,,,,,,,,,2798.1,122.80999999999995,0.08029642864096262,3.270821318423414,,0.0854660081614436,3.23824003067098
1914.0,,,,,,,,,,,,,,,,,,2797.7,122.40999999999985,0.08025150609344928,3.246691620324573,,0.0852836584836534,3.2095911569227757
