u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
,,,,,,,,,,,,,1903.0,,,2410.4341069199945,131.06410691999463,0.09622341638774892,1004.545620769677,
,,,,,,,,,,,,,1920.0,,,2414.112509442328,134.7425094423279,0.09622725700435487,1121.8091479709517,
,,,,,,,,,,,,,1921.0,,56.23489994668425,2410.828221475959,131.4582214759589,0.09622382788238527,1016.6472926633936,-960.4123927167094
,,,,,,,,,,,,,1922.0,,,2411.616450587888,132.24645058788792,0.09622465087165798,1041.1792952215344,
,,,,,,,,,,,,,1923.0,,52.51896270473544,2410.4341069199945,131.06410691999463,0.09622341638774892,1004.545620769677,-952.0266580649416
,,,,,,,,,,,,,1923.0,,56.34750410553118,2410.4341069199945,131.06410691999463,0.09622341638774892,1004.545620769677,-948.1981166641459
,,,,,,,,,,,,,1924.0,,,2409.1203917334474,129.7503917334475,0.09622204473896108,964.9879595573431,
38.69869386379219,48.29728923742309,0.1768140549836522,0.11590223319709454,0.10878993867283993,9.5985953736309,0.18847180600556546,0.22419473334727333,0.12474850746268655,-0.17750335820895521,-0.04706963228962464,0.8255294776119403,0.13578340329610653,1925.0,0.22469217186993445,56.34750410553118,2410.171363882685,130.8013638826851,0.09622314205799136,996.5382573242789,-940.1907532187478
,,,,,,,,,,,,,1926.0,,54.32062924628638,2409.1203917334474,129.7503917334475,0.09622204473896108,964.9879595573431,-910.6673303110567
,,,,,,,,,,,,,1927.0,,66.36927424290825,2409.9086208453755,130.5386208453756,0.09622286772823378,988.5790023647354,-922.2097281218272
,,,,,,,,,,,,,1927.0,,64.34239938366345,2409.9086208453755,130.5386208453756,0.09622286772823378,988.5790023647354,-924.236602981072
,,,,,,,,,,,,,1928.0,,,2407.9380480655545,128.56804806555465,0.09622081025505203,930.3986229719851,
,,,,,,,,,,,,,1929.0,,56.460108264378114,2407.018447434971,127.64844743497133,0.09621985010090053,904.1474150081609,-847.6873067437828
,,,,,,,,,,,,,1929.0,,44.07365079121544,2407.018447434971,127.64844743497133,0.09621985010090053,904.1474150081609,-860.0737642169455
,,,,,,,,,,,,,1931.0,,45.6501090150725,2401.894958207436,122.52495820743616,0.09621450067062795,767.94194763932,-722.2918386242475
,,,,,,,,,,,,,1931.0,,45.42490069737864,2401.894958207436,122.52495820743616,0.09621450067062795,767.94194763932,-722.5170469419413
,,,,,,,,,,,,,1932.0,,,2400.9753575768523,121.60535757685238,0.09621354051647646,745.2331709919325,
,,,,,,,,,,,,,1933.0,,46.43833812700104,,,,,
,,,,,,,,,,,,,1934.0,,45.31229653853171,2397.034212017209,117.66421201720914,0.09620942557011294,653.5845633589864,-608.2722668204547
,,,,,,,,,,,,,1935.0,,26.05698537570609,,,,,
,,,,,,,,,,,,,1937.0,,,2398.085184166448,118.71518416644813,0.09621052288914321,677.1432907505603,
,,,,,,,,,,,,,1944.0,,,2387.5754626740672,108.20546267406735,0.09619954969884048,468.27764999013743,
,,,,,,,,,,,,,1945.0,,26.845214487634628,,,,,
,,,,,,,,,,,,,1946.0,,,2380.0872861107464,100.7172861107465,0.09619173130074979,352.2359719879941,
,,,,,,,,,,,,,1947.0,,18.06209009757383,,,,,
,,,,,,,,,,,,,1948.0,,,2369.97167917433,90.60167917433,0.0961811696050834,231.67642900408427,
,,,,,,,,,,,,,1949.0,,16.59823603256369,2363.008988685628,83.63898868562819,0.09617389986650784,169.06670571540323,-152.46846968283955
,,,,,,,,,,,,,1950.0,,11.868861360992495,2360.775672868497,81.40567286849728,0.09617156806356851,152.0232648814771,-140.1544035204846
