u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
23.334151090912382,89.17924812184776,0.3392870967053314,0.09285474484438687,0.14908071102047063,65.84509703093538,0.07748625444444021,0.09519057014137172,0.0005697297297297301,0.08218324324324323,-0.006754410061943023,3.5026891891891894,0.06288460213521298,1958.0,0.24193545586485748,,,,,,
,,,,,,,,,,,,,1967.0,,,2231.3,395.9100000000001,0.08678442911587239,56.24015291891188,
,,,,,,,,,,,,,1970.0,,,2231.3,395.9100000000001,0.08678442911587239,56.24015291891188,
,,,,,,,,,,,,,1971.0,,,2229.7,394.3099999999997,0.08665580163696604,55.50703808355406,
,,,,,,,,,,,,,1972.0,,,2229.3,393.9100000000001,0.0866236447672395,55.32514815711925,
,,,,,,,,,,,,,1973.0,,,2227.2,391.8099999999997,0.08645482120117493,54.37927693098659,
,,,,,,,,,,,,,1974.0,,,2224.7,389.3099999999997,0.08625384076538381,53.272897931349306,
,,,,,,,,,,,,,1975.0,,,2227.1,391.7099999999998,0.0864467819837433,54.334613049718115,
,,,,,,,,,,,,,1976.0,,,2224.7,389.3099999999997,0.08625384076538381,53.272897931349306,
,,,,,,,,,,,,,1977.0,,,2224.7,389.3099999999997,0.08625384076538381,53.272897931349306,
,,,,,,,,,,,,,1978.0,,,2226.91,391.51999999999975,0.08643150747062317,54.24984586466675,
22.064724940799824,78.11102871140835,0.31158503457172165,0.0878626083600571,0.14441766879947393,56.04630377060853,0.08838483223778831,0.09068943272600109,-0.0012837837837837835,0.08256864864864866,-0.0068192298404674955,3.4280643243243243,0.061829673140224875,1979.0,0.23228027715953103,160.0,2229.49,394.0999999999997,0.08663891928035959,55.4114768183226,104.5885231816774
,,,,,,,,,,,,,1980.0,,165.0,2232.76,397.3700000000001,0.0869018016903744,56.91692126150434,108.08307873849566
,,,,,,,,,,,,,1981.0,,181.0,2231.64,396.2499999999998,0.08681176245513995,56.397089402476155,124.60291059752385
,,,,,,,,,,,,,1982.0,,167.3,2231.293,395.903,0.08678386637065216,56.23692611840504,111.06307388159497
,,,,,,,,,,,,,1983.0,,170.2,2232.11,396.72,0.08684954677706871,56.6146972110309,113.58530278896909
,,,,,,,,,,,,,1984.0,,172.0,,,,,
,,,,,,,,,,,,,1985.0,,173.7,2235.1,399.7099999999998,0.08708991937827487,58.017272989908825,115.68272701009116
,,,,,,,,,,,,,1986.0,,164.0,2232.74,397.3499999999997,0.08690019384688805,56.90759991575644,107.09240008424356
,,,,,,,,,,,,,1987.0,,159.6,,,,,
,,,,,,,,,,,,,1988.0,,152.4,2231.1,395.7099999999998,0.08676835068100908,56.148026011951316,96.25197398804869
,,,,,,,,,,,,,1989.0,,149.5,2228.4,393.01,0.08655129181035469,54.91791697910605,94.58208302089395
,,,,,,,,,,,,,1990.0,,148.0,2226.2,390.8099999999997,0.08637442902685849,53.93417474329926,94.06582525670075
,,,,,,,,,,,,,1991.0,,131.0,2224.1,388.7099999999998,0.08620560546079395,53.01051837970386,77.98948162029615
,,,,,,,,,,,,,1992.0,,119.3,2219.7,384.3099999999997,0.08585187989380158,51.123200166184226,68.17679983381578
,,,,,,,,,,,,,1993.0,,116.6,2217.7,382.3099999999997,0.08569109554516868,50.286481263769936,66.31351873623007
,,,,,,,,,,,,,1994.0,,117.5,2216.4,381.01,0.08558658571855733,49.749609293784275,67.75039070621573
,,,,,,,,,,,,,1995.0,,114.8,2216.1,380.7099999999998,0.08556246806626239,49.62649355045525,65.17350644954475
,,,,,,,,,,,,,1996.0,,125.7,2214.5,379.1099999999999,0.08543384058735608,48.974774727769315,76.72522527223069
,,,,,,,,,,,,,1997.0,,121.0,2213.4,378.01,0.08534540919560799,48.53147858647286,72.46852141352714
,,,,,,,,,,,,,1998.0,,121.5,2211.4,376.01,0.0851846248469751,47.73534152634668,73.76465847365333
,,,,,,,,,,,,,1999.0,,115.9,2210.6,375.2099999999998,0.08512031110752193,47.42042308148114,68.47957691851886
,,,,,,,,,,,,,2000.0,,118.4,2208.5,373.1099999999999,0.0849514875414574,46.6032934381871,71.7967065618129
,,,,,,,,,,,,,2001.0,,116.0,2208.3,372.9100000000001,0.08493540910659413,46.52618753442361,69.47381246557639
,,,,,,,,,,,,,2002.0,,122.9,2206.2,370.8099999999997,0.08476658554052956,45.72403431208518,77.17596568791483
20.950584981066374,63.963842032649424,0.2953928160984227,0.08344210745124903,0.12551841553611592,43.013257051583054,0.08649355237074279,0.09159283030018342,-0.0021448648648648653,0.07929513513513514,-0.006292318901387875,3.1951897297297296,0.058163094650853446,2003.0,0.20896052298736495,125.5,2201.8,366.4100000000001,0.08441285997353723,44.086970284202984,81.41302971579702
,,,,,,,,,,,,,2004.0,,114.9,2199.9,364.51,0.08426011484233596,43.398044775697976,71.50195522430204
,,,,,,,,,,,,,2005.0,,107.8,2195.9,360.51,0.08393854614507018,41.98248124812984,65.81751875187015
,,,,,,,,,,,,,2006.0,,98.5,2192.9,357.51,0.08369736962212085,40.9512770946078,57.5487229053922
,,,,,,,,,,,,,2007.0,,93.6,2189.0,353.6099999999999,0.0833838401422867,39.648972591704705,53.95102740829529
20.583584780693045,59.23741494154335,0.2854742042135014,0.08197701858722606,0.13035843443211728,38.653830160850305,0.09692920096675,0.09208532599107279,0.0016351351351351342,0.08081513513513514,-0.006533759733820306,3.0685502702702707,0.06249684429002887,2008.0,0.21233545301934334,92.2,2185.9,350.51,0.08313462440190572,38.64408763222603,53.55591236777397
,,,,,,,,,,,,,2009.0,,92.0,2181.4,346.01,0.08277285961748171,37.23207816568643,54.76792183431357
,,,,,,,,,,,,,2010.0,,84.3,2177.9,342.51,0.08249148700737415,36.17127418652981,48.12872581347019
,,,,,,,,,,,,,2011.0,,82.5,2173.6,338.2099999999998,0.0821458006578134,34.91177610633887,47.58822389366113
,,,,,,,,,,,,,2012.0,,79.1,2168.4,333.01,0.0817277613513679,33.451515845110194,45.6484841548898
,,,,,,,,,,,,,2013.0,,74.4,2165.6,330.2099999999998,0.08150266326328184,32.69303466696139,41.70696533303862
,,,,,,,,,,,,,2014.0,,74.2,2163.5,328.1099999999999,0.08133383969721732,32.13669368187694,42.06330631812306
,,,,,,,,,,,,,2015.0,,74.3,2157.5,322.1099999999999,0.08085148665131864,30.604987753583323,43.695012246416674
,,,,,,,,,,,,,2016.0,,72.85,2154.9,319.51,0.08064246699809588,29.967281976522678,42.88271802347732
