u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
25.96520809848288,33.28096180772338,0.0857302166842754,0.0776237228933643,-0.00787534417784737,7.3157537092405,0.024625109625217356,0.05485039425927378,-0.026009651898734176,0.0427998417721519,-0.0025083284476145654,1.5736647151898735,-0.010206019786358426,1934.0,0.06974837871551694,,,,,,
,,,,,,,,,,,,,1967.0,,47.11,2699.07,241.23000000000002,0.07854692461072199,7.0853324874421375,40.02466751255786
,,,,,,,,,,,,,1968.0,,45.34,2699.9,242.05999999999995,0.0786513095374574,7.160808550424056,38.179191449575946
,,,,,,,,,,,,,1969.0,,41.24,2699.07,241.23000000000002,0.07854692461072199,7.0853324874421375,34.154667512557864
,,,,,,,,,,,,,1970.0,,48.22,2701.77,243.92999999999984,0.07888649003504203,7.33372506521988,40.88627493478012
,,,,,,,,,,,,,1971.0,,45.89,2699.48,241.63999999999987,0.07859848824922983,7.1225186428666465,38.767481357133356
,,,,,,,,,,,,,1972.0,,43.68,2700.73,242.88999999999987,0.07875569446419281,7.2370650197177575,36.442934980282246
,,,,,,,,,,,,,1973.0,,42.01,2702.18,244.3399999999997,0.07893805367354986,7.372172797119353,34.63782720288064
,,,,,,,,,,,,,1974.0,,43.34,2701.56,243.7199999999998,0.07886007939092823,7.314107256361675,36.02589274363833
,,,,,,,,,,,,,1975.0,,42.12,2701.35,243.50999999999976,0.07883366874681444,7.2945400927467485,34.82545990725325
,,,,,,,,,,,,,1976.0,,40.46,2701.77,243.92999999999984,0.07888649003504203,7.33372506521988,33.12627493478012
,,,,,,,,,,,,,1977.0,,37.91,2702.81,244.9699999999998,0.07901728560589122,7.431629384948707,30.47837061505129
,,,,,,,,,,,,,1978.0,,65.96,2704.89,247.04999999999973,0.07927887674758963,7.631213422551619,58.328786577448376
,,,,,,,,,,,,,1979.0,,69.07,2704.68,246.8399999999997,0.07925246610347585,7.61083284393097,61.45916715606902
,,,,,,,,,,,,,1980.0,,54.99,2704.68,246.8399999999997,0.07925246610347585,7.61083284393097,47.37916715606903
,,,,,,,,,,,,,1981.0,,47.22,2703.02,245.17999999999984,0.07904369625000501,7.451550462823887,39.76844953717611
,,,,,,,,,,,,,1982.0,,51.66,2701.98,244.13999999999987,0.07891290067915581,7.353393606635349,44.306606393364646
26.07015537899843,33.50504541146461,0.10187862638461662,0.0778734345772726,0.028054319069897533,7.434890032466178,0.0398615513071823,0.07139383108765052,-0.01912753164556962,0.054112025316455696,-0.003293973750701009,1.5245526898734176,0.01490482785884889,1983.0,0.10592775364717014,47.67,2703.43,245.5899999999997,0.07909525988851285,7.4905917941650735,40.17940820583493
,,,,,,,,,,,,,1984.0,,50.77,2704.89,247.04999999999973,0.07927887674758963,7.631213422551619,43.138786577448386
,,,,,,,,,,,,,1985.0,,42.79,2705.51,247.67000000000007,0.07935685103021131,7.691688608603588,35.09831139139641
,,,,,,,,,,,,,1986.0,,45.78,2704.05,246.21000000000004,0.07917323417113455,7.550002456044233,38.22999754395577
,,,,,,,,,,,,,1987.0,,42.68,2702.18,244.3399999999997,0.07893805367354986,7.372172797119353,35.307827202880645
,,,,,,,,,,,,,1988.0,,45.12,2704.68,246.8399999999997,0.07925246610347585,7.61083284393097,37.509167156069026
,,,,,,,,,,,,,1989.0,,41.02,2703.43,245.5899999999997,0.07909525988851285,7.4905917941650735,33.529408205834926
,,,,,,,,,,,,,1990.0,,35.25,2701.14,243.29999999999973,0.07880725810270066,7.275023487136323,27.974976512863677
,,,,,,,,,,,,,1991.0,,,2700.1,242.25999999999976,0.07867646253185145,7.179112032504845,
,,,,,,,,,,,,,1992.0,,39.02,,,,,
,,,,,,,,,,,,,1993.0,,,2700.73,242.88999999999987,0.07875569446419281,7.2370650197177575,
,,,,,,,,,,,,,1994.0,,33.92,,,,,
,,,,,,,,,,,,,1996.0,,32.81,2698.86,241.01999999999998,0.0785205139666082,7.066359202725321,25.74364079727468
,,,,,,,,,,,,,1997.0,,33.14,2699.48,241.63999999999987,0.07859848824922983,7.1225186428666465,26.017481357133356
26.411715143474005,33.32017965138239,0.10552247435326068,0.07886236375379038,0.025462233334308148,6.908464507908384,0.047349612246839784,0.08106681635797952,-0.023519936708860763,0.05690458860759494,-0.00379131962738844,1.4448202531645569,0.01408613606353586,1998.0,0.10432459708809853,31.37,2696.99,239.14999999999964,0.07828533346902353,6.899580842508735,24.470419157491264
,,,,,,,,,,,,,1999.0,,35.91,2696.99,239.14999999999964,0.07828533346902353,6.899580842508735,29.010419157491263
,,,,,,,,,,,,,2000.0,,31.92,2694.49,236.64999999999964,0.07797092103909754,6.682644781947532,25.23735521805247
,,,,,,,,,,,,,2001.0,,30.04,2694.08,236.23999999999978,0.0779193574005897,6.647716999617964,23.392283000382037
,,,,,,,,,,,,,2002.0,,31.92,2693.24,235.39999999999964,0.07781371482413454,6.576723433244412,25.34327656675559
26.179365937966868,32.7110329196562,0.10646755429398788,0.0781537171488053,0.026246230463454156,6.53166698168933,0.0562498401088666,0.08357128783876565,-0.024463924050632913,0.058326265822784815,-0.004000436864785291,1.4085212025316456,0.015203705723218181,2003.0,0.10439994761225946,27.15,2691.16,233.3199999999997,0.07755212368243614,6.40417191693648,20.745828083063518
,,,,,,,,,,,,,2004.0,,23.38,2689.92,232.07999999999993,0.07739617511719288,6.303476351985331,17.076523648014668
,,,,,,,,,,,,,2005.0,,24.6,2688.25,230.40999999999985,0.07718614761400232,6.170389359182764,18.429610640817238
,,,,,,,,,,,,,2006.0,,22.39,2687.63,229.78999999999996,0.07710817333138069,6.12171068305296,16.26828931694704
,,,,,,,,,,,,,2007.0,,21.61,2685.76,227.92000000000007,0.07687299283379606,5.977257706133431,15.632742293866569
25.845943378797973,31.575607015449627,0.10744938499792492,0.07713283100496278,0.026432885926882418,5.7296636366516545,0.06080793693090605,0.08972056620428083,-0.029350316455696204,0.06223607594936709,-0.0047347702256249,1.3165131329113926,0.016587411174993086,2008.0,0.1035657169318452,20.17,2683.47,225.62999999999965,0.07658499104798382,5.805138828540221,14.364861171459781
,,,,,,,,,,,,,2009.0,,18.95,2680.56,222.7199999999998,0.07621901497955,5.593853547296013,13.356146452703985
,,,,,,,,,,,,,2010.0,,18.4,2680.35,222.50999999999976,0.0761926043354362,5.578922884451204,12.821077115548794
,,,,,,,,,,,,,2011.0,,17.51,2675.57,217.73000000000002,0.07559144776941776,5.250333120960036,12.259666879039965
,,,,,,,,,,,,,2012.0,,17.4,2672.66,214.8199999999997,0.07522547170098388,5.0606066050330965,12.339393394966901
,,,,,,,,,,,,,2013.0,,17.06,2671.0,213.15999999999985,0.07501670184751305,4.9557751816394084,12.10422481836059
,,,,,,,,,,,,,2014.0,,17.84,2669.13,211.28999999999996,0.07478152134992842,4.840579529476484,12.999420470523516
,,,,,,,,,,,,,2015.0,,15.62,2665.59,207.75,0.07433631334915325,4.630730417295057,10.989269582704942
,,,,,,,,,,,,,2016.0,,15.62,2663.51,205.67000000000007,0.07407472220745484,4.512329459963987,11.107670540036011
24.513544525247294,28.81663135634351,0.10437654582828051,0.0730997228154109,0.022555507711330722,4.303086831096216,0.08430917594099883,0.10416008185636126,-0.04420570522979397,0.06615261489698891,-0.006330312832572753,1.132544374009509,0.014371210902309868,2017.0,0.09565523052674162,15.07,2659.77,201.92999999999984,0.07360436121228554,4.30828860766125,10.76171139233875
,,,,,,,,,,,,,2018.0,,12.74,2657.07,199.23000000000002,0.0732647957879655,4.1678641540424906,8.57213584595751
,,,,,,,,,,,,,2019.0,,12.96,2654.78,196.94000000000005,0.0729767940021533,4.053154178499976,8.906845821500024
,,,,,,,,,,,,,2020.0,,12.85,2652.29,194.44999999999982,0.072663639221947,3.932885500251063,8.917114499748937
,,,,,,,,,,,,,2021.0,,,2650.0,192.15999999999985,0.0723756374361348,3.8262807868422803,
