xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
957349.51,108700.43,-0.0614,0.1463,-0.0572,10.0,415.2759,-24.0813,-6.319,40.1762,0.8705,0.1331,-0.4739,-40.8425,0.0984,-0.0473,0.1653,-0.2006,10.0,0.0747,0.0984,0.8705,0.1331,-0.4739,-0.1472,-0.169,0.0502,0.15866206225812143,0.17193423161197424
957406.14,108593.82,-0.1518,0.3264,-0.1825,10.0,337.9989,-19.2871,-5.2517,32.3689,0.8675,0.108,-0.4856,-33.0168,0.0977,-0.1349,0.3413,-0.3373,10.0,-0.0794,0.0977,0.8675,0.108,-0.4856,0.0,-0.0,0.0,0.35997249894957256,0.36699277922051815
957640.7,107795.0,-0.0276,-0.0353,-0.0099,10.0,143.2422,-2.4596,1.0027,12.8049,0.7238,-0.3888,-0.57,-9.469,0.0661,-0.0303,-0.0419,-0.0263,10.0,-0.0257,0.0661,0.7238,-0.3888,-0.57,0.0,-0.0,0.0,0.04480903926664797,0.05170783306231271
956973.6,107795.0,-0.0557,0.0114,-0.0176,10.0,461.6825,0.0317,23.2655,43.4946,0.0801,-0.8123,-0.5777,-44.0223,0.0954,-0.059,-0.0,-0.1194,10.0,-0.0409,0.0954,0.0801,-0.8123,-0.5777,-0.0,-0.0,0.0,0.056854639212644734,0.059
956000.0,107795.0,0.0269,-0.0377,-0.0111,10.0,136.8649,2.2248,0.4389,12.061,-0.7354,-0.3114,-0.6018,-9.0315,0.066,0.028,-0.0429,-0.0334,10.0,-0.0485,0.066,-0.7354,-0.3114,-0.6018,-0.0,0.0,0.0,0.04631306511126207,0.05122899569579712
956360.59,108597.15,0.066,0.0755,-0.0256,10.0,366.239,13.6424,-9.0481,36.4561,-0.7321,0.3726,-0.5702,-34.148,0.0932,0.0558,0.0862,-0.1908,10.0,0.0347,0.0932,-0.7321,0.3726,-0.5702,0.0,-0.0,0.0,0.10028085560065789,0.10268437076790217
956446.1,108688.21,0.1396,0.1605,-0.2129,10.0,606.7163,22.8589,-13.1966,31.9764,-0.8809,0.3787,-0.2839,-34.2127,0.0564,0.1624,0.1915,-0.2337,10.0,0.02,0.0564,-0.8809,0.3787,-0.2839,0.0,0.0,0.0,0.21271673653006246,0.2510896453460397
956521.62,108787.05,1.1065,2.1938,-1.8052,10.0,1521.1043,531.3633,-236.6063,203.6081,-0.9077,0.3905,-0.1535,-605.9737,0.3984,1.1556,2.4704,-2.7203,10.0,0.2676,0.3983,-0.9077,0.3905,-0.1535,0.0189,-0.0552,0.0034,2.457051218432371,2.727322408517189
957360.836,108679.108,-0.1512,0.2477,-0.1421,10.0,353.1426,-17.2,-6.3081,33.2987,0.8438,0.1995,-0.4982,-32.3612,0.0916,-0.1445,0.272,-0.2775,10.0,0.0781,0.0916,0.8438,0.1995,-0.4982,-0.2446,-0.2556,0.1251,0.29020118883285095,0.3080004058438885
957372.162,108657.786,-0.1869,0.3126,-0.2,10.0,302.9919,-14.5232,-4.4166,28.7611,0.8468,0.1562,-0.5084,-27.6106,0.0911,-0.1789,0.3368,-0.3532,10.0,0.0263,0.0911,0.8468,0.1562,-0.5084,-0.0106,-0.1321,0.0176,0.364211984975783,0.3813652448768765
