xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-4.3267,3.1577,-3.7829,26.0516,362.0864,3.2365,-6.9492,33.1767,0.7169,0.1895,-0.671,-21.2574,0.0587,-5.5416,4.2222,-4.2686,26.0516,-0.0215,0.0587,0.7169,0.1895,-0.671,0.2556,-0.1189,0.0795,5.3564355853496455,6.966800083251994
2597530.5445,1093298.7071,-4.7703,7.5375,-5.0619,31.1528,235.66,0.0806,-2.292,32.5814,0.7322,0.1468,-0.665,-21.9449,0.0931,-4.0907,6.5473,-9.269,31.1528,-0.0058,0.0931,0.7322,0.1468,-0.665,0.7294,-0.3236,0.6367,8.920183201033485,7.720166046141753
2597676.1675,1092476.1426,1.6561,5.5516,-2.7838,21.2073,313.0166,-32.1486,39.5759,88.2684,0.6227,-0.5959,-0.5071,-88.3626,0.2823,5.7693,10.7653,-17.6807,21.2073,-0.0997,0.2823,0.6227,-0.5959,-0.5071,0.6514,-0.2083,0.4677,5.793352204898301,12.213783467050659
2597010.0093,1092417.9473,-7.1672,-1.5428,-7.1454,39.793,586.8177,-145.904,61.6379,200.1373,0.6771,-0.4909,-0.5482,-238.7654,0.4069,-8.5112,-3.6021,-16.845,39.793,-0.0967,0.4069,0.6771,-0.4909,-0.5482,0.7568,-0.5456,0.8704,7.3313701093315435,9.242058745214727
2597067.7809,1093627.541,-4.7285,3.8568,0.6243,24.9787,589.6183,-37.9395,-135.9744,174.0067,0.4559,0.6226,-0.636,-212.6301,0.3606,-4.8639,4.0694,0.4529,24.9787,0.1839,0.3606,0.4558,0.6226,-0.6361,0.0239,-0.0774,0.0066,6.101935634698222,6.341730013963067
2597090.2643,1093608.7304,-4.6763,3.8659,-0.1678,29.5286,495.3544,-55.4755,-112.75,124.8256,0.5602,0.6623,-0.4976,-167.8586,0.3389,-4.7437,3.9688,-0.0866,29.5286,0.151,0.3389,0.5602,0.6623,-0.4976,0.0384,-0.0928,0.0101,6.067368828413187,6.184986914294968
2597112.7477,1093589.9197,-4.6622,4.0112,-1.2849,27.7654,491.4986,-40.2739,-71.4311,82.4208,0.6447,0.599,-0.4749,-107.8935,0.2195,-4.8477,4.0558,-1.0484,27.7654,0.0612,0.2195,0.6447,0.5991,-0.4748,0.0578,-0.1076,0.0149,6.150271073700736,6.320578211682851
2597135.2311,1093571.1091,-5.0484,4.1854,-1.1302,23.5063,467.0815,-81.5556,-110.8491,138.4729,0.626,0.6178,-0.4759,-185.431,0.397,-5.0,4.1832,-1.1389,23.5063,0.0275,0.397,0.626,0.6178,-0.4759,0.0987,-0.1007,0.0199,6.557737088356013,6.5191381516271
2597157.7145,1093552.2985,-4.8287,3.9811,-1.0456,27.1488,378.2946,-58.7238,-73.7264,144.2294,0.5648,0.5304,-0.6322,-163.4514,0.4321,-4.9089,4.107,-1.6584,27.1488,0.0332,0.4321,0.5648,0.5304,-0.6322,0.1316,-0.1272,0.0335,6.258234647246778,6.400370943156341
2597180.1979,1093533.4879,-4.6588,4.0294,-1.9716,37.1996,301.9279,-18.2206,-2.3106,105.0135,0.5102,0.2737,-0.8153,-95.5508,0.3165,-4.7477,3.9722,-3.0915,37.1996,-0.0197,0.3165,0.5102,0.2737,-0.8153,0.258,-0.1475,0.0883,6.15958454767852,6.190236516483034
2597226.1001,1093499.2509,-6.2294,4.0551,-2.473,10.0,696.2862,-26.3425,-63.2803,119.4311,0.6027,0.5119,-0.6121,-121.3774,0.1743,-6.8694,4.525,-2.62,10.0,-0.0496,0.1743,0.6027,0.5119,-0.6121,0.3629,-0.05,0.1342,7.43298462059488,8.225830131968445
2597249.5189,1093483.8244,-7.0894,4.4092,-1.5635,19.224,384.8047,-30.9035,-66.9839,104.2324,0.5352,0.6366,-0.5553,-117.0576,0.3042,-7.9999,5.2697,-2.3699,19.224,-0.0431,0.3042,0.5352,0.6366,-0.5553,0.5206,-0.0657,0.2754,8.34869073567826,9.579568784658317
2597272.9377,1093468.398,-8.2026,4.9726,-2.5682,28.0182,414.8917,-38.3543,-64.5662,120.5526,0.557,0.5917,-0.5828,-129.8225,0.3129,-8.8031,5.7988,-4.0121,28.0182,-0.0922,0.3129,0.557,0.5917,-0.5828,0.4839,0.0465,0.2363,9.592152913710247,10.541378043216172
2597296.3565,1093452.9715,-8.7672,5.3809,-3.0003,30.4745,492.5243,-43.9522,-64.8485,151.3041,0.5615,0.5493,-0.6189,-153.9362,0.3125,-9.5816,6.3116,-4.7849,30.4745,-0.1227,0.3125,0.5615,0.5493,-0.6189,0.3958,0.0969,0.166,10.286781841275726,11.4735937316954
2597319.7753,1093437.5451,-9.4658,5.7473,-3.4298,29.6427,360.8762,-37.0657,-48.3708,120.7241,0.568,0.5208,-0.6373,-123.1815,0.3413,-10.2322,6.7402,-5.354,29.6427,-0.1369,0.3413,0.568,0.5208,-0.6373,0.3732,0.0901,0.1474,11.073970693929075,12.25268186480005
2597343.1941,1093422.1187,-10.5638,6.49,-4.8712,29.9385,348.2552,-34.5229,-37.8438,105.4398,0.6018,0.4876,-0.6325,-105.9218,0.3042,-10.9258,7.197,-6.6629,29.9385,-0.0766,0.3042,0.6018,0.4876,-0.6325,0.4778,-0.0192,0.2287,12.398143830428813,13.08319206615878
