xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
957349.51,108700.43,-0.0758,0.1824,-0.0705,10.0,415.2759,-24.2667,-7.0421,41.4649,0.8705,0.1331,-0.4739,-41.7108,0.1004,-0.0598,0.2089,-0.2384,10.0,-0.0321,0.1004,0.8705,0.1331,-0.4739,0.9229,0.01,0.8518,0.19752316319864868,0.21729070389687635
957406.14,108593.82,-0.2104,0.4574,-0.2538,10.0,337.9989,-23.5739,-5.8071,37.8014,0.8675,0.108,-0.4856,-39.4336,0.1167,-0.1871,0.4803,-0.4565,10.0,-0.0328,0.1167,0.8675,0.108,-0.4856,0.7395,-0.3215,0.6502,0.5034708730403378,0.5154556236961626
957640.7,107795.0,-1.7848,-0.616,-0.9463,56.2518,143.2422,-35.2373,13.4754,75.6407,0.7238,-0.3888,-0.57,-73.861,0.5156,-0.6409,-0.8579,-7.4918,56.2518,-0.3199,0.5156,0.7238,-0.3888,-0.57,0.2609,-0.064,0.0722,1.8881120305744572,1.0708619051959969
956973.6,107795.0,-0.0536,0.0112,-0.0171,10.0,461.6825,-0.0835,23.2074,43.3636,0.0801,-0.8123,-0.5777,-43.9087,0.0951,-0.0565,-0.0,-0.1169,10.0,-0.0572,0.0951,0.0801,-0.8123,-0.5777,0.0972,-0.2693,0.082,0.054757647867672336,0.0565
956000.0,107795.0,13.444,4.3727,-10.8936,82.4122,136.8649,64.8891,19.4952,115.319,-0.7354,-0.3114,-0.6018,-123.1934,0.9001,12.5351,-17.6958,-120.4254,82.4122,0.2313,0.9001,-0.7354,-0.3114,-0.6018,0.0864,-0.1224,0.0224,14.137243058319399,21.68571118617049
956360.59,108597.15,0.3675,0.4469,-0.1362,12.6398,366.239,16.6964,-17.5108,47.057,-0.7321,0.3726,-0.5702,-45.5819,0.1245,0.4527,0.6814,-0.799,12.6398,-0.0254,0.1245,-0.7321,0.3726,-0.5703,-0.716,0.5801,0.8491,0.5785981852719554,0.8180728879507009
956446.1,108688.21,13.9568,15.0854,-21.6896,14.407,606.7163,119.9364,-70.0851,157.8359,-0.8809,0.3787,-0.2839,-177.0059,0.2917,12.0494,14.3895,-27.5909,14.407,-0.1133,0.2917,-0.8809,0.3787,-0.2839,-1.1377,0.1169,1.3081,20.551436918133,18.76821117235204
956521.62,108787.05,19.4912,38.9632,-31.4331,25.174,1521.1043,567.1968,-382.2148,312.9181,-0.9077,0.3905,-0.1535,-712.1389,0.4682,18.5498,38.4433,-35.2772,25.174,-0.1308,0.4682,-0.9077,0.3905,-0.1535,-1.2709,-0.5309,1.897,43.566476007131904,42.68468571900231
957360.836,108679.108,-0.1728,0.2852,-0.1623,10.0,353.1426,-17.1963,-6.8957,33.7795,0.8438,0.1995,-0.4982,-32.7148,0.0926,-0.1649,0.3104,-0.3081,10.0,-0.0283,0.0926,0.8438,0.1995,-0.4982,0.8432,-0.0782,0.7171,0.33346496067802983,0.3514828160806727
957372.162,108657.786,-0.2108,0.3559,-0.2258,10.0,302.9919,-14.4503,-4.8831,29.0362,0.8468,0.1562,-0.5084,-27.7615,0.0916,-0.2049,0.3857,-0.3838,10.0,-0.0232,0.0916,0.8468,0.1562,-0.5084,0.788,-0.2655,0.6914,0.41364411031706955,0.4367476388030048
957383.488,108636.464,-0.2261,0.3903,-0.2537,10.0,340.4403,-14.9877,-5.116,31.857,0.8476,0.143,-0.511,-29.7134,0.0873,-0.2231,0.4199,-0.4114,10.0,-0.0186,0.0873,0.8476,0.143,-0.511,0.7124,-0.3726,0.6464,0.45106019553935367,0.47548882216094207
957394.814,108615.142,-0.2432,0.414,-0.2948,10.0,321.0554,-16.4205,-4.4452,31.2492,0.8595,0.1327,-0.4937,-30.1297,0.0938,-0.2316,0.4359,-0.4673,10.0,-0.0202,0.0938,0.8595,0.1327,-0.4937,0.7047,-0.4049,0.6605,0.4801481438056384,0.49360649306912485
957414.5171,108565.2907,-0.1558,0.3854,-0.1852,13.1461,396.7215,-33.9952,-6.2577,50.6801,0.8695,0.0728,-0.4886,-54.7763,0.1381,-0.1313,0.4473,-0.4959,13.1461,-0.0548,0.1381,0.8694,0.0728,-0.4886,0.7225,-0.1095,0.5341,0.4157003728648797,0.4661726933229787
957422.8943,108536.7614,-0.1115,0.3017,-0.1159,10.0,490.7723,-26.6115,-8.3322,51.3625,0.8154,0.0566,-0.5761,-51.7599,0.1055,-0.1079,0.3675,-0.3065,10.0,-0.0422,0.1055,0.8154,0.0566,-0.5761,0.5833,0.1242,0.3556,0.32164443101039386,0.38301261075844484
957431.2714,108508.2321,-0.0978,0.2635,-0.0821,10.0,341.2111,-15.1698,-6.2607,36.4167,0.804,0.082,-0.5889,-34.1561,0.1001,-0.0918,0.3125,-0.2494,10.0,-0.0422,0.1001,0.804,0.082,-0.5889,0.5292,-0.0563,0.2832,0.28106420974574475,0.32570460543259133
957439.6486,108479.7029,-0.0925,0.2669,-0.0641,10.0,360.8892,-12.7236,-7.8277,37.6246,0.7732,0.0971,-0.6267,-34.1777,0.0947,-0.0938,0.3195,-0.1946,10.0,-0.0392,0.0947,0.7732,0.0971,-0.6267,0.4827,-0.0365,0.2344,0.282474529825257,0.33298451915967503
957448.0257,108451.1736,-0.1106,0.3583,-0.2013,10.0,644.2278,-12.5076,-2.6427,50.8888,0.74,-0.1296,-0.66,-42.5008,0.066,-0.1088,0.3705,-0.2713,10.0,-0.0099,0.066,0.74,-0.1296,-0.66,0.6058,-0.4323,0.5539,0.3749816662184966,0.3861446490630163
957456.4029,108422.6443,-0.1232,0.4048,-0.2833,10.0,423.716,-8.0566,1.1383,34.0674,0.7757,-0.1897,-0.6019,-26.9715,0.0637,-0.1262,0.4299,-0.3605,10.0,-0.0086,0.0637,0.7757,-0.1897,-0.6019,0.7135,-0.5586,0.8211,0.42313269786203006,0.44804067895672156
957464.78,108394.115,-0.1288,0.4184,-0.2709,10.0,440.2557,-7.5788,0.2235,35.7486,0.765,-0.1719,-0.6206,-28.0228,0.0637,-0.1276,0.4346,-0.3618,10.0,-0.0147,0.0637,0.765,-0.1719,-0.6206,0.5862,-0.4061,0.5086,0.4377761985307104,0.45294472068896
957473.1571,108365.5857,-0.1229,0.3949,-0.2445,10.0,439.4725,-8.5108,0.2364,36.6987,0.7705,-0.1494,-0.6197,-29.3355,0.0668,-0.1187,0.4044,-0.3468,10.0,-0.0152,0.0668,0.7705,-0.1494,-0.6197,0.4887,-0.4313,0.4249,0.41358242225703934,0.42146061500453397
957481.5343,108337.0564,-0.1099,0.3382,-0.1793,10.0,381.4881,-8.9969,-0.2247,34.5647,0.7676,-0.0993,-0.6332,-28.7711,0.0754,-0.1031,0.3511,-0.3062,10.0,-0.0188,0.0754,0.7676,-0.0993,-0.6332,0.4766,-0.3633,0.3591,0.3556082816808405,0.36592460972172947
957489.9114,108308.5271,-0.0812,0.2469,-0.0938,10.0,576.8403,-11.6372,-2.7718,53.1451,0.7029,-0.0545,-0.7092,-45.719,0.0793,-0.0782,0.2662,-0.2297,10.0,-0.0209,0.0793,0.7029,-0.0545,-0.7092,0.4621,-0.2194,0.2617,0.25990969585608,0.2774485177469867
957498.2886,108279.9979,-0.0637,0.172,-0.0585,10.0,282.1601,-8.4969,-1.6227,29.3648,0.8276,0.075,-0.5562,-23.4873,0.0832,-0.0559,0.1904,-0.2064,10.0,-0.033,0.0832,0.8276,0.075,-0.5562,0.4846,-0.1975,0.2738,0.18341671134332332,0.19843631220116947
957506.6657,108251.4686,-0.0374,0.0948,-0.024,10.0,587.0853,-14.4302,-4.6334,56.021,0.7231,0.0731,-0.6868,-49.2514,0.0839,-0.0331,0.1129,-0.1669,10.0,-0.0246,0.0839,0.7231,0.0731,-0.6869,0.4861,-0.138,0.2553,0.10191074526270524,0.11765211430314373
957515.0429,108222.9393,-0.0352,0.0665,-0.0206,10.0,368.1958,-14.4072,-3.9491,37.9235,0.7931,0.142,-0.5923,-34.4485,0.0936,-0.0239,0.0813,-0.1748,10.0,-0.0462,0.0936,0.7931,0.142,-0.5923,0.4298,-0.003,0.1847,0.07524154437543132,0.08474019117278411
957523.42,108194.41,-0.026,0.0478,-0.0134,10.0,507.2802,-18.8143,-6.2856,48.8155,0.8056,0.1742,-0.5663,-43.8973,0.0865,-0.0177,0.0603,-0.1501,10.0,-0.0406,0.0865,0.8056,0.1742,-0.5663,0.488,-0.0179,0.2384,0.05441360124086624,0.06284409280115355
957531.7971,108165.8807,-0.021,0.03,-0.0119,10.0,439.7075,-18.3908,-5.1513,43.3974,0.8095,0.1772,-0.5597,-40.0914,0.0912,-0.0111,0.0377,-0.1474,10.0,-0.0456,0.0912,0.8095,0.1772,-0.5597,0.4673,0.0124,0.2185,0.03661966684720111,0.03930012722625717
957540.1743,108137.3514,-0.015,0.0148,-0.0086,10.0,502.556,-21.9148,-8.2693,47.0267,0.815,0.2209,-0.5358,-44.8819,0.0893,-0.0056,0.019,-0.1228,10.0,-0.0315,0.0893,0.815,0.2209,-0.5358,0.706,0.2485,0.5602,0.02107225664232476,0.019808079159777205
957548.5514,108108.8221,-0.0021,-0.0256,-0.0088,10.0,506.9904,-22.3755,-8.9974,46.7468,0.8071,0.2724,-0.5238,-44.996,0.0888,0.0063,-0.0216,-0.1081,10.0,-0.0271,0.0888,0.8071,0.2724,-0.5238,0.8075,0.2886,0.7353,0.025685988398346675,0.022500000000000003
957556.9286,108080.2929,-0.0027,-0.0245,-0.008,10.0,429.3471,-13.4971,-8.4259,41.6293,0.7609,0.2778,-0.5863,-37.0197,0.0862,0.0087,-0.0295,-0.1355,10.0,-0.0318,0.0862,0.7609,0.2778,-0.5863,0.5261,0.3211,0.3799,0.0246483265152018,0.03075613759885984
957565.3057,108051.7636,-0.0009,-0.0112,-0.0017,10.0,384.8662,-7.9996,-6.0531,39.2923,0.7343,0.1885,-0.6521,-32.6369,0.0848,0.0055,-0.0187,-0.1229,10.0,-0.0408,0.0848,0.7343,0.1885,-0.6521,0.3569,0.019,0.1277,0.011236102527122115,0.019492049661336285
957573.6829,108023.2343,-0.0648,0.0972,-0.0237,10.0,529.0011,-12.8697,-16.382,65.3332,0.705,0.1724,-0.6879,-56.8424,0.1075,-0.0206,0.0701,-0.3005,10.0,-0.0149,0.1075,0.705,0.1724,-0.6879,0.2639,-0.2474,0.1309,0.11681986132503325,0.07306414989582784
957582.06,107994.705,-0.3477,0.7295,-0.0628,12.117,241.5692,-16.5162,-16.0332,44.3754,0.8138,0.2486,-0.5253,-40.7354,0.1686,-0.2863,0.9751,-0.7379,12.117,-0.046,0.1686,0.8138,0.2486,-0.5253,0.2166,-0.1955,0.0851,0.8081247057230709,1.016261629699754
957590.4371,107966.1757,-0.498,1.1602,-0.0789,18.7068,581.2984,-38.3662,-40.9702,129.1061,0.682,0.2015,-0.703,-125.1874,0.2154,-0.4763,1.622,-1.1406,18.7068,-0.0434,0.2154,0.682,0.2015,-0.703,0.2162,-0.1743,0.0771,1.2625640736216122,1.6904868204159418
957598.8143,107937.6464,-0.8921,1.7094,-0.2171,28.7211,404.4894,-50.0062,-37.1204,130.7948,0.7234,0.2075,-0.6585,-130.0043,0.3214,-0.6288,2.1415,-2.2599,28.7211,-0.0769,0.3214,0.7234,0.2075,-0.6585,0.3327,-0.2005,0.1509,1.9281832822633849,2.231907634737603
957607.1914,107909.1171,-1.1119,1.6104,-0.3873,36.4224,378.578,-58.3492,-35.7305,141.6809,0.7167,0.1934,-0.67,-143.6582,0.3795,-0.6451,2.1969,-3.6472,36.4224,-0.0967,0.3795,0.7167,0.1934,-0.67,0.3187,-0.1877,0.1368,1.9569644273721485,2.2896557863574163
957615.5686,107880.5879,-1.2253,1.6331,-0.4372,42.9534,460.3645,-75.6997,-41.3185,196.3399,0.6459,0.1641,-0.7455,-202.0574,0.4389,-0.5877,2.0015,-4.6967,42.9534,-0.1295,0.4389,0.6459,0.1641,-0.7456,0.2923,-0.1134,0.0983,2.0416600353633805,2.0859994103546624
957623.9457,107852.0586,-1.2168,1.3099,-0.4903,46.7007,402.8559,-79.0554,-36.3726,189.449,0.7015,0.1814,-0.6892,-192.628,0.4782,-0.3288,1.1199,-5.7315,46.7007,-0.1317,0.4782,0.7015,0.1814,-0.6892,0.2574,-0.1618,0.0925,1.7878591247634699,1.1671698462520352
957632.3229,107823.5293,-0.9011,0.304,-0.4076,52.703,490.0333,-90.2684,-31.1734,243.9946,0.6885,0.1763,-0.7035,-239.2951,0.4883,-0.0452,0.1538,-7.1045,52.703,-0.1888,0.4883,0.6885,0.1763,-0.7035,0.2348,-0.0923,0.0637,0.9509980073585853,0.16030433556208015
957611.6957,107795.0,-2.2537,0.3263,-0.6572,56.6104,478.2146,-30.2174,34.4325,225.8872,0.2132,-0.544,-0.8116,-208.4971,0.436,-1.6578,-0.0,-6.2712,56.6104,-0.0823,0.436,0.2132,-0.5439,-0.8116,0.2028,-0.0633,0.0451,2.277199020726998,1.6578
957582.6913,107795.0,-3.0322,0.566,-0.8379,58.7196,436.2958,-21.1767,63.8589,236.9121,0.164,-0.609,-0.7761,-226.2181,0.5185,-3.3095,-0.0,-5.3543,58.7196,-0.1229,0.5185,0.164,-0.609,-0.7761,0.1931,-0.091,0.0456,3.084573364340683,3.3095
957553.687,107795.0,-3.6154,0.8448,-1.109,54.7678,291.9253,-4.1963,74.3771,146.3843,0.1256,-0.6862,-0.7165,-156.4461,0.5359,-4.3774,-0.0,-4.872,54.7678,-0.0249,0.5359,0.1256,-0.6862,-0.7165,0.2348,-0.0322,0.0562,3.7127892749252553,4.3774
957524.6826,107795.0,-3.4107,0.8965,-0.8835,52.7394,327.2393,9.5818,96.358,160.8742,0.0625,-0.74,-0.6697,-178.4457,0.5453,-4.6655,-0.0,-4.5948,52.7394,-0.0385,0.5453,0.0625,-0.74,-0.6697,0.2763,-0.0801,0.0828,3.5265545139696903,4.6655
957495.6783,107795.0,-3.444,0.7508,-0.3808,43.6434,414.4015,33.7004,107.5237,190.2107,-0.0182,-0.7606,-0.6489,-205.8354,0.4967,-4.8623,-0.0,-3.721,43.6434,0.003,0.4967,-0.0183,-0.7606,-0.6489,0.2233,-0.048,0.0522,3.524888174112762,4.8623
957466.6739,107795.0,-3.2177,0.6922,-0.0035,37.009,396.2697,48.2175,89.7575,158.5994,-0.0852,-0.7686,-0.634,-173.6537,0.4382,-4.5382,-0.0,-2.9829,37.009,0.043,0.4382,-0.0852,-0.7686,-0.634,0.2368,-0.0424,0.0579,3.2913119162425186,4.5382
957437.6696,107795.0,-2.8919,0.3337,0.2533,20.8442,396.9287,43.9162,57.6035,115.4515,-0.0971,-0.7699,-0.6307,-121.431,0.3059,-3.9438,-0.0,-1.3123,20.8442,0.1045,0.3059,-0.0971,-0.7699,-0.6307,0.2887,0.0287,0.0842,2.9110893665430475,3.9438
957408.6652,107795.0,-1.8722,0.1405,0.0721,11.8921,419.0214,30.3454,30.5889,76.165,-0.0511,-0.7744,-0.6306,-73.2694,0.1749,-2.3962,-0.0,-0.6872,11.8921,0.0037,0.1749,-0.0511,-0.7744,-0.6306,0.1748,-0.0323,0.0316,1.8774645376144925,2.3962
