xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-2.0483,1.5025,-1.7921,22.8947,362.0864,-6.1642,-0.867,39.4536,0.7169,0.1895,-0.671,-31.0557,0.0858,-2.199,1.6741,-2.3954,22.8947,-0.0267,0.0858,0.7169,0.1895,-0.671,0.4651,0.2718,0.2902,2.540283279478885,2.7637315010687993
2597530.5445,1093298.7071,-1.4419,2.2408,-1.5094,27.7542,235.66,-2.1849,1.4868,28.0303,0.7322,0.1468,-0.665,-20.0223,0.085,-1.1868,1.858,-2.7165,27.7542,-0.0007,0.085,0.7323,0.1468,-0.665,1.0562,-0.0905,1.1238,2.664631353489634,2.204690055313898
2597676.1675,1092476.1426,1.4601,3.1602,-1.2633,10.0,313.0166,-13.8292,14.8074,49.2534,0.6227,-0.5959,-0.5071,-42.4111,0.1355,2.0344,3.6417,-5.1443,10.0,-0.0598,0.1355,0.6227,-0.5959,-0.5071,0.5281,-0.1999,0.3189,3.481200374870714,4.171422089647606
2597010.0093,1092417.9473,-3.172,-1.1016,-2.9836,21.3704,586.8177,-48.6437,21.8933,95.6075,0.6771,-0.4909,-0.5482,-96.0956,0.1638,-2.5422,-1.0904,-5.4358,21.3704,-0.0254,0.1638,0.6771,-0.4909,-0.5482,0.9177,-0.6121,1.2168,3.3578425454449174,2.7661802182793513
2597067.7809,1093627.541,-2.0019,1.6635,0.2841,11.8647,589.6183,-12.5369,-78.1287,97.7058,0.4559,0.6226,-0.636,-116.5041,0.1976,-2.0682,1.7304,0.2796,11.8647,0.0671,0.1976,0.4558,0.6226,-0.6361,0.0342,-0.0568,0.0044,2.6028514863510748,2.6966155454569347
2597090.2643,1093608.7304,-2.1713,1.8005,-0.0732,17.0796,495.3544,-31.9823,-74.9121,84.8239,0.5602,0.6623,-0.4976,-109.7349,0.2215,-2.0855,1.7448,-0.015,17.0796,-0.0138,0.2215,0.5602,0.6623,-0.4976,0.0796,-0.0516,0.009,2.8206991934625005,2.719124360892675
2597112.7477,1093589.9197,-2.178,1.8318,-0.6283,16.1958,491.4986,-27.6594,-51.8857,62.7728,0.6447,0.599,-0.4749,-78.7223,0.1602,-2.1893,1.8317,-0.5883,16.1958,-0.017,0.1602,0.6447,0.5991,-0.4748,0.1257,-0.0889,0.0237,2.8459049949005677,2.8544980959881543
2597135.2311,1093571.1091,-2.2888,1.8989,-0.5108,11.7944,467.0815,-46.0344,-70.0881,89.8159,0.626,0.6178,-0.4759,-114.8582,0.2459,-2.3211,1.9419,-0.528,11.7944,-0.0457,0.2459,0.626,0.6178,-0.4759,0.1526,-0.0793,0.0296,2.9739580780501935,3.0262982040770536
2597157.7145,1093552.2985,-2.2563,1.8651,-0.4858,18.9072,378.2946,-32.8321,-46.6678,94.0202,0.5648,0.5304,-0.6322,-102.7341,0.2716,-2.2462,1.8793,-0.772,18.9072,-0.0878,0.2716,0.5648,0.5304,-0.6322,0.324,-0.012,0.1051,2.9273687331800207,2.928682797777868
2597180.1979,1093533.4879,-2.2256,1.9248,-0.9432,33.2852,301.9279,-11.6787,-0.4163,78.7184,0.5102,0.2737,-0.8153,-70.2551,0.2327,-2.039,1.7059,-1.6678,33.2852,-0.0135,0.2327,0.5102,0.2737,-0.8153,0.5872,0.1432,0.3653,2.9424735172979894,2.658498788790396
2597226.1001,1093499.2509,-2.3813,1.5107,-0.9603,10.0,696.2862,-18.0705,-44.6399,89.2049,0.6027,0.5119,-0.6121,-88.3474,0.1269,-2.5244,1.6629,-1.2632,10.0,-0.0572,0.1269,0.6027,0.5119,-0.6121,0.379,0.1193,0.1578,2.8200716622100224,3.0228846769269913
2597249.5189,1093483.8244,-2.5522,1.591,-0.5577,10.0,384.8047,-10.9634,-36.244,58.8229,0.5352,0.6366,-0.5553,-61.6026,0.1601,-2.7023,1.7801,-0.9449,10.0,-0.0389,0.1601,0.5352,0.6366,-0.5553,0.5031,0.0129,0.2532,3.0074916192734436,3.2359204718286882
2597272.9377,1093468.398,-3.102,1.9105,-0.9513,13.9183,414.8917,-15.7899,-35.6821,71.8669,0.557,0.5917,-0.5828,-71.7903,0.173,-3.2291,2.1271,-1.5102,13.9183,-0.0506,0.173,0.557,0.5917,-0.5828,0.5127,0.0687,0.2676,3.6431324776900444,3.8667352146222784
2597296.3565,1093452.9715,-3.4204,2.1182,-1.1589,17.7737,492.5243,-19.3842,-37.1055,92.9559,0.5615,0.5493,-0.6189,-88.7928,0.1803,-3.6482,2.4031,-1.9489,17.7737,-0.0626,0.1803,0.5615,0.5493,-0.6189,0.4552,0.1077,0.2188,4.023171311291628,4.368552718006273
