xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
900548.6799,325585.1604,-0.1144,0.6023,-0.0882,31.3201,721.6792,211.1753,36.9296,180.2568,-0.8105,-0.2585,-0.5256,-275.4502,0.3817,-0.2215,0.7099,-0.0743,31.3201,-0.2636,0.3817,-0.8105,-0.2585,-0.5256,-0.0511,-0.0572,0.0059,0.6130682262195619,0.7436533197666773
900501.1556,325604.1701,0.2263,0.0643,-0.1142,10.0,390.6728,-0.2473,37.6594,47.2609,-0.0057,-0.8654,-0.5011,-56.2693,0.144,0.2701,0.0772,-0.1044,10.0,-0.0284,0.144,-0.0057,-0.8654,-0.5011,-0.1267,-0.04,0.0177,0.23525768850347908,0.28091609067477785
900420.3641,325499.6165,0.2779,0.1904,-0.1647,10.0,329.9473,-0.9821,2.5946,26.6987,0.0443,-0.6846,-0.7276,-21.245,0.0644,0.292,0.1971,-0.2023,10.0,0.0189,0.0644,0.0443,-0.6846,-0.7276,-0.4586,-0.0372,0.2117,0.3368687726697148,0.3522959125507987
900254.0289,325447.3397,0.0656,-0.0426,-0.0145,10.0,142.7108,2.3454,2.924,14.4453,-0.573,-0.6182,-0.5381,-10.9239,0.0765,0.0806,-0.0617,-0.1172,10.0,-0.0258,0.0765,-0.573,-0.6182,-0.5381,-0.4614,-0.0366,0.2142,0.07821841215468389,0.10150492598884056
900258.7813,325623.1799,0.1559,0.112,-0.0959,10.0,302.0365,7.9569,-5.6617,23.6898,-0.6951,0.4335,-0.5735,-21.5708,0.0714,0.1418,0.1106,-0.1545,10.0,-0.0259,0.0714,-0.6951,0.4335,-0.5735,-0.3768,-0.0674,0.1465,0.19196043863254741,0.17983214395652408
900406.1068,325594.6652,0.2732,0.0832,-0.153,10.0,448.2477,4.684,-0.3314,38.6636,-0.5541,0.2162,-0.8039,-33.7481,0.0753,0.3282,0.0947,-0.1484,10.0,-0.0111,0.0753,-0.5541,0.2162,-0.8039,-0.465,-0.0327,0.2173,0.28558795492807465,0.34158941728338127
900472.6409,325670.7042,0.2129,0.1587,-0.1038,10.0,619.5833,21.4784,-26.3828,57.0015,-0.6419,0.4846,-0.5942,-60.4436,0.0976,0.2085,0.1608,-0.1447,10.0,-0.043,0.0976,-0.6419,0.4846,-0.5942,-0.3209,0.0078,0.103,0.26554114558764713,0.26330379792171626
900586.6994,325727.7335,0.3551,0.608,0.004,34.8203,687.2659,187.9349,-143.9293,174.7573,-0.7737,0.4369,-0.4588,-288.4697,0.4197,0.3773,0.6841,-0.073,34.8203,-0.2206,0.4197,-0.7737,0.4369,-0.4588,-0.0812,-0.0309,0.0075,0.704102272400821,0.7812477839968572
900586.6994,325784.7627,0.3569,0.4579,-0.2216,27.3128,273.0754,36.0096,-18.3952,48.9411,-0.7792,0.375,-0.5022,-59.5343,0.218,0.4876,0.5669,-0.0774,27.3128,0.0071,0.218,-0.7792,0.375,-0.5021,-0.0579,-0.1103,0.0155,0.5805600916356548,0.7477495369440225
900667.4908,325803.7724,0.9924,0.8652,0.0992,43.7278,775.4621,142.8562,-255.0685,260.4266,-0.5097,0.6501,-0.5635,-385.3898,0.497,1.5492,1.2244,0.1433,43.7278,0.2725,0.497,-0.5097,0.6501,-0.5635,-0.019,-0.0754,0.0061,1.3165974327789038,1.9746331304827234
900734.025,325951.098,0.7961,1.7136,-0.388,45.75,321.1816,73.7127,-34.1346,95.5903,-0.7764,0.2511,-0.5781,-121.0589,0.3769,1.1593,2.1968,-0.0525,45.75,0.0665,0.3769,-0.7764,0.2511,-0.5781,-0.0143,-0.0892,0.0082,1.8894973326257967,2.483929695059826
900805.3115,326069.9089,0.8899,1.3272,-0.1264,46.5014,318.3084,70.9142,-57.1193,122.9917,-0.6625,0.4055,-0.6298,-147.6035,0.4637,1.3625,1.7906,0.4144,46.5014,0.2051,0.4637,-0.6625,0.4055,-0.6298,-0.0042,-0.1045,0.0109,1.5979304897272597,2.250034357515458
900976.3992,326250.5015,0.216,0.1042,0.0229,58.9176,167.6666,5.8545,-43.865,94.9454,-0.144,0.6238,-0.7682,-101.1435,0.6032,0.7203,0.1721,0.8444,58.9176,0.4212,0.6032,-0.144,0.6238,-0.7682,0.0099,-0.0831,0.007,0.23982001584521673,0.7405744392024343
901128.4772,326193.4722,0.0974,-0.0217,0.0123,59.5487,230.4724,-30.9556,-40.3886,131.3669,0.2955,0.459,-0.8378,-137.7518,0.5977,0.2664,-0.1682,0.6983,59.5487,0.3304,0.5977,0.2955,0.459,-0.8378,-0.0765,-0.0426,0.0077,0.09978802533370425,0.31505586806152336
901199.7637,326122.1857,0.6368,-0.0871,0.0056,56.9459,419.0139,-24.0904,-33.6485,229.8922,0.0982,0.3659,-0.9255,-227.4337,0.5428,1.2001,-0.3582,0.7663,56.9459,0.1843,0.5428,0.0982,0.3659,-0.9255,-0.1015,-0.0453,0.0124,0.6427290642253546,1.252416564087205
