xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
921213.08,301555.82,0.0931,-0.1433,-0.0244,10.0,255.1324,-13.1252,-5.3209,25.2885,0.6074,0.5234,-0.5977,-25.8703,0.1014,0.1181,-0.1653,-0.0674,10.0,0.0431,0.1014,0.6074,0.5234,-0.5977,-0.1823,0.0902,0.0414,0.1708873898214845,0.20315437479906753
921243.08,301525.82,0.0578,-0.0715,-0.011,10.0,284.9689,-11.8549,-6.4767,27.8968,0.5383,0.5885,-0.6033,-27.022,0.0948,0.0882,-0.0882,-0.104,10.0,0.0498,0.0948,0.5383,0.5885,-0.6033,-0.4332,0.1608,0.2135,0.0919406874022595,0.12473363620130698
921273.08,301495.82,0.1003,-0.1625,-0.0549,10.0,151.025,-5.294,-4.3129,16.7531,0.5888,0.5959,-0.5462,-14.8367,0.0982,0.1158,-0.1621,-0.173,10.0,-0.0173,0.0982,0.5888,0.5959,-0.5462,-0.107,0.4388,0.204,0.1909616191803997,0.1992135788544546
921303.08,301435.82,0.1247,-0.2875,-0.1072,10.0,202.4924,-6.2106,-3.4658,20.7137,0.5633,0.5128,-0.6479,-18.6965,0.0923,0.1459,-0.2919,-0.2642,10.0,0.0461,0.0923,0.5633,0.5128,-0.6479,-0.4116,0.2258,0.2204,0.313378908033071,0.32633176370068545
921333.08,301375.82,0.1341,-0.6953,-0.3714,10.0,229.6379,-1.0936,0.2943,19.1502,0.4575,0.5045,-0.7322,-14.3737,0.0626,0.1437,-0.7183,-0.4854,10.0,0.0177,0.0626,0.4575,0.5045,-0.7322,-0.0,0.0,0.0,0.7081136208264885,0.7325329890182422
921333.08,301345.82,-0.005,-0.8762,-0.59,10.0,480.6451,-7.2063,0.1313,38.9855,0.5776,0.4468,-0.6831,-30.7363,0.0639,0.0,-0.8996,-0.6989,10.0,-0.0265,0.0639,0.5776,0.4468,-0.6831,0.025,0.16,0.0262,0.8762142660331433,0.8996
921333.08,301315.82,-0.0259,-1.2927,-0.9666,10.0,448.9273,-12.9405,2.3423,38.355,0.7442,0.3845,-0.5463,-29.6815,0.0661,0.0,-1.147,-1.2516,10.0,-0.0355,0.0661,0.7442,0.3845,-0.5463,0.1175,0.2197,0.0621,1.2929594347851752,1.147
921333.08,301285.82,0.6824,-3.5407,-2.6779,10.0,439.2456,-13.043,9.1595,35.817,0.6604,0.5329,-0.5291,-22.6823,0.0516,0.6007,-3.0035,-3.4026,10.0,-0.0367,0.0516,0.6604,0.5329,-0.5291,0.0506,0.0997,0.0125,3.6058599875757795,3.0629810218151854
921363.08,301225.82,3.1758,-8.6567,-7.6415,34.888,308.1846,-63.1584,-69.5965,100.2915,0.6259,0.646,-0.4369,-128.3118,0.4163,5.6411,-11.2822,-13.0354,34.888,-0.0687,0.4163,0.6259,0.646,-0.4369,0.0,-0.0,0.0,9.220854652905013,12.613883067874063
921393.08,301165.82,3.842,-13.5803,-5.8463,36.6864,312.6227,-127.2165,-68.2348,162.5568,0.7109,0.4891,-0.5053,-205.9619,0.6588,6.9641,-13.9282,-14.9203,36.6864,-0.1023,0.6588,0.7109,0.4891,-0.5053,-0.0656,0.379,0.148,14.113309749665383,15.572201002106286
921423.08,301105.82,1.5814,-15.8317,-9.5724,38.3869,419.8427,-205.2409,-69.4818,173.4034,0.8369,0.3902,-0.3839,-265.4465,0.6323,3.5383,-17.776,-15.3371,38.3869,-0.2314,0.6323,0.8369,0.3902,-0.3839,0.0428,0.3068,0.096,15.910485562986441,18.124727388018833
921423.08,301075.82,-1.0545,-16.4227,-9.6158,50.5615,642.4976,-316.3078,-52.85,269.979,0.8991,0.1887,-0.395,-400.9997,0.6241,0.0,-18.3994,-13.5797,50.5615,-0.2011,0.6241,0.8991,0.1887,-0.395,0.2627,0.4926,0.3116,16.456519848983866,18.3994
921423.08,301045.82,1.8777,-14.724,-8.2722,51.1904,579.1652,-227.3984,-74.2528,212.3999,0.8163,0.3682,-0.4451,-307.4982,0.5309,3.7476,-18.8458,-13.8733,51.1904,-0.193,0.5309,0.8163,0.3682,-0.4451,0.2323,0.5174,0.3216,14.843245375927733,19.214803756479014
921453.08,300985.82,-0.8336,-14.4832,-5.1408,40.9931,211.6752,-135.2551,-12.6674,126.0105,0.875,0.219,-0.4318,-175.5319,0.8293,3.4564,-17.515,-13.1149,40.9931,0.7256,0.8293,0.875,0.219,-0.4318,-0.0,0.0,0.0,14.507169648142948,17.852784823662667
921453.08,300955.82,-1.4744,-15.6703,-7.5273,47.3403,483.4257,-194.2306,-18.2026,201.0918,0.8337,0.2031,-0.5135,-268.8896,0.5562,-0.0,-17.4461,-11.6261,47.3403,-0.1711,0.5562,0.8337,0.2031,-0.5135,0.583,0.4792,0.5695,15.739509441211947,17.4461
921453.08,300925.82,0.6408,-13.2721,-7.6276,40.2907,426.4794,-181.7386,-58.7487,180.3474,0.8035,0.3544,-0.4783,-253.1124,0.5935,3.2291,-16.4394,-12.6274,40.2907,-0.4078,0.5935,0.8035,0.3544,-0.4783,0.1896,0.1732,0.0659,13.287560462703453,16.75353572145295
921483.08,300865.82,1.3874,-12.58,-6.1576,39.0772,331.5589,-104.6533,-36.9478,130.487,0.7709,0.373,-0.5163,-161.832,0.4881,2.5105,-12.3995,-9.8267,39.0772,-0.0312,0.4881,0.7709,0.373,-0.5163,-0.0456,0.4204,0.1788,12.656274284322382,12.651095229267701
921483.08,300835.82,-0.8818,-11.6196,-4.2552,51.5991,348.0204,-125.5162,-9.6885,155.1663,0.8112,0.1683,-0.5601,-190.3496,0.5469,0.0,-12.1278,-6.2774,51.5991,-0.1161,0.5469,0.8112,0.1683,-0.5601,0.4526,0.5357,0.4919,11.653011430527302,12.1278
921483.08,300805.82,-0.2795,-10.5815,-2.526,38.3093,434.5647,-119.6354,2.9437,183.4682,0.7822,0.1313,-0.609,-204.9234,0.4716,0.0,-12.1714,-2.6997,38.3093,-0.1728,0.4716,0.7822,0.1313,-0.609,0.2227,0.2685,0.1217,10.58519071627904,12.1714
921483.08,300775.82,0.9645,-8.2351,-0.4186,43.5384,511.9824,-109.759,23.0924,206.1549,0.6713,0.1535,-0.7251,-219.6219,0.429,1.9385,-10.687,-1.3106,43.5384,0.0667,0.429,0.6713,0.1535,-0.7251,0.0079,0.4637,0.2151,8.29138904285645,10.861388090386974
921513.08,300715.82,0.5737,-2.6802,0.1147,10.0,338.2021,-25.3647,15.0085,16.5126,0.8868,0.1815,-0.425,-26.7882,0.0792,0.5406,-2.7031,0.4594,10.0,-0.0135,0.0792,0.8868,0.1815,-0.425,0.2315,0.6143,0.4309,2.74091293732581,2.756628007185591
921513.08,300685.82,0.1437,-0.5399,-0.063,10.0,335.0069,-19.3716,7.1581,12.8911,0.885,0.2667,-0.3817,-20.1544,0.0602,0.1651,-0.8256,0.416,10.0,-0.0374,0.0602,0.885,0.2667,-0.3817,0.2217,0.2521,0.1127,0.5586964291992567,0.8419461799901464
921543.08,300625.82,0.0122,-0.0271,-0.0071,10.0,341.4602,-17.6041,-8.3572,22.3228,0.7247,0.4709,-0.5031,-27.9226,0.0818,0.0126,-0.0252,-0.0179,10.0,0.0131,0.0818,0.7247,0.4709,-0.5031,-0.0,0.0,0.0,0.02971952220342716,0.02817445651649735
921573.08,300565.82,0.0027,-0.007,-0.0015,10.0,314.0296,-17.3059,-8.0162,21.9026,0.7442,0.437,-0.5051,-27.4459,0.0874,0.0031,-0.0061,-0.0058,10.0,0.075,0.0874,0.7442,0.437,-0.5051,-0.0,-0.0,0.0,0.007502666192761078,0.006842514157822401
921603.08,300505.82,0.0021,-0.0042,-0.0004,10.0,331.4311,-18.3413,-9.5789,31.7302,0.7012,0.4157,-0.5792,-35.2209,0.1063,0.0021,-0.0043,0.0003,10.0,0.0446,0.1063,0.7012,0.4157,-0.5792,-0.0,0.0,0.0,0.004695742752749558,0.0047853944456021594
921633.08,300445.82,0.0003,-0.0026,-0.0007,10.0,289.811,-13.2173,-6.6958,24.4825,0.7287,0.2904,-0.6203,-26.7611,0.0923,0.0006,-0.0032,-0.0002,10.0,-0.008,0.0923,0.7287,0.2904,-0.6203,-0.0,0.0,0.0,0.00261725046566048,0.003255764119219941
921633.08,300415.82,0.0001,-0.0009,-0.0004,10.8757,357.2522,-25.4922,-18.2325,39.4088,0.7778,0.2862,-0.5596,-47.0983,0.1318,0.0,-0.0027,0.001,10.8757,0.1025,0.1318,0.7778,0.2862,-0.5596,-0.0,0.0,0.0,0.0009055385138137417,0.0027
921633.08,300385.82,-0.0001,-0.0018,-0.0006,27.5904,372.9922,-51.1088,-21.6246,84.1951,0.7676,0.1815,-0.6147,-94.9102,0.2545,0.0,-0.0017,0.0024,27.5904,,0.2545,0.7676,0.1815,-0.6147,0.0,0.0,0.0,0.0018027756377319946,0.0017
921633.08,300355.82,0.0,-0.0005,-0.0001,30.5712,378.262,-71.0829,-23.4798,101.7796,0.7849,0.1527,-0.6005,-120.4971,0.3186,0.0,-0.002,0.0027,30.5712,-0.25,0.3186,0.7849,0.1526,-0.6005,0.0,0.0,0.0,0.0005,0.002
921633.08,300325.82,-0.0,-0.0004,-0.0002,41.4888,423.6306,-107.8029,-55.3823,144.3787,0.7833,0.2257,-0.5792,-180.5677,0.4262,0.0,-0.0019,0.0022,41.4888,0.3417,0.4262,0.7833,0.2257,-0.5792,-0.0,-0.0,0.0,0.0004,0.0019
921633.08,300295.82,-0.0004,-0.0002,-0.0003,54.0421,566.8419,-176.5682,-107.5697,250.7639,0.7699,0.2559,-0.5845,-310.0586,0.547,0.0,-0.0018,0.0022,54.0421,0.0173,0.547,0.7699,0.2559,-0.5845,0.0,-0.0,0.0,0.00044721359549995795,0.0018
921633.08,300265.82,-0.0004,-0.0001,-0.0004,69.0774,400.214,-174.46,-102.2374,213.0774,0.7575,0.2823,-0.5886,-286.4398,0.7157,0.0,-0.0018,0.0021,69.0774,-0.5422,0.7157,0.7575,0.2823,-0.5886,0.0,0.0,0.0,0.0004123105625617661,0.0018
921633.08,300235.82,-0.0013,-0.0005,-0.0013,82.0398,364.3285,-200.2052,-95.8208,231.6771,0.6958,0.307,-0.6493,-319.1524,0.876,0.0004,-0.0019,0.0017,82.0398,0.5475,0.876,0.6958,0.307,-0.6493,-0.0004,-0.0006,0.0,0.001392838827718412,0.00194164878389476
921663.08,300175.82,-0.0019,-0.0014,-0.002,96.3536,297.4115,-167.2421,-116.806,236.0844,0.6265,0.3827,-0.679,-309.7783,1.0416,0.0003,-0.0014,0.0011,96.3536,-0.2136,1.0416,0.6265,0.3827,-0.679,-0.0,0.0,0.0,0.002360084744241189,0.0014317821063276352
921663.08,300145.82,-0.0013,0.001,-0.0006,108.5337,316.9534,-228.759,-145.9421,271.9792,0.6454,0.3641,-0.6715,-383.408,1.2097,0.0,-0.0012,0.0012,108.5337,-0.7807,1.2097,0.6454,0.3641,-0.6715,0.0,0.0,0.0,0.0016401219466856724,0.0012
921663.08,300115.82,-0.0054,-0.0002,-0.0041,125.5303,334.8568,-256.0157,-123.2688,348.463,0.6053,0.2703,-0.7487,-449.1808,1.3414,0.0,-0.0011,0.001,125.5303,-0.8545,1.3414,0.6053,0.2703,-0.7487,0.0,0.0,0.0,0.005403702434442518,0.0011
921663.08,300085.82,-0.0021,0.0013,-0.0011,134.8951,333.8796,-289.8992,-165.8213,370.276,0.5804,0.34,-0.7399,-498.6247,1.4934,0.0,-0.0009,0.0009,134.8951,-0.8211,1.4934,0.5804,0.34,-0.7399,0.0,0.0,0.0,0.0024698178070456937,0.0009
921663.08,300055.82,-0.0036,0.0018,-0.0021,151.3082,279.3511,-311.1149,-274.8592,303.224,0.5532,0.5519,-0.624,-513.0152,1.8365,0.0002,-0.0007,0.0006,151.3082,-1.0159,1.8365,0.5532,0.5519,-0.624,0.0,0.0,0.0,0.004024922359499621,0.0007280109889280518
921693.08,299995.82,-0.0091,-0.0011,-0.0125,198.9311,323.9359,-570.2522,-500.1235,461.1371,0.6247,0.562,-0.5421,-887.3033,2.7391,0.0002,-0.0004,0.0002,198.9311,-2.2046,2.7391,0.6247,0.562,-0.5421,0.0,0.0,0.0,0.00916624241442479,0.00044721359549995795
921723.08,299935.82,-0.0085,0.0038,-0.0155,227.3238,212.4162,-788.0264,-304.2061,361.1271,0.6911,0.4062,-0.5978,-884.0734,4.162,0.0001,-0.0003,0.0001,227.3238,-2.8765,4.162,0.6911,0.4062,-0.5977,0.0,0.0,0.0,0.00931074647920348,0.0003162277660168379
