xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-1.1756,0.876,-1.0324,18.4292,362.0864,-9.5678,2.2053,40.1314,0.7169,0.1895,-0.671,-33.3684,0.0922,-1.1409,0.8715,-1.5221,18.4292,-0.0268,0.0922,0.7169,0.1895,-0.671,0.5406,0.2355,0.3477,1.466087091546747,1.4356758199537945
2597530.5445,1093298.7071,-1.118,1.7149,-1.1612,30.1845,235.66,-3.1889,2.217,27.9973,0.7322,0.1468,-0.665,-20.6284,0.0875,-0.9039,1.415,-2.1608,30.1845,0.0059,0.0875,0.7322,0.1468,-0.665,1.2761,0.081,1.6349,2.0471458204045945,1.6790652786595286
2597676.1675,1092476.1426,1.2628,3.0214,-1.282,10.5513,313.0166,-17.6377,20.0712,56.6248,0.6227,-0.5959,-0.5071,-51.6574,0.165,1.9373,3.6243,-5.5366,10.5513,-0.0817,0.165,0.6227,-0.596,-0.5071,0.46,-0.1975,0.2506,3.2746788850206365,4.1095841371116855
2597010.0093,1092417.9473,-3.0481,-1.094,-2.8661,22.5826,586.8177,-61.3497,26.79,106.0337,0.6771,-0.4909,-0.5482,-112.8185,0.1923,-2.7355,-1.2559,-5.5975,22.5826,-0.0231,0.1923,0.6771,-0.4909,-0.5482,0.8155,-0.834,1.3605,3.2384795213186077,3.0100240962490648
2597067.7809,1093627.541,-0.9091,0.7484,0.1249,10.0,589.6183,-8.4785,-59.5489,75.7517,0.4559,0.6226,-0.636,-89.1223,0.1512,-0.9347,0.782,0.1017,10.0,-0.098,0.1512,0.4558,0.6226,-0.6361,0.1052,0.1437,0.0317,1.1775251037663699,1.2186829325136215
2597090.2643,1093608.7304,-1.106,0.908,-0.0435,13.1802,495.3544,-27.0676,-61.7776,72.5548,0.5602,0.6623,-0.4976,-92.1783,0.1861,-1.0481,0.8769,-0.0302,13.1802,-0.1203,0.1861,0.5602,0.6623,-0.4976,0.1627,0.0544,0.0294,1.430978686074674,1.366553043244206
2597112.7477,1093589.9197,-1.1407,0.9414,-0.34,11.7638,491.4986,-29.9757,-47.4037,61.999,0.6447,0.599,-0.4749,-77.1633,0.157,-1.1212,0.9381,-0.3675,11.7638,-0.0994,0.157,0.6447,0.5991,-0.4748,0.2054,0.0395,0.0438,1.478996433396646,1.461889547811325
2597135.2311,1093571.1091,-1.2252,1.0014,-0.283,10.0,467.0815,-34.4635,-54.1678,70.9143,0.626,0.6178,-0.4759,-88.7848,0.1901,-1.2473,1.0436,-0.3351,10.0,-0.1068,0.1901,0.626,0.6178,-0.4759,0.3134,0.0679,0.1028,1.5823770094386485,1.6263020168468096
2597157.7145,1093552.2985,-1.2489,1.0165,-0.2747,14.5346,378.2946,-22.6661,-34.6899,71.429,0.5648,0.5304,-0.6322,-76.3574,0.2018,-1.2456,1.0421,-0.4862,14.5346,-0.0701,0.2018,0.5648,0.5304,-0.6322,0.4305,0.0844,0.1924,1.6102867632816211,1.6240356430817646
2597180.1979,1093533.4879,-1.2478,1.0831,-0.5295,33.604,301.9279,-9.5427,0.4591,66.396,0.5102,0.2737,-0.8153,-58.8787,0.195,-1.1001,0.9204,-1.1842,33.604,0.0116,0.195,0.5102,0.2737,-0.8153,0.7339,0.3211,0.6417,1.652304587538266,1.4343486919156025
2597226.1001,1093499.2509,-1.0691,0.6612,-0.4376,10.0,696.2862,-14.4182,-33.7479,72.5079,0.6027,0.5119,-0.6121,-70.3498,0.101,-1.0857,0.7152,-0.7126,10.0,-0.0416,0.101,0.6027,0.5119,-0.6121,0.4304,0.3029,0.277,1.2570442514088356,1.3000982770544693
2597249.5189,1093483.8244,-1.0225,0.6186,-0.233,10.0,384.8047,-7.6392,-25.9774,44.6994,0.5352,0.6366,-0.5553,-45.4456,0.1181,-1.0578,0.6968,-0.5275,10.0,-0.0536,0.1181,0.5352,0.6366,-0.5553,0.4289,0.2483,0.2456,1.195061592554961,1.2666771806581185
2597272.9377,1093468.398,-1.2779,0.7855,-0.3918,10.0,414.8917,-7.7216,-22.9174,48.8395,0.557,0.5917,-0.5828,-46.3236,0.1117,-1.2981,0.8551,-0.6589,10.0,-0.033,0.1117,0.557,0.5917,-0.5828,0.5367,0.0984,0.2977,1.5000128866113118,1.5544322500514456
2597296.3565,1093452.9715,-1.54,0.9579,-0.5195,11.3375,492.5243,-8.6758,-23.653,62.7436,0.5615,0.5493,-0.6189,-56.6934,0.1151,-1.6128,1.0624,-0.8921,11.3375,-0.0323,0.1151,0.5615,0.5493,-0.6189,0.5095,0.074,0.2651,1.8136075678051191,1.9312735694354646
2597319.7753,1093437.5451,-1.8186,1.1293,-0.6463,12.3264,360.8762,-9.5297,-18.4503,53.837,0.568,0.5208,-0.6373,-49.3318,0.1367,-1.9197,1.2645,-1.0681,12.3264,-0.0449,0.1367,0.568,0.5208,-0.6373,0.4494,0.0817,0.2087,2.14070653056415,2.2987405986757183
2597343.1941,1093422.1187,-2.2244,1.3727,-1.0179,15.3548,348.2552,-12.5166,-16.2456,54.0464,0.6018,0.4876,-0.6325,-49.6396,0.1425,-2.2901,1.5086,-1.531,15.3548,-0.0416,0.1425,0.6018,0.4876,-0.6325,0.5075,0.0546,0.2605,2.6138593401329,2.742340600654849
2597366.6129,1093406.6922,-2.3573,1.5053,-1.2707,12.0766,375.6465,-10.9142,-13.7803,51.4749,0.6354,0.4514,-0.6265,-45.4034,0.1209,-2.4327,1.6025,-1.6935,12.0766,-0.0376,0.1209,0.6354,0.4514,-0.6265,0.4761,0.0078,0.2267,2.796925344016175,2.9130800778557395
2597390.0317,1093391.2658,-2.5143,1.6177,-1.5507,14.6052,393.3007,-10.9173,-11.8311,51.3816,0.6588,0.4182,-0.6254,-44.273,0.1126,-2.5498,1.6796,-1.8866,14.6052,-0.0255,0.1126,0.6588,0.4182,-0.6254,0.576,-0.047,0.3339,2.989758816359607,3.053282856205759
2597413.4505,1093375.8393,-2.4725,1.613,-1.6419,10.0,398.3137,-6.2451,-9.9662,43.9783,0.6749,0.3925,-0.6249,-35.6069,0.0894,-2.4879,1.6388,-1.8787,10.0,-0.0209,0.0894,0.6749,0.3925,-0.6249,0.4814,-0.111,0.244,2.952122160412743,2.9791461612347923
2597436.8693,1093360.4129,-2.3588,1.542,-1.6879,10.6013,414.9326,-3.9968,-8.6649,40.9954,0.6883,0.366,-0.6263,-31.5989,0.0762,-2.3273,1.533,-1.8356,10.6013,-0.0143,0.0762,0.6883,0.366,-0.6263,0.4986,-0.1631,0.2751,2.818102453779848,2.78682871558336
2597460.2881,1093344.9864,-2.1071,1.3756,-1.5614,10.0,447.6153,-3.9661,-8.5525,42.1549,0.6988,0.358,-0.6193,-31.9404,0.0714,-2.0583,1.3558,-1.7529,10.0,-0.0089,0.0714,0.6988,0.358,-0.6193,0.4409,-0.2342,0.2493,2.516375522452879,2.464709421006866
2597483.7069,1093329.56,-1.8649,1.2019,-1.4059,10.0,396.793,-3.8886,-8.75,34.5967,0.7052,0.3926,-0.5904,-26.6044,0.067,-1.8418,1.2133,-1.646,10.0,-0.0137,0.067,0.7052,0.3926,-0.5904,0.5774,-0.1446,0.3542,2.218651757261603,2.2055212830530566
2597507.1257,1093314.1335,-1.7177,1.092,-0.8158,10.0,340.3315,-8.5636,-11.5281,45.6914,0.5794,0.4609,-0.6722,-40.9893,0.1204,-1.7037,1.1223,-1.1251,10.0,-0.004,0.1204,0.5794,0.4609,-0.6722,0.7176,-0.0774,0.5209,2.0354255795778924,2.0401350396481113
2597535.7453,1093269.3298,-0.3537,1.3077,-0.649,10.0,462.7872,-38.2055,0.2264,62.6864,0.8738,-0.0512,-0.4836,-63.7106,0.1377,-0.2608,1.473,-1.3601,10.0,-0.0353,0.1377,0.8738,-0.0512,-0.4836,1.0411,-0.0058,1.084,1.3546892558812151,1.49590963630829
2597540.9462,1093239.9525,-0.16,0.4126,-0.1019,10.0,604.2708,-30.7908,-14.1488,70.8324,0.8098,0.0977,-0.5785,-67.2929,0.1114,-0.1057,0.5969,-0.8631,10.0,-0.0272,0.1114,0.8098,0.0977,-0.5785,0.7873,-0.1519,0.6429,0.44253673293863416,0.6061865224499798
2597546.147,1093210.5752,-0.4029,0.8961,-0.302,15.8546,357.6939,-34.7911,-7.403,68.2758,0.8178,0.0624,-0.5721,-67.9749,0.19,-0.1582,0.8935,-1.7915,15.8546,-0.0633,0.19,0.8178,0.0624,-0.5721,0.6732,-0.1184,0.4672,0.9825088396548908,0.907397096094097
2597551.3478,1093181.1979,-0.3956,1.1691,-0.2802,15.1417,552.8351,-39.4125,-11.437,101.8531,0.7511,0.0424,-0.6588,-97.1888,0.1758,-0.2611,1.475,-1.7991,15.1417,-0.0634,0.1758,0.7511,0.0424,-0.6588,0.4982,-0.077,0.2541,1.234218039894086,1.4979313101741347
2597556.5486,1093151.8206,-0.552,1.8691,-0.5133,13.8245,406.5069,-31.9467,-8.4118,75.732,0.7977,0.0252,-0.6026,-71.3298,0.1755,-0.4202,2.3735,-1.9571,13.8245,-0.0971,0.1755,0.7977,0.0252,-0.6026,0.3404,-0.0346,0.117,1.9489070809045772,2.410408739197566
2597561.7494,1093122.4433,-0.7027,3.2886,-1.2558,10.0,491.8109,-27.1867,-9.5959,65.7834,0.8266,-0.0506,-0.5606,-58.8616,0.1197,-0.6735,3.8044,-1.9502,10.0,-0.0651,0.1197,0.8266,-0.0506,-0.5606,0.394,-0.0978,0.1648,3.3628376782116622,3.863555565796873
2597566.9503,1093093.066,-1.1714,5.9695,-1.8899,10.0,505.0698,-26.8445,-17.7395,69.1008,0.8225,-0.0149,-0.5686,-61.1052,0.121,-1.1811,6.6716,-2.5424,10.0,-0.0174,0.121,0.8225,-0.0149,-0.5686,0.583,-0.5165,0.6066,6.083346793501091,6.775340860060105
2597572.1511,1093063.6887,-3.0713,5.5086,0.1258,35.3896,496.6213,-129.1136,-114.5595,244.1496,0.7574,0.2851,-0.5875,-273.8777,0.5515,-1.1274,6.3682,-11.065,35.3896,0.0966,0.5515,0.7574,0.2851,-0.5875,0.9818,-0.724,1.488,6.306945191612181,6.46722521642783
2597577.3519,1093034.3114,-9.101,3.629,-6.9657,71.55,400.5141,-171.125,-94.7285,231.7368,0.7816,0.2507,-0.5712,-289.868,0.7237,-0.9107,5.1441,-34.1212,71.55,0.0978,0.7237,0.7816,0.2507,-0.5712,1.098,-0.7034,1.7003,9.797848845537475,5.2240921986504025
