xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
936051.32,341734.11,-0.0023,0.0104,-0.0026,16.9662,274.5893,18.0673,9.5075,43.0186,-0.6491,-0.4084,-0.6418,-43.2187,0.1574,-0.0086,0.017,-0.021,16.9662,-0.0854,0.1574,-0.6491,-0.4084,-0.6418,-0.2076,-0.2015,0.0837,0.010651291001564082,0.019051509126575775
936084.21,341668.34,-0.0091,0.0246,-0.005,17.985,257.2267,20.6567,9.5866,41.9488,-0.6524,-0.4431,-0.6149,-43.5172,0.1692,-0.0221,0.0373,-0.0318,17.985,-0.0855,0.1692,-0.6524,-0.4431,-0.6149,-0.2382,-0.2753,0.1325,0.026229182221335075,0.04335550714730483
936124.4,341609.88,-0.0219,0.0435,-0.004,23.2555,316.9194,28.9025,9.9266,65.3243,-0.605,-0.4283,-0.6712,-65.584,0.2069,-0.0542,0.0785,-0.0342,23.2555,-0.0969,0.2069,-0.605,-0.4283,-0.6712,-0.2367,-0.2508,0.1189,0.048701745348601215,0.09539334358329202
936157.29,341562.37,-0.0469,0.0939,-0.0212,29.4448,382.6784,34.0553,21.4322,92.7026,-0.5523,-0.4831,-0.6794,-92.1452,0.2408,-0.0946,0.1448,-0.0851,29.4448,-0.0917,0.2408,-0.5523,-0.4831,-0.6794,-0.1503,-0.3461,0.1423,0.10496104039118515,0.17296300182408955
936234.02,341438.14,-0.03,0.0705,-0.0118,29.6604,685.7974,61.4904,29.8807,180.5129,-0.5313,-0.4164,-0.7378,-178.2922,0.26,-0.093,0.1393,-0.1443,29.6604,-0.1062,0.26,-0.5313,-0.4164,-0.7378,-0.1954,-0.2425,0.097,0.07661755673473279,0.16749176099139923
936318.06,341321.21,-0.0261,0.0459,-0.0078,26.7278,366.6296,33.9076,21.0999,88.217,-0.5298,-0.5166,-0.6726,-88.2003,0.2406,-0.0827,0.0914,-0.0918,26.7278,-0.126,0.2406,-0.5298,-0.5166,-0.6726,-0.1869,-0.2167,0.0819,0.052801704517941465,0.12326090215473842
936800.17,341564.35,-0.1252,0.1999,-0.0506,39.7606,316.5226,-8.1668,3.3208,110.4697,0.4865,0.0858,-0.8695,-99.7367,0.3151,-0.2916,0.4585,-0.0441,39.7606,0.0527,0.3151,0.4865,0.0858,-0.8695,0.0226,-0.1699,0.0294,0.23587083329653116,0.5433717051889986
936691.88,341691.5,-0.1343,0.2311,-0.0625,44.7721,389.8254,-14.1947,7.8334,150.3485,0.5126,0.0689,-0.8559,-135.4132,0.3474,-0.284,0.4813,-0.0751,44.7721,0.0589,0.3474,0.5126,0.0689,-0.8559,0.0161,-0.1751,0.0309,0.2672895433794596,0.5588431712027983
936626.11,341866.89,-0.1028,0.2628,-0.0468,48.7582,308.3288,-18.4016,-1.8938,131.4385,0.5125,0.0341,-0.858,-122.2683,0.3966,-0.2023,0.5722,-0.1832,48.7582,0.0354,0.3966,0.5125,0.0341,-0.858,0.0161,-0.1353,0.0186,0.28219085739973926,0.6069086669343255
936556.69,342075.17,-0.0783,0.3192,-0.0752,56.9909,319.6978,-24.6075,10.2155,150.5508,0.5032,-0.0844,-0.86,-142.7226,0.4464,-0.1497,0.6615,-0.1594,56.9909,-0.0705,0.4464,0.5032,-0.0844,-0.86,0.0869,-0.1585,0.0327,0.32866324710864764,0.678227351262097
936522.84,342333.77,-0.0246,0.1872,-0.0255,66.8668,301.9521,-44.4722,3.7609,175.874,0.506,-0.0701,-0.8597,-173.9641,0.5761,-0.0362,0.5411,-0.0229,66.8668,-0.0704,0.5761,0.506,-0.0701,-0.8597,0.0329,-0.1053,0.0122,0.18880942773071477,0.542309551824417
936522.84,342551.97,-0.0579,0.2038,-0.0082,64.6278,314.8334,-118.8292,-41.2719,187.6434,0.7193,0.0975,-0.6878,-218.5622,0.6942,0.0,0.7351,-0.4373,64.6278,0.4915,0.6942,0.7193,0.0975,-0.6878,-0.1174,-0.1003,0.0238,0.211865169388458,0.7351
936522.84,342762.64,-0.0066,0.3848,-0.0626,32.1491,356.9122,-27.9702,-3.9894,111.3864,0.6184,-0.1063,-0.7786,-103.6011,0.2903,-0.0351,0.909,0.1755,32.1491,0.0884,0.2903,0.6184,-0.1063,-0.7786,-0.0802,-0.1761,0.0374,0.38485659666946076,0.9096774208476321
936507.79,342965.79,-0.0089,0.0444,-0.0096,10.0,390.3487,-10.7963,-7.1138,35.4507,0.6868,-0.0159,-0.7266,-33.0621,0.0847,-0.0157,0.0753,0.0041,10.0,0.044,0.0847,0.6868,-0.0159,-0.7266,-0.1431,-0.2425,0.0793,0.04528321985018292,0.07691930836922548
935996.15,342672.36,0.0006,0.0195,-0.0043,10.0,497.9054,19.3834,-4.2209,49.9961,-0.7179,-0.1839,-0.6714,-46.7075,0.0938,-0.0028,0.0215,-0.0365,10.0,-0.0106,0.0938,-0.7179,-0.1839,-0.6714,-0.0158,-0.1898,0.0363,0.01950922858546693,0.02168155898453799
935973.58,342454.16,0.0015,0.0029,-0.0008,10.0,292.1732,8.631,-2.198,26.6053,-0.7675,0.064,-0.6378,-23.7343,0.0812,0.0007,0.0073,-0.0228,10.0,-0.0112,0.0812,-0.7675,0.064,-0.6378,-0.0493,-0.1238,0.0178,0.0032649655434629013,0.0073334848469196415
935954.77,342220.91,0.0002,0.0002,-0.0001,10.0,369.5993,8.6665,-1.3703,32.0854,-0.7369,0.0617,-0.6732,-28.0706,0.0759,0.0,0.0008,-0.005,10.0,-0.0367,0.0759,-0.7369,0.0617,-0.6732,-0.1496,-0.0869,0.0299,0.000282842712474619,0.0008
935943.48,341942.52,-0.0014,0.0066,-0.0004,12.383,374.5133,15.6956,0.5389,45.9665,-0.6704,-0.1899,-0.7173,-43.5957,0.1164,-0.0019,0.0079,-0.0017,12.383,-0.0521,0.1164,-0.6704,-0.1899,-0.7173,-0.1473,-0.1484,0.0437,0.0067468511173732005,0.00812526922630875
936062.2833,341712.1867,-0.0035,0.0139,-0.0031,16.3422,272.0522,20.81,8.829,41.5727,-0.6826,-0.4006,-0.6113,-43.1527,0.1586,-0.0112,0.0223,-0.0231,16.3422,-0.0876,0.1586,-0.6826,-0.4006,-0.6113,-0.2286,-0.2163,0.099,0.014333875958721003,0.0249545587017683
936073.2467,341690.2633,-0.004,0.0174,-0.0038,16.7265,243.6612,21.5501,7.7864,37.7306,-0.7058,-0.3886,-0.5923,-40.5841,0.1666,-0.0143,0.0285,-0.0273,16.7265,-0.0919,0.1666,-0.7058,-0.3886,-0.5923,-0.2547,-0.2271,0.1164,0.017853851125177445,0.03188636072053379
936097.6067,341648.8533,-0.0096,0.0236,-0.0033,19.8559,261.4769,22.3818,8.6354,47.0852,-0.6307,-0.4352,-0.6425,-48.1263,0.1841,-0.0301,0.0437,-0.0336,19.8559,-0.0869,0.1841,-0.6307,-0.4352,-0.6425,-0.2517,-0.279,0.1412,0.025477833502870688,0.05306316990154282
936111.0033,341629.3667,-0.0161,0.036,-0.0041,22.7621,262.0752,23.6081,8.5284,52.038,-0.6153,-0.4279,-0.6621,-52.6284,0.2008,-0.041,0.0597,-0.0368,22.7621,-0.0904,0.2008,-0.6153,-0.4279,-0.6621,-0.2739,-0.2722,0.1491,0.039436150927797196,0.07242299358629137
936140.845,341586.125,-0.0397,0.0732,-0.0102,25.218,349.4957,33.1289,15.2178,79.3403,-0.5797,-0.4561,-0.6752,-79.7163,0.2281,-0.0792,0.1145,-0.0435,25.218,-0.0919,0.2281,-0.5797,-0.4561,-0.6752,-0.1537,-0.3156,0.1232,0.08327262455333086,0.1392224479026281
