xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-4.0608,2.973,-3.5532,24.6812,362.0864,-1.0232,-4.7899,38.9934,0.7169,0.1895,-0.671,-27.8048,0.0768,-5.1664,3.9424,-4.1251,24.6812,-0.0391,0.0768,0.7169,0.1895,-0.671,0.2941,0.0212,0.0869,5.032775143000133,6.498785018755429
2597530.5445,1093298.7071,-5.1571,8.3191,-5.5582,32.9968,235.66,-0.2896,-2.6547,33.4724,0.7322,0.1468,-0.665,-22.8618,0.097,-4.3627,7.1132,-10.0516,32.9968,-0.0041,0.097,0.7322,0.1468,-0.665,0.7534,-0.3438,0.6858,9.787906069226452,8.344505109951099
2597676.1675,1092476.1426,1.9864,5.6499,-2.6113,13.6673,313.0166,-23.2591,29.6454,74.8194,0.6227,-0.5959,-0.5071,-70.0895,0.2239,4.6231,9.4797,-13.3623,13.6673,-0.0901,0.2239,0.6227,-0.596,-0.5071,0.4766,-0.0577,0.2304,5.988919349097965,10.546931577477878
2597010.0093,1092417.9473,-6.2001,-1.4069,-6.1564,39.6565,586.8177,-132.2609,55.6733,184.4122,0.6771,-0.4909,-0.5482,-217.979,0.3715,-7.0491,-3.0519,-14.802,39.6565,-0.0669,0.3715,0.6771,-0.4909,-0.5482,0.7938,-0.6806,1.0933,6.357720316276897,7.6813998997578565
2597067.7809,1093627.541,-4.2218,3.4266,0.5468,24.324,589.6183,-38.051,-133.6508,172.8957,0.4559,0.6226,-0.636,-210.5276,0.3571,-4.3442,3.6345,0.3313,24.324,0.0986,0.3571,0.4558,0.6226,-0.6361,0.0554,-0.0727,0.0084,5.437387497686734,5.664067786494085
2597090.2643,1093608.7304,-4.2305,3.4634,-0.1772,29.8172,495.3544,-57.8099,-113.7181,127.5562,0.5602,0.6623,-0.4976,-171.1661,0.3455,-4.223,3.5331,-0.1895,29.8172,-0.0716,0.3455,0.5602,0.6623,-0.4976,0.0824,-0.0354,0.008,5.467382354472751,5.506044370507742
2597112.7477,1093589.9197,-4.2325,3.6046,-1.1908,27.7869,491.4986,-44.0851,-72.9759,86.3732,0.6447,0.599,-0.4749,-113.1529,0.2302,-4.3244,3.618,-1.0436,27.7869,-0.1355,0.2302,0.6447,0.5991,-0.4748,0.0946,-0.0014,0.009,5.5594241977024925,5.638294011489645
2597135.2311,1093571.1091,-4.6085,3.795,-1.0494,21.9669,467.0815,-79.9794,-108.0632,136.2074,0.626,0.6178,-0.4759,-181.6451,0.3889,-4.567,3.821,-1.0986,21.9669,-0.1159,0.3889,0.626,0.6178,-0.4759,0.1992,-0.0648,0.0439,5.969949518212026,5.9546225741015695
2597157.7145,1093552.2985,-4.4499,3.5972,-0.9944,29.8049,378.2946,-59.8231,-73.8998,144.189,0.5648,0.5304,-0.6322,-164.1387,0.4339,-4.4532,3.7257,-1.7957,29.8049,-0.0769,0.4339,0.5648,0.5304,-0.6322,0.2532,-0.0904,0.0723,5.72201519134649,5.806189002263016
2597180.1979,1093533.4879,-4.2774,3.6963,-1.8093,38.6715,301.9279,-18.6375,-2.4343,104.016,0.5102,0.2737,-0.8153,-94.9841,0.3146,-4.3676,3.6541,-3.2301,38.6715,-0.0782,0.3146,0.5102,0.2737,-0.8153,0.2515,-0.0379,0.0647,5.653210101349498,5.694591870362617
2597226.1001,1093499.2509,-5.9815,3.8842,-2.3782,10.1992,696.2862,-22.4033,-59.7846,112.8903,0.6027,0.5119,-0.6121,-113.2099,0.1626,-6.6482,4.3793,-2.5916,10.1992,-0.0472,0.1626,0.6027,0.5119,-0.6121,0.3986,-0.0335,0.16,7.131994944614024,7.96095670946652
2597249.5189,1093483.8244,-6.9555,4.377,-1.5035,15.7538,384.8047,-24.1074,-59.7634,92.9265,0.5352,0.6366,-0.5553,-102.546,0.2665,-7.8414,5.1653,-2.1007,15.7538,-0.0509,0.2665,0.5352,0.6366,-0.5553,0.4521,-0.0497,0.2069,8.218096449300166,9.38977518633966
2597272.9377,1093468.398,-8.2656,5.0964,-2.5466,25.7774,414.8917,-32.4806,-59.8403,111.3905,0.557,0.5917,-0.5828,-118.415,0.2854,-8.992,5.9232,-3.6879,25.7774,-0.0748,0.2854,0.557,0.5917,-0.5828,0.5443,0.0594,0.2998,9.710480746080494,10.767560644825735
2597296.3565,1093452.9715,-9.0321,5.5832,-3.0767,29.8856,492.5243,-40.9835,-63.2782,146.6943,0.5615,0.5493,-0.6189,-148.5539,0.3016,-9.8232,6.4707,-4.7197,29.8856,-0.0892,0.3016,0.5615,0.5493,-0.6189,0.4783,0.0611,0.2325,10.61842514923941,11.762874509659618
2597319.7753,1093437.5451,-9.7603,5.8905,-3.5494,30.5527,360.8762,-37.9606,-49.3324,122.4551,0.568,0.5208,-0.6373,-125.2938,0.3472,-10.3884,6.8431,-5.6834,30.5527,-0.1187,0.3472,0.568,0.5208,-0.6373,0.3836,0.0339,0.1483,11.400063435788416,12.439729585887308
2597343.1941,1093422.1187,-10.7339,6.5303,-4.9692,31.4785,348.2552,-37.2982,-39.4448,109.6731,0.6018,0.4876,-0.6325,-111.0503,0.3189,-11.0402,7.2724,-7.0247,31.4785,-0.0904,0.3189,0.6018,0.4876,-0.6325,0.4571,-0.0008,0.2089,12.564291754810535,13.220204907640426
2597366.6129,1093406.6922,-11.0796,6.914,-6.0205,30.701,375.6465,-39.7062,-34.2892,112.1022,0.6354,0.4514,-0.6265,-110.9378,0.2953,-11.35,7.4765,-8.1601,30.701,-0.081,0.2953,0.6354,0.4514,-0.6265,0.4656,-0.0392,0.2183,13.059897861775182,13.591193922904639
2597390.0317,1093391.2658,-11.3347,7.1677,-7.0162,29.68,393.3007,-38.1577,-27.1495,109.3324,0.6588,0.4182,-0.6254,-104.866,0.2666,-11.4388,7.535,-8.8701,29.68,-0.0633,0.2666,0.6588,0.4182,-0.6254,0.4253,-0.1093,0.1928,13.410866764680051,13.697531545501183
2597413.4505,1093375.8393,-11.0512,7.1066,-7.3482,23.2845,398.3137,-30.1434,-20.7365,97.9001,0.6749,0.3925,-0.6249,-89.6569,0.2251,-11.2615,7.4182,-9.0947,23.2845,-0.0305,0.2251,0.6749,0.3925,-0.6249,0.2967,-0.1864,0.1228,13.138979602693658,13.485216849943496
2597436.8693,1093360.4129,-10.6237,6.9022,-7.6029,16.8579,414.9326,-13.108,-15.3404,75.5532,0.6883,0.366,-0.6263,-61.958,0.1493,-10.628,7.0009,-8.8426,16.8579,0.0006,0.1493,0.6883,0.366,-0.6263,0.3455,-0.2984,0.2084,12.668992324964128,12.726625036120142
2597460.2881,1093344.9864,-9.7616,6.3203,-7.2321,15.877,447.6153,-6.4038,-14.9562,68.8479,0.6988,0.358,-0.6193,-52.4677,0.1172,-9.6715,6.3708,-8.6602,15.877,-0.0213,0.1172,0.6988,0.358,-0.6193,0.4179,-0.1926,0.2117,11.629059577197118,11.581235033017853
2597483.7069,1093329.56,-8.829,5.7131,-6.6559,10.0,396.793,4.0023,-15.0273,43.789,0.7052,0.3926,-0.5904,-28.9317,0.0729,-9.0164,5.9393,-7.6349,10.0,-0.0174,0.0729,0.7052,0.3926,-0.5904,0.5826,-0.1017,0.3498,10.516213796324227,10.79679366525081
