xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
936051.32,341734.11,-0.0005,0.0025,-0.0006,10.0,274.5893,8.3414,4.7817,25.1319,-0.6491,-0.4084,-0.6418,-23.4964,0.0856,-0.002,0.0039,-0.0078,10.0,-0.0403,0.0856,-0.6491,-0.4084,-0.6418,-0.3023,-0.2543,0.156,0.0025495097567963926,0.004382921400162225
936084.21,341668.34,-0.0008,0.0028,-0.0007,10.0,257.2267,8.9712,4.934,23.2839,-0.6524,-0.4431,-0.6149,-22.3556,0.0869,-0.0025,0.0042,-0.0087,10.0,-0.046,0.0869,-0.6524,-0.4431,-0.6149,-0.2894,-0.222,0.133,0.0029120439557122073,0.004887739763939974
936124.4,341609.88,-0.0019,0.0035,-0.0002,10.0,316.9194,10.9565,3.0419,29.7818,-0.605,-0.4283,-0.6712,-27.9215,0.0881,-0.004,0.0058,-0.0031,10.0,-0.0437,0.0881,-0.605,-0.4283,-0.6712,-0.2104,-0.2254,0.0951,0.003982461550347975,0.007045565981523414
936157.29,341562.37,-0.0099,0.0168,-0.0032,13.2743,382.6784,14.8369,7.9189,46.1566,-0.5523,-0.4831,-0.6794,-43.3791,0.1134,-0.0149,0.0228,-0.009,13.2743,-0.047,0.1134,-0.5523,-0.4831,-0.6794,-0.0947,-0.2816,0.0883,0.0195,0.027236923467968993
936234.02,341438.14,-0.0071,0.0137,-0.0018,15.5385,685.7974,29.8079,12.0577,97.4059,-0.5313,-0.4164,-0.7378,-92.7225,0.1352,-0.0152,0.0228,-0.0214,15.5385,-0.0539,0.1352,-0.5313,-0.4164,-0.7378,-0.1772,-0.2534,0.0956,0.015430489298787644,0.02740218969352632
936318.06,341321.21,-0.0055,0.0096,-0.0015,17.3709,366.6296,18.9419,11.7712,57.0204,-0.5298,-0.5166,-0.6726,-54.4689,0.1486,-0.0178,0.0197,-0.025,17.3709,-0.0723,0.1486,-0.5298,-0.5166,-0.6726,-0.2241,-0.249,0.1122,0.01106390527797486,0.026550517885721173
936800.17,341564.35,-0.0675,0.1086,-0.0274,28.4679,316.5226,-1.7975,3.6167,81.4223,0.4865,0.0858,-0.8695,-71.3572,0.2254,-0.1399,0.2195,-0.0086,28.4679,0.0689,0.2254,0.4865,0.0858,-0.8695,-0.0219,-0.1976,0.0395,0.1278679396877888,0.2602926430001432
936691.88,341691.5,-0.0588,0.1019,-0.0276,33.1484,389.8254,-5.9067,7.6169,109.7371,0.5126,0.0689,-0.8559,-96.4222,0.2473,-0.1134,0.1928,-0.0289,33.1484,0.0222,0.2473,0.5126,0.0689,-0.8559,0.0319,-0.1494,0.0233,0.11764799190806446,0.22367699926456452
936626.11,341866.89,-0.0459,0.1237,-0.0214,35.9727,308.3288,-7.6816,-0.1068,96.2885,0.5125,0.0341,-0.858,-86.5547,0.2807,-0.084,0.2375,-0.0729,35.9727,0.0243,0.2807,0.5125,0.0341,-0.858,0.0172,-0.1361,0.0188,0.13194127481573004,0.2519171490788192
936556.69,342075.17,-0.0374,0.1604,-0.0373,42.9367,319.6978,-11.0785,9.0422,115.2604,0.5032,-0.0844,-0.86,-105.4648,0.3299,-0.0662,0.293,-0.0733,42.9367,-0.0247,0.3299,0.5032,-0.0844,-0.86,0.0514,-0.1686,0.0311,0.16470251971357328,0.3003854856679996
