vel_fit,tau_fit
2.0,0.040247858868778214
4.202020202020202,0.05114652120166082
6.404040404040404,0.058410397605954005
8.606060606060606,0.06397696999757865
10.808080808080808,0.06852144026233745
13.01010101010101,0.07237027567444328
15.212121212121211,0.07570973634475094
17.41414141414141,0.07865754007913425
19.616161616161616,0.08129348438513614
21.818181818181817,0.0836744980655319
24.02020202020202,0.08584280878864137
26.22222222222222,0.08783071582138563
28.424242424242422,0.0896635447009155
30.626262626262626,0.09136156315513358
32.82828282828282,0.09294127166664953
35.03030303030303,0.09441630093317935
37.23232323232323,0.09579805307795335
39.43434343434343,0.09709617056124153
41.63636363636363,0.09831888609725996
43.83838383838384,0.09947328844755349
46.04040404040404,0.1005655275072765
48.24242424242424,0.10160097477592459
50.44444444444444,0.10258435049985995
52.64646464646464,0.10351982555100195
54.848484848484844,0.10441110389959007
57.05050505050505,0.1052614900004694
59.25252525252525,0.10607394432169931
61.45454545454545,0.10685112945930723
63.656565656565654,0.10759544870915175
65.85858585858585,0.10830907854344794
68.06060606060606,0.10899399612286059
70.26262626262626,0.10965200273568361
72.46464646464646,0.11028474387281421
74.66666666666667,0.11089372650631317
76.86868686868686,0.11148033402976368
79.07070707070707,0.11204583923273684
81.27272727272727,0.11259141561380522
83.47474747474747,0.11311814728254799
85.67676767676768,0.113627037657735
87.87878787878788,0.1141190171340038
90.08080808080808,0.11459494986106294
92.28282828282828,0.1150556397563864
94.48484848484848,0.11550183585344788
96.68686868686869,0.1159342370719542
98.88888888888889,0.11635349648362403
101.0909090909091,0.11676022513631656
103.29292929292929,0.11715499549033755
105.4949494949495,0.11753834451321772
107.69696969696969,0.11791077647291304
109.8989898989899,0.11827276546400935
112.1010101010101,0.118624757696961
114.3030303030303,0.11896717357651297
116.5050505050505,0.11930040959214269
118.7070707070707,0.1196248400405168
120.9090909090909,0.11994081859751525
123.11111111111111,0.12024867975526927
125.31313131313131,0.12054874013783783
127.51515151515152,0.12084129970756881
129.7171717171717,0.1211266428728173
131.91919191919192,0.12140503950649752
134.12121212121212,0.12167674588389985
136.32323232323233,0.12194200554728807
138.5252525252525,0.12220105010399047
140.72727272727272,0.12245409996399026
142.92929292929293,0.12270136502239924
145.13131313131314,0.12294304529164872
147.33333333333334,0.12317933148774461
149.53535353535352,0.12341040557450299
151.73737373737373,0.12363644126929897
153.93939393939394,0.1238576045135211
156.14141414141415,0.12407405391061943
158.34343434343435,0.1242859411343652
160.54545454545453,0.12449341130969588
162.74747474747474,0.12469660336830446
164.94949494949495,0.12489565038093492
167.15151515151516,0.12509067986817243
169.35353535353536,0.12528181409135877
171.55555555555554,0.12546917032512186
173.75757575757575,0.1256528611128803
175.95959595959596,0.1258329945065687
178.16161616161617,0.12600967429172488
180.36363636363637,0.12618300019898507
182.56565656565655,0.12635306810294847
184.76767676767676,0.1265199702092939
186.96969696969697,0.12668379523096057
189.17171717171718,0.12684462855414128
191.37373737373738,0.12700255239477717
193.57575757575756,0.12715764594618983
195.77777777777777,0.1273099855184382
197.97979797979798,0.12745964466994245
200.1818181818182,0.12760669433187705
202.3838383838384,0.12775120292579759
204.58585858585857,0.12789323647493123
206.78787878787878,0.12803285870953063
208.989898989899,0.12817013116666082
211.1919191919192,0.12830511328476354
213.39393939393938,0.12843786249331812
215.59595959595958,0.12856843429789622
217.7979797979798,0.12869688236088708
220.0,0.12882325857815055
