xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-0.1227,0.0915,-0.1078,21.438,362.0864,-12.6287,5.9872,51.7714,0.7169,0.1895,-0.671,-42.6563,0.1178,-0.1858,0.1416,-0.4184,21.438,-0.045,0.1178,0.7169,0.1895,-0.671,0.429,0.1818,0.217,0.15306057624352523,0.23360693482857053
2597530.5445,1093298.7071,-0.0546,0.0969,-0.0621,28.5639,235.66,-2.2745,2.803,28.7497,0.7322,0.1468,-0.665,-20.3731,0.0865,-0.083,0.13,-0.268,28.5639,-0.0003,0.0865,0.7323,0.1468,-0.665,1.0768,-0.0594,1.163,0.11122396324533666,0.15423683088030565
2597676.1675,1092476.1426,0.4747,1.0491,-0.4251,13.3773,313.0166,-9.5233,13.5695,52.2735,0.6227,-0.5959,-0.5071,-40.5236,0.1295,0.9824,1.8334,-2.9006,13.3773,-0.0458,0.1295,0.6227,-0.596,-0.5071,0.6379,-0.1781,0.4387,1.151499413807927,2.0800157018638106
2597010.0093,1092417.9473,-0.8149,-0.2382,-0.7852,23.3411,586.8177,-53.5589,21.9652,108.6588,0.6771,-0.4909,-0.5482,-106.6135,0.1817,-0.8738,-0.404,-2.3654,23.3411,-0.0343,0.1817,0.6771,-0.4909,-0.5482,0.7104,-0.7238,1.0285,0.8490001472320249,0.9626746283142608
2597067.7809,1093627.541,-0.014,0.0106,0.0014,11.1338,589.6183,-9.3881,-58.1446,79.5578,0.4559,0.6226,-0.636,-91.0834,0.1545,-0.0207,0.0173,-0.0028,11.1338,-0.1038,0.1545,0.4558,0.6226,-0.6361,0.0691,0.047,0.007,0.017560182231400677,0.026977397947170516
2597090.2643,1093608.7304,-0.027,0.0201,-0.0025,15.3599,495.3544,-27.9872,-61.3471,75.9325,0.5602,0.6623,-0.4976,-94.089,0.1899,-0.052,0.0435,0.0039,15.3599,-0.0975,0.1899,0.5602,0.6623,-0.4976,0.1261,0.0039,0.0159,0.03366021390306365,0.06779564882792995
2597112.7477,1093589.9197,-0.0501,0.0375,-0.0173,15.1652,491.4986,-35.8571,-51.744,72.8358,0.6447,0.599,-0.4749,-88.701,0.1805,-0.0841,0.0704,-0.0435,15.1652,-0.0849,0.1805,0.6447,0.5991,-0.4748,0.2127,-0.0211,0.0457,0.06258002876317652,0.10967666114538681
2597135.2311,1093571.1091,-0.1115,0.0804,-0.0328,13.0299,467.0815,-30.8699,-52.7723,71.7727,0.626,0.6178,-0.4759,-86.0815,0.1843,-0.1342,0.1123,-0.0654,13.0299,-0.09,0.1843,0.626,0.6178,-0.4759,0.3149,0.0189,0.0995,0.13746421352482982,0.17498837104219242
2597157.7145,1093552.2985,-0.0996,0.0634,-0.0289,21.7124,378.2946,-21.2793,-34.4415,74.8049,0.5648,0.5304,-0.6322,-77.5765,0.2051,-0.1637,0.1369,-0.173,21.7124,-0.0675,0.2051,0.5648,0.5304,-0.6322,0.4305,0.0612,0.1891,0.11806659137961086,0.2133993908145007
2597180.1979,1093533.4879,-0.05,0.0639,-0.0236,33.6776,301.9279,-6.6524,1.2226,65.3847,0.5102,0.2737,-0.8153,-56.3706,0.1867,-0.1757,0.147,-0.3794,33.6776,-0.0215,0.1867,0.5102,0.2737,-0.8153,0.5135,0.1461,0.285,0.08113698293626649,0.2290840238864334
2597226.1001,1093499.2509,-0.0743,0.0385,-0.0333,10.0,696.2862,-5.2819,-25.1619,74.8009,0.6027,0.5119,-0.6121,-61.8516,0.0888,-0.095,0.0626,-0.1589,10.0,-0.0436,0.0888,0.6027,0.5119,-0.6121,0.3495,0.21,0.1663,0.08368237568329427,0.11377064647790308
2597249.5189,1093483.8244,-0.0581,0.0296,-0.0161,10.0,384.8047,-0.6098,-18.3368,41.5278,0.5352,0.6366,-0.5553,-35.0585,0.0911,-0.0942,0.062,-0.1081,10.0,-0.0334,0.0911,0.5352,0.6366,-0.5553,0.4335,0.0837,0.195,0.0652055979191971,0.11277251438182977
2597272.9377,1093468.398,-0.1367,0.0755,-0.0453,10.0,414.8917,-2.1991,-19.6066,49.9302,0.557,0.5917,-0.5828,-41.924,0.101,-0.1892,0.1246,-0.1462,10.0,-0.0274,0.101,0.557,0.5917,-0.5828,0.5027,0.0351,0.2539,0.15616382423596062,0.2265431526221881
2597296.3565,1093452.9715,-0.2115,0.1191,-0.075,14.265,492.5243,-5.8009,-23.3645,70.6933,0.5615,0.5493,-0.6189,-59.8404,0.1215,-0.2966,0.1953,-0.2681,14.265,-0.0384,0.1215,0.5615,0.5493,-0.6189,0.441,0.0508,0.1971,0.24272836669824974,0.35512483720517213
2597319.7753,1093437.5451,-0.2518,0.1428,-0.0929,14.1627,360.8762,-5.4759,-17.7125,54.8043,0.568,0.5208,-0.6373,-47.2615,0.131,-0.3672,0.2419,-0.303,14.1627,-0.051,0.131,0.568,0.5208,-0.6373,0.3552,0.0565,0.1294,0.289473798468877,0.43971746610749957
2597343.1941,1093422.1187,-0.3638,0.2172,-0.1679,13.9585,348.2552,-5.341,-15.0359,48.9666,0.6018,0.4876,-0.6325,-41.5184,0.1192,-0.4693,0.3092,-0.3462,13.9585,-0.0362,0.1192,0.6018,0.4876,-0.6325,0.45,0.0152,0.2027,0.42370541653370447,0.5620027846906098
2597366.6129,1093406.6922,-0.4146,0.256,-0.2246,13.5192,375.6465,-5.155,-13.833,49.3667,0.6354,0.4514,-0.6265,-40.447,0.1077,-0.5103,0.3361,-0.4138,13.5192,-0.0282,0.1077,0.6354,0.4514,-0.6265,0.5126,-0.0214,0.2632,0.4872670315135224,0.6110395240898906
2597390.0317,1093391.2658,-0.4661,0.2932,-0.288,14.8309,393.3007,-6.078,-12.6239,50.9672,0.6588,0.4182,-0.6254,-41.1573,0.1046,-0.5494,0.3619,-0.4424,14.8309,-0.0236,0.1046,0.6588,0.4182,-0.6254,0.6058,-0.022,0.3675,0.5506500249704889,0.6578844655408729
2597413.4505,1093375.8393,-0.4546,0.2875,-0.3021,14.5584,398.3137,-6.3038,-11.2692,50.5473,0.6749,0.3925,-0.6249,-40.2626,0.1011,-0.5109,0.3366,-0.4782,14.5584,-0.0159,0.1011,0.6749,0.3925,-0.6249,0.5613,-0.1554,0.3392,0.5378823384347176,0.6118156339944248
2597436.8693,1093360.4129,-0.3564,0.228,-0.2548,10.0,414.9326,-2.7358,-9.3382,45.0621,0.6883,0.366,-0.6263,-33.5245,0.0808,-0.4062,0.2675,-0.3923,10.0,-0.0071,0.0808,0.6883,0.366,-0.6263,0.3119,-0.2296,0.15,0.4230897777068125,0.4863688826395044
2597460.2881,1093344.9864,-0.2144,0.1365,-0.1587,10.0,447.6153,0.0908,-9.0718,41.0437,0.6988,0.358,-0.6193,-28.6033,0.0639,-0.2244,0.1478,-0.2667,10.0,-0.0069,0.0639,0.6988,0.358,-0.6193,0.3385,-0.2338,0.1692,0.25416453332438027,0.26870094901209407
2597483.7069,1093329.56,-0.1465,0.0918,-0.1104,10.0,396.793,-0.7409,-8.3807,33.2539,0.7052,0.3926,-0.5904,-23.4469,0.0591,-0.1669,0.11,-0.173,10.0,-0.0064,0.0591,0.7052,0.3926,-0.5904,0.4526,-0.2499,0.2673,0.17288577153716264,0.19988899419427772
2597507.1257,1093314.1335,-0.1263,0.0763,-0.0604,10.0,340.3315,-1.8943,-9.6687,36.8601,0.5794,0.4609,-0.6722,-30.3318,0.0891,-0.1545,0.1018,-0.1162,10.0,0.0099,0.0891,0.5794,0.4609,-0.6722,0.83,-0.2343,0.7438,0.14755805637104333,0.18502294452310503
2597535.7453,1093269.3298,-0.019,0.0517,-0.0303,10.0,462.7872,-16.6132,-1.2173,45.2824,0.8738,-0.0512,-0.4836,-36.3529,0.0786,-0.0163,0.0922,-0.1248,10.0,-0.0284,0.0785,0.8738,-0.0512,-0.4836,0.8358,-0.0348,0.6997,0.055080758890923065,0.09362974954575069
2597540.9462,1093239.9525,0.0018,-0.0117,0.0006,10.0,604.2708,-9.2262,-5.8851,55.1764,0.8098,0.0977,-0.5785,-39.9653,0.0661,0.0011,-0.0063,-0.0895,10.0,-0.0237,0.0661,0.8098,0.0977,-0.5785,0.6208,-0.0933,0.3941,0.011837651794169315,0.006395310782127793
