xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
921213.08,301555.82,0.509,-0.6607,-0.0745,15.207,255.1324,-27.7991,1.641,30.9799,0.6074,0.5234,-0.5977,-34.5402,0.1354,0.6166,-0.8909,0.2022,15.207,-0.0417,0.1354,0.6074,0.5234,-0.5977,0.0878,0.4684,0.2271,0.8340296697360352,1.0834659062471694
921243.08,301525.82,0.0871,-0.0811,-0.0042,10.0,284.9689,-21.1251,3.216,17.683,0.5383,0.5885,-0.6033,-20.1466,0.0707,0.2043,-0.2043,0.0439,10.0,-0.0068,0.0707,0.5383,0.5885,-0.6033,-0.1318,0.5362,0.3049,0.119011007894228,0.28892383079282336
921273.08,301495.82,0.004,-0.0046,-0.0013,10.0,151.025,-6.6374,-3.2672,17.8194,0.5888,0.5959,-0.5462,-15.5869,0.1032,0.0206,-0.0288,0.0414,10.0,0.0914,0.1032,0.5888,0.5959,-0.5462,-0.5,-0.1239,0.2653,0.006095900261651269,0.035409038394172754
921303.08,301435.82,0.003,-0.0063,-0.0023,10.0,202.4924,-5.2624,-2.4924,19.9826,0.5633,0.5128,-0.6479,-17.1896,0.0849,0.014,-0.0279,-0.0025,10.0,0.025,0.0849,0.5633,0.5128,-0.6479,-0.423,0.8361,0.8781,0.0069778220097678045,0.03121554100123847
921333.08,301375.82,0.0023,-0.0093,-0.005,10.0,229.6379,-0.5206,2.2028,14.5625,0.4575,0.5045,-0.7322,-9.7895,0.0426,0.0023,-0.0115,-0.0451,10.0,0.0242,0.0426,0.4575,0.5045,-0.7322,-0.3138,0.0554,0.1015,0.00958018788959799,0.011727744881263404
921333.08,301345.82,-0.0018,-0.0081,-0.0059,10.0,480.6451,-11.9337,-2.9794,35.273,0.5776,0.4468,-0.6831,-32.3208,0.0672,0.0,-0.0594,-0.0005,10.0,0.0149,0.0672,0.5776,0.4468,-0.6831,-0.261,0.5466,0.3669,0.008297590011563598,0.0594
921333.08,301315.82,-0.002,0.0204,0.014,10.0,448.9273,-27.148,0.8997,28.9778,0.7442,0.3845,-0.5463,-35.6862,0.0795,0.0,0.0752,-0.0742,10.0,0.0017,0.0795,0.7442,0.3845,-0.5463,-0.0929,0.4419,0.2039,0.020497804760510333,0.0752
921333.08,301285.82,0.0525,-0.1644,-0.1153,10.0,439.2456,-29.2604,4.542,34.181,0.6604,0.5329,-0.5291,-34.9874,0.0797,0.0429,-0.2145,-0.0933,10.0,0.0061,0.0797,0.6604,0.5329,-0.5291,-0.2355,0.5248,0.3308,0.17257928612669596,0.21874793713313045
921363.08,301225.82,0.1024,-0.2004,-0.1571,10.0,308.1846,-17.9619,9.4808,17.1476,0.6259,0.646,-0.4369,-12.6101,0.0409,0.133,-0.2659,-0.0462,10.0,-0.0003,0.0409,0.6259,0.646,-0.4369,-0.2244,0.3288,0.1585,0.22504648408717698,0.29730760165189185
921393.08,301165.82,-0.0062,0.0125,0.0032,10.0,312.6227,-20.6025,8.7748,19.6654,0.7109,0.4891,-0.5053,-20.2935,0.0649,0.0017,-0.0034,0.0919,10.0,0.0081,0.0649,0.7109,0.4891,-0.5053,-0.205,0.3606,0.1721,0.013953135848260061,0.0038013155617496425
921423.08,301105.82,-0.0024,0.0054,0.001,10.0,419.8427,-15.6457,1.4491,23.544,0.8369,0.3902,-0.3839,-21.5674,0.0514,-0.0162,0.0808,-0.0485,10.0,0.0037,0.0514,0.8369,0.3902,-0.3839,-0.1536,0.4649,0.2397,0.005909314681077663,0.08240800931948301
921423.08,301075.82,-0.0012,0.0162,0.0066,10.0,642.4976,-36.8105,15.5169,39.7429,0.8991,0.1887,-0.395,-45.8666,0.0714,0.0,0.1496,-0.0522,10.0,-0.0027,0.0714,0.8991,0.1887,-0.395,-0.0113,0.2877,0.0829,0.01624438364481706,0.1496
921423.08,301045.82,-0.0004,0.0042,0.0025,10.0,579.1652,-34.131,5.6179,37.8203,0.8163,0.3682,-0.4451,-42.6256,0.0736,-0.0032,0.0159,0.0205,10.0,-0.0389,0.0736,0.8163,0.3682,-0.4451,0.2066,0.3344,0.1545,0.004219004621945797,0.016218816233005418
921453.08,300985.82,-0.0001,-0.0001,-0.0002,10.0,211.6752,-7.5807,-0.3227,16.4283,0.875,0.219,-0.4318,-13.7977,0.0652,0.0003,-0.0015,-0.013,10.0,-0.0391,0.0652,0.875,0.219,-0.4318,0.2606,0.2415,0.1262,0.0001414213562373095,0.0015297058540778355
921453.08,300955.82,-0.0005,-0.0024,-0.0014,10.0,483.4257,-16.2351,0.4982,32.4803,0.8337,0.2031,-0.5135,-30.1128,0.0623,-0.0,-0.0084,-0.0099,10.0,-0.0188,0.0623,0.8337,0.2031,-0.5135,0.207,0.4009,0.2035,0.0024515301344262526,0.0084
921453.08,300925.82,0.0001,-0.0002,-0.0001,10.0,426.4794,-19.4469,-5.5773,24.9389,0.8035,0.3544,-0.4783,-29.5312,0.0692,0.0007,-0.0033,-0.0077,10.0,-0.0236,0.0692,0.8035,0.3544,-0.4783,0.0536,0.288,0.0858,0.00022360679774997898,0.0033734255586866002
921483.08,300865.82,-0.0003,-0.0018,-0.0012,10.0,331.5589,-25.7572,-12.5348,19.8721,0.7709,0.373,-0.5163,-34.7921,0.1049,0.0049,-0.0295,-0.0453,10.0,-0.0586,0.1049,0.7709,0.373,-0.5163,0.4077,0.0602,0.1698,0.0018248287590894659,0.029904180309782775
921483.08,300835.82,0.0004,0.0033,0.0012,19.9169,348.0204,-39.9624,-13.1125,31.8627,0.8112,0.1683,-0.5601,-52.4685,0.1508,0.0,0.0689,0.2486,19.9169,-0.0531,0.1508,0.8112,0.1683,-0.5601,0.6978,0.057,0.4902,0.0033241540277189324,0.0689
