xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
900548.6799,325585.1604,-0.0009,0.0004,0.0009,10.0,721.6792,13.5122,10.8566,45.3217,-0.8105,-0.2585,-0.5256,-37.5796,0.0521,0.0008,-0.0024,-0.004,10.0,-0.0117,0.0521,-0.8105,-0.2585,-0.5256,-0.9689,-0.0558,0.942,0.0009848857801796104,0.002529822128134703
900501.1556,325604.1701,0.0479,0.0143,-0.0248,10.0,390.6728,-11.5937,23.7942,39.7015,-0.0057,-0.8654,-0.5011,-40.4186,0.1035,0.0799,0.0228,-0.0587,10.0,0.0016,0.1035,-0.0057,-0.8654,-0.5011,-0.4528,-0.114,0.218,0.04998899878973372,0.08308940967415764
900420.3641,325499.6165,0.0033,0.0021,-0.0019,10.0,329.9473,-1.421,0.8472,26.5997,0.0443,-0.6846,-0.7276,-19.9961,0.0606,0.0176,0.0119,-0.0137,10.0,-0.0001,0.0606,0.0443,-0.6846,-0.7276,-0.4367,-0.5083,0.449,0.003911521443121589,0.02124547010541306
900254.0289,325447.3397,0.0002,-0.0002,-0.0,10.0,142.7108,0.7561,1.7064,12.1351,-0.573,-0.6182,-0.5381,-8.0175,0.0562,0.0055,-0.0042,-0.0064,10.0,-0.026,0.0562,-0.573,-0.6182,-0.538,-0.4499,-0.3164,0.3025,0.000282842712474619,0.006920260110718382
900258.7813,325623.1799,0.0324,0.0181,-0.0208,14.9978,302.0365,7.3785,-8.2452,34.8834,-0.6951,0.4335,-0.5735,-28.708,0.095,0.0733,0.0522,-0.0925,14.9978,-0.0339,0.095,-0.6951,0.4335,-0.5735,-0.6046,0.1409,0.3854,0.037112935750220566,0.08998738800520882
900406.1068,325594.6652,0.0095,0.0029,-0.0053,10.0,448.2477,-0.5645,-1.9311,38.0658,-0.5541,0.2162,-0.8039,-30.7054,0.0685,0.0352,0.0102,-0.0187,10.0,-0.0044,0.0685,-0.5541,0.2162,-0.8039,-0.5678,-0.0531,0.3252,0.009932774033471214,0.03664805588295237
900472.6409,325670.7042,0.0614,0.0362,-0.0335,20.286,619.5833,27.3156,-36.8304,93.5814,-0.6419,0.4846,-0.5942,-90.9898,0.1469,0.1226,0.0958,-0.1607,20.286,-0.0383,0.1469,-0.6419,0.4846,-0.5942,-0.7006,0.2401,0.5485,0.0712769247372528,0.15559048814114568
900586.6994,325727.7335,-0.0003,0.0001,0.0003,10.0,687.2659,19.638,-18.6507,45.3175,-0.7737,0.4369,-0.4588,-44.1349,0.0642,-0.0,-0.0,-0.0053,10.0,-0.0269,0.0642,-0.7737,0.4369,-0.4588,-0.7167,0.2647,0.5837,0.0003162277660168379,0.0
900586.6994,325784.7627,0.0007,0.0009,-0.0004,10.0,273.0754,5.8667,-3.9518,19.3343,-0.7792,0.375,-0.5022,-15.7623,0.0577,0.0043,0.0056,-0.0079,10.0,-0.0183,0.0577,-0.7792,0.375,-0.5021,-0.8311,0.2015,0.7312,0.001140175425099138,0.007060453243241541
900667.4908,325803.7724,-0.0001,-0.0,0.0,10.0,775.4621,18.8289,-35.5541,55.9425,-0.5097,0.6501,-0.5635,-64.2345,0.0828,-0.0027,-0.0022,-0.0051,10.0,-0.0358,0.0828,-0.5097,0.6501,-0.5635,-0.4013,0.4101,0.3292,0.0001,0.0034828149534536
900734.025,325951.098,0.0001,0.0003,-0.0001,10.0,321.1816,8.0177,-3.4515,24.7431,-0.7764,0.2511,-0.5781,-21.3948,0.0666,0.0019,0.0037,-0.0049,10.0,-0.0223,0.0666,-0.7764,0.2511,-0.5781,-0.6754,0.0613,0.4599,0.0003162277660168379,0.004159326868617084
