xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-0.2249,0.1612,-0.1955,16.2945,362.0864,-5.8135,-0.168,43.6066,0.7169,0.1895,-0.671,-33.4585,0.0924,-0.399,0.3042,-0.3493,16.2945,-0.0409,0.0924,0.7169,0.1895,-0.671,0.3054,-0.0557,0.0964,0.27670462591001255,0.5017356275968451
2597530.5445,1093298.7071,-0.1401,0.2515,-0.1609,26.3259,235.66,-0.7594,1.9256,30.1528,0.7322,0.1468,-0.665,-20.3256,0.0862,-0.1897,0.297,-0.6196,26.3259,-0.0028,0.0863,0.7323,0.1468,-0.665,1.0057,-0.084,1.0184,0.2878893190099278,0.3524132375493293
2597676.1675,1092476.1426,0.534,1.0299,-0.3794,11.4073,313.0166,-2.9853,10.6031,45.5616,0.6227,-0.5959,-0.5071,-31.2814,0.0999,0.814,1.4156,-3.0941,11.4073,-0.0341,0.1,0.6227,-0.596,-0.5071,0.6636,-0.1949,0.4783,1.160107757925961,1.6329480579614282
2597010.0093,1092417.9473,-1.6789,-0.4168,-1.645,31.555,586.8177,-79.6849,32.9979,139.9625,0.6771,-0.4909,-0.5482,-146.8803,0.2503,-1.9482,-0.8499,-4.7759,31.555,-0.0463,0.2503,0.6771,-0.4909,-0.5482,0.8053,-0.6538,1.076,1.7298634194640916,2.125514819990677
2597067.7809,1093627.541,-0.1271,0.1138,0.023,14.2213,589.6183,-15.1556,-81.3536,96.2531,0.4559,0.6226,-0.636,-118.7817,0.2015,-0.168,0.1406,0.0616,14.2213,0.1296,0.2015,0.4558,0.6226,-0.6361,0.0082,-0.0995,0.01,0.1706014361018101,0.21907158647346306
2597090.2643,1093608.7304,-0.1045,0.0904,-0.0009,18.8746,495.3544,-35.9055,-78.2967,86.3977,0.5602,0.6623,-0.4976,-114.9572,0.2321,-0.1929,0.1614,0.0626,18.8746,0.1441,0.2321,0.5602,0.6623,-0.4976,0.0131,-0.0922,0.0087,0.13817528722604486,0.25151614262309285
2597112.7477,1093589.9197,-0.1258,0.1129,-0.0319,16.5206,491.4986,-38.4776,-60.4258,73.2091,0.6447,0.599,-0.4749,-95.7686,0.1949,-0.2172,0.1818,-0.0058,16.5206,0.0834,0.1949,0.6447,0.5991,-0.4748,0.0355,-0.1117,0.0137,0.1690326891462122,0.28324385253699685
2597135.2311,1093571.1091,-0.2025,0.175,-0.0407,11.2945,467.0815,-27.1027,-55.4235,63.7938,0.626,0.6178,-0.4759,-81.5639,0.1746,-0.2541,0.2126,-0.0042,11.2945,0.0064,0.1746,0.626,0.6178,-0.4759,0.1089,-0.1022,0.0223,0.26764015020172144,0.33130887401335934
2597157.7145,1093552.2985,-0.2032,0.1647,-0.045,18.0168,378.2946,-18.0077,-37.0815,67.727,0.5648,0.5304,-0.6322,-72.6543,0.1921,-0.2856,0.2389,-0.0606,18.0168,-0.0363,0.1921,0.5648,0.5304,-0.6322,0.2468,-0.0855,0.0682,0.2615651544070808,0.37234469245579427
2597180.1979,1093533.4879,-0.171,0.1485,-0.0726,29.4867,301.9279,-5.0555,-1.52,64.0154,0.5102,0.2737,-0.8153,-55.19,0.1828,-0.3152,0.2637,-0.2045,29.4867,-0.0343,0.1828,0.5102,0.2737,-0.8153,0.3457,-0.033,0.1206,0.22648013157890914,0.41096074021735945
