xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
921213.08,301555.82,0.0002,-0.0003,-0.0001,10.0,255.1324,-7.4102,-2.7728,21.0562,0.6074,0.5234,-0.5977,-18.5362,0.0727,0.003,-0.0041,-0.0049,10.0,-0.0277,0.0727,0.6074,0.5234,-0.5977,0.4059,0.4306,0.3502,0.0003605551275463989,0.005080354318352216
921243.08,301525.82,0.0001,0.0001,0.0001,10.0,284.9689,-5.0783,-3.428,23.1113,0.5383,0.5885,-0.6033,-18.6933,0.0656,0.0015,-0.0015,-0.0068,10.0,-0.0263,0.0656,0.5383,0.5885,-0.6033,0.3523,0.4327,0.3114,0.0001414213562373095,0.0021213203435596424
921273.08,301495.82,0.0006,-0.0009,-0.0003,10.0,151.025,-3.054,-1.8045,13.1529,0.5888,0.5959,-0.5462,-10.0569,0.0666,0.0046,-0.0065,-0.01,10.0,-0.0307,0.0666,0.5888,0.5959,-0.5462,0.1879,0.4468,0.235,0.0010816653826391967,0.00796303962064738
921303.08,301435.82,0.0011,-0.0028,-0.0011,10.0,202.4924,-3.6958,-1.2209,16.8967,0.5633,0.5128,-0.6479,-13.6557,0.0674,0.0059,-0.0117,-0.0136,10.0,-0.0225,0.0674,0.5633,0.5128,-0.6479,0.2028,0.4566,0.2496,0.0030083217912982648,0.013103434664239754
921333.08,301375.82,0.0015,-0.0078,-0.0041,10.0,229.6379,-0.6802,0.3458,18.2508,0.4575,0.5045,-0.7322,-13.5001,0.0588,0.0054,-0.0269,-0.0176,10.0,-0.0024,0.0588,0.4575,0.5045,-0.7322,-0.0786,0.5185,0.275,0.007942921376924235,0.027436654314985272
921333.08,301345.82,-0.0003,-0.0131,-0.0089,10.0,480.6451,-5.2063,0.2215,35.0002,0.5776,0.4468,-0.6831,-26.8182,0.0558,0.0,-0.0301,-0.0224,10.0,-0.0059,0.0558,0.5776,0.4468,-0.6831,0.2469,0.6717,0.5121,0.013103434664239756,0.0301
921333.08,301315.82,-0.0003,-0.0139,-0.0104,10.0,448.9273,-9.3969,-0.0909,31.2293,0.7442,0.3845,-0.5463,-24.0875,0.0537,0.0,-0.0283,-0.0236,10.0,-0.0099,0.0537,0.7442,0.3845,-0.5463,0.464,0.7374,0.7591,0.013903237033151668,0.0283
921333.08,301285.82,0.0014,-0.0087,-0.0067,10.0,439.2456,-8.8918,-1.9337,29.2555,0.6604,0.5329,-0.5291,-22.3808,0.051,0.0045,-0.0227,-0.019,10.0,-0.0104,0.051,0.6604,0.5329,-0.5291,0.3913,0.8314,0.8444,0.008811923740024081,0.02314173718630475
921363.08,301225.82,0.0025,-0.0061,-0.0052,10.0,308.1846,-7.6636,-4.6113,19.8964,0.6259,0.646,-0.4369,-16.469,0.0534,0.0075,-0.0149,-0.0189,10.0,-0.0122,0.0534,0.6259,0.646,-0.4369,0.5012,1.0409,1.3348,0.006592419889539804,0.016681127060243862
921393.08,301165.82,0.0007,-0.0016,-0.0005,10.0,312.6227,-8.8957,-3.1788,24.3384,0.7109,0.4891,-0.5053,-20.1782,0.0645,0.0036,-0.0072,-0.0138,10.0,-0.0211,0.0645,0.7109,0.4891,-0.5053,0.6271,0.5664,0.714,0.0017464249196572981,0.008049844718999243
921423.08,301105.82,0.0001,-0.0023,-0.0015,10.0,419.8427,-15.592,-1.9134,25.2311,0.8369,0.3902,-0.3839,-23.4822,0.0559,0.0014,-0.0071,-0.0088,10.0,-0.0135,0.0559,0.8369,0.3902,-0.3839,1.1452,0.6954,1.7951,0.0023021728866442675,0.007236711960552251
921423.08,301075.82,-0.0004,-0.0027,-0.0018,10.0,642.4976,-22.9524,1.4467,38.9311,0.8991,0.1887,-0.395,-35.7403,0.0556,0.0,-0.0075,-0.0101,10.0,-0.0137,0.0556,0.8991,0.1887,-0.395,1.17,0.4972,1.6161,0.0027294688127912363,0.0075
921423.08,301045.82,0.0001,-0.0018,-0.0011,10.0,579.1652,-18.4904,-3.5802,34.7389,0.8163,0.3682,-0.4451,-31.8734,0.055,0.0014,-0.0068,-0.0073,10.0,-0.0113,0.055,0.8163,0.3682,-0.4451,1.0504,0.6818,1.5681,0.0018027756377319946,0.006942621983083912
921453.08,300985.82,-0.0002,-0.0001,-0.0002,10.0,211.6752,-8.4332,-0.2793,17.5651,0.875,0.219,-0.4318,-15.025,0.071,0.0006,-0.0031,-0.0106,10.0,-0.0298,0.071,0.875,0.219,-0.4318,0.7975,0.2163,0.6829,0.00022360679774997898,0.0031575306807693887
921453.08,300955.82,-0.0007,-0.0036,-0.0021,10.0,483.4257,-15.7053,1.3839,34.4613,0.8337,0.2031,-0.5135,-30.5084,0.0631,-0.0,-0.01,-0.0137,10.0,-0.0155,0.0631,0.8337,0.2031,-0.5135,0.9086,0.3742,0.9657,0.0036674241641784498,0.01
921453.08,300925.82,0.0001,-0.0026,-0.0015,10.0,426.4794,-15.3321,-2.4968,29.7678,0.8035,0.3544,-0.4783,-27.4431,0.0643,0.0016,-0.0081,-0.0111,10.0,-0.0141,0.0643,0.8035,0.3544,-0.4783,0.9617,0.5902,1.2733,0.0026019223662515373,0.008256512580987205
921483.08,300865.82,0.0002,-0.0034,-0.0017,10.0,331.5589,-9.2143,-1.7462,24.0676,0.7709,0.373,-0.5163,-20.1812,0.0609,0.0022,-0.0111,-0.0127,10.0,-0.0183,0.0609,0.7709,0.373,-0.5163,0.6554,0.5396,0.7207,0.0034058772731852802,0.01131591799192624
921483.08,300835.82,-0.0002,-0.0014,-0.0005,10.0,348.0204,-9.6191,0.452,27.7562,0.8112,0.1683,-0.5601,-23.2721,0.0669,0.0,-0.008,-0.0098,10.0,-0.0231,0.0669,0.8112,0.1683,-0.5601,0.6193,0.2983,0.4726,0.001414213562373095,0.008
921483.08,300805.82,0.0003,-0.0006,0.0,10.0,434.5647,-8.4827,0.3557,35.2294,0.7822,0.1313,-0.609,-28.0422,0.0645,0.0,-0.0059,-0.0066,10.0,-0.024,0.0645,0.7822,0.1313,-0.609,0.5224,0.2201,0.3213,0.0006708203932499369,0.0059
921483.08,300775.82,0.0004,0.0001,0.0002,10.0,511.9824,-5.15,-0.8168,43.3957,0.6713,0.1535,-0.7251,-35.0484,0.0685,0.0001,-0.0005,-0.0047,10.0,-0.0238,0.0685,0.6713,0.1535,-0.7251,0.4178,0.0923,0.1831,0.0004123105625617661,0.0005099019513592785
921513.08,300715.82,0.0002,0.0005,0.0004,10.0,338.2021,-13.0131,-2.3236,23.8381,0.8868,0.1815,-0.425,-22.0929,0.0653,-0.0006,0.0028,-0.0071,10.0,-0.0179,0.0653,0.8868,0.1815,-0.425,1.1317,0.2003,1.3209,0.0005385164807134503,0.0028635642126552704
921513.08,300685.82,-0.0001,-0.0007,-0.0005,10.0,335.0069,-14.0029,-3.3843,22.8187,0.885,0.2667,-0.3817,-22.0048,0.0657,0.0005,-0.0024,-0.0085,10.0,-0.0158,0.0657,0.885,0.2667,-0.3817,1.2733,0.4602,1.8332,0.0007071067811865475,0.0024515301344262526
921543.08,300625.82,0.0004,-0.0005,-0.0,10.0,341.4602,-7.5846,-4.3581,24.7489,0.7247,0.4709,-0.5031,-19.9988,0.0586,0.0009,-0.0019,-0.0112,10.0,-0.0176,0.0586,0.7247,0.4709,-0.503,0.6951,0.5737,0.8124,0.0006403124237432849,0.002102379604162864
921573.08,300565.82,0.0007,-0.0003,0.0004,10.0,314.0296,-7.898,-4.5325,24.4478,0.7442,0.437,-0.5051,-20.2073,0.0643,0.0011,-0.0023,-0.0126,10.0,-0.021,0.0643,0.7442,0.437,-0.5051,0.7071,0.4815,0.7318,0.0007615773105863909,0.0025495097567963926
921603.08,300505.82,0.0002,0.0,0.0001,10.0,331.4311,-5.5354,-3.3289,26.3531,0.7012,0.4157,-0.5792,-20.5283,0.0619,0.0008,-0.0015,-0.0063,10.0,-0.0242,0.0619,0.7012,0.4157,-0.5792,0.502,0.3522,0.376,0.0002,0.0017000000000000001
921633.08,300445.82,0.0007,-0.0009,0.0,10.0,289.811,-5.733,-0.5765,24.3123,0.7287,0.2904,-0.6203,-19.4252,0.067,0.0016,-0.0078,-0.0143,10.0,-0.0243,0.067,0.7287,0.2904,-0.6203,0.4573,0.3239,0.314,0.001140175425099138,0.007962411694957754
921633.08,300415.82,-0.0005,-0.0057,-0.0031,10.0,357.2522,-8.1065,-0.6631,26.8348,0.7778,0.2862,-0.5596,-21.5113,0.0602,-0.0,-0.0166,-0.0159,10.0,-0.0169,0.0602,0.7778,0.2862,-0.5596,0.5484,0.5044,0.5551,0.005721887800367987,0.0166
921633.08,300385.82,0.0002,-0.0006,-0.0001,10.0,372.9922,-7.9631,0.9808,30.3155,0.7676,0.1815,-0.6147,-24.5693,0.0659,-0.0,-0.0085,-0.0065,10.0,-0.0241,0.0659,0.7676,0.1815,-0.6147,0.471,0.2784,0.2993,0.0006324555320336758,0.0085
921633.08,300355.82,-0.0002,-0.0021,-0.0006,10.0,378.262,-9.8201,2.5148,31.5303,0.7849,0.1527,-0.6005,-26.258,0.0694,-0.0,-0.0108,-0.0099,10.0,-0.0257,0.0694,0.7849,0.1527,-0.6005,0.5271,0.2438,0.3373,0.0021095023109728986,0.0108
921633.08,300325.82,-0.0004,-0.0038,-0.0018,10.0,423.6306,-11.005,1.1,33.3073,0.7833,0.2257,-0.5792,-27.6639,0.0653,-0.0,-0.0138,-0.0129,10.0,-0.0204,0.0653,0.7833,0.2257,-0.5792,0.5489,0.394,0.4565,0.00382099463490856,0.0138
921633.08,300295.82,-0.0004,-0.0054,-0.0025,10.0,566.8419,-12.3452,1.8686,43.6119,0.7699,0.2559,-0.5845,-34.5193,0.0609,-0.0,-0.0177,-0.0155,10.0,-0.0182,0.0609,0.7699,0.2559,-0.5845,0.5138,0.4347,0.453,0.005414794548272353,0.0177
921633.08,300265.82,-0.0003,-0.0063,-0.0032,10.0,400.214,-8.214,0.2544,31.1504,0.7575,0.2823,-0.5886,-24.4865,0.0612,-0.0,-0.02,-0.0159,10.0,-0.0168,0.0612,0.7575,0.2823,-0.5886,0.4762,0.4843,0.4613,0.0063071388124885915,0.02
921633.08,300235.82,0.0003,-0.001,-0.0002,10.0,364.3285,-7.895,-0.2441,30.0534,0.6958,0.307,-0.6493,-25.0829,0.0688,0.0018,-0.0091,-0.0091,10.0,-0.0203,0.0688,0.6958,0.307,-0.6493,0.5138,0.3455,0.3833,0.001044030650891055,0.00927631392310545
921663.08,300175.82,0.0002,-0.0026,-0.001,10.0,297.4115,-3.9337,0.501,24.2896,0.6265,0.3827,-0.679,-18.7648,0.0631,0.003,-0.0148,-0.0126,10.0,-0.0184,0.0631,0.6265,0.3827,-0.679,0.2076,0.4024,0.205,0.002607680962081059,0.015100993344810135
921663.08,300145.82,-0.0007,-0.0084,-0.0047,10.0,316.9534,-3.019,0.201,23.8731,0.6454,0.3641,-0.6715,-17.9056,0.0565,0.0,-0.0214,-0.0172,10.0,-0.0084,0.0565,0.6454,0.3641,-0.6715,0.1826,0.5369,0.3216,0.008429116205154607,0.0214
921663.08,300115.82,0.0005,-0.0019,-0.0006,10.0,334.8568,-0.5752,1.7185,28.2313,0.6053,0.2703,-0.7487,-21.0213,0.0628,0.0,-0.0187,-0.0117,10.0,-0.007,0.0628,0.6053,0.2703,-0.7487,0.075,0.3548,0.1315,0.00196468827043885,0.0187
