xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-0.8557,0.6121,-0.7448,24.6812,362.0864,-11.7882,-0.1599,59.1601,0.7169,0.1895,-0.671,-48.1761,0.1331,-1.5035,1.1473,-1.194,24.6812,-0.0677,0.133,0.7169,0.1895,-0.671,0.2941,0.0212,0.0869,1.0520878765578472,1.8912454996641763
2597530.5445,1093298.7071,-1.5798,2.6293,-1.7349,32.9968,235.66,-0.6676,-2.0425,37.4186,0.7322,0.1468,-0.665,-25.673,0.1089,-1.6331,2.6627,-4.135,32.9968,-0.0046,0.109,0.7322,0.1468,-0.665,0.7534,-0.3438,0.6858,3.0674071346986205,3.1236175982344574
2597676.1675,1092476.1426,1.2259,3.1248,-1.369,13.6673,313.0166,-14.1793,22.2809,69.4215,0.6227,-0.5959,-0.5071,-57.3098,0.1831,3.0983,6.3532,-8.8931,13.6673,-0.0737,0.1831,0.6227,-0.596,-0.5071,0.4766,-0.0577,0.2304,3.3566658829856753,7.068423666561025
2597010.0093,1092417.9473,-2.8908,-0.6086,-2.8888,39.6565,586.8177,-109.0986,47.4769,172.4651,0.6771,-0.4909,-0.5482,-191.7223,0.3267,-3.7788,-1.636,-8.3652,39.6565,-0.0588,0.3267,0.6771,-0.4909,-0.5482,0.7938,-0.6806,1.0933,2.9541696972245854,4.117745188813897
2597067.7809,1093627.541,-0.5778,0.4721,0.0768,24.324,589.6183,-26.4661,-115.9819,144.1967,0.4559,0.6226,-0.636,-175.9919,0.2985,-0.7282,0.6093,0.0898,24.324,0.0824,0.2985,0.4558,0.6226,-0.6361,0.0554,-0.0727,0.0084,0.7461442554895132,0.9494849814504702
2597090.2643,1093608.7304,-0.5583,0.4453,-0.0322,29.8172,495.3544,-55.0634,-111.3461,124.7086,0.5602,0.6623,-0.4976,-166.6396,0.3364,-0.7921,0.6627,0.0203,29.8172,-0.0697,0.3364,0.5602,0.6623,-0.4976,0.0824,-0.0354,0.008,0.7141365275631824,1.0327602335489106
2597112.7477,1093589.9197,-0.6201,0.5291,-0.1738,27.7869,491.4986,-57.4538,-84.4807,103.6928,0.6447,0.599,-0.4749,-136.8881,0.2785,-0.8771,0.7338,-0.1636,27.7869,-0.1639,0.2785,0.6447,0.5991,-0.4748,0.0946,-0.0014,0.009,0.8151507958654031,1.1435763420078258
2597135.2311,1093571.1091,-0.8911,0.7279,-0.207,21.9669,467.0815,-55.1225,-88.6639,107.3054,0.626,0.6178,-0.4759,-140.346,0.3005,-1.0065,0.8421,-0.1879,21.9669,-0.0896,0.3005,0.626,0.6178,-0.4759,0.1992,-0.0648,0.0439,1.1506075004101093,1.3123165243187331
2597157.7145,1093552.2985,-0.8425,0.6482,-0.2022,29.8049,378.2946,-38.7955,-59.7207,110.7383,0.5648,0.5304,-0.6322,-123.5943,0.3267,-1.0742,0.8988,-0.4721,29.8049,-0.0579,0.3267,0.5648,0.5304,-0.6322,0.2532,-0.0904,0.0723,1.0630002304797492,1.4006238181610364
2597180.1979,1093533.4879,-0.7174,0.6214,-0.3036,38.6715,301.9279,-12.5333,-3.9446,90.9555,0.5102,0.2737,-0.8153,-81.6343,0.2704,-1.1676,0.9769,-0.9403,38.6715,-0.0672,0.2704,0.5102,0.2737,-0.8153,0.2515,-0.0379,0.0647,0.9491052207210748,1.5223742542489347
2597226.1001,1093499.2509,-1.7969,1.1548,-0.7191,10.1992,696.2862,-9.2912,-55.4975,104.0534,0.6027,0.5119,-0.6121,-97.7034,0.1403,-2.1291,1.4025,-0.841,10.1992,-0.0408,0.1403,0.6027,0.5119,-0.6121,0.3986,-0.0335,0.16,2.1359804891431007,2.549524085000964
2597249.5189,1093483.8244,-2.2964,1.404,-0.5186,15.7538,384.8047,-13.7268,-52.9544,81.5967,0.5352,0.6366,-0.5553,-86.3648,0.2244,-2.9835,1.9653,-0.8246,15.7538,-0.0429,0.2244,0.5352,0.6366,-0.5553,0.4521,-0.0497,0.2069,2.691592272243328,3.5726287716470067
2597272.9377,1093468.398,-3.0815,1.8305,-0.9801,25.7774,414.8917,-24.5054,-56.3965,105.0959,0.557,0.5917,-0.5828,-108.2664,0.261,-3.8479,2.5347,-1.6825,25.7774,-0.0684,0.261,0.557,0.5917,-0.5828,0.5443,0.0594,0.2998,3.584183658798751,4.607715106210453
2597296.3565,1093452.9715,-3.5795,2.1406,-1.2437,29.8856,492.5243,-32.0671,-60.228,139.3135,0.5615,0.5493,-0.6189,-137.3042,0.2788,-4.4083,2.9038,-2.3133,29.8856,-0.0824,0.2788,0.5615,0.5493,-0.6189,0.4783,0.0611,0.2325,4.170729985266368,5.278746378639534
2597319.7753,1093437.5451,-4.0205,2.3352,-1.4911,30.5527,360.8762,-30.0789,-46.5114,114.238,0.568,0.5208,-0.6373,-114.1112,0.3162,-4.8326,3.1834,-2.8777,30.5527,-0.1081,0.3162,0.568,0.5208,-0.6373,0.3836,0.0339,0.1483,4.649470861291637,5.786886755415212
2597343.1941,1093422.1187,-4.679,2.7637,-2.1881,31.4785,348.2552,-31.6392,-38.2915,105.3112,0.6018,0.4876,-0.6325,-104.3234,0.2996,-5.3185,3.5034,-3.587,31.4785,-0.0849,0.2996,0.6018,0.4876,-0.6325,0.4571,-0.0008,0.2089,5.434250517780718,6.36869325764713
