xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
936051.32,341734.11,-0.0,0.0,-0.0,18.2415,274.5893,15.5007,7.9294,42.8605,-0.6491,-0.4084,-0.6418,-40.8068,0.1486,-0.0034,0.0067,-0.0133,18.2415,-0.0694,0.1486,-0.6491,-0.4084,-0.6418,-0.3187,-0.2486,0.1633,0.0,0.007513321502504735
936084.21,341668.34,-0.0,0.0002,-0.0001,21.7181,257.2267,20.5103,8.1253,45.4207,-0.6524,-0.4431,-0.6149,-44.9089,0.1746,-0.0102,0.0172,-0.0285,21.7181,-0.0671,0.1746,-0.6524,-0.4431,-0.6149,-0.3151,-0.4079,0.2657,0.0002,0.019996999774966245
936124.4,341609.88,-0.0,0.0,-0.0,23.416,316.9194,24.7322,9.1843,65.2673,-0.605,-0.4283,-0.6712,-62.7047,0.1979,-0.0164,0.0237,-0.0217,23.416,-0.1079,0.1979,-0.605,-0.4283,-0.6712,-0.1918,-0.1722,0.0664,0.0,0.028820999288713085
936157.29,341562.37,-0.0001,0.0004,-0.0001,28.3267,382.6784,29.5421,17.2461,87.9026,-0.5523,-0.4831,-0.6794,-84.3692,0.2205,-0.0321,0.0491,-0.0373,28.3267,-0.0864,0.2205,-0.5523,-0.4831,-0.6794,-0.1279,-0.3242,0.1215,0.0004123105625617661,0.05866191268617142
936234.02,341438.14,-0.0,0.0,0.0,20.3631,685.7974,37.5953,19.8097,137.0471,-0.5313,-0.4164,-0.7378,-129.3347,0.1886,-0.0133,0.0201,-0.0231,20.3631,-0.1047,0.1886,-0.5313,-0.4164,-0.7378,-0.125,-0.0683,0.0203,0.0,0.024101867147588378
936318.06,341321.21,-0.0,0.0,-0.0,22.0982,366.6296,23.0519,13.4566,68.2366,-0.5298,-0.5166,-0.6726,-65.0612,0.1775,-0.0109,0.0119,-0.016,22.0982,-0.076,0.1775,-0.5298,-0.5166,-0.6726,-0.1176,-0.3068,0.108,0.0,0.016137533888422977
936800.17,341564.35,-0.0003,0.0004,-0.0001,41.6988,316.5226,-9.7294,4.1523,114.8513,0.4865,0.0858,-0.8695,-104.2352,0.3293,-0.1303,0.2044,-0.0306,41.6988,0.1201,0.3293,0.4865,0.0858,-0.8695,-0.0485,-0.1749,0.0329,0.0005,0.24239936056021272
936691.88,341691.5,-0.0006,0.0009,-0.0002,46.4541,389.8254,-16.0049,8.7615,155.8059,0.5126,0.0689,-0.8559,-140.9481,0.3616,-0.1335,0.2262,-0.0409,46.4541,0.0379,0.3616,0.5126,0.0689,-0.8559,0.0317,-0.1592,0.0264,0.0010816653826391967,0.2626569816319376
936626.11,341866.89,-0.0005,0.001,-0.0002,49.9405,308.3288,-19.6167,-1.6429,135.5134,0.5125,0.0341,-0.858,-126.3787,0.4099,-0.1173,0.3319,-0.1123,49.9405,0.1017,0.4099,0.5125,0.0341,-0.858,-0.0263,-0.1404,0.0204,0.0011180339887498947,0.3520183233867237
936556.69,342075.17,-0.0007,0.0023,-0.0006,59.627,319.6978,-27.9267,10.8374,160.4551,0.5032,-0.0844,-0.86,-152.9633,0.4785,-0.1005,0.445,-0.1114,59.627,-0.0405,0.4785,0.5032,-0.0844,-0.86,0.0332,-0.1332,0.0188,0.002404163056034262,0.4562074637705964
