date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1904,30.426534179520562,80.73771363095942,0.24680379478603703,0.11521933948925572,0.1410229666184235,50.31117945143886,0.060404576909708435,0.09666236273587296,0.06047474805417413,-0.02686902768785067,0.08266041121961361,-0.007554688231886108,2.7001603235747305,0.043784432592823365,0.25624230610767923,75.9913939250861,,,,,,
1949,21.2212918681626,57.190325848114426,0.21951975425433845,0.10134050777875257,0.12555661180681693,35.96903397995183,0.049739881518498695,0.0921402721857953,0.04688415784121612,-0.020786085130668073,0.07610446753069038,-0.006223951313189286,2.5932455349959773,0.03786785794214235,0.22689711958556952,51.43761445721255,2556.1,,443.52999999999975,0.10327345080815481,37.438119641455664,
1952,21.101473497704358,55.887550589017906,0.2286258474379307,0.10143574621459316,0.12922099778602472,34.786077091313544,0.03885753572014722,0.09051038926555388,0.03884165620043935,-0.02933341225165934,0.07391459398266763,-0.006323816277948405,2.6079377022653722,0.04442966494079442,0.23065674400061786,51.23046811801026,2557.6,,445.02999999999975,0.10358150295265417,37.95328136016238,
1959,,,,,,,,,,,,,,,,,2555.7,,443.12999999999965,0.10319130356962161,37.3016229139085,
1969,,,,,,,,,,,,,,,,,2562.5,,449.92999999999984,0.1045878066246855,39.672815425544805,
1970,,,,,,,,,,,,,,,,,2562.9,,450.3299999999999,0.10466995386321867,39.81568993416109,
1971,,,,,,,,,,,,,,,,,2561.6,,449.02999999999975,0.10440297533798584,39.35273813765487,
1972,,,,,,,,,,,,,,,,,2562.6,,450.02999999999975,0.10460834343431877,39.70849834968159,
1973,,,,,,,,,,,,,,,,,2560.4,,447.8299999999999,0.10415653362238639,38.92895194939139,
1975,,,,,,,,,,,,,,,,,2559.2,,446.62999999999965,0.10391009190678682,38.50855882027807,
1976,,,,,,,,,,,,,,,,,,67.08101917520356,,,,
1977,,,,,,,,,,,,,,,,,2558.0,86.65760204042817,445.42999999999984,0.10366365019118737,38.09154059069701,48.566061449731166
1978,,,,,,,,,,,,,,,,,2559.8,76.21836750396575,447.23,0.10403331276458666,38.71833238855916,37.50003511540659
1979,23.456619760284717,63.8160020511448,0.23177654812252504,0.10454407850170992,0.13314815374184094,40.35938229086008,0.058290035409148996,0.09543015202787307,0.053219005560452004,-0.01692344838997733,0.08331633171591803,-0.0072280142360051135,2.6238165473349246,0.036210264538413466,0.23769223224355085,58.21888243570882,2560.7,73.84076405331957,448.12999999999965,0.10421814405128621,39.03457968673112,34.806184366588454
1980,,,,,,,,,,,,,,,,,2562.4,86.61680474073607,449.8299999999999,0.10456726981505224,39.6371562857948,46.97964845494127
1981,,,,,,,,,,,,,,,,,2563.8,,451.23,0.10485478514991833,40.13855247265573,
1982,,,,,,,,,,,,,,,,,2563.7,83.80390378705533,451.12999999999965,0.10483424834028496,40.1025833104601,43.701320476595235
1983,,,,,,,,,,,,,,,,,2565.4,89.53679100008267,452.8299999999999,0.10518337410405099,40.717319679991775,48.8194713200909
1984,,,,,,,,,,,,,,,,,2565.1,92.90859427687548,452.52999999999975,0.10512176367515108,40.60833234799318,52.30026192888229
1985,,,,,,,,,,,,,,,,,2565.5,90.09144688139688,452.92999999999984,0.10520391091368425,40.75369696042653,49.337749920970346
1986,,,,,,,,,,,,,,,,,2563.4,88.9300835073069,450.8299999999999,0.10477263791138514,39.99481925003256,48.93526425727434
1987,,,,,,,,,,,,,,,,,2564.4,84.48232046793613,451.8299999999999,0.10497800600771806,40.3548701796381,44.127450288298036
1988,,,,,,,,,,,,,,,,,2564.2,88.45411465345164,451.62999999999965,0.10493693238845142,40.282668447767584,48.171446205684056
1989,,,,,,,,,,,,,,,,,2563.5,93.42264197651744,450.92999999999984,0.10479317472101843,40.030716709746926,53.391925266770514
1990,,,,,,,,,,,,,,,,,2561.7,89.4898168928323,449.12999999999965,0.10442351214761914,39.38820738268037,50.101609510151924
1991,,,,,,,,,,,,,,,,,2559.6,85.34934529532714,447.02999999999975,0.10399223914532002,38.648313978710256,46.701031316616884
1992,,,,,,,,,,,,,,,,,2558.5,81.03887247438377,445.92999999999984,0.10376633423935383,38.26488920504881,42.773983269334956
1993,,,,,,,,,,,,,,,,,2557.0,80.39986182410483,444.42999999999984,0.10345828209485444,37.74659038005371,42.65327144405112
1994,,,,,,,,,,,,,,,,,2555.6,79.82470918009811,443.02999999999975,0.10317076675998835,37.26755643528606,42.55715274481205
1995,,,,,,,,,,,,,,,,,2556.7,74.55284087011071,444.12999999999965,0.10339667166595454,37.64355831818472,36.90928255192599
1996,,,,,,,,,,,,,,,,,2556.5,77.21666824910449,443.92999999999984,0.10335559804668798,37.574986170014014,39.64168207909047
1997,,,,,,,,,,,,,,,,,2556.2,78.054647454202,443.62999999999965,0.10329398761778807,37.4723015786937,40.582345875508295
1998,23.234352928948585,62.08602622753227,0.23342056921775814,0.10480093782881575,0.1302617288434686,38.85167329858369,0.05665225518340741,0.09655328815105803,0.05487699331223045,-0.02225425740747376,0.08005736186181667,-0.006904433161031958,2.597952461662631,0.039459166552177245,0.23506266667228434,56.716888596467435,2553.9,76.6106371999223,441.3299999999999,0.1028216409962224,36.69194606532163,39.918691134600664
1999,,,,,,,,,,,,,,,,,2553.0,73.00718624303964,440.42999999999984,0.10263680970952277,36.389891813698405,36.617294429341236
2000,,,,,,,,,,,,,,,,,2551.6,73.97270630761463,439.02999999999975,0.10234929437465665,35.9236961594924,38.04901014812223
2001,,,,,,,,,,,,,,,,,2552.3,76.2386044107819,439.73,0.10249305204208975,36.156237390043955,40.08236702073795
2002,,,,,,,,,,,,,,,,,2551.3,76.02543006651884,438.73,0.10228768394575685,35.82437552772328,40.20105453879556
2003,22.8047942076023,60.1994618495642,0.23092001619396937,0.10416954597818126,0.13244900968629786,37.3946676419619,0.06103886706598764,0.10236991842082528,0.06143384630352723,-0.022381112317885123,0.08222298917024315,-0.0072615341366757125,2.5677297942386828,0.040489036437273515,0.23661855566447912,55.05372988807585,2549.1,74.69198071065989,436.52999999999975,0.10183587413382436,35.10222542248,39.589755288179894
2004,,,,,,,,,,,,,,,,,2548.0,71.79899532380736,435.42999999999984,0.10160996922785817,34.7452207710275,37.05377455277986
2005,,,,,,,,,,,,,,,,,2546.1,66.42998274870615,433.52999999999975,0.10121976984482561,34.13491729463929,32.295065454066865
2006,,,,,,,,,,,,,,,,,2543.9,62.46770095172572,431.3299999999999,0.1007679600328932,33.43820458167042,29.0294963700553
2007,,,,,,,,,,,,,,,,,2542.1,63.21285050348567,429.52999999999975,0.10039829745949394,32.87604088007062,30.33680962341505
2008,20.16673206147525,52.710927388240954,0.21654175536563833,0.10006416386158785,0.12733225436551365,32.5441953267657,0.05778752786208535,0.09094368726634966,0.05501284526534374,-0.025579061941810418,0.07872965158936089,-0.00685264644920513,2.5322924512298557,0.042012477108731225,0.2273964182271015,47.90990685789727,2540.5,59.25502262712874,427.92999999999984,0.10006970850536129,32.38223766433934,26.872784962789396
2009,,,,,,,,,,,,,,,,,2538.1,59.98320936087429,425.52999999999975,0.09957682507416224,31.651847358471624,28.331362002402667
2010,,,,,,,,,,,,,,,,,2537.8,59.73926920674579,425.23,0.09951521464526242,31.561413032374514,28.177856174371275
2011,19.395574427928054,48.47637805313529,0.231063005124904,0.09945646208460199,0.12968885213806874,29.08080362520724,0.05669676931061891,0.09492361692299121,0.053442582162954146,-0.03711878142899967,0.07383590062477845,-0.00682954415584601,2.5023837209302324,0.05195959565962625,0.22914531422267073,45.759355653230884,2535.9,59.075417085427134,423.3299999999999,0.09912501526222986,30.99309130994644,28.082325775480694
2012,,,,,,,,,,,,,,,,,2534.2,73.72446976045269,421.62999999999965,0.09877588949846386,30.491037878273996,43.23343188217869
2013,,,,,,,,,,,,,,,,,2533.1,55.77975863823011,420.52999999999975,0.09854998459249764,30.16939935014322,25.610359288086894
2014,,,,,,,,,,,,,,,,,2532.5,56.00935842045174,419.92999999999984,0.09842676373469791,29.99502065298355,26.01433776746819
2015,18.702664653263415,48.48714147865645,0.21679048851194863,0.09778394301620155,0.12937631802475508,29.784476825393032,0.07229114599460232,0.09468739384083308,0.06552899379646479,-0.025239603909234944,0.08039392733458803,-0.0071002211577740875,2.4744350706713782,0.04397615331390722,0.22716026104095663,43.81987745242749,2529.6,54.27357490378844,417.02999999999975,0.09783119625533243,29.162666539621124,25.11090836416732
2016,,,,,,,,,,,,,,,,,2529.3,53.02827177864712,416.73,0.09776958582643261,29.077545819599784,23.950725959047332
2017,,,,,,,,,,,,,,,,,2527.0,52.4208654152084,414.42999999999984,0.09729723920486685,28.431034884405904,23.989830530802493
2018,,,,,,,,,,,,,,,,,2525.4,50.616195290023,412.8299999999999,0.0969686502507342,27.987591179181653,22.628604110841348
2019,17.507553159185395,44.82741539665034,0.21225007182668817,0.09563691452015667,0.12425355922338592,27.319862237464942,0.08832831987836218,0.10370291135679731,0.06729236447566035,-0.028609466761017624,0.07654118854786116,-0.006677055132669004,2.443144284428443,0.04537420777661704,0.2198904737435426,40.342670820413275,2523.0,49.68838660940126,410.42999999999984,0.09647576681953518,27.332024627444213,22.35636198195705
2020,,,,,,,,,,,,,,,,,2521.1,49.51765278209052,408.52999999999975,0.09608556743650262,26.821125901647722,22.6965268804428
2021,,,,,,,,,,,,,,,,,2520.7,47.40199046091267,408.12999999999965,0.09600342019796942,26.714472488402723,20.687517972509948
2022,,,,,,,,,,,,,,,,,2517.0,49.374739341983314,404.42999999999984,0.09524355824153768,25.74269271072732,23.632046631255996
