date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1949.0,,,,,,,,,,,,,,,,,2784.2,,108.90999999999985,0.08238916133650058,2.609265581857466,
1950.0,,,,,,,,,,,,,,,,,2783.8,,108.51000000000022,0.08221250468203814,2.5867570827274458,
1951.0,,,,,,,,,,,,,,,,,2783.4,,108.11000000000013,0.0820358480275755,2.564496130978749,
1952.0,4.744866872566475,7.214328097529202,0.14425938857232784,0.08062091184648464,0.07161758054359246,2.4694612249627266,0.15801049931914501,0.14814956278146596,0.11906290793789599,0.1058736842105263,0.10422368421052632,-0.022071813358725757,0.960605263157895,0.07561142841971573,0.15223849239007708,7.158227061040445,2783.0,,107.71000000000004,0.08185919137311287,2.5424809049134556,
1953.0,,,,,,,,,,,,,,,,,2783.0,,107.71000000000004,0.08185919137311287,2.5424809049134556,
1954.0,,,,,,,,,,,,,,,,,2783.0,,107.71000000000004,0.08185919137311287,2.5424809049134556,
1955.0,,,,,,,,,,,,,,,,,2783.0,,107.71000000000004,0.08185919137311287,2.5424809049134556,
1956.0,,,,,,,,,,,,,,,,,2783.0,,107.71000000000004,0.08185919137311287,2.5424809049134556,
1957.0,,,,,,,,,,,,,,,,,2783.0,9.7,107.71000000000004,0.08185919137311287,2.5424809049134556,7.157519095086544
1958.0,,,,,,,,,,,,,,,,,2783.1,8.1,107.80999999999995,0.08190335553672848,2.5479617740181135,5.552038225981886
1959.0,,,,,,,,,,,,,,,,,2783.1,,107.80999999999995,0.08190335553672848,2.5479617740181135,
1960.0,,,,,,,,,,,,,,,,,,8.3,,,,
1961.0,,,,,,,,,,,,,,,,,,8.8,,,,
1962.0,,,,,,,,,,,,,,,,,2780.2,,104.90999999999985,0.08062259479187461,2.3951030317850472,
1963.0,,,,,,,,,,,,,,,,,,7.5,,,,
1964.0,,,,,,,,,,,,,,,,,,,,,,
1965.0,,,,,,,,,,,,,,,,,,8.9,,,,
1966.0,,,,,,,,,,,,,,,,,2779.1,8.3,103.80999999999995,0.08013678899210251,2.340340496309314,5.959659503690687
1967.0,,,,,,,,,,,,,,,,,2780.2,9.6,104.90999999999985,0.08062259479187461,2.3951030317850472,7.204896968214952
1968.0,,,,,,,,,,,,,,,,,2778.6,9.9,103.30999999999995,0.07991596817402427,2.316017042133214,7.583982957866787
1969.0,,,,,,,,,,,,,,,,,,11.0,,,,
1970.0,,,,,,,,,,,,,,,,,,11.0,,,,
1971.0,7.347714359015771,11.08459668477357,0.13556762177878706,0.09322358054606919,0.06796196106939184,3.7368823257578,0.15474108176819698,0.14870235558908482,0.14084816716612503,0.10069736842105263,0.11053947368421052,-0.022358935249307477,0.9047394736842107,0.07645568342281098,0.16118554161546103,11.031731241035741,2778.9,11.0,103.61000000000013,0.0800484606648713,2.330568824083749,8.669431175916252
1972.0,,,,,,,,,,,,,,,,,2778.1,10.7,102.80999999999995,0.07969514735594602,2.2920441979343606,8.407955802065638
1973.0,,,,,,,,,,,,,,,,,2778.2,10.3,102.90999999999985,0.07973931151956162,2.296810880718404,8.003189119281597
1974.0,,,,,,,,,,,,,,,,,2778.2,10.7,102.90999999999985,0.07973931151956162,2.296810880718404,8.403189119281596
1975.0,,,,,,,,,,,,,,,,,2778.3,10.8,103.01000000000022,0.07978347568317745,2.301591479459148,8.498408520540853
1976.0,,,,,,,,,,,,,,,,,2778.4,9.2,103.11000000000013,0.07982763984679306,2.3063860212145917,6.893613978785408
1977.0,,,,,,,,,,,,,,,,,2778.5,11.6,103.21000000000004,0.07987180401040866,2.3111945330690795,9.28880546693092
1978.0,,,,,,,,,,,,,,,,,2778.5,12.0,103.21000000000004,0.07987180401040866,2.3111945330690795,9.688805466930921
1979.0,,,,,,,,,,,,,,,,,2778.6,12.6,103.30999999999995,0.07991596817402427,2.316017042133214,10.283982957866787
1980.0,,,,,,,,,,,,,,,,,2778.7,13.8,103.40999999999985,0.07996013233763988,2.320853575543878,11.479146424456122
1981.0,,,,,,,,,,,,,,,,,2778.8,14.0,103.51000000000022,0.08000429650125568,2.325704160464257,11.674295839535743
1982.0,,,,,,,,,,,,,,,,,2778.8,15.0,103.51000000000022,0.08000429650125568,2.325704160464257,12.674295839535743
1983.0,,,,,,,,,,,,,,,,,2778.9,,103.61000000000013,0.0800484606648713,2.330568824083749,
1984.0,,,,,,,,,,,,,,,,,,,,,,
1985.0,,,,,,,,,,,,,,,,,,15.0,,,,
1986.0,,,,,,,,,,,,,,,,,2777.0,14.0,101.71000000000004,0.07920934155617393,2.2405214281569665,11.759478571843033
1987.0,,,,,,,,,,,,,,,,,2776.0,14.0,100.71000000000004,0.07876769992001743,2.1951108049220265,11.804889195077973
1988.0,,,,,,,,,,,,,,,,,2775.0,,99.71000000000004,0.07832605828386094,2.151032936230643,
1989.0,,,,,,,,,,,,,,,,,2774.0,,98.71000000000004,0.07788441664770446,2.108261486744544,
1990.0,,,,,,,,,,,,,,,,,2773.5,13.0,98.21000000000004,0.0776635958296262,2.087357511270051,10.912642488729949
1991.0,,,,,,,,,,,,,,,,,2773.0,,97.71000000000004,0.07744277501154796,2.066770383926957,
1992.0,,,,,,,,,,,,,,,,,2772.5,,97.21000000000004,0.07722195419346972,2.0464968867108997,
1993.0,,,,,,,,,,,,,,,,,2772.0,10.9,96.71000000000004,0.07700113337539147,2.0265338180426102,8.87346618195739
1994.0,,,,,,,,,,,,,,,,,2771.5,11.2,96.21000000000004,0.07678031255731323,2.006877992767914,9.193122007232086
1995.0,,,,,,,,,,,,,,,,,2771.0,11.2,95.71000000000004,0.07655949173923499,1.9875262421577298,9.21247375784227
1996.0,,,,,,,,,,,,,,,,,2770.5,11.2,95.21000000000004,0.07633867092115673,1.9684754139080702,9.231524586091929
1997.0,,,,,,,,,,,,,,,,,2770.0,11.347945850703237,94.71000000000004,0.07611785010307849,1.9497223721400423,9.398223478563194
1998.0,5.198274696331762,7.699987565252975,0.10458464043932983,0.0830082544281918,0.04283685657390652,2.5017128689212136,0.12170396622138496,0.12776001841159085,0.12984739424782815,0.09566052631578945,0.08156052631578947,-0.015803055747922432,0.814863157894737,0.05369845183594424,0.12584511100209833,7.6181033858901195,2770.3,10.743946907363801,95.01000000000022,0.07625034259392552,1.960938637880405,8.783008269483396
1999.0,,,,,,,,,,,,,,,,,2769.6,10.189598507996944,94.30999999999995,0.07594119344861586,1.9349322481675544,8.25466625982939
2000.0,,,,,,,,,,,,,,,,,2767.0,8.380511141297445,91.71000000000004,0.07479292519460902,1.843284097989897,6.537227043307548
2001.0,,,,,,,,,,,,,,,,,2767.3,8.743257578598033,92.01000000000022,0.07492541768545605,1.8534695035100328,6.889788075088001
2002.0,,,,,,,,,,,,,,,,,2766.9,7.933914404103742,91.61000000000013,0.0747487610309934,1.8399110984916103,6.094003305612132
2003.0,,,,,,,,,,,,,,,,,2762.4,8.26400721222974,87.11000000000013,0.07276137366828919,1.699178783562346,6.564828428667395
2004.0,,,,,,,,,,,,,,,,,2759.4,6.46185495126,84.11000000000013,0.07143644875981972,1.6167071416452945,4.845147809614706
2005.0,,,,,,,,,,,,,,,,,2754.8,5.944570524589459,79.51000000000022,0.06940489723349991,1.5063001120111446,4.438270412578314
2006.0,,,,,,,,,,,,,,,,,2753.8,,78.51000000000022,0.06896325559734343,1.4846958136634867,
2007.0,,,,,,,,,,,,,,,,,2750.9,5.222601884200661,75.61000000000013,0.06768249485248956,1.4265504166700695,3.7960514675305914
2008.0,2.857350047044223,3.874759330294859,0.09118877446683891,0.0679698597772836,0.045071033067910785,1.017409283250636,0.14558461341976636,0.1482993685857672,0.14781691336646946,0.11781842105263159,0.08806842105263157,-0.021637227126038782,0.613813157894737,0.07532364872962266,0.11304089284519439,3.81792778188613,2747.7,4.166168274139735,72.40999999999985,0.06626924161678867,1.369704312366133,2.796463961773602
2010.0,,,,,,,,,,,,,,,,,2735.4,,60.11000000000013,0.06083704949206395,1.2116299823514096,
2011.0,,,,,,,,,,,,,,,,,2733.8,2.2447110649621864,58.51000000000022,0.06013042287421361,1.1970062122482719,1.0477048527139146
2012.0,,,,,,,,,,,,,,,,,2733.3,,58.01000000000022,0.05990960205613536,1.1926754331636105,
2013.0,,,,,,,,,,,,,,,,,2732.7,2.315543279593903,57.409999999999854,0.059644617074441304,1.1876242537110258,1.1279190258828773
2014.0,,,,,,,,,,,,,,,,,2729.3,2.324164595911455,54.01000000000022,0.0581430355115094,1.1618515965125127,1.1623129993989423
2015.0,,,,,,,,,,,,,,,,,2725.4,2.0067765259305084,50.11000000000013,0.05642063313049904,1.137715747540212,0.8690607783902964
2016.0,,,,,,,,,,,,,,,,,2721.7,1.8866344625355358,46.409999999999854,0.05478655907671991,1.1194735148300814,0.7671609477054544
2017.0,,,,,,,,,,,,,,,,,2718.4,1.457268826682374,43.11000000000013,0.0533291416774036,1.106494237129933,0.350774589552441
2018.0,,,,,,,,,,,,,,,,,2716.4,1.799510548250182,41.11000000000013,0.052445858405090626,1.0999492747642379,0.6995612734859442
2019.0,0.7476355268930085,0.9453042270714413,0.05304501797704383,0.043378483642034456,0.030390555853489938,0.19766870017843285,0.1790252575436411,0.17914235569014544,0.17791715475949765,0.14936842105263157,0.10121315789473685,-0.03255502853878116,0.29571842105263163,0.10828483235634917,0.0737690394955244,0.9174700096088899,2711.2,1.4895081983432052,35.909999999999854,0.05014932189707676,1.086882282929984,0.40262591541322124
2020.0,,,,,,,,,,,,,,,,,2709.5,1.0999575090866582,34.210000000000036,0.049398531115610794,1.0836714593816845,0.016286049704973715
2021.0,,,,,,,,,,,,,,,,,2706.5,1.056350952155789,31.210000000000036,0.04807360620714132,1.0790630420575986,-0.022712089901809618
2022.0,,,,,,,,,,,,,,,,,2704.6,,29.309999999999945,0.04723448709844395,1.0767548879648374,
