date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1990,,,,,,,,,,,,,,,,,2400.9,124.7611041560211,291.5799999999999,0.11462677830542758,32.39671368027179,92.36439047574932
1991,,,,,,,,,,,,,,,,,2399.9,118.34501410607491,290.5799999999999,0.11424268727907515,31.890696458752355,86.45431764732255
1992,,,,,,,,,,,,,,,,,2398.5,111.2030525492778,289.17999999999984,0.11370495984218172,31.190995863262973,80.01205668601483
1993,,,,,,,,,,,,,,,,,2399.0,114.49852947904944,289.67999999999984,0.11389700535535793,31.43972569704378,83.05880378200565
1994,,,,,,,,,,,,,,,,,2397.2,109.46798378952444,287.87999999999965,0.11320564150792349,30.550309616888395,78.91767417263604
1995,,,,,,,,,,,,,,,,,2397.5,101.3207500188069,288.17999999999984,0.11332086881582928,30.69739227271405,70.62335774609285
1996,,,,,,,,,,,,,,,,,2397.0,,287.67999999999984,0.11312882330265307,30.45250963140744,
1997,,,,,,,,,,,,,,,,,2397.3,106.52584958129246,287.98,0.11324405061055888,30.59928610970407,75.9265634715884
1998,26.464075767907943,56.312028665710166,0.18251179522860309,0.11241351831352864,0.08290313589841916,29.847952897802223,0.08065796690737838,0.08608013238878143,0.07486079982332981,-0.07566536348953759,0.03199654946334844,-0.006749026409564351,2.1711869999999998,0.025432583887487575,0.1953166542119478,58.35567628028987,2395.0,96.24560692921236,285.67999999999984,0.11236064124994823,29.48567013207595,66.7599367971364
1999,,,,,,,,,,,,,,,,,2394.8,99.31232157572428,285.48,0.11228382304467781,29.390096006308898,69.92222556941539
2000,,,,,,,,,,,,,,,,,2393.7,95.7120379629142,284.37999999999965,0.11186132291569,28.868017570735997,66.8440203921782
2001,,,,,,,,,,,,,,,,,2393.5,95.31047959010915,284.17999999999984,0.11178450471041958,28.773742712685593,66.53673687742356
2002,,,,,,,,,,,,,,,,,2393.9,95.94857142857144,284.5799999999999,0.11193814112096058,28.962491544850717,66.98607988372072
2003,24.54013134802792,51.33319696570095,0.18400630368627102,0.10959689510049228,0.07239595025071803,26.79306561767303,0.09715863947398458,0.08854691294937245,0.07761106758451204,-0.07362483784350182,0.03369926719236696,-0.006556257356784479,2.138826962457338,0.02223585044778728,0.1819928453512103,53.0332013481459,2391.1,91.6796867866433,281.77999999999975,0.11086268624717371,27.657873756470455,64.02181303017285
2004,,,,,,,,,,,,,,,,,2389.5,87.50021545118543,280.17999999999984,0.11024814060500987,26.92963020922429,60.57058524196114
2005,,,,,,,,,,,,,,,,,2387.6,,278.27999999999975,0.10951836765494022,26.080895868966206,
2006,,,,,,,,,,,,,,,,,2385.2,,275.87999999999965,0.10859654919169437,25.033377030949456,
2007,,,,,,,,,,,,,,,,,2384.1,74.43069677211425,274.77999999999975,0.10817404906270672,24.56231083516614,49.8683859369481
2008,23.633653411227794,47.27129661996769,0.19402275210122136,0.10829651673133647,0.06153013385348862,23.6376432087399,0.08373061156513727,0.09058571838167967,0.08102747851680274,-0.07553747793501124,0.04293373121340149,-0.007549215848686915,2.0938695804195806,0.01933941157913641,0.1698266505848251,48.5609639061975,2382.7,72.19267262192179,273.37999999999965,0.1076363216258133,23.97089925657337,48.22177336534841
2009,,,,,,,,,,,,,,,,,2379.4,,270.0799999999999,0.10636882123885039,22.612367995003726,
2010,,,,,,,,,,,,,,,,,2378.6,65.74885146986598,269.27999999999975,0.10606154841776838,22.290436046317293,43.458415423548686
2011,22.74256916250902,46.051176914078255,0.17781394767590758,0.10691298590578703,0.055423105303158415,23.308607751569234,0.06893488812793186,0.0882903822460612,0.07049150241008217,-0.07258808550403388,0.03714081949578552,-0.006648470629959455,2.05376993006993,0.015810267468485094,0.16233609120894543,47.50113506162939,2376.4,,267.0799999999999,0.1052165481597931,21.419801162370536,
2012,,,,,,,,,,,,,,,,,2374.1,,264.77999999999975,0.10433313879918245,20.532308286058797,
2013,,,,,,,,,,,,,,,,,2374.1,,264.77999999999975,0.10433313879918245,20.532308286058797,
2014,,,,,,,,,,,,,,,,,2374.0,59.61124717917858,264.67999999999984,0.10429472969654725,20.49424235892974,39.11700482024884
2015,20.628443054488514,39.286593210647034,0.19320018327804045,0.10348397927533122,0.06937742730898319,18.65815015615852,0.0911055719788012,0.09705823947966728,0.08760823416579933,-0.08172279049732567,0.043482510481915364,-0.008569343204479662,1.9954167857142855,0.02491927752975811,0.17286140658431443,40.402771452099394,2369.8,,260.48,0.10268154738586713,18.93401130770495,
2016,,,,,,,,,,,,,,,,,2369.6,53.571308232291,260.27999999999975,0.10260472918059653,18.861571073598544,34.70973715869246
2017,,,,,,,,,,,,,,,,,2367.1,52.231799566369546,257.77999999999975,0.10164450161471546,17.970058985463965,34.26174058090558
2018,,,,,,,,,,,,,,,,,2366.3,48.84857756307031,256.98,0.10133722879363363,17.690198010342286,31.15837955272802
2019,18.095181940358305,34.32191769902005,0.1907611733726909,0.09904171962617923,0.06738422007059046,16.226735758661743,0.1060445498177935,0.10323028655398468,0.09451321185992768,-0.08176326355548431,0.04241330695842793,-0.008484119874393419,1.960112274368231,0.02392250455967383,0.1664259396967697,35.247409389718555,2364.2,48.18554108216432,254.87999999999965,0.10053063763829338,16.967898846344994,31.217642235819326
2020,,,,,,,,,,,,,,,,,2361.9,47.53193611858071,252.57999999999993,0.09964722827768291,16.19703241637217,31.33490370220854
2021,,,,,,,,,,,,,,,,,2362.7,46.42929176713745,253.37999999999965,0.09995450109876475,16.46278442450051,29.96650734263694
2022,,,,,,,,,,,,,,,,,2358.4,45.00152089346217,249.07999999999993,0.09830290968544941,15.063707242574502,29.93781365088767
