   2634830.3150   1098646.8890         2.4197         0.0068        -4.5474        22.5927        -0.0423         0.1298        -0.3518         0.6994        -0.6221        -0.4211         0.2777         0.2544
   2634884.8339   1098655.7772         8.1611         2.6875        -3.6227        25.6279        -0.0369         0.2269        -0.4464         0.4155        -0.7925        -0.4483         0.1471         0.2226
   2635030.1860   1098730.1418         1.0934         1.2884        -3.7804        46.5490        -0.0607         0.3664        -0.5227         0.4350        -0.7332        -0.3057         0.5245         0.3686
   2635061.6481   1098900.8921         1.4103         3.2638        -3.7896        20.0547        -0.0296         0.2334        -0.7053         0.3147        -0.6352        -0.8765         0.3390         0.8832
   2635150.4172   1099020.0510         6.9951         5.8033       -14.5060        50.9823        -0.1025         0.4845        -0.5918         0.5296        -0.6078        -0.7108         0.4322         0.6920
   2635358.0414   1099117.4516         4.6599        -0.3982        -6.2680        57.3065         0.0173         0.4324         0.1813         0.5819        -0.7928        -0.1587         0.7117         0.5318
   2635380.9642   1099084.7662         6.6131        -4.1383        -3.8993        26.5415         0.0162         0.1800         0.1205         0.6646        -0.7374        -0.2907         0.9402         0.9685
   2635435.6433   1099074.8604         6.3264        -3.5244        -7.4573        52.4332        -0.0013         0.0225        -0.2567         0.7821        -0.5678        -0.4011         1.2164         1.6406
   2635450.9221   1099048.5341         7.5097        -3.7587        -5.0540        29.8003         0.0261         0.2802        -0.1535         0.4696        -0.8694        -0.4102         0.5195         0.4382
   2635533.2672   1099037.6219         8.1191         0.5026        -4.5557        28.3573         0.0053         0.2205        -0.3770         0.5828        -0.7199        -0.7270         0.6537         0.9559
   2635638.9537   1099066.8813         3.7171        -0.2288        -3.0116        34.6724        -0.0027         0.2229        -0.0915         0.5978        -0.7964         0.1939         0.6380         0.4447
   2635686.1706   1099048.9696         2.5330         0.7763        -3.4867        31.0236        -0.0072         0.3033        -0.1959         0.4864        -0.8515        -0.1158         0.5620         0.3293
   2635709.7779   1099083.9202         3.6298         3.1755        -9.6844        56.9735         0.0459         0.4582        -0.4450         0.5312        -0.7209        -0.4623         1.0360         1.2871
   2635740.4861   1099097.5558         2.9359         5.0606       -15.5850        62.5010        -0.0141         0.5500        -0.5982         0.3839        -0.7034        -0.2206         0.6977         0.5354
   2635746.1483   1099125.2367         5.9430         7.4109       -22.0275        72.1426        -0.1912         0.8180        -0.7082         0.4408        -0.5515        -0.3671         0.6831         0.6014
   2635794.2956   1099148.7420         4.9978         0.1826       -23.5249        99.9921        -0.0679         0.7983        -0.1758         0.6726        -0.7188         0.1471         0.7051         0.5188
   2635843.9706   1099130.1412         6.8681        -4.2924       -14.1145       122.3543         0.0682         0.4973        -0.2098         0.5916        -0.7784        -0.2662         1.0263         1.1241
   2635879.9484   1099094.9796        11.4868        -2.3489       -11.2605        90.4701         0.1574         0.7321        -0.0163         0.4230        -0.9060        -0.2309         0.7088         0.5558
   2635289.2318   1098094.3419        15.3664        27.5217        -8.4027        32.0036        -0.0567         0.5224        -0.7771         0.2207        -0.5894        -1.0604         0.2816         1.2037
   2635319.2566   1098187.8415         0.1313        11.6270        -3.5676        28.8316        -0.1369         0.5622        -0.8176         0.1169        -0.5638        -0.8821         0.0553         0.7812
   2635304.5489   1098237.1738        12.5114        -6.8731       -19.7356        40.4776        -0.0122         0.2541        -0.7516        -0.1065        -0.6510        -1.0511        -0.0283         1.1057
   2635255.4436   1098212.3665        15.2536        12.6076       -11.8625        14.4448         0.0201         0.1007        -0.0039        -0.7303        -0.6831        -0.7136        -0.2836         0.5896
   2635159.8204   1098085.7809        10.7515        11.9721        -8.6619        17.0240         0.0134         0.1079         0.1898        -0.6475        -0.7381        -0.2866        -0.1345         0.1003
   2635086.5838   1098019.2139        11.4311         9.0061        -9.0377        14.4181         0.0261         0.0905         0.0933        -0.6447        -0.7587        -0.6468        -0.2998         0.5082
   2635021.1223   1097973.7899        12.8708         6.5440       -11.2281        16.3968         0.0141         0.1084        -0.0652        -0.7060        -0.7052        -0.5387        -0.1432         0.3107
   2634949.5060   1097948.7160         9.8088         6.4872       -13.0479        19.8858         0.0097         0.1089        -0.1037        -0.7037        -0.7029        -0.6517        -0.3142         0.5235
   2634892.9184   1097888.8408        -4.3924         1.3631        -5.2414        10.0000        -0.0290         0.1485        -0.3306        -0.7828        -0.5272        -0.3821        -0.0409         0.1476
   2634851.8897   1098043.4445        -4.1406        26.7068       -31.4755        35.1013        -0.1278         0.3996        -0.6763        -0.4325        -0.5963        -0.3303        -0.5039         0.3630
   2634843.3838   1098224.1422        -6.5148        21.3724       -29.5363        39.7324        -0.1701         0.5016        -0.6576        -0.4224        -0.6239        -0.2647        -0.4394         0.2632
   2634800.1800   1098301.9063        -4.7798        14.4394       -22.3766        43.4995        -0.0983         0.4152        -0.5737        -0.4217        -0.7022        -0.2037        -0.4595         0.2527
   2634782.6507   1098445.1460        -0.9699        12.7785       -11.3911        38.3457        -0.1294         0.3693        -0.6117        -0.2846        -0.7381        -0.1867        -0.2474         0.0961
   2634781.0659   1098516.5346         1.4467         9.6433        -8.0542        50.5780        -0.0880         0.4317        -0.5655        -0.0675        -0.8220        -0.2590        -0.2044         0.1089
   2634822.4552   1098652.8183         1.8100         2.5688        -5.9650        10.0000        -0.3953         0.5756        -0.5063         0.8242        -0.2534        -0.3236         0.1623         0.1311
