date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1905.0,8.172781660353229,13.091672277558215,0.1620483888823654,0.09668369498568047,0.07105520310094465,4.918890617204987,0.12389250086009256,0.1500927598895753,0.13629123961201983,0.11604298245614035,0.08432456140350875,-0.020576605433210216,1.103064912280702,0.06448546554186028,0.16773889808662512,13.652875515401913,2851.0,,130.51000000000022,0.10718083011368443,6.763576447438022,
1906.0,,,,,,,,,,,,,,,,,2846.0,,125.51000000000022,0.10440721071318462,6.02807623811531,
1907.0,,,,,,,,,,,,,,,,,2841.0,,120.51000000000022,0.10163359131268479,5.375417589221488,
1908.0,9.679123668708273,16.604098607679944,0.12255376242203196,0.10222087889385469,-0.01650892315187921,6.924974938971671,0.10583019706625485,0.12210149436256769,0.112822761782708,0.06038421052631579,0.10194473684210525,-0.01403898225069252,1.0080087719298245,-0.019396841254666442,0.08571195574197547,17.374038417044495,2836.0,,115.51000000000022,0.09885997191218499,4.799133287638632,
1909.0,,,,,,,,,,,,,,,,,2835.8,,115.3100000000004,0.0987490271361651,4.777581855479662,
1910.0,,,,,,,,,,,,,,,,,2835.5,,115.01000000000022,0.09858260997213503,4.7454643023645815,
1911.0,,,,,,,,,,,,,,,,,2835.3,,114.8100000000004,0.09847166519611514,4.724191765283342,
1912.0,,,,,,,,,,,,,,,,,2835.1,,114.61000000000013,0.09836072042009497,4.703030109012202,
1913.0,,,,,,,,,,,,,,,,,2834.9,,114.41000000000031,0.09824977564407508,4.681978947577298,
1914.0,,,,,,,,,,,,,,,,,2834.6,,114.11000000000013,0.09808335848004501,4.650608540580805,
1915.0,,,,,,,,,,,,,,,,,2834.4,,113.91000000000031,0.0979724137040251,4.6298319320165575,
1916.0,,,,,,,,,,,,,,,,,2834.2,,113.71000000000004,0.09786146892800496,4.609164472679112,
1917.0,,,,,,,,,,,,,,,,,2834.0,,113.51000000000022,0.09775052415198507,4.588605779622902,
1918.0,,,,,,,,,,,,,,,,,2833.7,,113.21000000000004,0.09758410698795497,4.557970840778242,
1919.0,,,,,,,,,,,,,,,,,2833.5,,113.01000000000022,0.09747316221193508,4.537682392454016,
1920.0,,,,,,,,,,,,,,,,,2833.3,,112.8100000000004,0.0973622174359152,4.517501375400701,
1921.0,,,,,,,,,,,,,,,,,2833.0,,112.51000000000022,0.09719580027188511,4.487430452568429,
1922.0,,,,,,,,,,,,,,,,,2832.8,,112.3100000000004,0.09708485549586522,4.4675163530260384,
1923.0,,,,,,,,,,,,,,,,,2832.6,,112.11000000000013,0.09697391071984507,4.4477083579879455,
1924.0,,,,,,,,,,,,,,,,,2832.4,,111.91000000000031,0.09686296594382518,4.428006089892229,
1925.0,,,,,,,,,,,,,,,,,2832.1,,111.61000000000013,0.0966965487797951,4.398650101504681,
1926.0,,,,,,,,,,,,,,,,,2831.9,,111.41000000000031,0.09658560400377521,4.379210503347265,
1927.0,,,,,,,,,,,,,,,,,2831.7,,111.21000000000004,0.09647465922775506,4.3598753159646275,
1928.0,,,,,,,,,,,,,,,,,2831.5,,111.01000000000022,0.09636371445173517,4.3406441648231455,
1929.0,,,,,,,,,,,,,,,,,2831.2,,110.71000000000004,0.09619729728770508,4.3119916884265805,
1930.0,,,,,,,,,,,,,,,,,2831.0,,110.51000000000022,0.0960863525116852,4.29301899371918,
1931.0,,,,,,,,,,,,,,,,,2830.8,,110.3100000000004,0.09597540773566529,4.274149029684439,
1932.0,,,,,,,,,,,,,,,,,2830.5,,110.01000000000022,0.09580899057163521,4.246035891159463,
1933.0,,,,,,,,,,,,,,,,,2830.3,,109.8100000000004,0.09569804579561532,4.227421129942316,
1934.0,,,,,,,,,,,,,,,,,2830.1,,109.61000000000013,0.09558710101959517,4.208907802073048,
1935.0,,,,,,,,,,,,,,,,,2829.9,,109.41000000000031,0.09547615624357528,4.190495538401686,
1936.0,,,,,,,,,,,,,,,,,2829.6,,109.11000000000013,0.0953097390795452,4.163065832405941,
1937.0,,,,,,,,,,,,,,,,,2829.4,,108.91000000000031,0.0951987943035253,4.144904618613997,
1938.0,,,,,,,,,,,,,,,,,2829.2,,108.71000000000004,0.09508784952750515,4.126843182294193,
1939.0,,,,,,,,,,,,,,,,,2829.0,,108.51000000000022,0.09497690475148526,4.108881157324856,
1940.0,,,,,,,,,,,,,,,,,2828.7,,108.21000000000004,0.09481048758745518,4.0821237169176126,
1941.0,,,,,,,,,,,,,,,,,2828.5,,108.01000000000022,0.09469954281143528,4.06440862295792,
1942.0,,,,,,,,,,,,,,,,,2828.3,,107.8100000000004,0.09458859803541539,4.04679166422203,
1943.0,,,,,,,,,,,,,,,,,2828.0,,107.51000000000022,0.0944221808713853,4.020549435579862,
1944.0,,,,,,,,,,,,,,,,,2827.8,,107.3100000000004,0.09431123609536542,4.003176227841702,
1945.0,,,,,,,,,,,,,,,,,2827.6,,107.11000000000013,0.09420029131934526,3.9858998874443934,
1946.0,,,,,,,,,,,,,,,,,2827.4,,106.91000000000031,0.09408934654332538,3.9687200536499074,
1947.0,,,,,,,,,,,,,,,,,2827.1,,106.61000000000013,0.09392292937929529,3.9431304653798467,
1948.0,,,,,,,,,,,,,,,,,2826.9,,106.41000000000031,0.0938119846032754,3.9261903242793657,
1949.0,,,,,,,,,,,,,,,,,2826.7,,106.21000000000004,0.09370103982725525,3.9093454324977763,
