date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1907.0,0.3958913274562209,0.8026349238926548,0.05333336418249011,0.054395974680523006,-0.003994856744132675,0.4067435964364339,0.09403309976363126,0.09403309976363126,0.1876181783061907,0.008123076923076922,0.0938846153846154,-0.008880305384615388,0.5620538461538461,-0.008214086661953111,0.05040111793639033,0.8066332295636077,,,,,,
1953.0,0.36942646418692615,0.8659464855895174,0.034772668364357,0.05307722113412298,-0.03145209935738244,0.4965200214025912,0.058860345790312844,0.058860345790312844,0.14027711143379656,-0.018423076923076924,0.05238461538461539,-0.0030835576923076927,0.5689692307692308,-0.05486776989493948,0.021625121776740537,0.8656210232645885,2773.3,,63.960000000000036,0.05021986766140415,0.44686498869386626,
1955.0,,,,,,,,,,,,,,,,,2773.0,,63.659999999999854,0.05000337087884016,0.4383814336807593,
1958.0,,,,,,,,,,,,,,,,,2772.0,,62.659999999999854,0.04928171493696064,0.4109567534696767,
1966.0,,,,,,,,,,,,,,,,,2772.3,,62.960000000000036,0.04949821171952463,0.4190476771353922,
1986.0,0.24451846217610992,0.592461680180227,0.0378529556651888,0.046235694055535244,-0.02761805993563696,0.3479432180041171,0.07235832723445991,0.07235832723445991,0.12410915225638249,-0.021500000000000002,0.05388461538461539,-0.0033658017751479288,0.5239846153846155,-0.052146628942036144,0.018617634119898283,0.5915032246482672,2771.7,,62.35999999999967,0.049065218154396656,0.40298121077680304,
1993.0,,,,,,,,,,,,,,,,,2762.5,,53.159999999999854,0.04242598348910521,0.2088017939554546,
1994.0,,,,,,,,,,,,,,,,,2761.8,,52.460000000000036,0.04192082432978968,0.1975802242874982,
1995.0,,,,,,,,,,,,,,,,,2761.4,6.9,52.059999999999945,0.0416321619530378,0.19136634860745205,6.708633651392549
1996.0,,,,,,,,,,,,,,,,,2760.9,7.7,51.559999999999945,0.04127133398209805,0.18379786481805793,7.516202135181942
1997.0,,,,,,,,,,,,,,,,,2760.2,7.3,50.85999999999967,0.040766174822782185,0.1735656265234346,7.126434373476565
1998.0,0.13473276180599936,0.26498428858259554,0.030003840452967983,0.03794118918626995,-0.015448272204660916,0.13025152677659618,0.07292055386497479,0.07292055386497479,0.14046256362567477,-0.036684615384615385,0.059800000000000006,-0.00492180100591716,0.4061538461538462,-0.03708257254183391,0.022492916981609035,0.2636599080406621,2757.4,7.8,48.059999999999945,0.03874553818551973,0.1366630930917343,7.663336906908265
1999.0,,,,,,,,,,,,,,,,,2756.9,7.9,47.559999999999945,0.03838471021457997,0.1307157074222296,7.769284292577771
2000.0,,,,,,,,,,,,,,,,,2755.8,7.9,46.460000000000036,0.03759088867851257,0.11827597973402965,7.781724020265971
2001.0,,,,,,,,,,,,,,,,,2754.95,7.7,45.60999999999967,0.03697748112791471,0.10924970861203447,7.590750291387966
2002.0,,,,,,,,,,,,,,,,,2753.9,8.4,44.559999999999945,0.03621974238894141,0.09877523037593618,8.301224769624064
2003.0,0.10558091579534276,0.19083373906790088,0.03406222217817241,0.03490345978288317,-0.003974332687304032,0.08525282327255812,0.09884954990515099,0.09884954990515099,0.15840798565217587,-0.05366153846153846,0.0790076923076923,-0.009121776153846154,0.3481076923076923,-0.010579798075602597,0.030929127095579143,0.18886677485866205,2751.0,7.8,41.659999999999854,0.034126940157490744,0.07345829689345885,7.726541703106541
2004.0,,,,,,,,,,,,,,,,,2749.7,6.5,40.35999999999967,0.033188787433047234,0.06369695014886612,6.4363030498511336
2005.0,,,,,,,,,,,,,,,,,2747.0,6.5,37.659999999999854,0.03124031638997267,0.046230710625535396,6.453769289374464
2006.0,,,,,,,,,,,,,,,,,2745.1,6.1,35.75999999999976,0.029869170100401517,0.03599340910334121,6.064006590896659
2007.0,,,,,,,,,,,,,,,,,2742.7,6.2,33.35999999999967,0.028137195839890605,0.02519788529897278,6.174802114701027
2008.0,,,,,,,,,,,,,,,,,2741.3,6.3,31.960000000000036,0.027126877521259543,0.019887035420476342,6.280112964579524
2009.0,,,,,,,,,,,,,,,,,2738.3,6.0,28.960000000000036,0.024961909695620985,0.010636841028795616,5.989363158971204
2010.0,,,,,,,,,,,,,,,,,2737.1,5.2,27.759999999999764,0.024095922565365364,0.007656388120602521,5.192343611879398
2011.0,,,,,,,,,,,,,,,,,2734.2,5.0,24.859999999999673,0.022003120333914696,0.0018905076152550635,4.998109492384745
2012.0,,,,,,,,,,,,,,,,,2732.5,4.7,23.159999999999854,0.020776305232719644,-0.0006737246003384479,4.700673724600339
2013.0,,,,,,,,,,,,,,,,,2730.6,4.5,21.259999999999764,0.019405158943148492,-0.002943490759744278,4.502943490759744
2014.0,,,,,,,,,,,,,,,,,2729.1,3.8,19.759999999999764,0.018322675030329215,-0.004353937124732123,3.804353937124732
2015.0,,,,,,,,,,,,,,,,,2725.8,3.2,16.460000000000036,0.015941210422126997,-0.0065049721667643666,3.2065049721667647
2016.0,,,,,,,,,,,,,,,,,2724.0,3.1,14.659999999999854,0.014642229726743733,-0.007245497291994505,3.1072454972919945
2017.0,,,,,,,,,,,,,,,,,2721.4,2.1,12.059999999999945,0.01276592427785705,-0.007926695374092513,2.1079266953740925
2018.0,,,,,,,,,,,,,,,,,2719.0,1.9,9.659999999999854,0.011033950017346139,-0.00826535168904028,1.9082653516890402
