date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1932.0,,,,,,,,,,,,,,,,,2739.464,,99.88400000000001,0.07216466044736372,1.639781729036437,
1934.0,,,,,,,,,,,,,,,,,2735.104,,95.52399999999989,0.06902169176601565,1.3692728652694577,
1935.0,,,,,,,,,,,,,,,,,2734.271,,94.69100000000026,0.0684212117404281,1.3216254384136465,
1936.0,,,,,,,,,,,,,,,,,,8.1,,,,
1937.0,,,,,,,,,,,,,,,,,2733.116,,93.53600000000006,0.06758861338562133,1.2576083475234179,
1938.0,,,,,,,,,,,,,,,,,,7.8,,,,
1940.0,,,,,,,,,,,,,,,,,,9.6,,,,
1942.0,,,,,,,,,,,,,,,,,2729.906,10.8,90.32600000000002,0.06527463873719769,1.0917393707840606,9.70826062921594
1943.0,,,,,,,,,,,,,,,,,2727.863,,88.2829999999999,0.06380191281609808,0.9949813361065022,
1944.0,,,,,,,,,,,,,,,,,,9.9,,,,
1945.0,,,,,,,,,,,,,,,,,2727.126,9.8,87.54600000000028,0.06327063577065031,0.9616848446225605,8.83831515537744
1946.0,,,,,,,,,,,,,,,,,2725.78,,86.20000000000027,0.062300352319940584,0.9030079116399744,
1947.0,,,,,,,,,,,,,,,,,2723.188,,83.60800000000017,0.06043187185616668,0.7975054839435527,
1948.0,,,,,,,,,,,,,,,,,,8.0,,,,
1949.0,,,,,,,,,,,,,,,,,2719.604,7.1,80.02399999999989,0.05784829393094832,0.6669386572068423,6.433061342793158
1950.0,,,,,,,,,,,,,,,,,2717.285,,77.70499999999993,0.05617660944194698,0.5912935046601175,
1951.0,,,,,,,,,,,,,,,,,,5.7,,,,
1953.0,0.5020752255668175,1.22233456703699,0.07595928952527953,0.05845543682203644,0.015837128896014442,0.7202593414701726,0.11019723592280171,0.12407044931908202,0.19634227211281596,-0.012465833333333334,0.10762666666666666,-0.011738896378472223,0.6173641666666666,0.019608045569778777,0.07429256571805087,1.2936303845976123,,5.6,,,,
1955.0,,,,,,,,,,,,,,,,,2712.59,,73.01000000000022,0.05279215119448647,0.4575791263287693,
1958.0,,,,,,,,,,,,,,,,,2712.117,,72.53700000000026,0.052451182344422836,0.445458436458557,
1965.0,,,,,,,,,,,,,,,,,2712.277,,72.69700000000012,0.05256652064465569,0.44953202577595824,
1983.0,,,,,,,,,,,,,,,,,2724.4,,84.82000000000016,0.06130555948043129,0.8456359225937057,
1984.0,,,,,,,,,,,,,,,,,2724.1,12.8,84.51999999999998,0.061089300167494365,0.8335284604138361,11.966471539586164
1985.0,,,,,,,,,,,,,,,,,2723.6,11.0,84.01999999999998,0.06072886797926639,0.8136338869506948,10.186366113049305
1986.0,0.5704574486785776,1.3875703330981415,0.0860095122770553,0.06093395897981961,0.02051468414494939,0.8171128844195639,0.13259999913140172,0.13936946497758196,0.22354868602624428,-0.027668333333333333,0.11125833333333333,-0.013143953405555554,0.6317533333333334,0.027279607839402694,0.081448643124769,1.4612996449758786,2723.6,10.8,84.01999999999998,0.06072886797926639,0.8136338869506948,9.986366113049305
1988.0,,,,,,,,,,,,,,,,,2720.5,8.4,80.92000000000007,0.05849418841225299,0.6979840871783446,7.702015912821656
1989.0,,,,,,,,,,,,,,,,,2719.2,7.4,79.61999999999989,0.05755706472286011,0.6532773019253809,6.7467226980746196
1990.0,,,,,,,,,,,,,,,,,2718.5,6.7,78.92000000000007,0.057052459659341075,0.6300940206164828,6.069905979383518
1991.0,,,,,,,,,,,,,,,,,2716.4,6.1,76.82000000000016,0.05553864446878363,0.5641537692293459,5.5358462307706535
1992.0,,,,,,,,,,,,,,,,,2715.8,5.4,76.22000000000025,0.05510612584291012,0.5462796506887696,4.853720349311231
1993.0,,,,,,,,,,,,,,,,,2711.6,5.0,72.01999999999998,0.0520784954617949,0.43247871671690635,4.567521283283094
1994.0,,,,,,,,,,,,,,,,,2711.7,5.5,72.11999999999989,0.05215058189944043,0.43496760612363455,5.065032393876366
1995.0,,,,,,,,,,,,,,,,,2710.4,5.5,70.82000000000016,0.051213458210047885,0.4034108434693937,5.096589156530606
1996.0,,,,,,,,,,,,,,,,,2708.6,5.5,69.01999999999998,0.049915902332427035,0.3624950914321502,5.13750490856785
1997.0,,,,,,,,,,,,,,,,,2707.6,5.0,68.01999999999998,0.04919503795597108,0.3411047847282499,4.65889521527175
1998.0,0.25817910012790807,0.5341283643721279,0.06613223219076281,0.0468052128844319,0.016783272639867973,0.2759492642442198,0.12934714983420018,0.14801216054009464,0.22716815622150166,0.008387499999999997,0.122995,-0.01519812018125,0.46268916666666665,0.033695225301404466,0.06358848552429988,0.5570756739316837,2705.2,5.2,65.61999999999989,0.047464963452476715,0.29348224821639934,4.906517751783601
1999.0,,,,,,,,,,,,,,,,,2704.2,4.9,64.61999999999989,0.046744099076020756,0.27512064483499676,4.624879355165003
2000.0,,,,,,,,,,,,,,,,,2702.9,4.5,63.320000000000164,0.04580697538662821,0.25249197293901027,4.24750802706099
2001.0,,,,,,,,,,,,,,,,,2702.0,5.3,62.42000000000007,0.04515819744781779,0.2376210828563375,5.062378917143662
2002.0,,,,,,,,,,,,,,,,,2699.8,5.6,60.220000000000255,0.04357229581961481,0.20388375548921545,5.396116244510784
2003.0,0.18702192140734666,0.3657970936229778,0.0600095493662175,0.041936448695384,0.011869500995487907,0.17877517221563113,0.14148232224525045,0.15336902916702144,0.23898434857350825,0.019071794871794872,0.12594358974358974,-0.016225521157133466,0.39636153846153843,0.02933367617267107,0.05380594969087191,0.3748413061991527,2696.9,4.9,57.320000000000164,0.041481789127892466,0.16472118571231956,4.735278814287681
2004.0,,,,,,,,,,,,,,,,,2695.4,4.4,55.820000000000164,0.04040049256320853,0.146663256364311,4.253336743635689
2005.0,,,,,,,,,,,,,,,,,2692.8,4.0,53.220000000000255,0.03852624518442311,0.11863283895160247,3.8813671610483977
2006.0,,,,,,,,,,,,,,,,,2690.2,4.1,50.61999999999989,0.03665199780563736,0.09442302738198288,4.005576972618017
2007.0,,,,,,,,,,,,,,,,,2687.9,3.5,48.320000000000164,0.034994009739788855,0.07589923014090985,3.42410076985909
2008.0,,,,,,,,,,,,,,,,,2685.5,2.7,45.92000000000007,0.03326393523629449,0.05919407601243688,2.640805923987563
2009.0,,,,,,,,,,,,,,,,,2682.7,2.5,43.11999999999989,0.031245514982217684,0.04275056409384974,2.4572494359061503
2010.0,,,,,,,,,,,,,,,,,2681.0,,41.42000000000007,0.030020045542242687,0.03421046191614842,
2011.0,,,,,,,,,,,,,,,,,2678.0,2.5,38.42000000000007,0.027857452412874815,0.02150333343670083,2.478496666563299
2012.0,,,,,,,,,,,,,,,,,2675.9,2.2,36.320000000000164,0.026343637222317372,0.014210888862525872,2.185789111137474
2013.0,,,,,,,,,,,,,,,,,2673.5,2.0,33.92000000000007,0.02461356271882301,0.007290614283098126,1.9927093857169018
2014.0,,,,,,,,,,,,,,,,,2671.5,1.4,31.920000000000073,0.023171833965911097,0.0025421644250977968,1.397457835574902
2015.0,,,,,,,,,,,,,,,,,2668.1,1.0,28.519999999999982,0.020720895085960776,-0.0037164224941749497,1.003716422494175
2016.0,,,,,,,,,,,,,,,,,2665.8,,26.220000000000255,0.01906290702011227,-0.006857365710213005,
2017.0,,,,,,,,,,,,,,,,,2663.0,0.8,23.420000000000073,0.017044486766035462,-0.009712882820239912,0.80971288282024
2018.0,,,,,,,,,,,,,,,,,2660.5,0.4,20.920000000000073,0.01524232582489557,-0.01152989290767995,0.41152989290768
2019.0,,,,,,,,,,,,,,,,,2657.8,0.3,18.220000000000255,0.013295992008464617,-0.01288177815563884,0.31288177815563883
2020.0,,,,,,,,,,,,,,,,,2655.8,,16.220000000000255,0.011854263255552703,-0.013563070319256096,
2021.0,,,,,,,,,,,,,,,,,2653.1,0.4,13.519999999999982,0.009907929439121423,-0.014158188728316054,0.41415818872831606
