date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1934.0,18.85467527087346,29.79609955485281,0.09816327585999904,0.09519884169565007,-0.0195031686483586,10.941424283979348,0.009503716358727085,0.08468799758811113,0.01632614702289437,-0.04876098130841121,0.04476822429906543,-0.004381827205050659,1.2066848130841121,-0.022519312177126213,0.07569567304729147,29.431742188901982,,,,,,
1966.0,,,,,,,,,,,,,,,,,3070.7725,34.91,147.54250000000002,0.09078929423064254,9.022482127917284,25.88751787208271
1967.0,,,,,,,,,,,,,,,,,3070.3725,34.41,147.14249999999993,0.09052261198805193,8.924354716005702,25.485645283994295
1968.0,,,,,,,,,,,,,,,,,3071.2925,37.41,148.0625,0.09113598114601025,9.151246429750442,28.258753570249553
1969.0,,,,,,,,,,,,,,,,,3071.2925,36.57,148.0625,0.09113598114601025,9.151246429750442,27.418753570249557
1970.0,,,,,,,,,,,,,,,,,3073.0125000000003,37.07,149.78250000000025,0.09228271478914979,9.586928145556803,27.483071854443196
1971.0,18.906021736189306,29.223086600411765,0.1341035729285347,0.095375368449874,-0.013068339123751199,10.31706486422246,0.03588310246202652,0.11479054329713052,0.01878702449032961,-0.05535817757009346,0.03992172897196262,-0.004658272267992839,1.2201677570093459,-0.016330619695175127,0.0823070293261228,29.308094402602606,3071.2925,35.74,148.0625,0.09113598114601025,9.151246429750442,26.58875357024956
1972.0,,,,,,,,,,,,,,,,,3070.3725,34.58,147.14249999999993,0.09052261198805193,8.924354716005702,25.655645283994296
1973.0,,,,,,,,,,,,,,,,,3069.8525,33.91,146.62249999999995,0.09017592507268422,8.797979962432901,25.112020037567095
1974.0,,,,,,,,,,,,,,,,,3070.7725,36.08,147.54250000000002,0.09078929423064254,9.022482127917284,27.057517872082713
1975.0,,,,,,,,,,,,,,,,,3070.2425000000003,35.41,147.01250000000027,0.09043594025921023,8.892635123116508,26.51736487688349
1976.0,,,,,,,,,,,,,,,,,3070.1125,35.58,146.88250000000016,0.09034926853036823,8.860999565573067,26.71900043442693
1977.0,,,,,,,,,,,,,,,,,3071.4325,35.24,148.20249999999987,0.09122931993091686,9.18614636649264,26.053853633507362
1978.0,,,,,,,,,,,,,,,,,3072.8725,37.57,149.64249999999993,0.09218937600424287,9.550899513896857,28.01910048610314
1979.0,,,,,,,,,,,,,,,,,3071.9525,38.9,148.72249999999985,0.09157600684628456,9.316643338314194,29.583356661685805
