date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope_x,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,slope_y,obs_tau_b,obs_u_def,obs_u_def_2,obs_u_bed,obs_u_bed_2
1958,13.634841886127635,51.42907271261371,0.3198900369239752,0.1152929470658919,0.13066465057405216,37.79423082648607,0.06463721022761104,0.1040937370926019,0.07354164273791934,-0.028490697674418607,0.07102418604651163,-0.00585615485754462,3.2187967441860468,0.037408341657551455,0.24595759763994407,54.63067037936301,2041.53895,,440.83895000000007,0.07032660070309907,0.1161615480873581,38.33480262629478,15.222212483290862,,
1959,,,,,,,,,,,,,,,,,2040.5758,87.0,439.8758,0.07089591922358883,0.11601756398911936,38.072546615505054,15.132543940789587,48.927453384494946,71.86745605921041
1962,,,,,,,,,,,,,,,,,2036.25,103.0,435.54999999999995,0.0726038747850581,0.11537088755018352,36.91574134564889,14.734566593708236,66.08425865435112,88.26543340629176
1964,,,,,,,,,,,,,,,,,2035.05,,434.3499999999999,0.07374251182603761,0.11519149605572629,36.60088296473515,14.625533902139708,,
1965,,,,,,,,,,,,,,,,,2036.6,,435.89999999999986,0.07431183034652737,0.11542321006940018,37.00806664617058,14.766479307100447,,
1966,,,,,,,,,,,,,,,,,2037.2,,436.5,0.07488114886701712,0.11551290581662882,37.16685681825994,14.82130422824248,,
1967,,,,,,,,,,,,,,,,,2036.8,,436.0999999999999,0.07545046738750688,0.11545310865180972,37.06092390855791,14.784737792957298,,
1968,,,,,,,,,,,,,,,,,2037.9,100.0,437.20000000000005,0.07601978590799664,0.1156175508550622,37.35294145490529,14.885454388532974,62.64705854509471,85.11454561146702
1969,,,,,,,,,,,,,,,,,2037.9,103.0,437.20000000000005,0.07658910442848639,0.1156175508550622,37.35294145490529,14.885454388532974,65.64705854509471,88.11454561146702
1970,,,,,,,,,,,,,,,,,2039.9,108.0,439.20000000000005,0.07715842294897615,0.11591653667915755,37.88955861543012,15.069858311690217,70.11044138456988,92.93014168830979
1971,,,,,,,,,,,,,,,,,2040.2,113.0,439.5,0.07772774146946591,0.11596138455277186,37.970686168537526,15.097662144527611,75.02931383146247,97.90233785547238
1972,,,,,,,,,,,,,,,,,2037.4,109.0,436.70000000000005,0.07829705998995566,0.11554280439903836,37.21993259913315,14.839612197127773,71.78006740086684,94.16038780287222
1973,,,,,,,,,,,,,,,,,2040.4,109.0,439.70000000000005,0.07886637851044542,0.1159912831351814,38.02486357977,15.116218843999155,70.97513642023,93.88378115600085
1974,,,,,,,,,,,,,,,,,2038.5,110.0,437.79999999999995,0.07943569703093518,0.11570724660229079,37.513155581474,14.940601471353036,72.486844418526,95.05939852864697
1975,,,,,,,,,,,,,,,,,2039.4,,438.70000000000005,0.08000501555142493,0.1158417902231337,37.7547149699394,15.02360175252663,,
1976,,,,,,,,,,,,,,,,,2039.9,,439.20000000000005,0.0805743340719147,0.11591653667915755,37.88955861543012,15.069858311690217,,
1977,,,,,,,,,,,,,,,,,2037.4,,436.70000000000005,0.08114365259240446,0.11554280439903836,37.21993259913315,14.839612197127773,,
1978,,,,,,,,,,,,,,,,,2037.44,,436.74,0.0817129711128942,0.11554878411552025,37.23055650994142,14.843275772249866,,
1979,13.80695059008906,51.26801034683937,0.3158039291982731,0.11574523261736093,0.1296504006235725,37.46105975675031,0.07861498644995621,0.10229663782012033,0.07813928406552025,-0.028150697674418607,0.07111325581395349,-0.005849556932017308,3.2319253488372097,0.03708675020632304,0.24539563324093344,54.68458622697976,2037.53,95.0,436.8299999999999,0.08228228963338396,0.11556223847760452,37.25447098434616,14.851521231821838,57.74552901565384,80.14847876817817
1980,,,,,,,,,,,,,,,,,2040.92,103.3,440.22,0.08356673400278054,0.11606901944944617,38.166071239453935,15.164544256461491,65.13392876054607,88.1354557435385
1981,,,,,,,,,,,,,,,,,2042.19,114.1,441.49,0.08485117837217712,0.11625887544774674,38.51305337376986,15.283044271907563,75.58694662623014,98.81695572809244
1982,,,,,,,,,,,,,,,,,2041.2,110.9,440.5,0.0861356227415737,0.11611087746481952,38.24231368956222,15.190612341024032,72.65768631043778,95.70938765897597
1983,,,,,,,,,,,,,,,,,2042.78,110.4,442.0799999999999,0.08742006711097028,0.11634707626585486,38.675271837243734,15.338325045124746,71.72472816275626,95.06167495487526
1984,,,,,,,,,,,,,,,,,2045.0,117.1,444.29999999999995,0.08870451148036684,0.1166789505306007,39.29149885593696,15.547640949561034,77.80850114406303,101.55235905043897
1985,,,,,,,,,,,,,,,,,2047.86,122.6,447.15999999999985,0.08998895584976342,0.11710650025905706,40.09910809604197,15.820368711110895,82.50089190395803,106.7796312888891
1986,,,,,,,,,,,,,,,,,2045.61,113.5,444.90999999999985,0.09127340021916,0.11677014120694978,39.46244851797512,15.605519483912285,74.03755148202488,97.89448051608771
