2595845.6124690627 1091688.4746431208
2595839.068354946 1091704.505755219
2595831.87346926 1091722.1311884078
2595828.16833112 1091731.2076084984
2595812.627010051 1091769.2792121903
2595809.940764524 1091791.5789018592
2595809.26247928 1091797.2095750007
2595806.1330087534 1091823.18931247
2595801.5419854946 1091861.3015075345
2595800.396679276 1091870.8097310355
2595799.2815679437 1091880.067051284
2595796.8519789893 1091900.2358132708
2595795.8749442906 1091908.346718629
2595790.2732178266 1091918.7504574056
2595789.4174443395 1091920.339878603
2595785.6043624645 1091927.4216730737
2595784.757388704 1091928.994694051
2595784.755788779 1091928.9988941129
2595784.274603662 1091929.8914060188
2595782.686709982 1091932.8405133348
2595781.2588193025 1091935.4923122344
2595781.058834618 1091935.86381208
2595780.9575363523 1091935.920412103
2595733.8580434187 1091962.2411211515
2595732.753057993 1091964.9481198122
2595726.0531872846 1091969.0087208594
2595713.1821356644 1091976.8095228802
2595695.169983253 1091987.726125709
2595683.132215552 1091995.0219276063
2595679.460586406 1091997.2472281763
2595671.5392015358 1092003.408528412
2595670.6111267367 1092004.1303284394
2595666.3824415808 1092007.419428561
2595659.488728797 1092012.7813287638
2595650.0002864823 1092020.1614290448
2595641.361521088 1092026.8806292962
2595612.442260812 1092057.1156244036
2595594.796656229 1092075.5640214155
2595587.4277302856 1092100.3891074497
2595573.004332571 1092148.9801801231
2595570.8617448597 1092156.198276069
2595570.26273217 1092158.2162749327
2595556.997065729 1092202.9074497994
2595554.585717188 1092211.0309452277
2595554.403868387 1092212.1830444806
2595552.8387090187 1092222.0986380754
2595552.41552816 1092224.7796363386
2595548.23750435 1092251.247619217
2595571.5237167706 1092308.3976626468
2595574.660421743 1092318.8516529778
2595569.174677648 1092329.82404816
2595580.289160686 1092371.099110762
2595592.521221872 1092374.5491007683
2595605.8304648744 1092392.696679218
2595607.635692778 1092395.158076294
2595607.945214709 1092395.5801757907
2595607.995118245 1092395.6481757115
2595610.437591308 1092398.9786717542
2595610.384801004 1092399.2002716167
2595608.7182073877 1092406.2015674356
2595608.1736075045 1092408.489366067
2595608.0546293724 1092408.9890657682
2595607.0430860026 1092410.412865323
2595604.9902009163 1092413.302164428
2595604.8814070085 1092413.4553643796
2595597.754305976 1092423.486661263
2595596.960935246 1092433.0116546615
2595602.1193204643 1092433.9219508558
2595597.142435369 1092454.828738354
2595585.0556609877 1092457.6179436175
2595589.0268196845 1092508.4180034862
2595595.516039799 1092496.736508216
2595598.1548581426 1092518.4983904576
2595601.168120974 1092543.347970173
2595610.877402344 1092587.0305318434
2595600.9378705914 1092610.018120804
2595598.729018046 1092613.6471194483
