xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
936051.32,341734.11,-1.7422,3.5898,-0.4806,18.2415,274.5893,22.9439,9.762,45.3734,-0.6491,-0.4084,-0.6418,-47.9993,0.1748,-1.852,3.6326,-0.7222,18.2415,-0.0816,0.1748,-0.6491,-0.4084,-0.6418,-0.3187,-0.2486,0.1633,3.9902286751513376,4.077460822619882
936084.21,341668.34,-2.1811,3.9012,-0.4343,21.7181,257.2267,29.433,14.3853,52.0142,-0.6524,-0.4431,-0.6149,-57.5578,0.2238,-2.3016,3.8847,-0.8424,21.7181,-0.086,0.2238,-0.6524,-0.4431,-0.6149,-0.3151,-0.4079,0.2657,4.46951436399974,4.515335718415631
936124.4,341609.88,-2.5632,3.9125,-0.12,23.416,316.9194,37.0618,15.9682,79.7193,-0.605,-0.4283,-0.6712,-82.7702,0.2612,-2.7637,4.0046,-0.6191,23.416,-0.1425,0.2612,-0.605,-0.4283,-0.6712,-0.1918,-0.1722,0.0664,4.677355074184555,4.86568174565497
936157.29,341562.37,-2.7692,4.4362,-0.8216,28.3267,382.6784,38.3319,28.4328,102.6513,-0.5523,-0.4831,-0.6794,-104.6485,0.2735,-2.8377,4.34,-1.2387,28.3267,-0.1072,0.2735,-0.5523,-0.4831,-0.6794,-0.1279,-0.3242,0.1215,5.229563947405175,5.185377641985201
936234.02,341438.14,-2.8494,4.3999,-0.4102,20.3631,685.7974,60.5692,28.0952,160.8814,-0.5313,-0.4164,-0.7378,-162.5754,0.2371,-3.0304,4.5589,-0.8398,20.3631,-0.1316,0.2371,-0.5313,-0.4164,-0.7378,-0.125,-0.0683,0.0203,5.241965315604444,5.474202532789594
936318.06,341321.21,-3.5054,4.0087,-0.2546,22.0982,366.6296,36.0229,21.5242,86.8029,-0.5298,-0.5166,-0.6726,-88.5891,0.2416,-3.6028,3.9187,-0.9398,22.0982,-0.1035,0.2416,-0.5298,-0.5166,-0.6726,-0.1176,-0.3068,0.108,5.325176508811703,5.323192419028265
936800.17,341564.35,-4.0134,6.2588,-1.5955,41.6988,316.5226,-9.9162,5.0751,112.6233,0.4865,0.0858,-0.8695,-102.3097,0.3232,-4.3441,6.8128,-1.5788,41.6988,0.1179,0.3232,0.4865,0.0858,-0.8695,-0.0485,-0.1749,0.0329,7.435049226467838,8.079941129117216
936691.88,341691.5,-3.5609,6.081,-1.6496,46.4541,389.8254,-15.9551,9.566,145.1634,0.5126,0.0689,-0.8559,-131.7587,0.338,-4.0092,6.7917,-1.4133,46.4541,0.0354,0.338,0.5126,0.0689,-0.8559,0.0317,-0.1592,0.0264,7.046883694939204,7.886753041017577
936626.11,341866.89,-2.547,7.0775,-1.2193,49.9405,308.3288,-21.1116,0.4501,135.1502,0.5125,0.0341,-0.858,-126.7619,0.4111,-2.6727,7.5601,-1.4579,49.9405,0.102,0.4111,0.5125,0.0341,-0.858,-0.0263,-0.1404,0.0204,7.5218491908572584,8.01863063745924
936556.69,342075.17,-1.686,7.6621,-1.7672,59.627,319.6978,-29.5218,13.7657,158.7429,0.5032,-0.0844,-0.86,-152.5406,0.4771,-1.8467,8.1758,-1.8405,59.627,-0.0404,0.4771,0.5032,-0.0844,-0.86,0.0332,-0.1332,0.0188,7.845404540876142,8.381766313254028
936522.84,342333.77,-0.5651,8.3973,-1.0039,72.2047,301.9521,-51.0933,2.5656,180.5147,0.506,-0.0701,-0.8597,-181.22,0.6002,-0.6029,9.0437,-0.923,72.2047,0.0502,0.6002,0.506,-0.0701,-0.8597,-0.0122,-0.0609,0.0039,8.416292847804192,9.06377394356236
936522.84,342551.97,-0.224,8.8628,1.1466,60.5134,314.8334,-130.7005,-46.5946,204.4676,0.7193,0.0975,-0.6878,-239.1922,0.7597,0.0,9.5653,-0.0979,60.5134,0.3207,0.7597,0.7193,0.0975,-0.6878,-0.0575,-0.218,0.0508,8.865630256219802,9.5653
936522.84,342762.64,-0.3355,9.0495,-1.5187,31.7928,356.9122,-26.6985,-1.9009,113.1785,0.6184,-0.1063,-0.7786,-104.4319,0.2926,-0.3445,9.0014,-1.2076,31.7928,0.062,0.2926,0.6184,-0.1063,-0.7786,-0.0526,-0.1906,0.0391,9.05571700639988,9.007989909519216
936507.79,342965.79,-1.2404,5.9649,-1.2951,10.0,390.3487,-6.6663,-9.6988,32.3018,0.6868,-0.0159,-0.7266,-27.8964,0.0715,-1.3248,6.355,-0.9524,10.0,0.0117,0.0715,0.6868,-0.0159,-0.7266,-0.0163,-0.1281,0.0167,6.092505574063925,6.4916192155732615
935996.15,342672.36,-0.628,5.0811,-0.6815,10.3634,497.9054,39.5415,-1.9146,72.6566,-0.7179,-0.1839,-0.6714,-76.8177,0.1543,-0.6839,5.1886,-0.9812,10.3634,-0.0774,0.1543,-0.7179,-0.1839,-0.6714,-0.2017,-0.1501,0.0632,5.119761831374581,5.233477731871991
935973.58,342454.16,0.4389,4.1831,-0.1824,10.0,292.1732,17.3476,-7.7201,36.1771,-0.7675,0.064,-0.6378,-36.8831,0.1262,0.4177,4.5688,-0.5425,10.0,-0.0449,0.1262,-0.7675,0.064,-0.6378,-0.1773,-0.1639,0.0583,4.206062151228866,4.587854262070669
935954.77,342220.91,0.2045,3.132,0.0215,10.0,369.5993,15.6014,-8.3581,39.1894,-0.7369,0.0617,-0.6732,-38.3946,0.1039,0.1843,3.019,-0.0764,10.0,-0.0551,0.1039,-0.7369,0.0617,-0.6732,-0.2794,0.0118,0.0782,3.1386691845430286,3.024620222441158
935943.48,341942.52,-0.7398,3.3795,-0.2046,13.9578,374.5133,20.7061,0.4407,57.8496,-0.6704,-0.1899,-0.7173,-55.4596,0.1481,-0.765,3.3929,-0.3309,13.9578,-0.0826,0.1481,-0.6704,-0.1899,-0.7173,-0.1431,-0.076,0.0263,3.459526599117284,3.4780735199244996
936062.2833,341712.1867,-1.7952,3.7362,-0.3944,18.0637,272.0522,28.9463,11.5516,49.6982,-0.6826,-0.4006,-0.6113,-54.7637,0.2013,-1.9101,3.8196,-0.6209,18.0637,-0.0999,0.2013,-0.6826,-0.4006,-0.6113,-0.2957,-0.2638,0.157,4.145109586006141,4.270576795937523
936073.2467,341690.2633,-1.8442,3.8709,-0.2956,19.1228,243.6612,36.2171,14.5367,55.7505,-0.7058,-0.3886,-0.5923,-64.2326,0.2636,-1.964,3.9274,-0.5607,19.1228,-0.1214,0.2636,-0.7058,-0.3886,-0.5923,-0.3602,-0.3062,0.2235,4.287766370734301,4.3911008596933865
936097.6067,341648.8533,-2.3104,3.7091,-0.14,25.0016,261.4769,37.2397,17.6881,70.0483,-0.6307,-0.4352,-0.6425,-76.1907,0.2914,-2.6417,3.8426,-0.8444,25.0016,-0.1229,0.2914,-0.6307,-0.4352,-0.6425,-0.3411,-0.3083,0.2114,4.369825050273752,4.66306268990671
936111.0033,341629.3667,-2.4411,3.815,-0.1153,23.3393,262.0752,33.2845,14.8697,68.2908,-0.6153,-0.4279,-0.6621,-72.0561,0.2749,-2.7018,3.9301,-0.6879,23.3393,-0.1468,0.2749,-0.6153,-0.4279,-0.6621,-0.2403,-0.1656,0.0852,4.529149391442061,4.7692147414432915
936140.845,341586.125,-2.7733,4.2022,-0.4026,24.7967,349.4957,37.9455,20.7852,88.3305,-0.5797,-0.4561,-0.6752,-91.118,0.2607,-2.8536,4.122,-0.8281,24.7967,-0.1165,0.2607,-0.5797,-0.4561,-0.6752,-0.1627,-0.2774,0.1034,5.034846346215543,5.013373810120287
936172.636,341537.524,-2.7308,4.5976,-1.1566,26.0218,522.226,45.5337,42.854,143.9122,-0.4814,-0.4778,-0.7348,-148.1473,0.2837,-2.7827,4.5054,-1.5066,26.0218,-0.116,0.2837,-0.4814,-0.4778,-0.7348,-0.0929,-0.247,0.0696,5.347447465847607,5.295474336638787
936187.982,341512.678,-2.6954,4.5675,-1.4083,23.9929,391.4948,27.9318,27.2597,85.0551,-0.5299,-0.5261,-0.6652,-85.7171,0.2189,-2.9156,4.7205,-1.7263,23.9929,-0.0969,0.219,-0.5299,-0.5261,-0.6652,-0.0858,-0.282,0.0869,5.303511799741752,5.548318989567922
936203.328,341487.832,-2.7128,4.5912,-0.9084,24.2614,429.0175,41.0622,30.4787,114.42,-0.5633,-0.4776,-0.6742,-114.8329,0.2677,-2.997,4.8523,-1.4079,24.2614,-0.1031,0.2677,-0.5633,-0.4776,-0.6742,-0.0819,-0.2965,0.0946,5.332766756572052,5.703229286115016
936218.674,341462.986,-2.6621,4.5938,-0.6148,23.3881,269.9839,35.5731,20.3295,73.1167,-0.68,-0.4844,-0.5504,-74.283,0.2751,-2.9907,4.8422,-1.1688,23.3881,-0.2018,0.2751,-0.68,-0.4844,-0.5504,-0.1081,-0.1056,0.0228,5.309404378082347,5.691325621505064
936250.828,341414.754,-3.01,4.3276,-0.5542,18.6833,349.1738,27.1196,14.0826,69.2745,-0.5501,-0.4806,-0.6829,-68.996,0.1976,-3.1666,4.4059,-0.9586,18.6833,-0.1066,0.1976,-0.5501,-0.4806,-0.6829,-0.0677,-0.1536,0.0282,5.271453476983364,5.425800435880406
