xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
921213.08,301555.82,4.845,-6.9621,-1.0374,10.0,255.1324,-19.2685,-10.7014,36.3583,0.6074,0.5234,-0.5977,-39.0334,0.153,5.0216,-7.0302,-1.5346,10.0,-0.0584,0.153,0.6074,0.5234,-0.5977,0.4059,0.4306,0.3502,8.482031679379652,8.639454762888686
921243.08,301525.82,5.0109,-5.2702,-0.5238,10.0,284.9689,-18.2741,-12.4398,38.5559,0.5383,0.5885,-0.6033,-40.417,0.1418,5.3416,-5.3416,-1.8594,10.0,-0.0569,0.1418,0.5383,0.5885,-0.6033,0.3523,0.4327,0.3114,7.272147334178537,7.554163164772124
921273.08,301495.82,4.6287,-6.7475,-2.1592,10.0,151.025,-7.6022,-7.9296,23.0576,0.5888,0.5959,-0.5462,-21.794,0.1443,4.7409,-6.6373,-3.1998,10.0,-0.0666,0.1443,0.5888,0.5959,-0.5462,0.1879,0.4468,0.235,8.18251916832463,8.156585321076461
921303.08,301435.82,3.5406,-7.4752,-2.7068,10.0,202.4924,-7.4767,-5.7042,22.8141,0.5633,0.5128,-0.6479,-21.9183,0.1082,3.6724,-7.3447,-3.7057,10.0,-0.0362,0.1082,0.5633,0.5128,-0.6479,0.2028,0.4566,0.2496,8.271303609468099,8.211646597972905
921333.08,301375.82,1.7609,-8.8715,-4.7392,10.0,229.6379,-0.9652,-3.3677,20.5272,0.4575,0.5045,-0.7322,-17.1708,0.0748,1.8129,-9.0647,-4.8713,10.0,-0.0031,0.0748,0.4575,0.5045,-0.7322,-0.0786,0.5185,0.275,9.044571911373142,9.24420859241071
921333.08,301345.82,0.0083,-8.4358,-5.6636,10.0,480.6451,-6.5091,-2.2912,29.2535,0.5776,0.4468,-0.6831,-24.7678,0.0515,0.0,-8.7489,-5.6097,10.0,-0.0054,0.0515,0.5776,0.4468,-0.6831,0.2469,0.6717,0.5121,8.43580408319207,8.7489
921333.08,301315.82,0.0238,-8.0766,-5.9437,10.0,448.9273,-8.3377,-0.2505,23.0453,0.7442,0.3845,-0.5463,-18.8899,0.0421,0.0,-8.2396,-5.9708,10.0,-0.0078,0.0421,0.7442,0.3845,-0.5463,0.464,0.7374,0.7591,8.076635066659877,8.2396
921333.08,301285.82,1.581,-7.6944,-5.7768,10.0,439.2456,-10.7962,-6.5095,27.6727,0.6604,0.5329,-0.5291,-25.2393,0.0575,1.5971,-7.9857,-5.7996,10.0,-0.0117,0.0575,0.6604,0.5329,-0.5291,0.3913,0.8314,0.8444,7.855148143733509,8.143840181388631
921363.08,301225.82,3.3428,-6.8002,-5.4062,10.0,308.1846,-6.7849,-0.7938,11.5262,0.6259,0.646,-0.4369,-9.7957,0.0318,3.4058,-6.8116,-5.6928,10.0,-0.0073,0.0318,0.6259,0.646,-0.4369,0.5012,1.0409,1.3348,7.5774027133312645,7.615600317768784
921393.08,301165.82,3.3763,-6.9968,-1.8514,10.0,312.6227,-24.5807,-12.4416,34.4086,0.7109,0.4891,-0.5053,-40.9483,0.131,3.6447,-7.2893,-2.5136,10.0,-0.0429,0.131,0.7109,0.4891,-0.5053,0.6271,0.5664,0.714,7.768823072383616,8.149707514997086
