xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
900548.6799,325585.1604,-0.5543,2.1722,-0.138,10.0,721.6792,126.7475,32.2163,112.8486,-0.8105,-0.2585,-0.5256,-170.3717,0.2361,-0.5104,1.604,-0.0299,10.0,-0.0883,0.2361,-0.8105,-0.2585,-0.5256,-0.7018,-0.0517,0.4952,2.2418076032523397,1.6832480981721027
900501.1556,325604.1701,5.4907,1.6527,-2.8639,10.0,390.6728,4.1968,56.1449,63.2576,-0.0057,-0.8654,-0.5011,-80.3071,0.2056,5.7999,1.6571,-3.2804,10.0,-0.0513,0.2056,-0.0057,-0.8654,-0.5011,-0.4512,-0.4511,0.4071,5.734039045908216,6.031983124976396
900420.3641,325499.6165,6.3906,4.3637,-3.7818,10.0,329.9473,-2.1168,2.0337,23.1091,0.0443,-0.6846,-0.7276,-18.2995,0.0555,6.5763,4.4396,-3.7572,10.0,-0.0079,0.0555,0.0443,-0.6846,-0.7276,-0.2993,-0.3673,0.2245,7.738323206612657,7.934593237841496
900254.0289,325447.3397,1.766,-1.1491,-0.3902,10.0,142.7108,6.264,4.3656,20.3301,-0.573,-0.6182,-0.5381,-17.2268,0.1207,1.4801,-1.1319,-2.3105,10.0,-0.0635,0.1207,-0.573,-0.6182,-0.538,-0.3546,-0.154,0.1494,2.1069377802868314,1.86330180593483
900258.7813,325623.1799,9.8481,4.6898,-6.8503,53.1033,302.0365,66.6163,-30.1646,99.4857,-0.6951,0.4335,-0.5735,-116.4353,0.3855,2.6624,2.0551,-15.1504,53.1033,-0.0471,0.3855,-0.6951,0.4335,-0.5735,-0.974,0.5275,1.227,10.907763182706159,3.363303401419503
900406.1068,325594.6652,6.735,2.0614,-3.7738,10.0,448.2477,8.467,1.8203,47.1979,-0.5541,0.2162,-0.8039,-42.2397,0.0942,8.0248,2.3165,-3.2929,10.0,0.0107,0.0942,-0.5541,0.2162,-0.8039,-0.6798,-0.2537,0.5265,7.0434079081081205,8.352459954408642
900472.6409,325670.7042,5.7641,4.3516,-2.7899,10.0,619.5833,19.7306,-25.2498,53.4337,-0.6419,0.4846,-0.5942,-56.6526,0.0914,5.5153,4.2527,-3.0864,10.0,-0.0277,0.0914,-0.6419,0.4846,-0.5942,-0.5299,0.0176,0.2811,7.222276051910506,6.964480697080005
900586.6994,325727.7335,2.808,4.7349,-0.005,10.0,687.2659,120.3568,-89.7732,117.8906,-0.7737,0.4369,-0.4588,-186.4322,0.2713,2.6164,4.5788,-0.3635,10.0,-0.1623,0.2713,-0.7737,0.4369,-0.4588,-0.3479,0.0163,0.1213,5.504919800505726,5.273609617709677
900586.6994,325784.7627,2.3701,3.0324,-1.5052,10.0,273.0754,6.1666,-4.6009,11.5927,-0.7792,0.375,-0.5022,-12.352,0.0452,2.2707,2.9385,-1.3659,10.0,-0.0198,0.0452,-0.7792,0.375,-0.5021,-0.542,-0.0122,0.2939,3.848743141598306,3.713604817424708
900667.4908,325803.7724,6.0721,5.1487,0.46,10.0,775.4621,3.4237,-46.3773,30.9784,-0.5097,0.6501,-0.5635,-49.3523,0.0636,6.4135,5.211,0.7534,10.0,-0.0245,0.0636,-0.5097,0.6501,-0.5635,-0.162,-0.0071,0.0263,7.961124926792695,8.263625309148521
900734.025,325951.098,3.5609,6.8461,-1.8961,10.0,321.1816,-1.6552,-9.5897,5.9568,-0.7764,0.2511,-0.5781,-4.5662,0.0142,3.708,7.0684,-1.4976,10.0,-0.0059,0.0142,-0.7764,0.2511,-0.5781,-0.3422,-0.1185,0.1312,7.716805946763207,7.981951049712094
900805.3115,326069.9089,3.416,4.5421,-0.6838,10.0,318.3084,1.7319,-8.5574,12.4536,-0.6625,0.4055,-0.6298,-12.4606,0.0391,3.4572,4.5548,-0.4966,10.0,-0.0186,0.0391,-0.6625,0.4055,-0.6298,-0.3678,0.1122,0.1479,5.683285001651773,5.718254530886152
900976.3992,326250.5015,1.6746,0.4094,0.0008,10.0,167.6666,-0.6621,-1.3663,14.7535,-0.144,0.6238,-0.7682,-12.0906,0.0721,1.6689,0.3973,0.2193,10.0,-0.0073,0.0721,-0.144,0.6238,-0.7682,0.0688,0.036,0.006,1.723918072299261,1.7155391280877275
901128.4772,326193.4722,0.5838,-0.3729,0.0001,14.6862,230.4724,-1.8824,-1.8177,28.2596,0.2955,0.459,-0.8378,-25.0679,0.1088,0.5863,-0.3763,0.0236,14.6862,-0.0376,0.1088,0.2955,0.459,-0.8378,0.0717,0.0203,0.0056,0.6927314414692032,0.696670208922414
901199.7637,326122.1857,0.9334,-0.3316,-0.012,10.6243,419.0139,-1.3271,-0.0714,42.8217,0.0982,0.3659,-0.9255,-39.7861,0.095,0.9561,-0.3463,0.0298,10.6243,0.0037,0.095,0.0982,0.3659,-0.9255,-0.1187,0.3703,0.1512,0.9905524317268622,1.0168829332818994
901356.5941,326150.7003,1.0847,-0.647,-0.3337,10.0,163.3006,1.4833,-1.8916,10.9806,0.1451,0.6121,-0.7774,-9.4784,0.058,1.1391,-0.6668,-0.2628,10.0,-0.0152,0.058,0.1451,0.6121,-0.7774,-0.0339,0.0301,0.0021,1.2630055779765978,1.3199132736661148
901375.6039,326079.4138,0.5292,-0.3858,-0.1453,10.0,396.7632,3.8176,-4.7053,31.3435,0.0539,0.4221,-0.9049,-30.1445,0.076,0.5939,-0.4376,0.0135,10.0,-0.0113,0.076,0.0539,0.4221,-0.9049,-0.1036,0.1717,0.0402,0.6549002061383092,0.737706560903453
901446.8904,326084.1662,0.1725,-0.133,-0.0053,10.0,196.5326,-0.4215,-1.0452,17.9815,0.3302,0.5234,-0.7855,-14.8112,0.0754,0.164,-0.1321,0.1318,10.0,0.0028,0.0754,0.3302,0.5234,-0.7855,-0.0512,0.0336,0.0037,0.21781930584775996,0.21058587322040384
901508.6721,325889.3163,-0.1237,2.1735,-0.2249,10.0,382.6097,-3.4363,0.662,38.2809,0.5809,-0.0548,-0.8122,-33.1226,0.0866,-0.1228,2.0627,-0.0774,10.0,0.021,0.0866,0.5808,-0.0548,-0.8122,-0.0476,-0.1807,0.0349,2.177017211691263,2.0663521311722257
901470.6526,325684.9615,-0.5027,2.1804,-0.2129,10.0,605.533,0.1637,-0.0436,57.1612,0.3955,0.0028,-0.9185,-52.4354,0.0866,-0.5306,2.2677,0.0261,10.0,0.0193,0.0866,0.3955,0.0028,-0.9185,-0.0186,-0.0354,0.0016,2.2375994838218927,2.3289481853403267
901541.9392,325589.9128,-0.3731,3.0147,-0.3192,10.0,192.6026,-1.1005,-0.464,15.9915,0.6559,-0.0067,-0.7548,-12.7895,0.0664,-0.3775,3.0203,-0.0958,10.0,-0.0385,0.0664,0.6559,-0.0067,-0.7548,0.0835,-0.0151,0.0072,3.0376997382888256,3.0437999835731655
901437.3856,325357.0434,0.9817,4.989,-1.351,10.0,242.8934,1.1015,-6.7713,-3.8235,0.7436,-0.2837,-0.6054,5.0551,-0.0208,0.8739,5.1342,-0.9553,10.0,0.0072,-0.0208,0.7436,-0.2837,-0.6054,0.4685,-0.3649,0.3527,5.084668709955448,5.20804290016893
901446.8904,325285.7569,-2.4896,2.1524,-0.8972,10.0,387.3185,-4.815,1.3979,36.2903,0.4583,0.1028,-0.8828,-34.1009,0.088,-2.8315,2.3539,-0.371,10.0,0.0048,0.088,0.4583,0.1028,-0.8828,0.3227,-0.2482,0.1657,3.291038425786001,3.6821512000459733
901565.7013,325271.4996,-3.0763,0.9186,-0.7143,10.0,314.6751,-2.2197,1.1312,29.4131,0.326,0.4277,-0.8431,-25.0371,0.0796,-3.2782,0.967,-0.2312,10.0,0.0327,0.0796,0.326,0.4277,-0.8431,0.3048,-0.3139,0.1914,3.210521398464741,3.4178478959719665
901641.7403,325233.4801,-0.7343,-0.1394,-0.0791,10.0,380.202,-4.7863,5.9364,45.6991,0.0497,0.1762,-0.9831,-44.1183,0.116,-0.7948,-0.151,0.4143,10.0,0.0526,0.116,0.0497,0.1762,-0.9831,0.0325,-0.3081,0.096,0.7474147777506142,0.8090167118175
901698.7696,325314.2715,0.2555,3.937,-1.1737,10.0,389.9417,2.2797,3.8454,35.9453,-0.4318,-0.2078,-0.8777,-33.333,0.0855,0.2981,3.9743,-1.0679,10.0,0.0098,0.0855,-0.4318,-0.2078,-0.8777,0.0371,-0.311,0.0981,3.9452818974060646,3.985464100954869
901655.9976,325423.5775,0.8132,2.7339,-0.8136,10.0,230.5148,-1.5688,4.6129,21.937,-0.5449,-0.0516,-0.8369,-17.7425,0.077,0.8044,2.8016,-0.3002,10.0,0.0135,0.077,-0.5449,-0.0516,-0.8369,-0.0044,-0.2892,0.0837,2.852280394701755,2.914793632489271
901789.0659,325499.6165,0.4058,0.212,0.0078,10.0,165.7189,0.327,-2.1408,23.9871,-0.1988,0.6687,-0.7165,-18.683,0.1127,0.36,0.1045,0.6642,10.0,0.0964,0.1127,-0.1988,0.6687,-0.7165,0.1616,-0.2636,0.0956,0.4578401904595096,0.37486030731460485
901869.8573,325504.3689,-0.4905,0.0922,-0.1936,10.0,282.8907,-5.6281,24.5786,27.2734,0.4378,0.2955,-0.8491,-18.36,0.0649,-0.5522,0.1247,0.005,10.0,0.0075,0.0649,0.4378,0.2955,-0.8491,0.2378,-0.2016,0.0972,0.4990902623774581,0.5661050520883911
901936.3914,325466.3495,0.0404,0.9571,-0.0103,31.0111,109.164,-5.5589,0.2276,25.2319,0.7583,0.0855,-0.6463,-20.5035,0.1878,0.0802,0.8814,-0.3091,31.0111,0.0136,0.1878,0.7583,0.0855,-0.6463,0.5861,-0.6228,0.7314,0.9579522796047828,0.8850412419768923
901817.5805,325357.0434,1.0953,2.1106,-0.3959,10.0,342.4939,-7.2413,5.8935,33.0588,0.4552,-0.349,-0.8192,-32.4331,0.0947,1.0602,1.9721,-0.3576,10.0,0.0004,0.0947,0.4552,-0.349,-0.8192,0.4202,-0.5402,0.4683,2.377880242989541,2.2390181888497467
901774.8085,325109.9167,4.3908,5.0191,-3.8219,10.0,240.965,3.2504,3.8952,21.7248,0.2109,-0.715,-0.6665,-16.58,0.0688,4.2142,4.9207,-5.1603,10.0,0.0143,0.0688,0.2109,-0.715,-0.6665,-0.2918,-0.0796,0.0915,6.6686197559914895,6.478639527709502
