xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
957349.51,108700.43,-1.3613,3.958,-1.2433,10.0,415.2759,-46.2652,-7.4515,53.6903,0.8705,0.1331,-0.4739,-66.7078,0.1606,-1.1131,3.8867,-2.3167,10.0,0.122,0.1606,0.8705,0.1331,-0.4739,-0.1472,-0.169,0.0502,4.18555870703064,4.042947996202771
957406.14,108593.82,-2.757,6.3721,-3.358,10.0,337.9989,-34.2144,-3.8494,44.0883,0.8675,0.108,-0.4856,-51.5057,0.1524,-2.4801,6.2749,-4.5631,10.0,-0.1238,0.1524,0.8675,0.108,-0.4856,0.0,-0.0,0.0,6.94296099729791,6.747241363698204
957640.7,107795.0,-1.3205,-1.7126,-0.4752,10.0,143.2422,-4.3034,0.182,15.2723,0.7238,-0.3888,-0.57,-11.891,0.083,-1.1647,-1.6109,-1.1679,10.0,-0.0323,0.083,0.7238,-0.3888,-0.57,0.0,-0.0,0.0,2.162572313241802,1.9878442846460584
956973.6,107795.0,-2.6712,0.2302,-0.5808,10.0,461.6825,-3.7216,45.493,61.3035,0.0801,-0.8123,-0.5777,-72.6667,0.1574,-2.5191,0.0,-1.8338,10.0,-0.0676,0.1574,0.0801,-0.8123,-0.5777,-0.0,-0.0,0.0,2.681100796314827,2.5191
956000.0,107795.0,1.139,-1.5949,-0.4702,10.0,136.8649,4.144,-0.492,14.7915,-0.7354,-0.3114,-0.6018,-11.7963,0.0862,0.8371,-1.2803,-1.4743,10.0,-0.0634,0.0862,-0.7354,-0.3114,-0.6018,-0.0,0.0,0.0,1.9598538236307317,1.5296746386078317
956360.59,108597.15,1.9161,2.4501,-0.6771,10.0,366.239,29.3804,-14.5406,51.2948,-0.7321,0.3726,-0.5702,-56.1784,0.1534,1.5001,2.3154,-2.7533,10.0,0.0571,0.1534,-0.7321,0.3726,-0.5702,0.0,-0.0,0.0,3.110374450126544,2.7588724454022877
956446.1,108688.21,3.0303,3.5088,-4.6122,10.0,606.7163,52.1359,-18.7607,42.5712,-0.8809,0.3787,-0.2839,-65.118,0.1073,3.1733,3.7422,-4.7529,10.0,0.0381,0.1073,-0.8809,0.3787,-0.2839,0.0,0.0,0.0,4.636204862816137,4.906515436641365
956521.62,108787.05,4.143,8.5336,-6.3625,10.0,1521.1043,709.9721,-268.6271,218.0546,-0.9077,0.3905,-0.1535,-782.8214,0.5146,4.155,8.8827,-7.4209,10.0,0.3457,0.5146,-0.9077,0.3905,-0.1535,0.0189,-0.0552,0.0034,9.48613609221373,9.806446058078329
957360.836,108679.108,-2.7877,4.9058,-2.6175,10.0,353.1426,-31.3727,-6.2224,42.8642,0.8438,0.1995,-0.4982,-49.0684,0.1389,-2.5665,4.8316,-3.4904,10.0,0.1184,0.1389,0.8438,0.1995,-0.4982,-0.2446,-0.2556,0.1251,5.642530011439904,5.470948803452652
957372.162,108657.786,-3.1494,5.5704,-3.3948,10.0,302.9919,-25.9026,-3.256,37.2614,0.8468,0.1562,-0.5084,-41.3875,0.1366,-2.9092,5.4769,-4.4042,10.0,0.0394,0.1366,0.8468,0.1562,-0.5084,-0.0106,-0.1321,0.0176,6.3990684103234905,6.2016028774825624
