xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
2597202.6813,1093514.6773,-8.5247,6.2886,-7.4684,21.438,362.0864,9.2157,-7.0401,8.1546,0.7169,0.1895,-0.671,-0.199,0.0005,-8.9582,6.8279,-7.9117,21.438,-0.0002,0.0005,0.7169,0.1895,-0.671,0.429,0.1818,0.217,10.593252571802486,11.263639094449005
2597530.5445,1093298.7071,-7.7034,11.7414,-7.969,28.5639,235.66,-1.4324,0.2196,22.1541,0.7322,0.1468,-0.665,-15.7496,0.0668,-6.3132,9.8833,-10.878,28.5639,-0.0003,0.0668,0.7323,0.1468,-0.665,1.0768,-0.0594,1.163,14.04289306090451,11.727579167500853
2597676.1675,1092476.1426,3.3759,8.6983,-3.8525,13.3773,313.0166,-31.2542,34.8487,67.154,0.6227,-0.5959,-0.5071,-74.2816,0.2373,5.2471,9.792,-14.6524,13.3773,-0.0839,0.2373,0.6227,-0.596,-0.5071,0.6379,-0.1781,0.4387,9.330440702346271,11.109244907283303
2597010.0093,1092417.9473,-9.5149,-3.429,-8.9481,23.3411,586.8177,-104.2981,38.7984,133.6271,0.6771,-0.4909,-0.5482,-162.9213,0.2776,-8.5552,-3.9559,-15.7311,23.3411,-0.0524,0.2776,0.6771,-0.4909,-0.5482,0.7104,-0.7238,1.0285,10.113919270490547,9.425528730527533
2597067.7809,1093627.541,-9.8819,8.1928,1.3913,11.1338,589.6183,-19.2011,-77.4239,103.1716,0.4559,0.6226,-0.636,-122.5796,0.2079,-10.0043,8.37,1.1614,11.1338,-0.1396,0.2079,0.4558,0.6226,-0.6361,0.0691,0.047,0.007,12.83642938865789,13.04388433289716
2597090.2643,1093608.7304,-10.3132,8.5781,-0.3289,15.3599,495.3544,-27.3862,-61.9551,70.8386,0.5602,0.6623,-0.4976,-91.6204,0.185,-9.5727,8.0089,-0.3062,15.3599,-0.095,0.185,0.5602,0.6623,-0.4976,0.1261,0.0039,0.0159,13.414391296290711,12.48114836463376
2597112.7477,1093589.9197,-9.8727,8.3373,-2.8274,15.1652,491.4986,-5.4861,-28.4446,28.929,0.6447,0.599,-0.4749,-34.3137,0.0698,-9.7244,8.1358,-2.4891,15.1652,-0.0328,0.0698,0.6447,0.5991,-0.4748,0.2127,-0.0211,0.0457,12.922104185464534,12.6789272811228
2597135.2311,1093571.1091,-10.0144,8.3856,-2.1851,13.0299,467.0815,-60.8898,-76.0403,101.9087,0.626,0.6178,-0.4759,-133.5899,0.286,-10.0826,8.4356,-2.0765,13.0299,-0.1396,0.286,0.626,0.6178,-0.4759,0.3149,0.0189,0.0995,13.06164211422132,13.146032485887138
2597157.7145,1093552.2985,-9.9641,8.3915,-2.0852,21.7124,378.2946,-55.2314,-58.2223,126.3928,0.5648,0.5304,-0.6322,-141.9797,0.3753,-9.4509,7.9071,-2.7746,21.7124,-0.1236,0.3753,0.5648,0.5304,-0.6322,0.4305,0.0612,0.1891,13.026916790246263,12.32240809338824
2597180.1979,1093533.4879,-9.9665,8.6267,-4.2237,33.6776,301.9279,-20.7808,3.3509,96.2554,0.5102,0.2737,-0.8153,-88.1669,0.292,-8.4413,7.0624,-5.4967,33.6776,-0.0336,0.292,0.5102,0.2737,-0.8153,0.5135,0.1461,0.285,13.181467108785728,11.006045586403866
2597226.1001,1093499.2509,-9.9525,6.4688,-3.9544,10.0,696.2862,-27.7113,-42.556,85.5141,0.6027,0.5119,-0.6121,-90.8319,0.1305,-10.4594,6.8898,-4.2684,10.0,-0.0641,0.1305,0.6027,0.5119,-0.6121,0.3495,0.21,0.1663,11.87003073669146,12.524711270125152
2597249.5189,1093483.8244,-10.4174,6.7294,-2.1542,10.0,384.8047,-17.3104,-35.946,58.9464,0.5352,0.6366,-0.5553,-64.8784,0.1686,-10.5312,6.9371,-2.8129,10.0,-0.0618,0.1686,0.5352,0.6366,-0.5553,0.4335,0.0837,0.195,12.401896916197941,12.610691093274786
2597272.9377,1093468.398,-11.2143,7.2348,-3.3056,10.0,414.8917,-16.562,-30.4679,61.4369,0.557,0.5917,-0.5828,-63.0569,0.152,-11.0558,7.2827,-3.9805,10.0,-0.0412,0.152,0.557,0.5917,-0.5828,0.5027,0.0351,0.2539,13.345518181397079,13.238898478725487
2597296.3565,1093452.9715,-11.6773,7.507,-3.8711,14.265,492.5243,-21.5208,-32.3587,82.6093,0.5615,0.5493,-0.6189,-80.982,0.1644,-11.6638,7.6832,-5.0019,14.265,-0.052,0.1644,0.5615,0.5493,-0.6189,0.441,0.0508,0.1971,13.882160649192906,13.966953593393228
2597319.7753,1093437.5451,-12.1632,7.801,-4.2627,14.1627,360.8762,-19.2174,-23.9988,69.4251,0.568,0.5208,-0.6373,-67.6581,0.1875,-12.045,7.9343,-5.5139,14.1627,-0.0729,0.1875,0.568,0.5208,-0.6373,0.3552,0.0565,0.1294,14.449880111613384,14.423423362364428
2597343.1941,1093422.1187,-12.8994,8.285,-5.8403,13.9585,348.2552,-16.1225,-17.9527,58.3607,0.6018,0.4876,-0.6325,-55.3708,0.159,-12.6557,8.3366,-6.9643,13.9585,-0.0483,0.159,0.6018,0.4876,-0.6325,0.45,0.0152,0.2027,15.330875557514647,15.154723423738224
2597366.6129,1093406.6922,-13.0756,8.4752,-7.033,13.5192,375.6465,-16.9034,-15.6784,59.5273,0.6354,0.4514,-0.6265,-55.1105,0.1467,-12.9082,8.5029,-8.1204,13.5192,-0.0385,0.1467,0.6354,0.4514,-0.6265,0.5126,-0.0214,0.2632,15.582051546571138,15.457067498396972
2597390.0317,1093391.2658,-13.2907,8.642,-8.1916,14.8309,393.3007,-15.5979,-12.8546,57.6237,0.6588,0.4182,-0.6254,-51.6882,0.1314,-13.1053,8.6327,-9.1076,14.8309,-0.0297,0.1314,0.6588,0.4182,-0.6254,0.6058,-0.022,0.3675,15.85329210258866,15.693068450115165
2597413.4505,1093375.8393,-13.2005,8.606,-8.7672,14.5584,398.3137,-16.4316,-10.8581,58.5072,0.6749,0.3925,-0.6249,-51.9104,0.1303,-12.9567,8.5348,-9.7249,14.5584,-0.0205,0.1303,0.6749,0.3925,-0.6249,0.5613,-0.1554,0.3392,15.758059406221312,15.51511797989303
