xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
921213.08,301555.82,6.7469,-9.3951,-1.306,10.0,255.1324,-12.8504,-0.2358,17.7971,0.6074,0.5234,-0.5977,-18.5646,0.0728,6.6704,-9.3386,-1.3226,10.0,0.0341,0.0728,0.6074,0.5234,-0.5977,-0.2645,0.1308,0.0871,11.566700636741663,11.476222641618625
921243.08,301525.82,7.879,-7.9382,-0.6612,10.0,284.9689,-18.6349,-7.5866,32.0708,0.5383,0.5885,-0.6033,-33.8429,0.1188,8.0729,-8.0729,-1.0266,10.0,-0.0308,0.1188,0.5383,0.5885,-0.6033,-0.0687,0.2398,0.0622,11.18452771644829,11.41680466768176
921273.08,301495.82,6.5088,-9.1931,-2.8893,10.0,151.025,-6.5077,-2.9451,15.2738,0.5888,0.5959,-0.5462,-13.9283,0.0922,6.7363,-9.4308,-3.0226,10.0,-0.0152,0.0922,0.5888,0.5959,-0.5462,-0.1117,0.4582,0.2224,11.263994187232164,11.589552464612256
921303.08,301435.82,4.7422,-9.6973,-3.4721,10.0,202.4924,-4.2538,3.3061,7.3508,0.5633,0.5128,-0.6479,-5.4637,0.027,4.9201,-9.8402,-3.7361,10.0,0.0088,0.027,0.5633,0.5128,-0.6479,-0.3035,0.2604,0.1599,10.794725014098322,11.001678056096715
921333.08,301375.82,2.2208,-11.1293,-5.9455,10.0,229.6379,-1.3534,-1.4404,20.4588,0.4575,0.5045,-0.7322,-16.3259,0.0711,2.2848,-11.424,-5.9772,10.0,-0.0033,0.0711,0.4575,0.5045,-0.7322,-0.1154,0.4068,0.1788,11.348712311535614,11.650239784656794
921333.08,301345.82,0.0207,-10.7938,-7.2438,10.0,480.6451,-6.4543,3.9883,27.9567,0.5776,0.4468,-0.6831,-21.0442,0.0438,0.0,-11.2927,-7.0123,10.0,0.021,0.0438,0.5776,0.4468,-0.6831,-0.4852,0.443,0.4317,10.793819848876485,11.2927
921333.08,301315.82,0.1315,-11.5611,-8.458,10.0,448.9273,-6.7864,10.6096,20.0016,0.7442,0.3845,-0.5463,-11.8973,0.0265,0.0,-11.5838,-8.2632,10.0,0.0101,0.0265,0.7441,0.3845,-0.5463,-0.3074,0.3963,0.2515,11.561847839337792,11.5838
921333.08,301285.82,3.171,-14.7884,-11.0453,10.0,439.2456,-10.0595,11.6118,23.1507,0.6604,0.5329,-0.5291,-12.704,0.0289,2.9826,-14.9131,-10.8807,10.0,-0.0056,0.0289,0.6604,0.5329,-0.5291,-0.0662,0.2164,0.0512,15.124550094465619,15.208433659322054
921363.08,301225.82,8.9975,-18.1576,-14.3957,10.0,308.1846,-5.5864,22.75,7.4381,0.6259,0.646,-0.4369,7.9502,-0.0258,9.0086,-18.0171,-14.5503,10.0,-0.0072,-0.0258,0.6259,0.646,-0.4369,-0.4464,0.3712,0.3371,20.264585957033514,20.143752539435148
921393.08,301165.82,10.3551,-21.4098,-5.6513,10.0,312.6227,-43.4162,-9.9182,57.1574,0.7109,0.4891,-0.5053,-64.6012,0.2066,11.1636,-22.3272,-7.342,10.0,0.043,0.2066,0.7109,0.4891,-0.5053,-0.2859,0.4545,0.2883,23.78250684957328,24.962568473616653
921423.08,301105.82,4.3779,-22.8252,-10.8699,10.0,419.8427,-75.9107,-13.8271,73.6757,0.8369,0.3902,-0.3839,-97.2092,0.2315,4.4015,-22.0074,-11.1906,10.0,0.1038,0.2315,0.8369,0.3902,-0.3839,-0.328,0.3279,0.2151,23.24125133141501,22.443236331019644
921423.08,301075.82,0.1215,-22.4309,-11.0042,10.0,642.4976,-73.7165,14.9987,79.6921,0.8991,0.1887,-0.395,-94.9255,0.1477,-0.0,-22.6914,-10.7919,10.0,0.0488,0.1477,0.8991,0.1887,-0.395,-0.1337,0.274,0.0929,22.43122905816799,22.6914
921423.08,301045.82,4.3295,-21.9022,-10.3875,10.0,579.1652,-53.6996,8.7821,61.1995,0.8163,0.3682,-0.4451,-67.8399,0.1171,4.4553,-22.2763,-10.4929,10.0,0.0238,0.1171,0.8163,0.3682,-0.4451,-0.2197,0.5098,0.3082,22.32601476058815,22.717465522808656
921453.08,300985.82,2.9935,-16.6491,-1.2431,10.0,211.6752,-38.5241,0.8047,43.7628,0.875,0.219,-0.4318,-52.4287,0.2477,3.3903,-16.9517,-2.8512,10.0,0.0345,0.2477,0.875,0.219,-0.4318,-0.0859,0.3678,0.1426,16.916074398630435,17.28740197311325
921453.08,300955.82,-0.0328,-16.5204,-6.2137,10.0,483.4257,-31.9127,12.8083,41.2155,0.8337,0.2031,-0.5135,-45.1693,0.0934,-0.0,-16.3837,-6.2536,10.0,0.0288,0.0934,0.8337,0.2031,-0.5135,-0.1744,0.5372,0.319,16.52043256092285,16.3837
921453.08,300925.82,3.0602,-15.9338,-6.468,10.0,426.4794,-49.3484,-6.582,54.8519,0.8035,0.3544,-0.4783,-68.221,0.16,3.2102,-16.051,-6.806,10.0,0.0968,0.16,0.8035,0.3544,-0.4783,-0.5001,0.3924,0.4041,16.225005592603043,16.368872442535558
921483.08,300865.82,2.1356,-11.1101,-4.6,10.0,331.5589,-15.9812,0.8431,24.3959,0.7709,0.373,-0.5163,-24.6016,0.0742,2.0528,-10.2641,-4.6269,10.0,0.018,0.0742,0.7709,0.373,-0.5163,-0.2384,0.5151,0.3222,11.313492359567844,10.467365315589209
921483.08,300835.82,0.0251,-11.3995,-3.3833,10.0,348.0204,-11.4012,7.4473,19.9058,0.8112,0.1683,-0.5601,-19.1435,0.055,0.0,-10.9378,-3.2451,10.0,0.0263,0.055,0.8112,0.1683,-0.5601,-0.2449,0.4267,0.2421,11.399527633196035,10.9378
921483.08,300805.82,0.0039,-10.1275,-2.2268,10.0,434.5647,-13.2563,9.381,26.0658,0.7822,0.1313,-0.609,-25.0107,0.0576,0.0,-10.0877,-1.716,10.0,0.0076,0.0576,0.7822,0.1313,-0.609,-0.0367,0.2026,0.0424,10.12750075092567,10.0877
921483.08,300775.82,1.5358,-7.9555,-0.0941,10.0,511.9824,-22.1837,9.8065,47.2147,0.6713,0.1535,-0.7251,-47.6226,0.093,1.5495,-7.7477,0.196,10.0,0.0142,0.093,0.6713,0.1535,-0.7251,-0.0196,0.3904,0.1528,8.102386184945766,7.9011268525445155
921513.08,300715.82,0.702,-3.9038,0.0074,10.0,338.2021,-44.8111,-3.747,37.6525,0.8868,0.1815,-0.425,-56.4213,0.1668,0.7573,-3.7867,-0.415,10.0,-0.0586,0.1668,0.8868,0.1815,-0.425,0.098,0.2602,0.0773,3.9664163220721043,3.86168359397815
921513.08,300685.82,0.6609,-3.7663,-0.8983,10.0,335.0069,-44.2502,-11.6039,33.7669,0.885,0.2667,-0.3817,-55.1439,0.1646,0.7338,-3.6692,-1.2286,10.0,-0.119,0.1646,0.885,0.2667,-0.3817,0.0939,0.1068,0.0202,3.823846819630724,3.7418566354150986
921543.08,300625.82,1.177,-2.6461,-0.7065,10.0,341.4602,-27.9936,-19.2053,38.4926,0.7247,0.4709,-0.5031,-48.6946,0.1426,1.2019,-2.4038,-1.4146,10.0,-0.0549,0.1426,0.7247,0.4709,-0.503,0.0035,0.1848,0.0341,2.896061844988812,2.687530102156997
921573.08,300565.82,0.9489,-2.4142,-0.5036,10.0,314.0296,-30.2996,-17.6781,41.373,0.7442,0.437,-0.5051,-51.1733,0.163,1.1469,-2.2939,-2.1702,10.0,-0.0697,0.163,0.7442,0.437,-0.5051,0.0009,0.0463,0.0021,2.5939878276507007,2.5646358065035275
921603.08,300505.82,1.0027,-2.4803,-0.3796,10.0,331.4311,-21.5117,-11.8851,41.1978,0.7012,0.4157,-0.5792,-43.8861,0.1324,1.0958,-2.1916,-1.7961,10.0,-0.0379,0.1324,0.7012,0.4157,-0.5792,0.005,0.235,0.0553,2.6753122023419995,2.4502832897442697
921633.08,300445.82,0.6782,-4.3695,-1.116,10.0,289.811,-20.5018,-9.8204,42.2084,0.7287,0.2904,-0.6203,-43.9713,0.1517,0.8648,-4.3238,-3.155,10.0,-0.0421,0.1517,0.7287,0.2904,-0.6203,0.0526,0.2411,0.0609,4.421819251168008,4.4094359593943535
921633.08,300415.82,-0.1458,-5.7032,-2.9649,10.0,357.2522,-22.3207,-13.5116,41.1614,0.7778,0.2862,-0.5596,-44.2611,0.1239,-0.0,-5.1478,-3.8422,10.0,-0.0691,0.1239,0.7778,0.2862,-0.5596,0.0278,0.0578,0.0041,5.705063354600017,5.1478
921633.08,300385.82,-0.106,-5.6543,-1.6294,10.0,372.9922,-22.5211,-6.3396,47.3351,0.7676,0.1815,-0.6147,-47.5345,0.1274,-0.0,-5.3386,-2.7964,10.0,-0.0396,0.1274,0.7676,0.1815,-0.6147,0.2211,0.3298,0.1577,5.655293492825992,5.3386
921633.08,300355.82,-0.157,-5.782,-1.5006,10.0,378.262,-27.7146,-5.7242,51.8745,0.7849,0.1527,-0.6005,-53.7782,0.1422,-0.0,-5.8881,-2.5915,10.0,-0.0514,0.1422,0.7849,0.1527,-0.6005,0.1038,0.1954,0.049,5.78413113613445,5.8881
921633.08,300325.82,-0.115,-6.0145,-2.438,10.0,423.6306,-25.7628,-10.2833,48.0741,0.7833,0.2257,-0.5792,-50.3459,0.1188,-0.0,-5.8447,-3.2362,10.0,-0.075,0.1188,0.7833,0.2257,-0.5792,0.0,0.0,0.0,6.015599325919239,5.8447
921633.08,300295.82,-0.0847,-5.9441,-2.6301,10.0,566.8419,-26.4664,-12.24,55.2265,0.7699,0.2559,-0.5845,-55.792,0.0984,-0.0,-5.9662,-3.2856,10.0,-0.0407,0.0984,0.7699,0.2559,-0.5845,0.1048,0.2164,0.0578,5.944703432468267,5.9662
921633.08,300265.82,-0.0676,-5.5488,-2.7228,10.0,400.214,-18.5248,-11.1997,39.6966,0.7575,0.2823,-0.5886,-40.5609,0.1013,-0.0,-5.5045,-3.1799,10.0,-0.0429,0.1013,0.7575,0.2823,-0.5886,0.0558,0.1527,0.0264,5.549211763845384,5.5045
921633.08,300235.82,0.7199,-4.1631,-1.0736,10.0,364.3285,-24.1165,-10.6332,45.0773,0.6958,0.307,-0.6493,-49.3145,0.1354,0.8068,-4.0342,-1.7206,10.0,-0.0453,0.1354,0.6958,0.307,-0.6493,0.0,0.0,0.0,4.224885515608678,4.114085059888772
921663.08,300175.82,0.6698,-3.574,-1.3013,10.0,297.4115,-7.9649,-9.1281,30.647,0.6265,0.3827,-0.679,-29.292,0.0985,0.7046,-3.523,-1.5702,10.0,0.068,0.0985,0.6265,0.3827,-0.679,-0.0,-0.0,0.0,3.6362216709106168,3.5927691492774767
921663.08,300145.82,-0.0196,-3.0767,-1.6567,10.0,316.9534,-3.8173,-5.6075,17.2738,0.6454,0.3641,-0.6715,-16.1044,0.0508,0.0,-3.2154,-1.7595,10.0,0.0109,0.0508,0.6454,0.3641,-0.6715,0.0,-0.0,0.0,3.076762429892825,3.2154
921663.08,300115.82,0.0032,-2.7208,-0.965,10.0,334.8568,-3.4629,-7.1665,28.5096,0.6053,0.2703,-0.7487,-25.3791,0.0758,0.0,-2.671,-0.9453,10.0,-0.0414,0.0758,0.6053,0.2703,-0.7487,0.0131,0.0192,0.0005,2.72080188179882,2.671
921663.08,300085.82,0.0053,-1.9517,-0.8717,10.0,333.8796,-1.8152,-6.8186,19.956,0.5804,0.34,-0.7399,-18.138,0.0543,0.0,-2.1419,-0.7094,10.0,-0.0312,0.0543,0.5804,0.34,-0.7399,0.0067,0.0117,0.0002,1.9517071962771464,2.1419
921663.08,300055.82,0.0668,-0.1905,-0.1273,10.0,279.3511,-3.4473,-13.4451,19.0619,0.5532,0.5519,-0.624,-21.2221,0.076,0.1539,-0.6091,0.2328,10.0,,0.076,0.5532,0.5519,-0.624,0.0,0.0,0.0,0.20187245973633947,0.6282420075098448
921693.08,299995.82,0.0752,-0.0316,0.0221,54.6071,323.9359,-80.6943,-100.9754,129.9383,0.6247,0.562,-0.5421,-177.6002,0.5483,0.0428,-0.0857,0.2004,54.6071,-0.4151,0.5483,0.6247,0.562,-0.5421,0.0,0.0,0.0,0.08156960218120474,0.09579316259524998
921723.08,299935.82,0.042,-0.0047,0.042,82.9998,212.4162,-147.217,-85.3261,137.6472,0.6911,0.4062,-0.5978,-218.688,1.0295,0.0127,-0.0669,0.1769,82.9998,-0.1142,1.0295,0.6911,0.4062,-0.5977,-0.0,0.0,0.0,0.0422621580139964,0.06809478687829194
921723.08,299905.82,0.0165,0.0089,0.0193,95.2859,227.5825,-186.1126,-36.8104,176.3132,0.7391,0.1145,-0.6638,-258.8063,1.1372,-0.01,-0.0478,0.1696,95.2859,0.612,1.1372,0.7391,0.1145,-0.6638,-0.0,-0.0,0.0,0.01874726646740799,0.04883482364051293
921693.08,299845.82,-0.0057,0.0283,-0.0187,136.7097,204.3613,-229.7957,88.4784,203.7821,0.7163,-0.3629,-0.5959,-318.1645,1.5569,-0.0052,-0.0051,0.1079,136.7097,1.0763,1.5569,0.7163,-0.3629,-0.5959,-0.0,0.0,0.0,0.028868321738542407,0.007283543093852057
921633.08,299815.82,0.0178,0.0083,0.0168,138.5288,450.5147,-246.8745,-252.503,387.4082,0.46,0.4343,-0.7744,-523.2567,1.1615,-0.0018,-0.0039,-0.0111,138.5288,-0.5343,1.1615,0.46,0.4343,-0.7744,0.0,0.0,0.0,0.01964001018329675,0.004295346318982905
921633.08,299785.82,-0.0049,-0.0029,-0.0098,179.2317,337.3036,-524.153,-335.9896,358.3776,0.5081,0.5471,-0.6652,-688.5501,2.0413,-0.0,-0.0017,-0.019,179.2317,1.2919,2.0413,0.5081,0.5471,-0.6652,-0.0,-0.0,0.0,0.005693856338194704,0.0017
921633.08,299755.82,-0.0583,0.0139,-0.057,197.7001,59.3937,-72.2725,37.9806,83.1825,-0.0534,0.084,-0.995,-75.7218,1.2749,0.0001,0.0001,-0.0195,197.7001,-0.0681,1.275,-0.0534,0.084,-0.995,-0.0,0.0,0.0,0.05993413051008582,0.0001414213562373095
921603.08,299815.82,-0.0072,-0.0127,-0.0066,158.9592,315.1399,102.8008,-179.8309,235.221,-0.3463,0.4854,-0.8028,-311.7205,0.9891,0.0043,-0.0061,-0.014,158.9592,0.3426,0.9892,-0.3463,0.4854,-0.8028,0.0,0.0,0.0,0.014598972566588375,0.007463243262818117
921573.08,299845.82,0.0219,-0.0026,-0.0183,127.1987,230.6617,196.9369,12.2483,234.5418,-0.6319,-0.0424,-0.7739,-306.473,1.3287,0.0156,-0.0217,-0.0253,127.1987,-0.0168,1.3287,-0.6319,-0.0424,-0.7739,0.0,-0.0,0.0,0.02205379785887229,0.026725456029785537
921543.08,299905.82,0.131,-0.0432,-0.0495,97.2094,479.6987,103.9083,-57.7075,326.1044,-0.3986,0.0648,-0.9148,-343.4902,0.7161,0.2109,-0.1157,0.0531,97.2094,-0.2691,0.7161,-0.3986,0.0648,-0.9148,-0.0,0.0,0.0,0.13793926199599593,0.2405520733645836
921483.08,299905.82,0.3719,-0.1247,-0.1599,62.7665,232.8939,67.56,30.8106,133.7819,-0.5048,-0.5213,-0.6881,-142.2177,0.6107,0.5508,-0.1906,-0.0966,62.7665,0.095,0.6107,-0.5048,-0.5213,-0.6881,-0.6007,0.2531,0.4249,0.39224953792197126,0.5828456056281114
