xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
921213.08,301555.82,5.6701,-7.9436,-1.1197,10.0,255.1324,-16.9146,-6.6075,28.9104,0.6074,0.5234,-0.5977,-31.0098,0.1215,5.6387,-7.8942,-1.1428,10.0,0.0627,0.1215,0.6074,0.5234,-0.5977,-0.2609,0.1052,0.0791,9.759652400060158,9.701202571331041
921243.08,301525.82,6.5863,-6.6933,-0.5795,10.0,284.9689,-18.5561,-9.8673,34.8088,0.5383,0.5885,-0.6033,-36.7944,0.1291,6.7915,-6.7915,-1.2081,10.0,-0.0266,0.1291,0.5383,0.5885,-0.6033,-0.0913,0.2798,0.0867,9.390400022363265,9.604631408856875
921273.08,301495.82,5.7566,-8.1835,-2.5817,10.0,151.025,-6.9739,-4.966,18.3548,0.5888,0.5959,-0.5462,-17.0897,0.1132,5.9333,-8.3067,-2.9474,10.0,-0.0385,0.1132,0.5888,0.5959,-0.5462,-0.0408,0.1673,0.0296,10.005404330160776,10.208100400172404
921303.08,301435.82,4.2913,-8.8374,-3.1722,10.0,202.4924,-5.4585,-0.0184,12.9592,0.5633,0.5128,-0.6479,-11.4807,0.0567,4.4518,-8.9036,-3.6233,10.0,0.001,0.0567,0.5633,0.5128,-0.6479,-0.156,0.3115,0.1213,9.824199430487962,9.954527422233564
921333.08,301375.82,2.1124,-10.6057,-5.6657,10.0,229.6379,-1.2436,-2.1833,21.0233,0.4575,0.5045,-0.7322,-17.0639,0.0743,2.1732,-10.8661,-5.7509,10.0,0.0113,0.0743,0.4575,0.5045,-0.7322,-0.2592,0.4495,0.2692,10.814023592077096,11.081287265024763
921333.08,301345.82,0.0128,-10.327,-6.9326,10.0,480.6451,-6.3233,2.2673,28.7329,0.5776,0.4468,-0.6831,-22.2679,0.0463,0.0,-10.7104,-6.8279,10.0,-0.0132,0.0463,0.5776,0.4468,-0.6831,0.0235,0.2867,0.0828,10.327007932600807,10.7104
921333.08,301315.82,0.0707,-10.6957,-7.8511,10.0,448.9273,-7.9709,5.8852,23.2097,0.7442,0.3845,-0.5463,-16.3477,0.0364,0.0,-10.7341,-7.7847,10.0,-0.0185,0.0364,0.7441,0.3845,-0.5463,0.0431,0.1362,0.0204,10.6959336656507,10.7341
921333.08,301285.82,2.6248,-12.5211,-9.378,10.0,439.2456,-10.4939,4.6587,26.0717,0.6604,0.5329,-0.5291,-18.2414,0.0415,2.5205,-12.6024,-9.3047,10.0,-0.0221,0.0415,0.6604,0.5329,-0.5291,0.0561,0.2308,0.0564,12.79326073563734,12.851980625958008
921363.08,301225.82,7.1041,-14.507,-11.5489,10.0,308.1846,-15.0406,-2.492,25.5219,0.6259,0.646,-0.4369,-22.1752,0.072,7.1783,-14.3566,-12.0954,10.0,-0.0339,0.072,0.6259,0.646,-0.4369,0.0754,0.4789,0.235,16.153058094676684,16.05116676288674
921393.08,301165.82,7.9815,-16.6895,-4.4647,10.0,312.6227,-39.5723,-12.8664,54.1478,0.7109,0.4891,-0.5053,-61.7894,0.1976,8.6811,-17.3622,-6.0524,10.0,-0.0321,0.1976,0.7109,0.4891,-0.5053,-0.0498,0.4523,0.207,18.499831147878076,19.411529719473425
