xcoord,ycoord,xvelbed,yvelbed,zvelbed,thickbed,nodearea,load1,load2,load3,normalbed1,normalbed2,normalbed3,normalload,normalstress,xvelsurf,yvelsurf,zvelsurf,thicksurf,projstress,normalstressbis,normalbed1bis,normalbed2bis,normalbed3bis,xgrad,ygrad,zgrad,vel_h_bed,vel_h_surf
900548.6799,325585.1604,-0.5927,4.7721,-1.0892,31.3201,721.6792,302.0634,78.7567,252.2127,-0.8105,-0.2585,-0.5256,-397.7477,0.5511,-1.2786,4.0985,-1.4968,31.3201,-0.3806,0.5511,-0.8105,-0.2585,-0.5256,-0.0511,-0.0572,0.0059,4.80876613072418,4.293311101003513
900501.1556,325604.1701,4.0968,1.2225,-2.1259,10.0,390.6728,8.3279,65.3822,70.6676,-0.0057,-0.8654,-0.5011,-92.0372,0.2356,4.3711,1.2489,-2.0297,10.0,-0.0465,0.2356,-0.0057,-0.8654,-0.5011,-0.1267,-0.04,0.0177,4.275310104542125,4.54601654418459
900420.3641,325499.6165,5.3585,3.661,-3.1718,10.0,329.9473,-0.3184,3.2217,23.4171,0.0443,-0.6846,-0.7276,-19.2573,0.0584,5.4377,3.6709,-3.262,10.0,0.0172,0.0584,0.0443,-0.6846,-0.7276,-0.4586,-0.0372,0.2117,6.489718272005342,6.560799349164704
900254.0289,325447.3397,1.7549,-1.1609,-0.3836,10.0,142.7108,6.0821,4.2923,19.6691,-0.573,-0.6182,-0.5381,-16.7216,0.1172,1.5649,-1.1967,-2.1081,10.0,-0.0395,0.1172,-0.573,-0.6182,-0.5381,-0.4614,-0.0366,0.2142,2.104129943705949,1.9700261165781534
900258.7813,325623.1799,2.9979,2.1841,-1.8395,10.0,302.0365,15.0489,-5.5238,26.8319,-0.6951,0.4335,-0.5735,-28.2427,0.0935,2.5672,2.0027,-2.4166,10.0,-0.0339,0.0935,-0.6951,0.4335,-0.5735,-0.3768,-0.0674,0.1465,3.7091369912689935,3.255967310953843
900406.1068,325594.6652,4.9124,1.5017,-2.7523,10.0,448.2477,11.5856,2.2034,43.6657,-0.5541,0.2162,-0.8039,-41.0454,0.0916,5.5156,1.5921,-2.3692,10.0,-0.0135,0.0916,-0.5541,0.2162,-0.8039,-0.465,-0.0327,0.2173,5.136806074790053,5.7407861630616415
900472.6409,325670.7042,4.2553,3.2272,-2.0546,10.0,619.5833,25.6139,-24.4392,54.3388,-0.6419,0.4846,-0.5942,-60.5743,0.0978,4.0352,3.1115,-2.2364,10.0,-0.0431,0.0978,-0.6419,0.4846,-0.5942,-0.3209,0.0078,0.103,5.340636472369187,5.095514820898866
900586.6994,325727.7335,3.4675,5.6954,-0.1282,34.8203,687.2659,256.4665,-173.1531,229.0773,-0.7737,0.4369,-0.4588,-379.1827,0.5517,2.9733,5.3907,-0.7727,34.8203,-0.29,0.5517,-0.7737,0.4369,-0.4588,-0.0812,-0.0309,0.0075,6.667918521547785,6.156310533103411
900586.6994,325784.7627,3.3344,4.1926,-2.0888,27.3128,273.0754,22.4055,-10.5337,29.9008,-0.7792,0.375,-0.5022,-36.4242,0.1334,3.3276,3.8686,-0.8203,27.3128,0.0043,0.1334,-0.7792,0.375,-0.5021,-0.0579,-0.1103,0.0155,5.356875779780599,5.102841141952196
900667.4908,325803.7724,6.9462,6.2467,0.8566,43.7278,775.4621,135.5221,-228.6067,239.4386,-0.5097,0.6501,-0.5635,-352.6214,0.4547,8.797,6.9528,1.0832,43.7278,0.2493,0.4547,-0.5097,0.6501,-0.5635,-0.019,-0.0754,0.0061,9.341892491888354,11.212878169319419
900734.025,325951.098,5.3907,10.8113,-2.7728,45.75,321.1816,37.3666,-23.2022,53.368,-0.7764,0.2511,-0.5781,-65.6876,0.2045,6.0054,11.3803,-1.5695,45.75,0.0361,0.2045,-0.7764,0.2511,-0.5781,-0.0143,-0.0892,0.0082,12.080722419623752,12.86763603969276
900805.3115,326069.9089,6.7211,9.4448,-1.1559,46.5014,318.3084,67.412,-51.7435,116.1411,-0.6625,0.4055,-0.6298,-138.7889,0.436,7.5387,9.907,0.5329,46.5014,0.1928,0.436,-0.6625,0.4055,-0.6298,-0.0042,-0.1045,0.0109,11.592128029399953,12.449122326091908
900976.3992,326250.5015,5.3515,2.3322,0.4594,58.9176,167.6666,6.3857,-40.725,90.0057,-0.144,0.6238,-0.7682,-95.4665,0.5694,5.9856,1.4303,5.3324,58.9176,0.3976,0.5694,-0.144,0.6238,-0.7682,0.0099,-0.0831,0.007,5.837611591224617,6.154117763741607
