   2637831.2855   1098438.4105         5.2092         8.7846        -9.1092        34.7316       340.2918        -8.4134        -5.7168        39.8141         0.1295        -0.6980        -0.7043       -25.1418         0.0739
   2637835.9543   1098421.1565        -2.2259         2.0253        -3.0731        29.1968       469.1155       -18.3804        59.3732       100.4659         0.4377        -0.4800        -0.7603      -112.9274         0.2407
   2637950.1729   1098386.7530        -0.0108         0.0064        -0.0037        10.0000       296.8738         1.5723         0.2832        28.8853         0.4080         0.3532        -0.8419       -23.5759         0.0794
   2638048.4890   1098291.7508         0.0023        -0.0010        -0.0002        33.6185       563.1061        35.0691        39.6176       103.9570        -0.0070        -0.0228        -0.9997      -105.0752         0.1866
   2638135.2888   1098275.8437        -0.0002         0.0004         0.0001        44.6224       154.7706       -11.0065       -17.7069        64.8777         0.4556         0.4332        -0.7777       -63.1388         0.4080
   2638143.3602   1098214.4586        -0.0005         0.0001        -0.0001        54.5246       206.4075       -16.9724         2.9425        95.9149         0.4459        -0.0569        -0.8933       -93.4144         0.4526
   2638121.5395   1098141.0560        -0.0005         0.0059        -0.0014        31.4900       334.0173        -3.1726         8.8743        79.8470         0.3647        -0.1685        -0.9158       -75.7720         0.2269
   2638143.2032   1098111.5797        -0.0007        -0.0011         0.0002        23.2667       171.0295        -7.9450         7.3699        37.8631         0.6970        -0.1640        -0.6981       -33.1780         0.1940
   2638132.0810   1098088.3979         0.0099         0.0147        -0.0200        24.3817       509.9399        22.4984        17.4694        46.8849         0.1619        -0.7173        -0.6777       -40.6623         0.0797
   2638090.6344   1098029.9285         0.0001         0.0003        -0.0000        10.0000       296.1113        -1.8794        -0.6123        24.9389         0.3196        -0.4296        -0.8446       -21.4005         0.0723
   2637959.1461   1097985.6203        -0.0000        -0.0000         0.0000        10.0000       368.3952        -0.1483         0.3114        32.3397         0.0139        -0.5371        -0.8434       -27.4443         0.0745
   2637885.4123   1098006.2772         0.0000        -0.0001         0.0000        12.1225       313.8300         2.0924         0.5192        32.4142        -0.0661        -0.6289        -0.7747       -25.5760         0.0815
   2637757.4712   1097994.0569         0.0001         0.0342        -0.0190        17.8245       428.2520        -2.4123        20.4732        79.7549         0.2290        -0.6777        -0.6987       -70.1553         0.1638
   2637725.6069   1097957.6764        -0.0040        -0.0176         0.0016        10.4770       267.4220        -3.1729        -5.4541        29.5195         0.4905        -0.4662        -0.7363       -20.7475         0.0776
   2637637.8155   1097908.2016        -0.0021        -0.0084        -0.0042        52.8887       414.1424        11.3191       -61.3039       114.4495         0.0860        -0.1276        -0.9881      -104.2872         0.2518
   2637521.6573   1097887.8952         1.8721         0.7816        -1.0161        20.1409       349.7792         3.5549         9.2545        69.6812        -0.0775        -0.6995        -0.7104       -56.2537         0.1608
   2637464.6820   1097855.3969         2.4559         2.5002        -1.7047        34.4506       286.9160        -2.7726        14.0335        70.4799         0.1384        -0.6743        -0.7254       -60.9715         0.2125
   2637391.9853   1097769.5370         0.4917         0.3350        -0.2772        15.8783       298.2643        -4.7410        -9.2640        23.9612         0.0269        -0.6087        -0.7930       -13.4896         0.0452
   2637875.2687   1098465.4933         7.1995         4.4013        -1.6306        30.2157       351.5608       -22.9258        16.2194       113.9200         0.2135        -0.6266        -0.7495      -100.4460         0.2857
   2637853.2771   1098451.9519         8.1922         5.8389        -2.9629        35.4423       294.5102       -15.7648        23.4246       102.7831         0.1666        -0.6632        -0.7297       -93.1599         0.3163
   2637864.5089   1098412.5556        -0.1244         0.0300        -0.0640        12.2219       570.6688       -11.0899         3.3527        76.6229         0.4489         0.1412        -0.8824       -72.1140         0.1264
   2637893.0636   1098403.9548        -0.0252         0.0094        -0.0072        17.9971       337.0656        -4.8763        -3.1222        59.8687         0.3553         0.4177        -0.8363       -53.1027         0.1575
   2637921.6183   1098395.3539        -0.0086         0.0035        -0.0049        18.0463       383.4272        -8.8509         9.3039        47.4590         0.5091         0.2616        -0.8200       -40.9886         0.1069
   2637969.8361   1098367.7526        -0.0066         0.0059        -0.0000        16.0666       259.9862         3.0631        -7.7663        40.4508         0.3855         0.3989        -0.8321       -35.5744         0.1368
   2637989.4993   1098348.7521        -0.0037         0.0039        -0.0016        23.3670       307.4480        -2.5850         4.8441        47.7100         0.5218         0.1686        -0.8362       -40.4297         0.1315
   2638009.1625   1098329.7517        -0.0082         0.0079        -0.0028        13.5649       248.0273        -2.2753        -1.5213        33.3745         0.5220         0.2744        -0.8076       -28.5587         0.1151
   2638028.8257   1098310.7512        -0.0054         0.0048         0.0011        19.5722       343.6449        17.9752        -7.3545        57.5510         0.2708         0.3939        -0.8784       -48.5802         0.1414
   2638077.4222   1098286.4484        -0.0006         0.0015         0.0001        33.2385       399.2059        50.4419         6.7505        98.6224        -0.2616         0.4734        -0.8411       -92.9540         0.2328
   2638106.3555   1098281.1460        -0.0007        -0.0003        -0.0001        39.7425       294.5451         9.6153       -35.5795       117.1415         0.0398         0.5865        -0.8090      -115.2484         0.3913
   2638137.9792   1098255.3820        -0.0010         0.0018        -0.0000        44.6224       260.0393       -16.4550       -14.3116       109.3863         0.5287         0.1151        -0.8410      -102.3375         0.3935
   2638140.6697   1098234.9203        -0.0007         0.0005        -0.0001        52.8896       207.3671       -12.6351        -9.4806        94.3309         0.4577         0.0728        -0.8861       -90.0612         0.4343
   2638136.0866   1098189.9911         0.0028         0.0019        -0.0025        51.1624       365.1791        35.7456        63.4309        99.7423         0.2186        -0.6300        -0.7452      -106.4778         0.2916
   2638128.8131   1098165.5235         0.0020         0.0049        -0.0018        25.8800       288.6079         6.7185        10.1772        58.2812         0.4138        -0.3462        -0.8420       -49.8148         0.1726
   2638132.3714   1098126.3178        -0.0002        -0.0001         0.0001        35.2301       216.2305         9.1464        12.9161        51.2171         0.2905         0.0306        -0.9564       -45.9299         0.2124
   2638118.2655   1098068.9081         0.0166         0.0222        -0.0172        10.0000       419.5593         3.7717         1.7915        32.6880         0.3300        -0.5618        -0.7586       -24.5584         0.0585
