   2635302.0042   1095980.0148       -18.8058        14.1234       -11.9775        15.3636       424.1106        18.3775        33.5950       115.7839        -0.1027        -0.7115        -0.6952      -106.2802         0.2506
   2635231.5508   1096017.9119       -25.7987        11.4065       -11.9761        17.9734       334.1447        20.1241        20.2258        73.9981        -0.0499        -0.7712        -0.6346       -63.5656         0.1902
   2635091.6314   1096057.3568       -19.4382         3.6266        -6.7392        17.5123       302.5766        13.3883        17.7179        71.5967         0.1319        -0.7447        -0.6543       -58.2717         0.1926
   2635055.5963   1096052.7702       -26.8423         7.1585        -6.3138        10.0000       109.2873         9.3998        -0.9036        13.4276        -0.0437        -0.7591        -0.6495        -8.4463         0.0773
   2635029.6096   1096071.9236       -23.1449        24.8705       -10.3566        17.3881       149.1877        12.0931         7.5264        51.4131        -0.2928        -0.6061        -0.7395       -46.1247         0.3092
   2634968.8838   1096149.8378       -25.9832        30.5817       -19.8160        46.0129       296.2821        49.8868        75.7832       133.6374        -0.3588        -0.7332        -0.5777      -150.6615         0.5085
   2634922.1003   1096178.2576       -16.3559        30.9646       -27.8035        43.6296       196.1083        25.3482        38.4730        66.1841        -0.5198        -0.7085        -0.4773       -72.0249         0.3673
   2634921.0348   1096211.7318       -21.1655        37.9533       -26.5820        57.4240       328.9668        44.6973        76.0600       151.6051        -0.3595        -0.6450        -0.6743      -167.3597         0.5087
   2634880.2723   1096244.3945       -17.9975        39.2252       -16.5308        47.5534       148.6409        59.1867        40.5212        82.6372        -0.6304        -0.5728        -0.5239      -103.8173         0.6984
   2634857.5173   1096301.3921       -17.1215        33.3782       -12.4085        36.4596       316.7738        97.9326        56.0967       136.8503        -0.6512        -0.5525        -0.5203      -165.9673         0.5239
   2634781.9134   1096375.7004        -9.0847        18.7664       -10.2028        28.5207       261.5305        20.7591        11.5317        67.9328        -0.5844        -0.5722        -0.5754       -57.8172         0.2211
   2634780.1628   1096397.4426        -7.8514        18.1116        -6.2640        30.8124       428.8282        71.4863        42.7776       185.6689        -0.5231        -0.4681        -0.7122      -189.6491         0.4422
   2634701.5422   1096484.0090        -1.3398         1.4847        -0.3660        22.4944       282.3201         7.0892         1.3895        73.6259        -0.4221        -0.4817        -0.7680       -60.2046         0.2132
   2634682.4909   1096526.9805        -0.2785         0.8657        -0.0516        21.6604       255.5766        14.0525        -6.0294        71.4432        -0.6044        -0.2662        -0.7509       -60.5349         0.2369
   2634652.5965   1096624.9734         0.8609        -0.7718        -0.5654        22.2095       373.0495        26.0081         7.3537        79.1895        -0.6700        -0.2484        -0.6996       -74.6507         0.2001
   2634636.9386   1096632.1347        -0.1320        -0.1165         0.0414        31.9319       110.4539         2.2946         3.1589        31.7318        -0.5454        -0.3091        -0.7791       -26.9505         0.2440
