   2635935.8616   1099112.3458         5.2240         0.1062        -4.9187        77.5654        -0.1304         0.5404        -0.2011         0.5724        -0.7949        -0.2573         0.2132         0.1117
   2636083.9266   1099066.7025         4.3489         0.0291         0.6416        25.5219        -0.0849         0.2382         0.1014         0.6380        -0.7634        -0.0907         0.1549         0.0322
   2636252.8344   1099124.6050         7.9920         5.4508        -2.7199        15.7834         0.0569         0.1805        -0.6484         0.5171        -0.5587        -0.2660        -0.4075         0.2369
   2636294.9770   1099185.7114         3.0902         8.6417        -2.4513        13.9966         0.0430         0.1880        -0.8524         0.1584        -0.4983        -0.0221        -0.2907         0.0850
   2636308.4350   1099324.8693         0.4417         1.8430         0.0244        15.7219        -0.0889         0.1811        -0.8350         0.2189        -0.5048        -0.4910        -0.0663         0.2455
   2636361.3630   1099444.8366         0.1347         0.5490         0.1160        20.0233        -0.1343         0.2172        -0.6984         0.3678        -0.6139        -0.2018         0.0413         0.0424
   2636364.1036   1099522.6766        -0.0129        -0.0460        -0.0900        10.0000        -0.0215         0.0625        -0.6419         0.4476        -0.6227        -0.4415         0.4059         0.3596
   2636391.4340   1099570.7652         0.0558         0.0598        -0.1377        10.0000        -0.0274         0.0730        -0.7362         0.3756        -0.5630        -0.4191        -0.0829         0.1825
   2636470.1815   1099617.5940         0.1718         0.1571        -0.0666        10.0000        -0.0058         0.0590        -0.6553         0.3407        -0.6741        -0.2581        -0.1930         0.1038
   2636513.8350   1099676.4364        -0.0026        -0.0067        -0.0362        10.4191        -0.0097         0.0736        -0.5694         0.4359        -0.6970        -0.0591         0.5013         0.2548
   2636520.8244   1099722.6853         0.0104         0.0139        -0.0880        10.0000        -0.0250         0.0612        -0.4800         0.5732        -0.6641        -0.2850         0.0847         0.0884
   2636585.2067   1099741.7914         0.1714         0.1041        -0.1337        13.6152        -0.0574         0.1071        -0.5239         0.5253        -0.6705        -0.2153         0.1514         0.0693
   2636645.7542   1099796.2395         1.8908         0.2339        -1.2207        10.0000        -0.0831         0.1269        -0.2444         0.7759        -0.5816         0.0063         0.1749         0.0306
   2636664.8482   1099787.5872         1.6590         0.1382        -2.1538        24.1410        -0.0579         0.1505        -0.4563         0.6728        -0.5823        -0.4328         0.4064         0.3525
   2636715.5795   1099809.0964         2.2378         1.6611        -1.5176        31.7386         0.0159         0.2697        -0.4818         0.4686        -0.7405        -0.5571        -0.1361         0.3288
   2636750.6789   1099860.3429         2.1529         1.4197        -1.2135        10.0000        -0.0292         0.0588        -0.6206         0.4842        -0.6168        -0.0066         0.0693         0.0048
   2636851.3324   1099900.2284         3.2289         1.7654        -0.2105        10.0000         0.0230         0.1456        -0.4709         0.6920        -0.5471        -0.2329        -0.1622         0.0806
   2636989.2435   1099999.9724         0.0756         0.0698        -0.1230        10.0000        -0.0265         0.1015        -0.5953         0.5598        -0.5764         0.0550         0.2168         0.0500
   2635907.9050   1099103.6627         5.5339         1.7188        -6.3189        76.3724        -0.1530         0.5038        -0.3737         0.5526        -0.7449        -0.2770         0.3504         0.1995
   2635960.5392   1099104.7386         5.1622        -1.5913        -2.3459        76.5323        -0.0365         0.7024         0.1413         0.6990        -0.7010        -0.3173         0.2746         0.1761
   2635985.2166   1099097.1314         5.7462        -1.7714        -1.1443        63.0015         0.0915         0.5622         0.1259         0.5344        -0.8358        -0.4014         0.3812         0.3065
   2636009.8942   1099089.5241         5.6107        -1.7296        -0.0685        56.7443         0.0090         0.4576         0.1063         0.5340        -0.8388        -0.2739         0.3784         0.2182
   2636034.5716   1099081.9169         5.0822        -1.5667         0.6939        45.8841        -0.0036         0.4053         0.2021         0.5344        -0.8207        -0.2183         0.3151         0.1469
   2636059.2492   1099074.3097         4.6319        -1.4278         1.1634        37.9772        -0.0439         0.3546         0.2745         0.5581        -0.7831        -0.1408         0.2844         0.1007
   2636112.0779   1099076.3529         4.1839         1.4343        -0.0295        22.0755        -0.0893         0.2130        -0.1928         0.6130        -0.7662        -0.1344         0.1394         0.0375
   2636140.2292   1099086.0033         4.4383         1.5215        -0.8135        20.4324        -0.0778         0.1679        -0.3104         0.6309        -0.7111        -0.1787         0.1463         0.0533
   2636168.3805   1099095.6537         5.2667         1.8055        -1.0061        17.5698        -0.0861         0.2005        -0.3379         0.6689        -0.6622        -0.2134         0.1054         0.0567
   2636196.5318   1099105.3041         5.8319         1.9992        -1.9865        20.0024        -0.0343         0.1841        -0.4419         0.5521        -0.7070        -0.2624        -0.0287         0.0697
   2636224.6831   1099114.9546         7.0044         2.4012        -2.6859        22.6358         0.0238         0.1557        -0.5181         0.5561        -0.6499        -0.3298        -0.2356         0.1643
   2636266.8820   1099144.9738         5.4468         7.8978        -3.2947        16.4133         0.0220         0.1517        -0.7473         0.3402        -0.5708        -0.1377        -0.2789         0.0967
   2636280.9295   1099165.3426         5.7285         8.3063        -2.1053        15.7355         0.0542         0.1843        -0.7549         0.2814        -0.5924        -0.0777        -0.3388         0.1208
   2636297.6686   1099213.5430         0.6092         6.2995        -0.4988        12.7440        -0.1130         0.2450        -0.8908         0.0449        -0.4522        -0.0813        -0.1010         0.0168
   2636300.3602   1099241.3745         0.4237         4.3810        -0.5617        16.0713        -0.1511         0.2032        -0.8843         0.0281        -0.4662        -0.2254         0.0487         0.0532
