date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slope_dem,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed,obs_tau_b_reglin,obs_u_def_reglin
1905.0,121.16632817679559,7.912184724643115,12.821612246540274,0.1553190897674266,0.09536991308325851,0.04541140227443209,4.909427521897159,0.12456723030586116,0.15039521109270898,0.1306252769324651,0.10988839779005526,0.09007679558011049,-0.020189289070846432,1.0714596685082873,0.03848861366450057,0.14078131535769062,,2851.0,130.51000000000022,0.09536991308325851,4.909427521897159,,0.1061303948286192,6.685264141124966
1906.0,,,,,,,,,,,,,,,,,,2846.0,125.51000000000022,0.09749866348450051,5.525178015774265,,0.10339006919134408,5.953760251683175
1907.0,,,,,,,,,,,,,,,,,,2841.0,120.51000000000022,0.09962741388574249,6.1409285096513715,,0.10064974355406894,5.304647805361385
1908.0,110.96324751381218,9.641352800167303,16.39803180369578,0.12518763894988205,0.10175616428698449,-0.01683930775023314,6.756679003528477,0.1062353817869932,0.12974292094506834,0.1306252769324651,0.06304530386740333,0.10813922651933702,-0.015668802651933704,0.9830950276243092,-0.024754777109354923,0.08491685653675135,,2836.0,115.51000000000022,0.10175616428698449,6.756679003528477,,0.09790941791679382,4.731494728463834
1909.0,,,,,,,,,,,,,,,,,,2835.8,115.3100000000004,0.10144964604837582,6.675300455773301,,0.09779980489130291,4.7100603954106255
1910.0,,,,,,,,,,,,,,,,,,2835.5,115.01000000000022,0.10114312780976716,6.593921908018125,,0.0976353853530663,4.678117352124928
1911.0,,,,,,,,,,,,,,,,,,2835.3,114.8100000000004,0.1008366095711585,6.512543360262949,,0.09752577232757541,4.656960398780821
1912.0,,,,,,,,,,,,,,,,,,2835.1,114.61000000000013,0.10053009133254984,6.431164812507773,,0.09741615930208425,4.635913723779025
1913.0,,,,,,,,,,,,,,,,,,2834.9,114.41000000000031,0.10022357309394117,6.349786264752597,,0.09730654627659334,4.6149769432428505
1914.0,,,,,,,,,,,,,,,,,,2834.6,114.11000000000013,0.0999170548553325,6.26840771699742,,0.09714212673835673,4.583776986478137
1915.0,,,,,,,,,,,,,,,,,,2834.4,113.91000000000031,0.09961053661672384,6.187029169242245,,0.09703251371286584,4.563113267037251
1916.0,,,,,,,,,,,,,,,,,,2834.2,113.71000000000004,0.09930401837811517,6.105650621487069,,0.09692290068737466,4.542558103763888
1917.0,,,,,,,,,,,,,,,,,,2834.0,113.51000000000022,0.09899750013950652,6.024272073731892,,0.09681328766188377,4.522111115793202
1918.0,,,,,,,,,,,,,,,,,,2833.7,113.21000000000004,0.09869098190089785,5.942893525976716,,0.09664886812364716,4.491642631034624
1919.0,,,,,,,,,,,,,,,,,,2833.5,113.01000000000022,0.09838446366228919,5.861514978221541,,0.09653925509815625,4.471464419428709
1920.0,,,,,,,,,,,,,,,,,,2833.3,112.8100000000004,0.09807794542368052,5.7801364304663645,,0.09642964207266536,4.451393055368886
1921.0,,,,,,,,,,,,,,,,,,2833.0,112.51000000000022,0.09777142718507185,5.698757882711188,,0.09626522253442873,4.421485522057418
1922.0,,,,,,,,,,,,,,,,,,2832.8,112.3100000000004,0.0974649089464632,5.617379334956012,,0.09615560950893784,4.401679625219668
1923.0,,,,,,,,,,,,,,,,,,2832.6,112.11000000000013,0.09715839070785454,5.536000787200836,,0.09604599648344668,4.381979256370349
1924.0,,,,,,,,,,,,,,,,,,2832.4,111.91000000000031,0.09685187246924587,5.45462223944566,,0.09593638345795577,4.362384039999012
1925.0,,,,,,,,,,,,,,,,,,2832.1,111.61000000000013,0.0965453542306372,5.373243691690484,,0.09577196391971918,4.333187556555895
1926.0,,,,,,,,,,,,,,,,,,2831.9,111.41000000000031,0.09623883599202854,5.291865143935308,,0.09566235089422825,4.313853582913074
1927.0,,,,,,,,,,,,,,,,,,2831.7,111.21000000000004,0.09593231775341987,5.210486596180132,,0.09555273786873711,4.294623452731996
1928.0,,,,,,,,,,,,,,,,,,2831.5,111.01000000000022,0.09562579951481122,5.129108048424956,,0.0954431248432462,4.275496793514059
1929.0,,,,,,,,,,,,,,,,,,2831.2,110.71000000000004,0.09531928127620255,5.04772950066978,,0.09527870530500959,4.246999999549138
1930.0,,,,,,,,,,,,,,,,,,2831.0,110.51000000000022,0.09501276303759389,4.9663509529146035,,0.0951690922795187,4.228130392449453
1931.0,,,,,,,,,,,,,,,,,,2830.8,110.3100000000004,0.09470624479898522,4.884972405159427,,0.09505947925402779,4.2093629578381835
1932.0,,,,,,,,,,,,,,,,,,2830.5,110.01000000000022,0.09439972656037655,4.803593857404252,,0.09489505971579118,4.1814025712675615
1933.0,,,,,,,,,,,,,,,,,,2830.3,109.8100000000004,0.0940932083217679,4.7222153096490755,,0.09478544669030027,4.16288895283649
1934.0,,,,,,,,,,,,,,,,,,2830.1,109.61000000000013,0.09378669008315924,4.640836761893899,,0.09467583366480911,4.144476216618032
1935.0,,,,,,,,,,,,,,,,,,2829.9,109.41000000000031,0.09348017184455057,4.559458214138724,,0.09456622063931822,4.126163995467977
1936.0,,,,,,,,,,,,,,,,,,2829.6,109.11000000000013,0.0931736536059419,4.478079666383547,,0.0944018011010816,4.098883328014994
1937.0,,,,,,,,,,,,,,,,,,2829.4,108.91000000000031,0.09286713536733324,4.396701118628371,,0.0942921880755907,4.080820792671837
1938.0,,,,,,,,,,,,,,,,,,2829.2,108.71000000000004,0.09256061712872457,4.315322570873195,,0.09418257505009954,4.062857492662707
1939.0,,,,,,,,,,,,,,,,,,2829.0,108.51000000000022,0.09225409889011592,4.233944023118019,,0.09407296202460863,4.044993063855243
1940.0,,,,,,,,,,,,,,,,,,2828.7,108.21000000000004,0.09194758065150725,4.152565475362843,,0.09390854248637204,4.01838100925443
1941.0,,,,,,,,,,,,,,,,,,2828.5,108.01000000000022,0.09164106241289859,4.071186927607666,,0.09379892946088113,4.0007621697638545
1942.0,,,,,,,,,,,,,,,,,,2828.3,107.8100000000004,0.09133454417428992,3.989808379852491,,0.09368931643539022,3.9832409322820785
1943.0,,,,,,,,,,,,,,,,,,2828.0,107.51000000000022,0.09102802593568125,3.9084298320973145,,0.09352489689715361,3.957141290057579
