date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slope_dem,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
1934.0,149.04165912347239,10.641361253819523,18.17506232177806,0.10349443238574962,0.08677764011048843,0.04640365938868501,7.533701067958537,0.02463039134688597,0.08168224770092189,0.057905011007175086,-0.03429490096923725,0.0530424778761062,-0.003989644691727005,1.341915549936789,0.025538014709236598,0.13318129949917343,,,,,,
1967.0,,,,,,,,,,,,,,,,,47.11,2699.07,241.23000000000002,0.08596783684299304,6.831907381411316,40.27809261858869
1968.0,,,,,,,,,,,,,,,,,45.34,2699.9,242.05999999999995,0.08619600060596772,6.9222399443204194,38.41776005567959
1969.0,,,,,,,,,,,,,,,,,41.24,2699.07,241.23000000000002,0.08596783684299304,6.831907381411316,34.40809261858868
1970.0,,,,,,,,,,,,,,,,,48.22,2701.77,243.92999999999984,0.08671005631291069,7.129192868647685,41.090807131352314
1971.0,,,,,,,,,,,,,,,,,45.89,2699.48,241.63999999999987,0.0860805442439805,6.876413157037647,39.013586842962354
1972.0,,,,,,,,,,,,,,,,,43.68,2700.73,242.88999999999987,0.0864241643689424,7.013506526565837,36.666493473434166
1973.0,,,,,,,,,,,,,,,,,42.01,2702.18,244.3399999999997,0.08682276371389816,7.175208545980424,34.83479145401957
1974.0,,,,,,,,,,,,,,,,,43.34,2701.56,243.7199999999998,0.08665232813191709,7.105713544438005,36.234286455562
1975.0,,,,,,,,,,,,,,,,,42.12,2701.35,243.50999999999976,0.08659459995092347,7.082294834341514,35.03770516565848
1976.0,,,,,,,,,,,,,,,,,40.46,2701.77,243.92999999999984,0.08671005631291069,7.129192868647685,33.330807131352316
1977.0,,,,,,,,,,,,,,,,,37.91,2702.81,244.9699999999998,0.086995948256879,7.2463684044608865,30.66363159553911
1978.0,,,,,,,,,,,,,,,,,65.96,2704.89,247.04999999999973,0.08756773214481557,7.485238013183552,58.47476198681644
1979.0,,,,,,,,,,,,,,,,,69.07,2704.68,246.8399999999997,0.08751000396382197,7.460845777716596,61.609154222283394
1980.0,,,,,,,,,,,,,,,,,54.99,2704.68,246.8399999999997,0.08751000396382197,7.460845777716596,47.52915422228341
1981.0,,,,,,,,,,,,,,,,,47.22,2703.02,245.17999999999984,0.0870536764378726,7.270210692323834,39.94978930767616
1982.0,,,,,,,,,,,,,,,,,51.66,2701.98,244.13999999999987,0.0867677844939043,7.152732911471179,44.50726708852882
1983.0,145.73478230088492,10.623565363408611,18.155164656391566,0.1117782296213574,0.08656218461239075,0.05116640336184457,7.531599292982955,0.03988403195051753,0.09662846646752125,0.057905011007175086,-0.030161946902654866,0.05797741255794353,-0.0042711234078725594,1.311606911083017,0.02942869178693954,0.13772858797423532,47.67,2703.43,245.5899999999997,0.08716638383886006,7.316936811574089,40.353063188425914
1984.0,,,,,,,,,,,,,,,,,50.77,2704.89,247.04999999999973,0.08756773214481557,7.485238013183552,43.28476198681645
1985.0,,,,,,,,,,,,,,,,,42.79,2705.51,247.67000000000007,0.08773816772679677,7.557616967949486,35.232383032050514
1986.0,,,,,,,,,,,,,,,,,45.78,2704.05,246.21000000000004,0.08733681942084126,7.388041704167073,38.39195829583293
1987.0,,,,,,,,,,,,,,,,,42.68,2702.18,244.3399999999997,0.08682276371389816,7.175208545980424,35.504791454019575
1988.0,,,,,,,,,,,,,,,,,45.12,2704.68,246.8399999999997,0.08751000396382197,7.460845777716596,37.659154222283405
1989.0,,,,,,,,,,,,,,,,,41.02,2703.43,245.5899999999997,0.08716638383886006,7.316936811574089,33.703063188425915
1990.0,,,,,,,,,,,,,,,,,35.25,2701.14,243.29999999999973,0.08653687176992987,7.058936633947592,28.191063366052408
1991.0,,,,,,,,,,,,,,,,,,2700.1,242.25999999999976,0.08625097982596158,6.944146233297292,
1992.0,,,,,,,,,,,,,,,,,39.02,,,,,
1993.0,,,,,,,,,,,,,,,,,,2700.73,242.88999999999987,0.0864241643689424,7.013506526565837,
1994.0,,,,,,,,,,,,,,,,,33.92,,,,,
1996.0,,,,,,,,,,,,,,,,,32.81,2698.86,241.01999999999998,0.08591010866199943,6.809199447696162,26.00080055230384
1997.0,,,,,,,,,,,,,,,,,33.14,2699.48,241.63999999999987,0.0860805442439805,6.876413157037647,26.263586842962354
1998.0,135.5141607248209,10.333679446157053,16.8326921326203,0.11235124324049178,0.08577459157104653,0.05090839784445789,6.499012686463246,0.04738756916346529,0.10906034518166181,0.057905011007175086,-0.042486894226717226,0.05812815002107037,-0.005184018005904322,1.2187235988200589,0.03285896941516191,0.1366829894155044,31.37,2696.99,239.14999999999964,0.08539605295505633,6.609592895354514,24.760407104645488
1999.0,,,,,,,,,,,,,,,,,35.91,2696.99,239.14999999999964,0.08539605295505633,6.609592895354514,29.300407104645483
2000.0,,,,,,,,,,,,,,,,,31.92,2694.49,236.64999999999964,0.08470881270513253,6.349955739365167,25.570044260634834
2001.0,,,,,,,,,,,,,,,,,30.04,2694.08,236.23999999999978,0.08459610530414506,6.3081528687607875,23.731847131239213
2002.0,,,,,,,,,,,,,,,,,31.92,2693.24,235.39999999999964,0.08436519258017063,6.223185124720973,25.696814875279028
