date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slope_dem,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
1907.0,46.420492608695646,0.21245132447567328,0.4752458132821844,0.053357952878835664,0.04626126379135989,0.0008263273379482727,0.26279448880651113,0.0943123220829048,0.1317179219995085,0.0896348756053988,0.008437080745341614,0.1262949689440994,-0.016021603512094442,0.4086325465838509,-0.004388380446223173,0.047087591129308166,,,,,,
1953.0,48.42337669519421,0.2728312421071257,0.6216259634913577,0.06109099606626204,0.04998696068004976,0.0026031664226282927,0.34879472138423195,0.058955583345577295,0.15001093114085431,0.0896348756053988,-0.00928380513495721,0.12760013166556944,-0.016367982638854518,0.42578262014483215,-0.0011384033038682518,0.052590127102678054,,2773.3,63.960000000000036,0.05040188880819042,0.37059415819319025,
1955.0,,,,,,,,,,,,,,,,,,2773.0,63.659999999999854,0.050216394575323155,0.36419638558051415,
1958.0,,,,,,,,,,,,,,,,,,2772.0,62.659999999999854,0.04959808046576597,0.34351438756260905,
1966.0,,,,,,,,,,,,,,,,,,2772.3,62.960000000000036,0.04978357469863324,0.3496160618913302,
1986.0,48.07462105978261,0.27890624981823414,0.6421404020957959,0.06306108182130413,0.050031911169036235,0.00441923279010514,0.3632341522775618,0.07249800612173826,0.15381005802390652,0.0896348756053988,-0.016062160326086955,0.12825835597826088,-0.01670819887258721,0.42295557065217393,0.0035993389308340796,0.05445114395914137,,2771.7,62.35999999999967,0.04941258623289871,0.3374997264290557,
1993.0,,,,,,,,,,,,,,,,,,2762.5,53.159999999999854,0.043724096424972755,0.19106161729135407,
1994.0,,,,,,,,,,,,,,,,,,2761.8,52.460000000000036,0.04329127654828284,0.18259900333034718,
1995.0,,,,,,,,,,,,,,,,,6.9,2761.4,52.059999999999945,0.043043950904459914,0.1779128825256901,6.72208711747431
1996.0,,,,,,,,,,,,,,,,,7.7,2760.9,51.559999999999945,0.042734793849681325,0.17220520004676954,7.527794799953231
1997.0,,,,,,,,,,,,,,,,,7.3,2760.2,50.85999999999967,0.042301973972991125,0.1644886786325066,7.135511321367494
1998.0,37.6802703125,0.1332599490038306,0.26453924649633404,0.04929622487902852,0.04001333057240165,0.002501214845110888,0.13127929749250344,0.07305238267789343,0.15234352149078778,0.0896348756053988,-0.012264309210526314,0.1301845394736842,-0.017098427598386638,0.33012393092105263,0.003079467228659306,0.04251454541751253,7.8,2757.4,48.059999999999945,0.04057069446623119,0.13665906977596742,7.663340930224033
1999.0,,,,,,,,,,,,,,,,,7.9,2756.9,47.559999999999945,0.0402615374114526,0.13217391925892674,7.767826080741074
2000.0,,,,,,,,,,,,,,,,,7.9,2755.8,46.460000000000036,0.03958139189093976,0.12279264584350652,7.777207354156494
