date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slope_dem,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
1958.0,405.65916666666675,13.446045076703909,86.73888088019761,0.2715105537231965,0.11366700239239494,0.008448725517720378,73.2928358034937,0.07764579521987403,0.07422134345201804,0.08978477713853536,-0.04013333333333334,0.06153333333333332,-0.005397035555555554,3.6210166666666663,-0.0024181686277453124,0.12211572791011532,,,,,,
1967.0,,,,,,,,,,,,,,,,,,2231.3,395.9100000000001,0.1071456853056599,62.07839911998693,
1970.0,,,,,,,,,,,,,,,,,,2231.3,395.9100000000001,0.1071456853056599,62.07839911998693,
1971.0,,,,,,,,,,,,,,,,,,2229.7,394.3099999999997,0.10697250548093061,61.22425713300872,
1972.0,,,,,,,,,,,,,,,,,,2229.3,393.9100000000001,0.10692921052474834,61.01233968749622,
1973.0,,,,,,,,,,,,,,,,,,2227.2,391.8099999999997,0.10670191200479116,59.91031816296911,
1974.0,,,,,,,,,,,,,,,,,,2224.7,389.3099999999997,0.10643131852865172,58.621291244505635,
1975.0,,,,,,,,,,,,,,,,,,2227.1,391.7099999999998,0.1066910882657456,59.85828089069894,
1976.0,,,,,,,,,,,,,,,,,,2224.7,389.3099999999997,0.10643131852865172,58.621291244505635,
1977.0,,,,,,,,,,,,,,,,,,2224.7,389.3099999999997,0.10643131852865172,58.621291244505635,
1978.0,,,,,,,,,,,,,,,,,,2226.91,391.51999999999975,0.10667052316155899,59.75951981210888,
1979.0,396.3857833333334,11.55162204036796,73.69848784813534,0.3161027900429128,0.10807839373402289,0.2237256317292816,62.146865807767384,0.08861848047453849,0.08894577567559085,0.08978477713853536,-0.027683333333333334,0.08435,-0.007881289444444444,3.545633333333333,0.057509741664289425,0.33180402546330445,160.0,2229.49,394.0999999999997,0.1069497756289349,61.11292002042238,98.88707997957762
1980.0,,,,,,,,,,,,,,,,,165.0,2232.76,397.3700000000001,0.10730371189572534,62.86689258511199,102.133107414888
1981.0,,,,,,,,,,,,,,,,,181.0,2231.64,396.2499999999998,0.10718248601841482,62.26124365325236,118.73875634674764
1982.0,,,,,,,,,,,,,,,,,167.3,2231.293,395.903,0.10714492764392669,62.07463961920537,105.22536038079464
1983.0,,,,,,,,,,,,,,,,,170.2,2232.11,396.72,0.10723335759192906,62.51477551076853,107.68522448923146
1984.0,,,,,,,,,,,,,,,,,172.0,,,,,
1985.0,,,,,,,,,,,,,,,,,173.7,2235.1,399.7099999999998,0.10755698738939182,64.14889721296211,109.55110278703788
1986.0,,,,,,,,,,,,,,,,,164.0,2232.74,397.3499999999997,0.10730154714791618,62.8560324136976,101.14396758630241
1987.0,,,,,,,,,,,,,,,,,159.6,,,,,
1988.0,,,,,,,,,,,,,,,,,152.4,2231.1,395.7099999999998,0.10712403782756871,61.971063330871374,90.42893666912863
1989.0,,,,,,,,,,,,,,,,,149.5,2228.4,393.01,0.10683179687333813,60.53788025662425,88.96211974337575
1990.0,,,,,,,,,,,,,,,,,148.0,2226.2,390.8099999999997,0.10659367461433539,59.39173574086597,88.60826425913403
1991.0,,,,,,,,,,,,,,,,,131.0,2224.1,388.7099999999998,0.10636637609437827,58.31559644639735,72.68440355360265
1992.0,,,,,,,,,,,,,,,,,119.3,2219.7,384.3099999999997,0.10589013157637282,56.116708016907296,63.1832919830927
1993.0,,,,,,,,,,,,,,,,,116.6,2217.7,382.3099999999997,0.10567365679546127,55.14185835982519,61.4581416401748
1994.0,,,,,,,,,,,,,,,,,117.5,2216.4,381.01,0.10553294818786879,54.516356229626666,62.983643770373334
