date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slope_dem,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
1903.0,,,,,,,,,,,,,,,,,,2410.4341069199945,131.06410691999463,0.12265430415570071,10.835400111233875,
1920.0,,,,,,,,,,,,,,,,,,2414.112509442328,134.7425094423279,0.12461658744755352,11.643221452228719,
1921.0,,,,,,,,,,,,,,,,,56.23489994668425,2410.828221475959,131.4582214759589,0.1228645487941135,10.918767796402358,45.316132150281895
1922.0,,,,,,,,,,,,,,,,,,2411.616450587888,132.24645058788792,0.12328503807093935,11.0877672771172,
1923.0,,,,,,,,,,,,,,,,,52.51896270473544,2410.4341069199945,131.06410691999463,0.12265430415570071,10.835400111233875,41.68356259350157
1923.0,,,,,,,,,,,,,,,,,56.34750410553118,2410.4341069199945,131.06410691999463,0.12265430415570071,10.835400111233875,45.512103994297306
1924.0,,,,,,,,,,,,,,,,,,2409.1203917334474,129.7503917334475,0.12195348869432494,10.562889777544886,
1925.0,98.72560923913043,21.80828144046758,32.213084878051625,0.17731808163395835,0.12232721231777884,0.12794176275227317,10.404803437584043,0.19079110937240182,0.21798170787233345,0.31819965106537795,0.11234999999999999,-0.17373478260869565,-0.042806297188090744,0.8858755434782609,0.15451757014165501,0.250268975070052,56.34750410553118,2410.171363882685,130.8013638826851,0.12251414106342551,10.780237869139691,45.56726623639149
1926.0,,,,,,,,,,,,,,,,,54.32062924628638,2409.1203917334474,129.7503917334475,0.1223976646119023,10.69129696890313,43.62933227738325
1927.0,,,,,,,,,,,,,,,,,66.36927424290825,2409.9086208453755,130.5386208453756,0.12326772651277156,10.990207490230004,55.37906675267824
1927.0,,,,,,,,,,,,,,,,,64.34239938366345,2409.9086208453755,130.5386208453756,0.12326772651277156,10.990207490230004,53.35219189343344
1928.0,,,,,,,,,,,,,,,,,,2407.9380480655545,128.56804806555465,0.12264313994226887,10.70075339328685,
1929.0,,,,,,,,,,,,,,,,,56.460108264378114,2407.018447434971,127.64844743497133,0.12258010519194454,10.634210872442601,45.82589739193551
1929.0,,,,,,,,,,,,,,,,,44.07365079121544,2407.018447434971,127.64844743497133,0.12258010519194454,10.634210872442601,33.43943991877284
1931.0,,,,,,,,,,,,,,,,,45.6501090150725,2401.894958207436,122.52495820743616,0.12061564973439143,9.83791390367259,35.812195111399916
1931.0,,,,,,,,,,,,,,,,,45.42490069737864,2401.894958207436,122.52495820743616,0.12061564973439143,9.83791390367259,35.586986793706046
1932.0,,,,,,,,,,,,,,,,,,2400.9753575768523,121.60535757685238,0.12052248337296197,9.769525881803112,
1933.0,,,,,,,,,,,,,,,,,46.43833812700104,,,,,
1934.0,,,,,,,,,,,,,,,,,45.31229653853171,2397.034212017209,117.66421201720914,0.11913119696167031,9.2399537317098,36.07234280682191
1935.0,,,,,,,,,,,,,,,,,26.05698537570609,,,,,
1937.0,,,,,,,,,,,,,,,,,,2398.085184166448,118.71518416644813,0.12094342648650559,9.737633195456919,
1944.0,,,,,,,,,,,,,,,,,,2387.5754626740672,108.20546267406735,0.11749811278258337,8.462376123777323,
1945.0,,,,,,,,,,,,,,,,,26.845214487634628,,,,,
1946.0,,,,,,,,,,,,,,,,,,2380.0872861107464,100.7172861107465,0.11370598504110555,7.451417626013832,
1947.0,,,,,,,,,,,,,,,,,18.06209009757383,,,,,
1948.0,,,,,,,,,,,,,,,,,,2369.97167917433,90.60167917433,0.10820281520612712,6.316847575915549,
1949.0,,,,,,,,,,,,,,,,,16.59823603256369,2363.008988685628,83.63898868562819,0.10422660008237283,5.6941537833013465,10.904082249262345
1950.0,,,,,,,,,,,,,,,,,11.868861360992495,2360.775672868497,81.40567286849728,0.10313040269744134,5.540184653327211,6.328676707665284
1952.0,69.1411935483871,10.910228011559816,15.339415722306155,0.14004337945298342,0.09672018177840593,0.08101674457588767,4.429187710746339,0.22384828716775942,0.24684956173834943,0.31819965106537795,0.13910645161290322,-0.16378322580645163,-0.04617554993590011,0.6203445161290323,0.1406444005620539,0.1777369263542936,13.220111267155689,2352.105152637283,72.73515263728314,0.09826096358061859,4.9925220852021255,8.227589181953563
1953.0,,,,,,,,,,,,,,,,,12.319277996380222,2345.93069126051,66.56069126050988,0.09774885808265862,4.870518238846191,7.448759757534031
1954.0,,,,,,,,,,,,,,,,,9.729382342900749,2341.726802663557,62.35680266355712,0.09804664433233284,4.828965796944402,4.900416545956347
1955.0,,,,,,,,,,,,,,,,,10.968028090217018,2340.0189729210456,60.6489729210457,0.0998603720973523,4.913081437427955,6.054946652789063
1957.0,,,,,,,,,,,,,,,,,10.067194819441552,2331.217081171177,51.84708117117725,0.09824410538589816,4.688139812728479,5.379055006713073
1958.0,,,,,,,,,,,,,,,,,12.769694631767962,2329.246508391356,49.87650839135631,0.0990265941344584,4.697528186899148,8.072166444868813
1959.0,,,,,,,,,,,,,,,,,11.756257202145562,2328.1955362421177,48.82553624211778,0.1005103695744825,4.755526541885521,7.000730660260041
1960.0,,,,,,,,,,,,,,,,,11.756257202145562,2326.487706499606,47.1177064996059,0.10121248783435488,4.762249089376466,6.994008112769096
1961.0,,,,,,,,,,,,,,,,,,2324.779876757094,45.409876757094025,0.10174257128985927,4.758708252497432,
1962.0,,,,,,,,,,,,,,,,,17.94948593872688,2320.838731197452,41.46873119745214,0.09957796668267568,4.591987177177798,13.357498761549081
1962.0,,,,,,,,,,,,,,,,,14.79656949101276,2320.838731197452,41.46873119745214,0.09957796668267568,4.591987177177798,10.204582313834962
1964.0,,,,,,,,,,,,,,,,,14.683965332165812,2318.86815841763,39.49815841763029,0.10133086394240703,4.633647982024593,10.050317350141219
1965.0,,,,,,,,,,,,,,,,,19.751152480277824,2317.5544432310826,38.184443231082696,0.10163783245458399,4.623299474880739,15.127853005397085
1966.0,,,,,,,,,,,,,,,,,,2319.787759048213,40.417759048213156,0.10653363955199976,4.904798102757678,
1967.0,46.6717605263158,14.39232503294451,19.302783485169936,0.1380376938669755,0.10613170645406124,0.08214797945332844,4.910458452225425,0.49405036700559163,0.3673239773946412,0.31819965106537795,0.2584947368421053,-0.24584999999999999,-0.12726175147506927,0.41406315789473686,0.2017574156772013,0.1882796859073897,19.751152480277824,2319.787759048213,40.417759048213156,0.10653363955199976,4.904798102757678,15.127853005397085
1970.0,,,,,,,,,,,,,,,,,28.7594851880325,,,,,
1974.0,,,,,,,,,,,,,,,,,,2335.026855212165,55.65685521216528,0.12222588392858523,6.812055423126819,
