u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
4.486449859373007,82.86261080229814,0.3392870967053314,0.11131756602710143,0.14188521012151423,78.37616094292513,0.07748625444444021,0.09519057014137172,0.0005697297297297301,0.08218324324324323,-0.006754410061943023,3.5053037837837833,0.06288460213521298,1958.0,0.25320277614861564,,,,,,
,,,,,,,,,,,,,1967.0,,,2231.3,395.9100000000001,0.1041144394442505,64.42196275152347,
,,,,,,,,,,,,,1970.0,,,2231.3,395.9100000000001,0.1041144394442505,64.42196275152347,
,,,,,,,,,,,,,1971.0,,,2229.7,394.3099999999997,0.1039336893702053,63.493220850875,
,,,,,,,,,,,,,1972.0,,,2229.3,393.9100000000001,0.10388850185169407,63.26279474593412,
,,,,,,,,,,,,,1973.0,,,2227.2,391.8099999999997,0.10365126737950975,62.0645237548712,
,,,,,,,,,,,,,1974.0,,,2224.7,389.3099999999997,0.10336884538881419,60.66291450431067,
,,,,,,,,,,,,,1975.0,,,2227.1,391.7099999999998,0.10363997049988194,62.007941598871895,
,,,,,,,,,,,,,1976.0,,,2224.7,389.3099999999997,0.10336884538881419,60.66291450431067,
,,,,,,,,,,,,,1977.0,,,2224.7,389.3099999999997,0.10336884538881419,60.66291450431067,
,,,,,,,,,,,,,1978.0,,,2226.91,391.51999999999975,0.10361850642858908,61.900554825667676,
3.2649251961284373,68.06743267327215,0.31158503457172165,0.10513108569594933,0.1367819447923799,64.80250747714372,0.08838483223778831,0.09068943272600109,-0.0012837837837837835,0.08256864864864866,-0.0068192298404674955,3.4301097297297294,0.061829673140224875,1979.0,0.24191303048832924,160.0,2229.49,394.0999999999997,0.10390996592298687,63.3721596653431,96.6278403346569
,,,,,,,,,,,,,1980.0,,165.0,2232.76,397.3700000000001,0.10427937388681671,65.27932245355603,99.72067754644397
,,,,,,,,,,,,,1981.0,,181.0,2231.64,396.2499999999998,0.10415284883498507,64.6207767449075,116.3792232550925
,,,,,,,,,,,,,1982.0,,167.3,2231.293,395.903,0.10411364866267656,64.41787489967379,102.88212510032622
,,,,,,,,,,,,,1983.0,,170.2,2232.11,396.72,0.10420594416923586,64.89645182330698,105.30354817669301
,,,,,,,,,,,,,1984.0,,172.0,,,,,
,,,,,,,,,,,,,1985.0,,173.7,2235.1,399.7099999999998,0.10454372087010771,66.6732960936085,107.02670390639149
,,,,,,,,,,,,,1986.0,,164.0,2232.74,397.3499999999997,0.1042771145108911,65.26751376554567,98.73248623445433
,,,,,,,,,,,,,1987.0,,159.6,,,,,
,,,,,,,,,,,,,1988.0,,152.4,2231.1,395.7099999999998,0.10409184568499483,64.30525236108421,88.09474763891579
,,,,,,,,,,,,,1989.0,,149.5,2228.4,393.01,0.10378682993504365,62.746896499124404,86.7531035008756
,,,,,,,,,,,,,1990.0,,148.0,2226.2,390.8099999999997,0.10353829858323153,61.50064885855464,86.49935114144536
,,,,,,,,,,,,,1991.0,,131.0,2224.1,388.7099999999998,0.10330106411104728,60.33052062584339,70.66947937415661
