date,thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,velocity,altitude,thickness
1925.0,104.12367459016393,17.58304842223247,35.982152172104584,0.23348778250599642,0.13297604178394662,-0.01676360137117657,18.399103749872115,0.28726497686951596,0.2665570874783372,0.18531721311475408,-0.16359180327868852,-0.0611047475765923,0.8612434426229507,-0.04139510699326955,0.11621244041277004,65.01802433674504,2470.733464463512,107.21346446351208
1952.0,75.31298225108226,8.98580447130541,17.801262074371973,0.1998709219313606,0.11849384359478751,0.010192854170440312,8.815457603066562,0.3312573333860375,0.3239479244893757,0.23205411255411257,-0.15678138528138527,-0.0784295139240269,0.6189095238095238,0.002017734201676689,0.12868669776522781,32.02500579459357,2426.492541609872,62.97254160987222
1967.0,60.78041928251122,10.976582061020563,19.142651689684165,0.19397757723619283,0.12247654047555416,0.029580768830665398,8.166069628663601,0.36563913639400675,0.3869703083798685,0.2610946188340807,-0.22455874439461884,-0.11859702966820164,0.48995022421524653,0.04235839840309865,0.15205730930621955,,2423.890134383188,60.37013438318809
1981.0,73.28646981981981,20.108883454114032,34.54225896964056,0.22620637239909103,0.13700962566902852,0.036826173462688204,14.433375515526524,0.3801249487481806,0.3821596762851929,0.2761315315315316,-0.19414954954954958,-0.11394267029624221,0.5906936936936937,0.042456780978867965,0.17383579913171673,,2447.66,84.13999999999987
