u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
,,,,,,,,,,,,,1922.0,,,2087.6334,486.91340000000014,0.1274866973369102,52.15265606527134,
,,,,,,,,,,,,,1923.0,,,2087.6334,486.91340000000014,0.1274866973369102,52.15265606527134,
,,,,,,,,,,,,,1924.0,,141.0,2086.8078,486.0878,0.1273593329338009,51.84390918540982,89.15609081459019
,,,,,,,,,,,,,1925.0,,131.0,2087.6334,486.91340000000014,0.1274866973369102,52.15265606527134,78.84734393472866
,,,,,,,,,,,,,1926.0,,132.0,2086.8078,486.0878,0.1273593329338009,51.84390918540982,80.15609081459019
,,,,,,,,,,,,,1927.0,,132.0,2087.3582,486.6382000000001,0.12744424253587378,52.04956575620918,79.95043424379082
,,,,,,,,,,,,,1928.0,,132.0,2087.083,486.36300000000006,0.12740178773483732,51.94665019545162,80.05334980454839
,,,,,,,,,,,,,1929.0,,139.0,2083.7807,483.06069999999977,0.12689234554929008,50.72525863263488,88.27474136736512
,,,,,,,,,,,,,1930.0,,125.0,,,,,
,,,,,,,,,,,,,1931.0,,,2082.1296,481.4096000000002,0.12663763216996152,50.12389982186862,
,,,,,,,,,,,,,1932.0,,,2085.9822,485.2621999999999,0.1272319685306916,51.53673148536749,
,,,,,,,,,,,,,1933.0,,110.0,2081.304,480.58400000000006,0.12651026776685223,49.82551343531855,60.17448656468145
,,,,,,,,,,,,,1934.0,,144.0,2078.5521,477.83209999999985,0.12608573518337785,48.84197579913167,95.15802420086834
,,,,,,,,,,,,,1935.0,,114.0,,,,,
,,,,,,,,,,,,,1936.0,,,2078.2769,477.5568999999998,0.12604328038234142,48.74454828348809,
,,,,,,,,,,,,,1937.0,,,2077.1761,476.4561000000001,0.12587346117819576,48.356519153467126,
,,,,,,,,,,,,,1938.0,,104.0,2078.0017,477.2816999999998,0.126000825581305,48.64728905494445,55.35271094505555
,,,,,,,,,,,,,1941.0,,,2077.4513,476.73130000000015,0.1259159159792322,48.453274683666905,
,,,,,,,,,,,,,1942.0,,,2078.8273,478.1072999999999,0.12612818998441427,48.93957179588748,
,,,,,,,,,,,,,1942.0,,,2077.1761,476.4561000000001,0.12587346117819576,48.356519153467126,
,,,,,,,,,,,,,1944.0,,,2073.5986,472.8785999999998,0.1253215641916121,47.11390490549189,
,,,,,,,,,,,,,1947.0,,,2063.4166,462.6966,0.12375079826082408,43.72848077945108,
,,,,,,,,,,,,,1949.0,,83.0,2059.0135,458.2935,0.12307153687113119,42.33202941859814,40.66797058140186
,,,,,,,,,,,,,1950.0,,103.0,2051.5834,450.86339999999996,0.12192530352381745,40.0651279980248,62.9348720019752
